b'"ST","NAICS","ESTABF","ESTAB","RCPTOT_F","RCPTOT"
"11","532",,42,,2877
"11","5321","D",0,"D",0
"11","5322",,14,,1073
"11","53221","D",0,"D",0
"11","53223","D",0,"D",0
"11","53229","D",0,"D",0
"11","5323","D",0,"D",0
"11","53231","D",0,"D",0
"11","5324",,12,,1266
"11","54",,10098,,521846
"11","541",,10098,,521846
"11","5411",,1358,,92616
"11","5412",,447,,10004
"11","54121",,447,,10004
"11","541211","D",0,"D",0
"11","541213",,146,,2278
"11","541214","D",0,"D",0
"11","541219",,258,,6187
"11","5413",,410,,23797
"11","54131",,256,,13194
"11","54132",,50,,1268
"11","54133",,78,,9009
"11","54134","D",0,"D",0
"11","54135","D",0,"D",0
"11","54136","D",0,"D",0
"11","54137","D",0,"D",0
"11","54138","D",0,"D",0
"11","5414",,450,,20537
"11","5415",,624,,27965
"11","54151",,624,,27965
"11","5416",,2607,,143647
"11","5417",,128,,3928
"11","5418",,257,,12489
"11","5419",,3817,,186863
"11","54191",,96,,3154
"11","54192",,224,,7585
"11","54193",,237,,6534
"11","54194",,11,,242
"11","54199",,3249,,169348
"11","56",,2120,,43204
"11","561",,2093,,42435
"11","5611",,436,,7239
"11","56111",,436,,7239
"11","5612",,50,,1497
"11","56121",,50,,1497
"11","5613",,50,,1504
"11","5614",,374,,10841
"11","56141",,106,,1953
"11","56142","D",0,"D",0
"11","56143",,49,,2381
"11","56144","D",0,"D",0
"11","56149",,199,,6393
"11","5615",,65,,3210
"11","5616",,117,,1848
"11","5617",,826,,11278
"11","56171","D",0,"D",0
"11","56172",,620,,6797
"11","56173","D",0,"D",0
"11","56174","D",0,"D",0
"11","56179",,59,,2675
"11","5619",,175,,5018
"11","562",,27,,769
"11","61",,1229,,23140
"11","611",,1229,,23140
"11","62",,3152,,111543
"11","621",,1717,,90781
"11","6211",,437,,37577
"11","62111",,437,,37577
"11","621111",,284,,23998
"11","621112",,153,,13579
"11","6212",,78,,4087
"11","62121",,78,,4087
"11","6213",,733,,36056
"11","62131","D",0,"D",0
"11","62132","D",0,"D",0
"11","62133",,362,,21745
"11","62134",,76,,2153
"11","62139",,271,,10668
"11","621391","D",0,"D",0
"11","621399","D",0,"D",0
"11","6214","D",0,"D",0
"11","6215","D",0,"D",0
"11","62151","D",0,"D",0
"11","6216",,340,,8084
"11","62161",,340,,8084
"11","6219",,86,,4416
"11","623",,185,,5323
"11","624",,1250,,15439
"11","6241",,259,,5323
"11","6242",,23,,269
"11","6243",,29,,562
"11","62431",,29,,562
"11","6244",,939,,9285
"11","62441",,939,,9285
"11","71",,2786,,82085
"11","711",,2588,,78915
"11","7111",,58,,833
"11","7112",,98,,5830
"11","71121",,98,,5830
"11","7113",,111,,2867
"11","7114",,77,,2162
"11","71141",,77,,2162
"11","7115",,2244,,67223
"11","71151",,2244,,67223
"11","712","D",0,"D",0
"11","7121","D",0,"D",0
"11","713","D",0,"D",0
"11","7131","D",0,"D",0
"11","7132","D",0,"D",0
"11","7139",,131,,2316
"11","72",,562,,33024
"11","721",,83,,9341
"11","7211",,59,,8985
"11","7212","D",0,"D",0
"11","72121","D",0,"D",0
"11","7213","D",0,"D",0
"11","72131","D",0,"D",0
"11","722",,479,,23683
"11","7221",,76,,11285
"11","72211",,76,,11285
"11","7222",,79,,4655
"11","72221",,79,,4655
"11","7223",,314,,5325
"11","7224",,10,,2418
"11","72241",,10,,2418
"11","81",,3749,,90520
"11","811",,375,,9999
"11","8111",,138,,5576
"11","81111",,75,,4033
"11","81112",,27,,980
"11","81119",,36,,563
"11","8112",,30,,831
"11","81121",,30,,831
"11","8113",,18,,350
"11","81131",,18,,350
"11","8114",,189,,3242
"11","81141",,31,,453
"11","81142","D",0,"D",0
"11","81143","D",0,"D",0
"11","81149",,139,,2347
"11","812",,2892,,71812
"11","8121",,1160,,22091
"11","81211",,1023,,20318
"11","812111",,212,,3494
"11","812112",,734,,15254
"11","812113",,77,,1570
"11","81219",,137,,1773
"11","8122",,25,,2044
"11","81221","D",0,"D",0
"11","81222","D",0,"D",0
"11","8123",,46,,1607
"11","81231","D",0,"D",0
"11","81232",,31,,997
"11","81233","D",0,"D",0
"11","8129",,1661,,46070
"11","81291",,63,,1249
"11","81292","D",0,"D",0
"11","81293","D",0,"D",0
"11","81299",,1573,,41684
"11","813",,482,,8709
"12","00",,1189508,,53986847
"12","11",,13223,,497902
"12","113",,968,,54778
"12","114",,7452,,234197
"12","1141",,7207,,225783
"12","11411",,7207,,225783
"12","1142",,245,,8414
"12","11421",,245,,8414
"12","115",,4803,,208927
"12","1151",,2743,,130902
"12","11511",,2743,,130902
"12","1152",,1675,,59923
"12","11521",,1675,,59923
"12","1153",,385,,18102
"12","11531",,385,,18102
"12","21",,645,,32369
"12","211",,416,,13607
"12","2111",,416,,13607
"12","21111",,416,,13607
"12","212",,138,,14101
"12","2121",,23,,1859
"12","21211",,23,,1859
"12","2122",,18,,645
"12","2123",,97,,11597
"12","213",,91,,4661
"12","2131",,91,,4661
"12","21311",,91,,4661
"12","22",,894,,37864
"12","221",,894,,37864
"12","23",,133879,,7621801
"12","236",,20774,,1854450
"12","2361",,17132,,1539479
"12","2362",,3642,,314971
"12","237",,3514,,387466
"12","2371",,459,,27110
"12","2372",,1590,,255745
"12","23721",,1590,,255745
"12","2373",,354,,23329
"12","23731",,354,,23329
"12","2379",,1111,,81282
"12","23799",,1111,,81282
"12","238",,109591,,5379885
"12","2381",,17188,,983128
"12","2382",,12315,,652325
"12","23821",,5936,,269898
"12","23822",,5704,,357083
"12","23829",,675,,25344
"12","2383",,48428,,1930599
"12","2389",,31660,,1813833
"12","31-33",,15755,,949102
"12","311",,1158,,57842
"12","3111",,47,,3030
"12","31111",,47,,3030
"12","3112",,5,,74
"12","3113",,51,,2411
"12","3114",,131,,6223
"12","3115",,37,,2600
"12","3116",,27,,2129
"12","31161",,27,,2129
"12","3117",,116,,5064
"12","31171",,116,,5064
"12","3118",,397,,20553
"12","3119",,347,,15758
"12","312",,65,,4701
"12","313",,59,,1561
"12","314",,147,,6852
"12","315",,1810,,53589
"12","316",,150,,7030
"12","3161",,27,,1865
"12","31611",,27,,1865
"12","3162",,35,,1582
"12","31621",,35,,1582
"12","3169",,88,,3583
"12","31699",,88,,3583
"12","321",,1062,,70604
"12","322",,79,,6239
"12","323",,1639,,107355
"12","3231",,1639,,107355
"12","324",,60,,2733
"12","3241",,60,,2733
"12","325",,505,,31740
"12","3251",,42,,3861
"12","3252",,29,,2582
"12","3253",,51,,2834
"12","3254",,62,,2897
"12","32541",,62,,2897
"12","3255",,127,,6683
"12","3256",,77,,4974
"12","3259",,117,,7909
"12","326",,342,,31192
"12","327",,565,,28044
"12","3271","D",0,"D",0
"12","3272",,179,,9549
"12","32721",,179,,9549
"12","3273",,135,,10027
"12","3274","D",0,"D",0
"12","3279",,113,,5548
"12","331",,195,,20672
"12","332",,1387,,106633
"12","333",,520,,45739
"12","334",,491,,27917
"12","335",,361,,20468
"12","336",,491,,45646
"12","337",,1116,,68908
"12","339",,3553,,203637
"12","3391",,372,,31985
"12","33911",,372,,31985
"12","3399",,3181,,171652
"12","42",,28732,,2327367
"12","423",,14902,,1353132
"12","4231",,1358,,162056
"12","4232",,1080,,85493
"12","4233",,464,,51567
"12","4234",,930,,80854
"12","4235",,173,,23796
"12","4236",,917,,89428
"12","4237",,380,,34916
"12","4238",,1554,,176991
"12","4239",,8046,,648031
"12","42391",,788,,55403
"12","42392",,493,,28058
"12","42393",,231,,17978
"12","42394",,1207,,88702
"12","42399",,5327,,457890
"12","424",,10989,,875321
"12","4241",,454,,31508
"12","4242",,361,,31246
"12","42421",,361,,31246
"12","4243",,1395,,101711
"12","4244",,2177,,214144
"12","4245",,351,,40231
"12","4246",,356,,29334
"12","4247",,146,,14052
"12","4248",,173,,11385
"12","4249",,5576,,401710
"12","42491",,83,,6492
"12","42492",,844,,24551
"12","42493",,796,,52793
"12","42494",,178,,23532
"12","42495",,86,,7804
"12","42499",,3589,,286538
"12","425",,2841,,98914
"12","4251",,2841,,98914
"12","42511",,129,,5189
"12","42512",,2712,,93725
"12","44-45",,104517,,4844312
"12","441",,10050,,977517
"12","4411",,5568,,596489
"12","44112",,5568,,596489
"12","4412",,2667,,212630
"12","44121",,247,,25679
"12","44122",,2420,,186951
"12","441221",,179,,15235
"12","441222",,885,,69312
"12","441229",,1356,,102404
"12","4413",,1815,,168398
"12","442",,2972,,246667
"12","4421",,1050,,98696
"12","44211",,1050,,98696
"12","4422",,1922,,147971
"12","443",,2038,,128952
"12","4431",,2038,,128952
"12","44311",,1194,,73701
"12","443111",,390,,22753
"12","443112",,804,,50948
"12","44312",,724,,46982
"12","44313",,120,,8269
"12","444",,2228,,180480
"12","4441",,1571,,136151
"12","44411",,155,,9247
"12","44412",,166,,10078
"12","44413",,234,,32447
"12","44419",,1016,,84379
"12","4442",,657,,44329
"12","445",,5188,,492866
"12","4451",,2003,,227561
"12","4452",,2800,,204458
"12","44521",,134,,16726
"12","44522",,243,,20837
"12","44523",,674,,42289
"12","44529",,1749,,124606
"12","4453",,385,,60847
"12","44531",,385,,60847
"12","446",,6287,,177191
"12","4461",,6287,,177191
"12","44611",,372,,18700
"12","44612",,3262,,54364
"12","44613",,219,,15883
"12","44619",,2434,,88244
"12","447",,510,,115755
"12","4471",,510,,115755
"12","448",,6883,,339724
"12","4481",,4363,,203461
"12","44811",,231,,14973
"12","44812",,977,,50134
"12","44813",,355,,14911
"12","44814",,651,,25852
"12","44815",,781,,34488
"12","44819",,1368,,63103
"12","4482",,265,,16829
"12","44821",,265,,16829
"12","4483",,2255,,119434
"12","44831",,2091,,111421
"12","44832",,164,,8013
"12","451",,4510,,187439
"12","4511",,2839,,139183
"12","45111",,996,,66947
"12","45112",,946,,42102
"12","45113",,580,,13785
"12","45114",,317,,16349
"12","4512",,1671,,48256
"12","45121",,1353,,33091
"12","451211",,494,,17174
"12","451212",,859,,15917
"12","45122",,318,,15165
"12","452",,1934,,97135
"12","453",,18903,,903454
"12","4531",,1565,,59069
"12","45311",,1565,,59069
"12","4532",,3980,,148344
"12","45321",,390,,23266
"12","45322",,3590,,125078
"12","4533",,3530,,107500
"12","45331",,3530,,107500
"12","4539",,9828,,588541
"12","45391",,581,,34427
"12","45392",,1227,,60780
"12","45393",,218,,20286
"12","45399",,7802,,473048
"12","454",,43014,,997132
"12","4541",,3280,,118115
"12","45411",,3280,,118115
"12","4542",,2056,,53792
"12","45421",,2056,,53792
"12","4543",,37678,,825225
"12","45431",,78,,7218
"12","45439",,37600,,818007
"12","48-49",,63470,,2901430
"12","481",,1920,,104174
"12","483",,1108,,49965
"12","484",,30095,,1871977
"12","4841",,25874,,1628754
"12","48411",,10800,,569203
"12","48412",,15074,,1059551
"12","4842",,4221,,243223
"12","485",,9828,,277658
"12","4851",,93,,3105
"12","48511",,93,,3105
"12","4852",,112,,2947
"12","48521",,112,,2947
"12","4853",,6910,,179062
"12","4854",,572,,11689
"12","48541",,572,,11689
"12","4855",,352,,16889
"12","48551",,352,,16889
"12","4859",,1789,,63966
"12","48599",,1789,,63966
"12","486",,23,,2163
"12","487",,573,,18916
"12","488",,6184,,282928
"12","492",,13201,,253221
"12","493",,538,,40428
"12","4931",,538,,40428
"12","51",,14614,,505483
"12","511",,3911,,129956
"12","512",,2583,,79333
"12","5121",,1926,,63145
"12","5122",,657,,16188
"12","515",,1240,,43654
"12","516",,656,,14118
"12","5161",,656,,14118
"12","51611",,656,,14118
"12","517",,2067,,100473
"12","518",,2240,,61782
"12","5181",,392,,8528
"12","51811",,392,,8528
"12","518111",,281,,5943
"12","518112",,111,,2585
"12","5182",,1848,,53254
"12","51821",,1848,,53254
"12","519",,1917,,76167
"12","5191",,1917,,76167
"12","52",,49384,,3468783
"12","522",,6805,,339635
"12","5221",,298,,15061
"12","5222",,2474,,187661
"12","5223",,4033,,136913
"12","523",,16821,,1940338
"12","5231",,2510,,548758
"12","52311",,515,,197279
"12","52312",,1670,,294023
"12","52313","D",0,"D",0
"12","52314","D",0,"D",0
"12","5232",,114,,93417
"12","52321",,114,,93417
"12","5239",,14197,,1298163
"12","524",,25758,,1188810
"12","5241",,56,,4819
"12","5242",,25702,,1183991
"12","52421",,17027,,860599
"12","52429",,8675,,323392
"12","53",,141965,,10304642
"12","531",,138416,,10034730
"12","5311",,41196,,5196537
"12","5312",,53461,,2234068
"12","53121",,53461,,2234068
"12","5313",,43759,,2604125
"12","53131",,8355,,479335
"12","53132",,3063,,136932
"12","53139",,32341,,1987858
"12","532",,3471,,264718
"12","5321",,879,,45914
"12","5322",,851,,41828
"12","53221",,91,,5864
"12","53222",,21,,928
"12","53223",,151,,5987
"12","53229",,588,,29049
"12","5323",,213,,24335
"12","53231",,213,,24335
"12","5324",,1528,,152641
"12","533",,78,,5194
"12","5331",,78,,5194
"12","53311",,78,,5194
"12","54",,154015,,6150771
"12","541",,154015,,6150771
"12","5411",,12822,,703990
"12","5412",,19350,,417082
"12","54121",,19350,,417082
"12","541211",,2607,,129694
"12","541213",,3710,,53223
"12","541214",,242,,14554
"12","541219",,12791,,219611
"12","5413",,13341,,556508
"12","54131",,2557,,135715
"12","54132",,1942,,72015
"12","54133",,5167,,226258
"12","54134",,1974,,43195
"12","54135",,825,,24443
"12","54136",,139,,10393
"12","54137",,603,,35305
"12","54138",,134,,9184
"12","5414",,7714,,278627
"12","5415",,16215,,613210
"12","54151",,16215,,613210
"12","5416",,28463,,1243104
"12","5417",,1017,,47238
"12","5418",,7364,,369858
"12","5419",,47729,,1921154
"12","54191",,1716,,62702
"12","54192",,3425,,87305
"12","54193",,1820,,33408
"12","54194",,851,,56528
"12","54199",,39917,,1681211
"12","56",,109916,,2562583
"12","561",,109010,,2499068
"12","5611",,9720,,169281
"12","56111",,9720,,169281
"12","5612",,1568,,52965
"12","56121",,1568,,52965
"12","5613",,1423,,81386
"12","5614",,13956,,377637
"12","56141",,3888,,49080
"12","56142",,1742,,30195
"12","56143",,1091,,45339
"12","56144",,428,,18510
"12","56145",,44,,3689
"12","56149",,6763,,230824
"12","5615",,3252,,125979
"12","5616",,6136,,111482
"12","5617",,67864,,1393818
"12","56171",,887,,46599
"12","56172",,41906,,588240
"12","56173",,18419,,535288
"12","56174",,1779,,56892
"12","56179",,4873,,166799
"12","5619",,5091,,186520
"12","562",,906,,63515
"12","61",,17283,,288931
"12","611",,17283,,288931
"12","62",,86721,,2986462
"12","621",,58323,,2481519
"12","6211",,10695,,929518
"12","62111",,10695,,929518
"12","621111",,8894,,838214
"12","621112",,1801,,91304
"12","6212",,2189,,194276
"12","62121",,2189,,194276
"12","6213",,20268,,720805
"12","62131",,1281,,76220
"12","62132",,769,,57419
"12","62133",,3578,,118602
"12","62134",,3638,,123392
"12","62139",,11002,,345172
"12","621391",,263,,16537
"12","621399",,10739,,328635
"12","6214",,929,,88297
"12","6215",,1517,,101884
"12","62151",,1517,,101884
"12","6216",,18810,,331919
"12","62161",,18810,,331919
"12","6219",,3915,,114820
"12","623",,4627,,156198
"12","624",,23771,,348745
"12","6241",,4865,,86637
"12","6242",,249,,3782
"12","6243",,503,,10396
"12","62431",,503,,10396
"12","6244",,18154,,247930
"12","62441",,18154,,247930
"12","71",,51132,,1531224
"12","711",,41485,,945272
"12","7111",,1570,,44219
"12","7112",,5406,,177577
"12","71121",,5406,,177577
"12","7113",,2029,,93106
"12","7114",,2050,,73213
"12","71141",,2050,,73213
"12","7115",,30430,,557157
"12","71151",,30430,,557157
"12","712",,182,,4393
"12","7121",,182,,4393
"12","713",,9465,,581559
"12","7131",,413,,47967
"12","7132",,456,,64896
"12","7139",,8596,,468696
"12","72",,17249,,1909609
"12","721",,3616,,423125
"12","7211",,2561,,376627
"12","7212",,399,,28809
"12","72121",,399,,28809
"12","7213",,656,,17689
"12","72131",,656,,17689
"12","722",,13633,,1486484
"12","7221",,3415,,850103
"12","72211",,3415,,850103
"12","7222",,2801,,316045
"12","72221",,2801,,316045
"12","7223",,6305,,188755
"12","7224",,1112,,131581
"12","72241",,1112,,131581
"12","81",,186114,,5066212
"12","811",,51768,,1998475
"12","8111",,18168,,928081
"12","81111",,8704,,464845
"12","81112",,4481,,251373
"12","81119",,4983,,211863
"12","8112",,3375,,135913
"12","81121",,3375,,135913
"12","8113",,3664,,189027
"12","81131",,3664,,189027
"12","8114",,26561,,745454
"12","81141",,4105,,147478
"12","81142",,1768,,52983
"12","81143",,222,,6403
"12","81149",,20466,,538590
"12","812",,124928,,2901859
"12","8121",,44595,,938050
"12","81211",,36745,,779622
"12","812111",,4842,,96703
"12","812112",,22951,,495489
"12","812113",,8952,,187430
"12","81219",,7850,,158428
"12","8122",,525,,42138
"12","81221",,426,,35385
"12","81222",,99,,6753
"12","8123",,2027,,125153
"12","81231",,772,,42318
"12","81232",,1084,,77260
"12","81233",,171,,5575
"12","8129",,77781,,1796518
"12","81291",,2525,,63541
"12","81292",,675,,18911
"12","81293",,417,,12684
"12","81299",,74164,,1701382
"12","813",,9418,,165878
"13","00",,523818,,23300027
"13","11",,4650,,226232
"13","113",,1605,,118624
"13","114",,907,,27892
"13","1141",,683,,20938
"13","11411",,683,,20938
"13","1142",,224,,6954
"13","11421",,224,,6954
"13","115",,2138,,79716
"13","1151",,891,,30321
"13","11511",,891,,30321
"13","1152",,808,,30596
"13","11521",,808,,30596
"13","1153",,439,,18799
"13","11531",,439,,18799
"13","21",,96,,7200
"13","211","D",0,"D",0
"13","2111","D",0,"D",0
"13","21111","D",0,"D",0
"13","212","D",0,"D",0
"13","2121","D",0,"D",0
"13","21211","D",0,"D",0
"13","2122","D",0,"D",0
"13","2123",,48,,4932
"13","213","D",0,"D",0
"13","2131","D",0,"D",0
"13","21311","D",0,"D",0
"13","22",,420,,22242
"13","221",,420,,22242
"13","23",,81576,,5178588
"13","236",,18154,,1786213
"13","2361",,15641,,1592571
"13","2362",,2513,,193642
"13","237",,2803,,313216
"13","2371",,256,,13028
"13","2372",,1371,,216793
"13","23721",,1371,,216793
"13","2373",,197,,10622
"13","23731",,197,,10622
"13","2379",,979,,72773
"13","23799",,979,,72773
"13","238",,60619,,3079159
"13","2381",,10448,,629751
"13","2382",,9559,,428782
"13","23821",,4337,,160827
"13","23822",,4830,,254036
"13","23829",,392,,13919
"13","2383",,23483,,1108367
"13","2389",,17129,,912259
"13","31-33",,6765,,363094
"13","311",,491,,19901
"13","3111",,26,,977
"13","31111",,26,,977
"13","3112",,9,,474
"13","3113",,31,,1786
"13","3114",,31,,848
"13","3115",,15,,1148
"13","3116",,81,,3493
"13","31161",,81,,3493
"13","3117",,20,,1560
"13","31171",,20,,1560
"13","3118",,137,,4501
"13","3119",,141,,5114
"13","312",,22,,546
"13","313",,81,,5850
"13","314",,131,,9605
"13","315",,576,,18068
"13","316",,59,,1793
"13","3161",,21,,1150
"13","31611",,21,,1150
"13","3162","D",0,"D",0
"13","31621","D",0,"D",0
"13","3169","D",0,"D",0
"13","31699","D",0,"D",0
"13","321",,589,,32244
"13","322",,42,,2523
"13","323",,762,,40557
"13","3231",,762,,40557
"13","324",,17,,1313
"13","3241",,17,,1313
"13","325",,190,,16662
"13","3251",,26,,3591
"13","3252",,7,,234
"13","3253",,7,,1454
"13","3254",,21,,1069
"13","32541",,21,,1069
"13","3255",,40,,3302
"13","3256",,25,,2055
"13","3259",,64,,4957
"13","326",,126,,7125
"13","327",,299,,15127
"13","3271","D",0,"D",0
"13","3272",,70,,2154
"13","32721",,70,,2154
"13","3273",,82,,7249
"13","3274","D",0,"D",0
"13","3279",,71,,4192
"13","331",,86,,6805
"13","332",,778,,48075
"13","333",,275,,20681
"13","334",,201,,12390
"13","335",,167,,9769
"13","336",,123,,9412
"13","337",,491,,22755
"13","339",,1259,,61893
"13","3391",,116,,5668
"13","33911",,116,,5668
"13","3399",,1143,,56225
"13","42",,10247,,811388
"13","423",,5598,,461654
"13","4231",,450,,47278
"13","4232",,626,,48357
"13","4233",,251,,29491
"13","4234",,342,,27222
"13","4235",,88,,10622
"13","4236",,248,,22296
"13","4237",,175,,16486
"13","4238",,671,,76031
"13","4239",,2747,,183871
"13","42391",,272,,17272
"13","42392",,209,,9013
"13","42393",,157,,11685
"13","42394",,364,,19510
"13","42399",,1745,,126391
"13","424",,3952,,318434
"13","4241",,190,,17771
"13","4242",,91,,5769
"13","42421",,91,,5769
"13","4243",,614,,36359
"13","4244",,778,,92206
"13","4245",,126,,13334
"13","4246",,196,,21685
"13","4247",,44,,5923
"13","4248",,54,,7537
"13","4249",,1859,,117850
"13","42491",,71,,4799
"13","42492",,272,,8793
"13","42493",,253,,9551
"13","42494",,38,,2152
"13","42495",,37,,1701
"13","42499",,1188,,90854
"13","425",,697,,31300
"13","4251",,697,,31300
"13","42511",,64,,2357
"13","42512",,633,,28943
"13","44-45",,50222,,2143801
"13","441",,4195,,466737
"13","4411",,2449,,331630
"13","44112",,2449,,331630
"13","4412",,814,,59120
"13","44121",,70,,5218
"13","44122",,744,,53902
"13","441221",,92,,6280
"13","441222",,55,,4846
"13","441229",,597,,42776
"13","4413",,932,,75987
"13","442",,1582,,105633
"13","4421",,500,,32809
"13","44211",,500,,32809
"13","4422",,1082,,72824
"13","443",,855,,48615
"13","4431",,855,,48615
"13","44311",,532,,32815
"13","443111",,159,,9789
"13","443112",,373,,23026
"13","44312",,285,,13845
"13","44313",,38,,1955
"13","444",,1054,,74695
"13","4441",,749,,55031
"13","44411",,91,,4692
"13","44412",,69,,3817
"13","44413",,173,,14368
"13","44419",,416,,32154
"13","4442",,305,,19664
"13","445",,2304,,243956
"13","4451",,1132,,133029
"13","4452",,933,,63982
"13","44521",,60,,4875
"13","44522",,77,,5027
"13","44523",,186,,14903
"13","44529",,610,,39177
"13","4453",,239,,46945
"13","44531",,239,,46945
"13","446",,3581,,71858
"13","4461",,3581,,71858
"13","44611",,132,,5905
"13","44612",,2442,,35886
"13","44613",,57,,4149
"13","44619",,950,,25918
"13","447",,494,,89840
"13","4471",,494,,89840
"13","448",,2962,,127078
"13","4481",,2021,,83703
"13","44811",,120,,6991
"13","44812",,397,,19466
"13","44813",,199,,7545
"13","44814",,299,,11736
"13","44815",,449,,13603
"13","44819",,557,,24362
"13","4482",,107,,6331
"13","44821",,107,,6331
"13","4483",,834,,37044
"13","44831",,793,,36096
"13","44832",,41,,948
"13","451",,2161,,87676
"13","4511",,1454,,67291
"13","45111",,477,,31526
"13","45112",,446,,18612
"13","45113",,351,,7194
"13","45114",,180,,9959
"13","4512",,707,,20385
"13","45121",,561,,13379
"13","451211",,260,,8254
"13","451212",,301,,5125
"13","45122",,146,,7006
"13","452",,982,,46549
"13","453",,9343,,351104
"13","4531",,866,,32095
"13","45311",,866,,32095
"13","4532",,2222,,66548
"13","45321",,243,,13564
"13","45322",,1979,,52984
"13","4533",,2047,,52880
"13","45331",,2047,,52880
"13","4539",,4208,,199581
"13","45391",,168,,8838
"13","45392",,546,,16779
"13","45393",,157,,13842
"13","45399",,3337,,160122
"13","454",,20709,,430060
"13","4541",,1106,,33057
"13","45411",,1106,,33057
"13","4542",,917,,28611
"13","45421",,917,,28611
"13","4543",,18686,,368392
"13","45431",,67,,5200
"13","45439",,18619,,363192
"13","48-49",,24502,,1220296
"13","481",,597,,24518
"13","483",,88,,5433
"13","484",,13917,,916980
"13","4841",,12272,,808045
"13","48411",,3868,,217348
"13","48412",,8404,,590697
"13","4842",,1645,,108935
"13","485",,3648,,89043
"13","4851",,16,,295
"13","48511",,16,,295
"13","4852",,30,,1494
"13","48521",,30,,1494
"13","4853",,2779,,62186
"13","4854",,70,,1027
"13","48541",,70,,1027
"13","4855",,143,,5541
"13","48551",,143,,5541
"13","4859",,610,,18500
"13","48599",,610,,18500
"13","486",,9,,540
"13","487",,96,,4116
"13","488",,2125,,86218
"13","492",,3838,,82845
"13","493",,184,,10603
"13","4931",,184,,10603
"13","51",,6111,,194116
"13","511",,1454,,42395
"13","512",,1130,,29981
"13","5121",,750,,22008
"13","5122",,380,,7973
"13","515",,476,,19231
"13","516",,313,,9456
"13","5161",,313,,9456
"13","51611",,313,,9456
"13","517",,928,,38685
"13","518",,1031,,26555
"13","5181",,161,,3560
"13","51811",,161,,3560
"13","518111",,112,,2820
"13","518112",,49,,740
"13","5182",,870,,22995
"13","51821",,870,,22995
"13","519",,779,,27813
"13","5191",,779,,27813
"13","52",,17384,,1049214
"13","522",,1512,,84163
"13","5221",,173,,3854
"13","5222",,634,,55778
"13","5223",,705,,24531
"13","523",,5306,,508570
"13","5231",,595,,66438
"13","52311",,164,,22901
"13","52312",,372,,39285
"13","52313","D",0,"D",0
"13","52314","D",0,"D",0
"13","5232",,45,,22095
"13","52321",,45,,22095
"13","5239",,4666,,420037
"13","524",,10566,,456481
"13","5241",,9,,604
"13","5242",,10557,,455877
"13","52421",,7318,,347734
"13","52429",,3239,,108143
"13","53",,51387,,4199145
"13","531",,49536,,4058218
"13","5311",,17092,,2293829
"13","5312",,17261,,763304
"13","53121",,17261,,763304
"13","5313",,15183,,1001085
"13","53131",,2628,,142364
"13","53132",,1601,,70411
"13","53139",,10954,,788310
"13","532",,1821,,138359
"13","5321",,467,,21855
"13","5322",,398,,15638
"13","53221",,36,,1298
"13","53222",,16,,339
"13","53223",,111,,4208
"13","53229",,235,,9793
"13","5323",,88,,9016
"13","53231",,88,,9016
"13","5324",,868,,91850
"13","533",,30,,2568
"13","5331",,30,,2568
"13","53311",,30,,2568
"13","54",,70063,,2637530
"13","541",,70063,,2637530
"13","5411",,5413,,315953
"13","5412",,8509,,167039
"13","54121",,8509,,167039
"13","541211",,961,,38417
"13","541213",,1878,,27890
"13","541214",,136,,3406
"13","541219",,5534,,97326
"13","5413",,5634,,218578
"13","54131",,964,,46593
"13","54132",,1145,,37498
"13","54133",,2171,,97928
"13","54134",,574,,10812
"13","54135",,367,,8723
"13","54136",,61,,2923
"13","54137",,295,,9242
"13","54138",,57,,4859
"13","5414",,4346,,139099
"13","5415",,8600,,352673
"13","54151",,8600,,352673
"13","5416",,13190,,497357
"13","5417",,536,,14353
"13","5418",,2981,,152157
"13","5419",,20854,,780321
"13","54191",,641,,19390
"13","54192",,1782,,51013
"13","54193",,549,,12839
"13","54194",,356,,25632
"13","54199",,17526,,671447
"13","56",,46718,,1003175
"13","561",,46072,,955573
"13","5611",,4748,,66445
"13","56111",,4748,,66445
"13","5612",,687,,20465
"13","56121",,687,,20465
"13","5613",,1228,,41060
"13","5614",,5531,,131483
"13","56141",,1591,,19669
"13","56142",,384,,7136
"13","56143",,460,,11836
"13","56144",,202,,6926
"13","56145",,20,,672
"13","56149",,2874,,85244
"13","5615",,785,,35130
"13","5616",,3635,,51804
"13","5617",,27256,,547168
"13","56171",,361,,15768
"13","56172",,15997,,248156
"13","56173",,8377,,194971
"13","56174",,816,,29609
"13","56179",,1705,,58664
"13","5619",,2202,,62018
"13","562",,646,,47602
"13","61",,9249,,127598
"13","611",,9249,,127598
"13","62",,33827,,1096267
"13","621",,17899,,845681
"13","6211",,4138,,351501
"13","62111",,4138,,351501
"13","621111",,3461,,312050
"13","621112",,677,,39451
"13","6212",,754,,58800
"13","62121",,754,,58800
"13","6213",,6621,,260593
"13","62131",,714,,33672
"13","62132",,267,,25252
"13","62133",,1398,,50332
"13","62134",,1294,,43592
"13","62139",,2948,,107745
"13","621391",,44,,4719
"13","621399",,2904,,103026
"13","6214",,282,,38454
"13","6215",,514,,27493
"13","62151",,514,,27493
"13","6216",,4138,,59893
"13","62161",,4138,,59893
"13","6219",,1452,,48947
"13","623",,1500,,58105
"13","624",,14428,,192481
"13","6241",,2232,,39069
"13","6242","D",0,"D",0
"13","6243","D",0,"D",0
"13","62431","D",0,"D",0
"13","6244",,11835,,146815
