GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "49013","Duchesne, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",40.441,40.965,40.710,45.356,54.941,62.043,73.335,80.852,85.307,82.701,87.353,100.000,104.145,110.764,101.529,91.301,91.250,88.291,91.770,90.180,90.182
 "49013","Duchesne, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",373136,375814,405236,480679,640733,742529,913648,1131825,965966,1032008,1159438,1271763,1380023,1462696,1071276,927894,998176,1025868,1014751,909529,1173057
 "49015","Emery, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",802779,786470,789192,793879,813769,803022,800696,814562,834537,832124,920315,928409,939545,881696,860817,889958,893229,856148,918142,919600,1028528
 "49015","Emery, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",86.468,84.712,85.005,85.510,87.652,86.494,86.244,87.737,89.889,89.629,99.128,100.000,101.199,94.968,92.720,95.858,96.211,92.217,98.894,99.051,110.784
 "49015","Emery, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",566748,545844,578720,610537,677786,718898,736663,777576,835436,836447,940237,928409,952566,933457,897876,900269,928503,913639,1003525,999122,1266044
 "49017","Garfield, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",152069,150032,147938,154093,166474,186075,211368,223308,209959,215186,197588,196246,202628,199448,217968,230397,238782,238767,251358,248506,284801
 "49017","Garfield, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.489,76.451,75.384,78.520,84.829,94.817,107.705,113.790,106.988,109.651,100.683,100.000,103.252,101.631,111.069,117.402,121.674,121.667,128.083,126.629,145.124
 "49017","Garfield, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",122752,123306,125054,133848,148959,170158,199792,215092,199456,207133,194197,196246,207336,206384,223816,235405,249043,253910,271731,267779,327291
 "49019","Grand, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",314145,322827,335392,355607,384171,412122,409946,443088,461291,457838,454892,438796,440854,471101,473466,491326,539331,574876,608056,559584,606293
 "49019","Grand, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.593,73.571,76.435,81.041,87.551,93.921,93.425,100.978,105.127,104.340,103.668,100.000,100.469,107.362,107.901,111.971,122.911,131.012,138.574,127.527,138.172
 "49019","Grand, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",219705,230814,248376,273754,314066,351334,365020,413255,428540,436497,447532,438796,447722,485757,483357,509324,573887,629230,681257,635862,722690
 "49021","Iron, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",1011541,1077712,1095883,1138059,1232527,1371914,1319264,1279735,1257868,1238582,1295966,1189465,1203332,1263307,1269360,1336760,1425106,1579873,1705267,1756657,1880877
 "49021","Iron, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.042,90.605,92.132,95.678,103.620,115.339,110.912,107.589,105.751,104.129,108.954,100.000,101.166,106.208,106.717,112.383,119.811,132.822,143.364,147.685,158.128
 "49021","Iron, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",766530,831750,869395,938786,1035534,1197925,1202539,1190674,1179399,1180744,1267600,1189465,1231563,1314983,1345789,1432839,1554096,1761500,1944390,2047401,2314250
