,YEAR,STATE,COUNTY,LNMILES,Data_cat
2540,2000,48.0,81.0,961.27,1
2541,2000,48.0,83.0,2490.51,1
2542,2000,48.0,85.0,6046.977,1
2543,2000,48.0,87.0,1598.104,1
2544,2000,48.0,89.0,2361.604,1
2545,2000,48.0,91.0,2376.822,1
2546,2000,48.0,93.0,2486.742,1
2547,2000,48.0,95.0,1261.3,1
2548,2000,48.0,97.0,2693.346,1
2549,2000,48.0,99.0,2287.021,1
2550,2000,48.0,101.0,1073.21,1
2551,2000,48.0,103.0,551.262,1
2552,2000,48.0,105.0,1541.586,1
2553,2000,48.0,107.0,2085.814,1
2554,2000,48.0,109.0,1871.786,1
2555,2000,48.0,111.0,1687.818,1
2556,2000,48.0,113.0,24389.085,1
2557,2000,48.0,115.0,2887.351,1
2558,2000,48.0,117.0,2705.124,1
2559,2000,48.0,119.0,879.936,1
2560,2000,48.0,121.0,5340.363,1
2561,2000,48.0,123.0,2321.22,1
2562,2000,48.0,125.0,1310.072,1
2563,2000,48.0,127.0,949.408,1
2564,2000,48.0,129.0,1340.412,1
2565,2000,48.0,131.0,1529.212,1
2566,2000,48.0,133.0,2718.104,1
2567,2000,48.0,135.0,3222.271,1
2568,2000,48.0,137.0,1064.09,1
2569,2000,48.0,139.0,4407.894,1
2570,2000,48.0,141.0,6967.231,1
2571,2000,48.0,143.0,2611.182,1
2572,2000,48.0,145.0,2532.773,1
2573,2000,48.0,147.0,2960.744,1
2574,2000,48.0,149.0,2954.93,1
2575,2000,48.0,151.0,1911.226,1
2576,2000,48.0,153.0,2761.248,1
2577,2000,48.0,155.0,1009.992,1
2578,2000,48.0,157.0,5354.715,1
2579,2000,48.0,159.0,915.23,1
2580,2000,48.0,161.0,2243.143,1
2581,2000,48.0,163.0,1645.816,1
2582,2000,48.0,165.0,2941.058,1
2583,2000,48.0,167.0,4104.579,1
2584,2000,48.0,169.0,1017.354,1
2585,2000,48.0,171.0,1824.72,1
2586,2000,48.0,173.0,700.624,1
2587,2000,48.0,175.0,1167.734,1
2588,2000,48.0,177.0,2392.071,1
2589,2000,48.0,179.0,2618.013,1
2590,2000,48.0,181.0,4912.81,1
2591,2000,48.0,183.0,2941.29,1
2592,2000,48.0,185.0,1838.574,1
2593,2000,48.0,187.0,2994.041,1
2594,2000,48.0,189.0,4346.064,1
2595,2000,48.0,191.0,1382.046,1
2596,2000,48.0,193.0,1825.416,1
2597,2000,48.0,195.0,1532.076,1
2598,2000,48.0,197.0,1564.602,1
2599,2000,48.0,199.0,1853.05,1
2600,2000,48.0,201.0,34192.482,1
2601,2000,48.0,203.0,3571.843,1
2602,2000,48.0,205.0,1086.41,1
2603,2000,48.0,207.0,2264.936,1
2604,2000,48.0,209.0,2554.049,1
2605,2000,48.0,211.0,1113.746,1
2606,2000,48.0,213.0,2970.124,1
2607,2000,48.0,215.0,7647.092,1
2608,2000,48.0,217.0,3528.816,1
2609,2000,48.0,219.0,3399.49,1
2610,2000,48.0,221.0,1311.134,1
2611,2000,48.0,223.0,2967.718,1
2612,2000,48.0,225.0,2576.076,1
2613,2000,48.0,227.0,2583.387,1
2614,2000,48.0,229.0,1891.205,1
2615,2000,48.0,231.0,4226.908,1
2616,2000,48.0,233.0,1551.106,1
2617,2000,48.0,235.0,520.112,1
2618,2000,48.0,237.0,1466.896,1
2619,2000,48.0,239.0,1722.686,1
2620,2000,48.0,241.0,2277.017,1
2621,2000,48.0,243.0,563.44,1
2622,2000,48.0,245.0,4313.111,1
2623,2000,48.0,247.0,494.98,1
2624,2000,48.0,249.0,2302.732,1
2625,2000,48.0,251.0,3727.181,1
2626,2000,48.0,253.0,3073.998,1
2627,2000,48.0,255.0,1920.906,1
2628,2000,48.0,257.0,3018.828,1
2629,2000,48.0,259.0,1409.594,1
2630,2000,48.0,261.0,202.472,1
2631,2000,48.0,263.0,742.91,1
2632,2000,48.0,265.0,1991.552,1
2633,2000,48.0,267.0,1398.868,1
2634,2000,48.0,269.0,621.836,1
2635,2000,48.0,271.0,584.682,1
2636,2000,48.0,273.0,1240.26,1
2637,2000,48.0,275.0,1334.938,1
2638,2000,48.0,277.0,3358.356,1
2639,2000,48.0,279.0,3407.822,1
2640,2000,48.0,281.0,1478.832,1
2641,2000,48.0,283.0,1173.072,1
2642,2000,48.0,285.0,2592.496,1
2643,2000,48.0,287.0,1546.91,1
2644,2000,48.0,289.0,2081.112,1
2645,2000,48.0,291.0,2594.725,1
2646,2000,48.0,293.0,2759.579,1
2647,2000,48.0,295.0,1278.901,1
2648,2000,48.0,297.0,2056.03,1
2649,2000,48.0,299.0,1745.388,1
2650,2000,48.0,301.0,154.524,1
2651,2000,48.0,303.0,6593.234,1
2652,2000,48.0,305.0,2646.438,1
2653,2000,48.0,307.0,1601.071,1
2654,2000,48.0,309.0,6333.583,1
2655,2000,48.0,311.0,673.37,1
2656,2000,48.0,313.0,1142.736,1
2657,2000,48.0,315.0,1086.013,1
2658,2000,48.0,317.0,1556.646,1
2659,2000,48.0,319.0,1043.996,1
2660,2000,48.0,321.0,2297.254,1
2661,2000,48.0,323.0,988.615,1
2662,2000,48.0,325.0,2424.462,1
2663,2000,48.0,327.0,632.565,1
2664,2000,48.0,329.0,3051.033,1
2665,2000,48.0,331.0,2697.049,1
2666,2000,48.0,333.0,1340.663,1
2667,2000,48.0,335.0,1718.04,1
2668,2000,48.0,337.0,2503.13,1
2669,2000,48.0,339.0,5773.155,1
2670,2000,48.0,341.0,1305.97,1
2671,2000,48.0,343.0,1011.26,1
2672,2000,48.0,345.0,845.496,1
2673,2000,48.0,347.0,2939.18,1
2674,2000,48.0,349.0,3531.786,1
2675,2000,48.0,351.0,1740.058,1
2676,2000,48.0,353.0,1928.018,1
2677,2000,48.0,355.0,6029.942,1
2678,2000,48.0,357.0,1790.232,1
2679,2000,48.0,359.0,839.664,1
2680,2000,48.0,361.0,1938.973,1
2681,2000,48.0,363.0,2051.478,1
2682,2000,48.0,365.0,2107.838,1
2683,2000,48.0,367.0,4039.295,1
2684,2000,48.0,369.0,2833.794,1
2685,2000,48.0,371.0,2898.488,1
2686,2000,48.0,373.0,2385.898,1
2687,2000,48.0,375.0,2900.018,1
2688,2000,48.0,377.0,1197.51,1
2689,2000,48.0,379.0,808.04,1
2690,2000,48.0,381.0,3162.802,1
2691,2000,48.0,383.0,830.26,1
2692,2000,48.0,385.0,660.702,1
2693,2000,48.0,387.0,2051.303,1
2694,2000,48.0,389.0,2692.222,1
2695,2000,48.0,391.0,914.592,1
2696,2000,48.0,393.0,758.352,1
2697,2000,48.0,395.0,1919.924,1
2698,2000,48.0,397.0,781.495,1
2699,2000,48.0,399.0,2507.499,1
2700,2000,48.0,401.0,3626.198,1
2701,2000,48.0,403.0,1399.922,1
2702,2000,48.0,405.0,1350.583,1
2703,2000,48.0,407.0,1558.946,1
2704,2000,48.0,409.0,2825.392,1
2705,2000,48.0,411.0,1638.024,1
2706,2000,48.0,413.0,836.38,1
2707,2000,48.0,415.0,2140.735,1
2708,2000,48.0,417.0,897.086,1
2709,2000,48.0,419.0,2597.442,1
2710,2000,48.0,421.0,1398.48,1
2711,2000,48.0,423.0,5467.716,1
2712,2000,48.0,425.0,518.98,1
2713,2000,48.0,427.0,1491.834,1
2714,2000,48.0,429.0,1369.694,1
2715,2000,48.0,431.0,392.602,1
2716,2000,48.0,433.0,1024.47,1
2717,2000,48.0,435.0,1003.494,1
2718,2000,48.0,437.0,2794.964,1
2719,2000,48.0,439.0,15600.21,1
2720,2000,48.0,441.0,4053.78,1
2721,2000,48.0,443.0,503.876,1
2722,2000,48.0,445.0,2753.256,1
2723,2000,48.0,447.0,1000.834,1
2724,2000,48.0,449.0,1582.877,1
2725,2000,48.0,451.0,3312.2,1
2726,2000,48.0,453.0,9508.786,1
2727,2000,48.0,455.0,1369.29,1
2728,2000,48.0,457.0,1662.125,1
2729,2000,48.0,459.0,2191.387,1
2730,2000,48.0,461.0,745.9,1
2731,2000,48.0,463.0,1676.462,1
2732,2000,48.0,465.0,1717.521,1
2733,2000,48.0,467.0,3451.456,1
2734,2000,48.0,469.0,2643.785,1
2735,2000,48.0,471.0,2200.37,1
2736,2000,48.0,473.0,1808.158,1
2737,2000,48.0,475.0,1340.287,1
2738,2000,48.0,477.0,2051.882,1
2739,2000,48.0,479.0,2707.265,1
2740,2000,48.0,481.0,3020.383,1
2741,2000,48.0,483.0,1905.64,1
2742,2000,48.0,485.0,3661.59,1
2743,2000,48.0,487.0,2210.962,1
2744,2000,48.0,489.0,1531.342,1
2745,2000,48.0,491.0,4778.749,1
2746,2000,48.0,493.0,2315.184,1
2747,2000,48.0,495.0,701.638,1
2748,2000,48.0,497.0,2853.788,1
2749,2000,48.0,499.0,2632.502,1
2750,2000,48.0,501.0,1505.58,1
2751,2000,48.0,503.0,2045.654,1
2752,2000,48.0,505.0,578.012,1
2753,2000,48.0,507.0,967.662,1
2754,2000,49.0,1.0,2476.26,1
2755,2000,49.0,3.0,4225.32,1
2756,2000,49.0,5.0,2444.94,1
2757,2000,49.0,7.0,1340.73,1
2758,2000,49.0,9.0,837.99,1
2759,2000,49.0,11.0,2326.76,1
2760,2000,49.0,13.0,3571.72,1
2761,2000,49.0,15.0,3141.47,1
2762,2000,49.0,17.0,3142.0,1
2763,2000,49.0,19.0,3550.13,1
2764,2000,49.0,21.0,3106.55,1
2765,2000,49.0,23.0,3144.15,1
2766,2000,49.0,25.0,2162.04,1
2767,2000,49.0,27.0,5285.16,1
2768,2000,49.0,29.0,319.28,1
2769,2000,49.0,31.0,946.85,1
2770,2000,49.0,33.0,869.48,1
2771,2000,49.0,35.0,7651.24,1
2772,2000,49.0,37.0,7469.17,1
2773,2000,49.0,39.0,2196.29,1
2774,2000,49.0,41.0,2600.65,1
2775,2000,49.0,43.0,1564.62,1
2776,2000,49.0,45.0,4000.48,1
2777,2000,49.0,47.0,4048.56,1
2778,2000,49.0,49.0,5847.28,1
2779,2000,49.0,51.0,1369.02,1
2780,2000,49.0,53.0,3382.98,1
2781,2000,49.0,55.0,2104.23,1
2782,2000,49.0,57.0,2308.89,1
2783,2000,50.0,1.0,2130.487,1
2784,2000,50.0,3.0,1613.054,1
2785,2000,50.0,5.0,2401.244,1
2786,2000,50.0,7.0,2466.284,1
2787,2000,50.0,9.0,708.016,1
2788,2000,50.0,11.0,2092.83,1
2789,2000,50.0,13.0,356.77,1
2790,2000,50.0,15.0,1211.154,1
2791,2000,50.0,17.0,2439.62,1
2792,2000,50.0,19.0,2140.151,1
2793,2000,50.0,21.0,2745.523,1
2794,2000,50.0,23.0,2348.406,1
2795,2000,50.0,25.0,2850.975,1
2796,2000,50.0,27.0,3853.827,1
2797,2000,51.0,1.0,1460.32,1
2798,2000,51.0,3.0,2178.53,1
2799,2000,51.0,5.0,1011.58,1
2800,2000,51.0,7.0,832.76,1
2801,2000,51.0,9.0,1490.75,1
2802,2000,51.0,11.0,1010.93,1
2803,2000,51.0,13.0,1067.29,1
2804,2000,51.0,15.0,2851.95,1
2805,2000,51.0,17.0,860.06,1
2806,2000,51.0,19.0,2374.82,1
2807,2000,51.0,21.0,716.34,1
2808,2000,51.0,23.0,1642.68,1
2809,2000,51.0,25.0,1513.96,1
2810,2000,51.0,27.0,1102.81,1
2811,2000,51.0,29.0,1337.24,1
2812,2000,51.0,31.0,1679.1,1
2813,2000,51.0,33.0,1491.19,1
2814,2000,51.0,35.0,2070.69,1
2815,2000,51.0,36.0,361.36,1
2816,2000,51.0,37.0,1231.12,1
2817,2000,51.0,41.0,3467.49,1
2818,2000,51.0,43.0,579.78,1
2819,2000,51.0,45.0,683.14,1
2820,2000,51.0,47.0,1249.7,1
2821,2000,51.0,49.0,696.48,1
2822,2000,51.0,51.0,982.38,1
2823,2000,51.0,53.0,1411.92,1
2824,2000,51.0,57.0,710.14,1
2825,2000,51.0,59.0,6683.69,1
2826,2000,51.0,61.0,2106.94,1
2827,2000,51.0,63.0,1429.36,1
2828,2000,51.0,65.0,697.14,1
2829,2000,51.0,67.0,2443.67,1
2830,2000,51.0,69.0,1586.47,1
2831,2000,51.0,71.0,1064.19,1
2832,2000,51.0,73.0,797.6,1
2833,2000,51.0,75.0,852.06,1
2834,2000,51.0,77.0,1592.55,1
2835,2000,51.0,79.0,477.79,1
2836,2000,51.0,81.0,726.2,1
2837,2000,51.0,83.0,2102.75,1
2838,2000,51.0,85.0,2031.85,1
2839,2000,51.0,87.0,3295.32,1
2840,2000,51.0,89.0,1708.62,1
2841,2000,51.0,91.0,592.98,1
2842,2000,51.0,93.0,1170.38,1
2843,2000,51.0,95.0,776.11,1
2844,2000,51.0,97.0,725.73,1
2845,2000,51.0,99.0,557.5,1
2846,2000,51.0,101.0,648.36,1
2847,2000,51.0,103.0,552.81,1
2848,2000,51.0,105.0,1429.29,1
2849,2000,51.0,107.0,2271.49,1
2850,2000,51.0,109.0,1347.86,1
2851,2000,51.0,111.0,1135.3,1
2852,2000,51.0,113.0,827.84,1
2853,2000,51.0,115.0,346.26,1
2854,2000,51.0,117.0,1980.95,1
2855,2000,51.0,119.0,461.75,1
2856,2000,51.0,121.0,1639.01,1
2857,2000,51.0,125.0,1245.25,1
2858,2000,51.0,127.0,665.29,1
2859,2000,51.0,131.0,706.62,1
2860,2000,51.0,133.0,777.35,1
2861,2000,51.0,135.0,900.17,1
2862,2000,51.0,137.0,945.76,1
2863,2000,51.0,139.0,942.12,1
2864,2000,51.0,141.0,1499.26,1
2865,2000,51.0,143.0,3346.68,1
2866,2000,51.0,145.0,672.34,1
2867,2000,51.0,147.0,1133.66,1
2868,2000,51.0,149.0,868.15,1
2869,2000,51.0,153.0,2425.65,1
2870,2000,51.0,155.0,1115.23,1
2871,2000,51.0,157.0,646.77,1
2872,2000,51.0,159.0,527.63,1
2873,2000,51.0,161.0,1543.82,1
2874,2000,51.0,163.0,1833.31,1
2875,2000,51.0,165.0,2529.93,1
2876,2000,51.0,167.0,1506.55,1
2877,2000,51.0,169.0,1741.58,1
2878,2000,51.0,171.0,1806.13,1
2879,2000,51.0,173.0,1313.65,1
2880,2000,51.0,175.0,1629.3,1
2881,2000,51.0,177.0,1632.44,1
2882,2000,51.0,179.0,1285.71,1
2883,2000,51.0,181.0,600.78,1
2884,2000,51.0,183.0,1224.22,1
2885,2000,51.0,185.0,1488.4,1
2886,2000,51.0,187.0,748.44,1
2887,2000,51.0,191.0,2031.44,1
2888,2000,51.0,193.0,843.66,1
2889,2000,51.0,195.0,1271.39,1
2890,2000,51.0,197.0,1540.85,1
2891,2000,51.0,199.0,797.81,1
2892,2000,51.0,510.0,544.54,1
2893,2000,51.0,515.0,101.17,1
2894,2000,51.0,520.0,291.99,1
2895,2000,51.0,530.0,88.46,1
2896,2000,51.0,540.0,301.42,1
2897,2000,51.0,550.0,2163.87,1
2898,2000,51.0,560.0,49.43,1
2899,2000,51.0,570.0,207.27,1
2900,2000,51.0,580.0,88.83,1
2901,2000,51.0,590.0,734.84,1
2902,2000,51.0,595.0,100.75,1
2903,2000,51.0,600.0,169.9,1
2904,2000,51.0,610.0,72.04,1
2905,2000,51.0,620.0,106.9,1
2906,2000,51.0,630.0,191.78,1
2907,2000,51.0,640.0,131.16,1
2908,2000,51.0,650.0,1157.1,1
2909,2000,51.0,660.0,324.38,1
2910,2000,51.0,670.0,287.2,1
2911,2000,51.0,678.0,58.03,1
2912,2000,51.0,680.0,809.25,1
2913,2000,51.0,683.0,229.66,1
2914,2000,51.0,685.0,52.04,1
2915,2000,51.0,690.0,214.83,1
2916,2000,51.0,700.0,1222.81,1
2917,2000,51.0,710.0,1853.08,1
2918,2000,51.0,720.0,79.04,1
2919,2000,51.0,730.0,470.18,1
2920,2000,51.0,735.0,105.64,1
2921,2000,51.0,740.0,945.68,1
2922,2000,51.0,750.0,150.87,1
2923,2000,51.0,760.0,2002.15,1
2924,2000,51.0,770.0,1049.58,1
2925,2000,51.0,775.0,293.48,1
2926,2000,51.0,780.0,137.19,1
2927,2000,51.0,790.0,282.61,1
2928,2000,51.0,800.0,1506.72,1
2929,2000,51.0,810.0,3259.13,1
2930,2000,51.0,820.0,254.37,1
2931,2000,51.0,830.0,126.55,1
2932,2000,51.0,840.0,198.74,1
2933,2000,53.0,1.0,5371.24,1
2934,2000,53.0,3.0,1187.68,1
2935,2000,53.0,5.0,4224.86,1
2936,2000,53.0,7.0,4751.33,1
2937,2000,53.0,9.0,2160.98,1
2938,2000,53.0,11.0,5635.79,1
2939,2000,53.0,13.0,1703.28,1
2940,2000,53.0,15.0,2560.43,1
2941,2000,53.0,17.0,6302.82,1
2942,2000,53.0,19.0,3571.18,1
2943,2000,53.0,21.0,3668.23,1
2944,2000,53.0,23.0,1180.38,1
2945,2000,53.0,25.0,7693.11,1
2946,2000,53.0,27.0,3241.25,1
2947,2000,53.0,29.0,2755.75,1
2948,2000,53.0,31.0,1888.69,1
2949,2000,53.0,33.0,16738.24,1
2950,2000,53.0,35.0,3545.384,1
2951,2000,53.0,37.0,5162.29,1
2952,2000,53.0,39.0,3010.2,1
2953,2000,53.0,41.0,3629.34,1
2954,2000,53.0,43.0,5094.68,1
2955,2000,53.0,45.0,1963.32,1
2956,2000,53.0,47.0,7213.96,1
2957,2000,53.0,49.0,1482.6,1
2958,2000,53.0,51.0,3080.1,1
2959,2000,53.0,53.0,8494.14,1
2960,2000,53.0,55.0,700.78,1
2961,2000,53.0,57.0,3096.57,1
2962,2000,53.0,59.0,1712.62,1
2963,2000,53.0,61.0,8115.48,1
2964,2000,53.0,63.0,9877.5,1
2965,2000,53.0,65.0,4599.34,1
2966,2000,53.0,67.0,3404.62,1
2967,2000,53.0,69.0,385.74,1
2968,2000,53.0,71.0,2652.23,1
2969,2000,53.0,73.0,3819.37,1
2970,2000,53.0,75.0,4871.81,1
2971,2000,53.0,77.0,6664.09,1
2972,2000,54.0,1.0,1287.7,1
2973,2000,54.0,3.0,1421.96,1
2974,2000,54.0,5.0,886.72,1
2975,2000,54.0,7.0,1669.06,1
2976,2000,54.0,9.0,543.64,1
2977,2000,54.0,11.0,1789.09,1
2978,2000,54.0,13.0,914.16,1
2979,2000,54.0,15.0,1053.12,1
2980,2000,54.0,17.0,1074.76,1
2981,2000,54.0,19.0,2008.48,1
2982,2000,54.0,21.0,940.0,1
2983,2000,54.0,23.0,763.5,1
2984,2000,54.0,25.0,2386.11,1
2985,2000,54.0,27.0,1381.48,1
2986,2000,54.0,29.0,631.89,1
2987,2000,54.0,31.0,1127.9,1
2988,2000,54.0,33.0,1982.53,1
2989,2000,54.0,35.0,1866.52,1
2990,2000,54.0,37.0,964.78,1
2991,2000,54.0,39.0,3859.05,1
2992,2000,54.0,41.0,1472.32,1
2993,2000,54.0,43.0,1306.66,1
2994,2000,54.0,45.0,1098.56,1
2995,2000,54.0,47.0,1368.74,1
2996,2000,54.0,49.0,1622.46,1
2997,2000,54.0,51.0,1254.1,1
2998,2000,54.0,53.0,1570.66,1
2999,2000,54.0,55.0,2206.35,1
3000,2000,54.0,57.0,851.9,1
3001,2000,54.0,59.0,945.6,1
3002,2000,54.0,61.0,1966.62,1
3003,2000,54.0,63.0,1264.54,1
3004,2000,54.0,65.0,793.74,1
3005,2000,54.0,67.0,1472.86,1
3006,2000,54.0,69.0,823.9,1
3007,2000,54.0,71.0,1403.17,1
3008,2000,54.0,73.0,498.66,1
3009,2000,54.0,75.0,1524.54,1
3010,2000,54.0,77.0,2364.09,1
3011,2000,54.0,79.0,1362.77,1
3012,2000,54.0,81.0,2212.48,1
3013,2000,54.0,83.0,2066.44,1
3014,2000,54.0,85.0,1608.46,1
3015,2000,54.0,87.0,1603.72,1
3016,2000,54.0,89.0,1230.63,1
3017,2000,54.0,91.0,837.24,1
3018,2000,54.0,93.0,1181.6,1
3019,2000,54.0,95.0,816.74,1
3020,2000,54.0,97.0,1455.92,1
3021,2000,54.0,99.0,1793.84,1
3022,2000,54.0,101.0,999.2,1
3023,2000,54.0,103.0,1167.08,1
3024,2000,54.0,105.0,774.52,1
3025,2000,54.0,107.0,2113.15,1
3026,2000,54.0,109.0,1084.38,1
3027,2000,55.0,1.0,2860.764,1
3028,2000,55.0,3.0,2343.82,1
3029,2000,55.0,5.0,4051.5,1
3030,2000,55.0,7.0,4386.72,1
3031,2000,55.0,9.0,4760.87,1
3032,2000,55.0,11.0,2085.52,1
3033,2000,55.0,13.0,3137.9,1
3034,2000,55.0,15.0,1673.66,1
3035,2000,55.0,17.0,4276.804,1
3036,2000,55.0,19.0,4441.18,1
3037,2000,55.0,21.0,3567.102,1
3038,2000,55.0,23.0,2152.24,1
3039,2000,55.0,25.0,8323.456,1
3040,2000,55.0,27.0,4129.15,1
3041,2000,55.0,29.0,2518.09,1
3042,2000,55.0,31.0,4315.67,1
3043,2000,55.0,33.0,3527.8,1
3044,2000,55.0,35.0,3231.69,1
3045,2000,55.0,37.0,1048.66,1
3046,2000,55.0,39.0,3549.17,1
3047,2000,55.0,41.0,2113.74,1
3048,2000,55.0,43.0,4226.31,1
3049,2000,55.0,45.0,2507.054,1
3050,2000,55.0,47.0,1396.98,1
3051,2000,55.0,49.0,2641.98,1
3052,2000,55.0,51.0,1577.09,1
3053,2000,55.0,53.0,3056.704,1
3054,2000,55.0,55.0,2822.182,1
3055,2000,55.0,57.0,3090.76,1
3056,2000,55.0,59.0,2245.85,1
3057,2000,55.0,61.0,1632.68,1
3058,2000,55.0,63.0,2419.46,1
3059,2000,55.0,65.0,2286.39,1
3060,2000,55.0,67.0,2385.44,1
3061,2000,55.0,69.0,2637.29,1
3062,2000,55.0,71.0,3397.86,1
3063,2000,55.0,73.0,6805.604,1
3064,2000,55.0,75.0,4661.36,1
3065,2000,55.0,77.0,1755.72,1
3066,2000,55.0,78.0,907.84,1
3067,2000,55.0,79.0,6994.32,1
3068,2000,55.0,81.0,3355.33,1
3069,2000,55.0,83.0,4012.88,1
3070,2000,55.0,85.0,3395.19,1
3071,2000,55.0,87.0,3937.15,1
3072,2000,55.0,89.0,1878.958,1
3073,2000,55.0,91.0,917.56,1
3074,2000,55.0,93.0,2546.202,1
3075,2000,55.0,95.0,3924.54,1
3076,2000,55.0,97.0,3839.06,1
3077,2000,55.0,99.0,2872.36,1
3078,2000,55.0,101.0,2678.2,1
3079,2000,55.0,103.0,2269.63,1
3080,2000,55.0,105.0,4216.0,1
3081,2000,55.0,107.0,2474.08,1
3082,2000,55.0,109.0,3634.58,1
3083,2000,55.0,111.0,3653.512,1
3084,2000,55.0,113.0,3027.29,1
3085,2000,55.0,115.0,3765.99,1
3086,2000,55.0,117.0,3184.49,1
3087,2000,55.0,119.0,2907.88,1
3088,2000,55.0,121.0,2680.922,1
3089,2000,55.0,123.0,3288.99,1
3090,2000,55.0,125.0,3188.08,1
3091,2000,55.0,127.0,3106.984,1
3092,2000,55.0,129.0,2882.31,1
3093,2000,55.0,131.0,3007.24,1
3094,2000,55.0,133.0,6037.1,1
3095,2000,55.0,135.0,3307.0,1
3096,2000,55.0,137.0,2695.08,1
3097,2000,55.0,139.0,3132.734,1
3098,2000,55.0,141.0,3577.178,1
3099,2000,56.0,1.0,2848.506,1
3100,2000,56.0,3.0,1979.102,1
3101,2000,56.0,5.0,3063.326,1
3102,2000,56.0,7.0,4470.446,1
3103,2000,56.0,9.0,2101.038,1
3104,2000,56.0,11.0,2395.626,1
3105,2000,56.0,13.0,4168.432,1
3106,2000,56.0,15.0,2626.238,1
3107,2000,56.0,17.0,786.54,1
3108,2000,56.0,19.0,2086.282,1
3109,2000,56.0,21.0,4051.648,1
3110,2000,56.0,23.0,2025.2,1
3111,2000,56.0,25.0,3207.208,1
3112,2000,56.0,27.0,1555.356,1
3113,2000,56.0,29.0,2250.676,1
3114,2000,56.0,31.0,2040.238,1
3115,2000,56.0,33.0,2279.534,1
3116,2000,56.0,35.0,1862.878,1
3117,2000,56.0,37.0,4464.93,1
3118,2000,56.0,39.0,1345.21,1
3119,2000,56.0,41.0,1644.87,1
3120,2000,56.0,43.0,1171.362,1
3121,2000,56.0,45.0,1514.666,1
3122,2000,56.0,47.0,839.94,1
3123,2000,72.0,1.0,5077.109,1
3124,2000,72.0,2.0,5079.302,1
3125,2000,72.0,3.0,4141.579,1
3126,2000,72.0,4.0,4412.067,1
3127,2000,72.0,5.0,4045.755,1
3128,2000,72.0,6.0,3139.067,1
3129,2000,72.0,7.0,5388.928,1
3130,2001,1.0,1.0,1983.54,1
3131,2001,1.0,3.0,4905.66,1
3132,2001,1.0,5.0,2479.12,1
3133,2001,1.0,7.0,1805.09,1
3134,2001,1.0,9.0,2764.0,1
3135,2001,1.0,11.0,1307.4,1
3136,2001,1.0,13.0,2375.53,1
3137,2001,1.0,15.0,4017.21,1
3138,2001,1.0,17.0,2076.06,1
3139,2001,1.0,19.0,2040.04,1
3140,2001,1.0,21.0,3105.56,1
3141,2001,1.0,23.0,1706.04,1
3142,2001,1.0,25.0,2377.64,1
3143,2001,1.0,27.0,2156.18,1
3144,2001,1.0,29.0,1904.18,1
3145,2001,1.0,31.0,2579.4,1
3146,2001,1.0,33.0,2473.72,1
3147,2001,1.0,35.0,2238.3,1
3148,2001,1.0,37.0,1765.91,1
3149,2001,1.0,39.0,3735.57,1
3150,2001,1.0,41.0,1920.46,1
3151,2001,1.0,43.0,3843.68,1
3152,2001,1.0,45.0,2317.44,1
3153,2001,1.0,47.0,2417.28,1
3154,2001,1.0,49.0,4158.64,1
3155,2001,1.0,51.0,2552.18,1
3156,2001,1.0,53.0,2877.68,1
3157,2001,1.0,55.0,3862.56,1
3158,2001,1.0,57.0,2314.32,1
3159,2001,1.0,59.0,2289.64,1
3160,2001,1.0,61.0,2436.96,1
3161,2001,1.0,63.0,1333.46,1
3162,2001,1.0,65.0,1623.44,1
3163,2001,1.0,67.0,1857.82,1
3164,2001,1.0,69.0,3674.1,1
3165,2001,1.0,71.0,3519.08,1
3166,2001,1.0,73.0,14269.08,1
3167,2001,1.0,75.0,2422.62,1
3168,2001,1.0,77.0,4094.63,1
3169,2001,1.0,79.0,2676.38,1
3170,2001,1.0,81.0,3359.98,1
3171,2001,1.0,83.0,2648.76,1
3172,2001,1.0,85.0,1317.02,1
3173,2001,1.0,87.0,1817.48,1
3174,2001,1.0,89.0,5038.13,1
3175,2001,1.0,91.0,1705.21,1
3176,2001,1.0,93.0,3117.4,1
3177,2001,1.0,95.0,3069.04,1
3178,2001,1.0,97.0,7597.2,1
3179,2001,1.0,99.0,2192.65,1
3180,2001,1.0,101.0,4109.32,1
3181,2001,1.0,103.0,3723.5,1
3182,2001,1.0,105.0,1667.73,1
3183,2001,1.0,107.0,2292.03,1
3184,2001,1.0,109.0,2076.97,1
3185,2001,1.0,111.0,2326.02,1
3186,2001,1.0,113.0,2417.52,1
3187,2001,1.0,115.0,2627.52,1
3188,2001,1.0,117.0,3220.72,1
3189,2001,1.0,119.0,1918.74,1
3190,2001,1.0,121.0,3344.8,1
3191,2001,1.0,123.0,3118.978,1
3192,2001,1.0,125.0,5338.49,1
3193,2001,1.0,127.0,3443.71,1
3194,2001,1.0,129.0,1911.74,1
3195,2001,1.0,131.0,1691.88,1
3196,2001,1.0,133.0,2302.73,1
3197,2001,2.0,1.0,5285.01,1
3198,2001,2.0,2.0,6476.135,1
3199,2001,2.0,3.0,1145.231,1
3200,2001,2.0,999.0,14736.2,1
3201,2001,4.0,1.0,8032.299,1
3202,2001,4.0,3.0,5662.269,1
3203,2001,4.0,5.0,10272.651,1
3204,2001,4.0,7.0,3676.555,1
3205,2001,4.0,9.0,2775.671,1
3206,2001,4.0,11.0,1282.154,1
3207,2001,4.0,12.0,3258.641,1
3208,2001,4.0,13.0,31486.663,1
3209,2001,4.0,15.0,8527.351,1
3210,2001,4.0,17.0,7541.59,1
