"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"13","42493","-",,198,"G",,9356
"13","42493","C","D",0,"D","D",0
"13","42493","Z",,15,"G",,1415
"13","42493","S",,175,"G",,6549
"13","42493","P","D",0,"D","D",0
"13","42494","-",,38,"H",,3081
"13","42494","C","D",0,"D","D",0
"13","42494","Z","D",0,"D","D",0
"13","42494","S",,28,"H",,1396
"13","42494","P","D",0,"D","D",0
"13","42495","-",,115,"G",,5230
"13","42495","C","D",0,"D","D",0
"13","42495","Z",,11,"G",,1472
"13","42495","S",,98,"G",,2282
"13","42495","P","D",0,"D","D",0
"13","42499","-",,1219,"G",,80396
"13","42499","C",,46,"G",,6618
"13","42499","Z",,164,"G",,19903
"13","42499","S",,926,"G",,38757
"13","42499","P",,83,"G",,15118
"13","425","-",,1987,"G",,127290
"13","425","C",,61,"G",,8590
"13","425","Z",,184,"G",,21829
"13","425","S",,1664,"G",,81283
"13","425","P",,78,"G",,15588
"13","4251","-",,1987,"G",,127290
"13","4251","C",,61,"G",,8590
"13","4251","Z",,184,"G",,21829
"13","4251","S",,1664,"G",,81283
"13","4251","P",,78,"G",,15588
"13","42511","-",,340,"G",,25195
"13","42511","C",,13,"H",,1105
"13","42511","Z",,26,"H",,3058
"13","42511","S",,289,"G",,18194
"13","42511","P",,12,"H",,2838
"13","42512","-",,1647,"G",,102095
"13","42512","C",,48,"G",,7485
"13","42512","Z",,158,"G",,18771
"13","42512","S",,1375,"G",,63089
"13","42512","P",,66,"G",,12750
"13","441","-",,6469,"G",,552499
"13","441","C",,168,"G",,30731
"13","441","Z",,553,"G",,110906
"13","441","S",,5537,"G",,370355
"13","441","P",,211,"G",,40507
"13","4411","-",,4207,"G",,408938
"13","4411","C",,112,"G",,20427
"13","4411","Z",,367,"G",,81702
"13","4411","S",,3593,"G",,278799
"13","4411","P",,135,"G",,28010
"13","44112","-",,4207,"G",,408938
"13","44112","C",,112,"G",,20427
"13","44112","Z",,367,"G",,81702
"13","44112","S",,3593,"G",,278799
"13","44112","P",,135,"G",,28010
"13","4412","-",,796,"G",,61257
"13","4412","C",,13,"G",,1908
"13","4412","Z",,63,"G",,10248
"13","4412","S",,690,"G",,42440
"13","4412","P",,30,"H",,6661
"13","44121","-",,123,"G",,13499
"13","44121","Z",,12,"G",,2381
"13","44121","S",,108,"G",,10078
"13","44121","P","D",0,"D","D",0
"13","44122","-",,673,"G",,47758
"13","44122","C",,13,"G",,1908
"13","44122","Z",,51,"G",,7867
"13","44122","S",,582,"G",,32362
"13","44122","P",,27,"H",,5621
"13","441222","-",,95,"G",,7779
"13","441222","Z",,8,"G",,2040
"13","441222","S",,81,"G",,3773
"13","441222","P",,6,"H",,1966
"13","441228","-",,578,"G",,39979
"13","441228","C",,13,"G",,1908
"13","441228","Z",,43,"G",,5827
"13","441228","S",,501,"G",,28589
"13","441228","P",,21,"H",,3655
"13","4413","-",,1466,"G",,82304
"13","4413","C",,43,"H",,8396
"13","4413","Z",,123,"H",,18956
"13","4413","S",,1254,"G",,49116
"13","4413","P",,46,"H",,5836
"13","442","-",,1699,"G",,94721
"13","442","C",,38,"G",,5260
"13","442","Z",,224,"G",,34286
"13","442","S",,1354,"G",,44805
"13","442","P",,83,"G",,10370
"13","4421","-",,548,"G",,34277
"13","4421","C",,16,"G",,2529
"13","4421","Z",,55,"G",,11242
"13","4421","S",,452,"G",,17962
"13","4421","P",,25,"G",,2544
"13","44211","-",,548,"G",,34277
"13","44211","C",,16,"G",,2529
"13","44211","Z",,55,"G",,11242
"13","44211","S",,452,"G",,17962
"13","44211","P",,25,"G",,2544
"13","4422","-",,1151,"G",,60444
"13","4422","C",,22,"H",,2731
"13","4422","Z",,169,"G",,23044
"13","4422","S",,902,"G",,26843
"13","4422","P",,58,"H",,7826
"13","443","-",,990,"G",,49862
"13","443","C",,34,"G",,4391
"13","443","Z",,105,"G",,11155
"13","443","S",,818,"G",,29834
"13","443","P",,33,"G",,4482
"13","4431","-",,990,"G",,49862
"13","4431","C",,34,"G",,4391
"13","4431","Z",,105,"G",,11155
"13","4431","S",,818,"G",,29834
"13","4431","P",,33,"G",,4482
"13","44314","-",,990,"G",,49862
"13","44314","C",,34,"G",,4391
"13","44314","Z",,105,"G",,11155
"13","44314","S",,818,"G",,29834
"13","44314","P",,33,"G",,4482
"13","443141","-",,194,"G",,8338
"13","443141","C","D",0,"D","D",0
"13","443141","Z",,12,"G",,1048
"13","443141","S",,176,"G",,6624
"13","443141","P",,5,"G",,598
"13","443142","-",,796,"G",,41524
"13","443142","C",,33,"G",,4323
"13","443142","Z",,93,"G",,10107
"13","443142","S",,642,"G",,23210
"13","443142","P",,28,"H",,3884
"13","444","-",,1458,"G",,85344
"13","444","C",,26,"G",,3990
"13","444","Z",,132,"G",,25623
"13","444","S",,1256,"G",,44178
"13","444","P",,44,"G",,11553
"13","4441","-",,941,"G",,63597
"13","4441","C",,22,"G",,3234
"13","4441","Z",,95,"G",,17830
"13","4441","S",,788,"G",,33425
"13","4441","P",,36,"H",,9108
"13","44411","-",,146,"H",,3621
"13","44411","C","D",0,"D","D",0
"13","44411","Z","D",0,"D","D",0
"13","44411","S",,134,"G",,1869
"13","44411","P","D",0,"D","D",0
"13","44412","-",,90,"H",,5638
"13","44412","C",,3,"H",,192
"13","44412","Z",,12,"H",,1883
"13","44412","S",,70,"G",,2310
"13","44412","P","D",0,"D","D",0
"13","44413","-",,153,"G",,11602
"13","44413","C",,6,"G",,1057
"13","44413","Z",,12,"G",,2443
"13","44413","S",,132,"G",,6953
"13","44413","P","D",0,"D","D",0
"13","44419","-",,552,"G",,42736
"13","44419","C",,11,"G",,1795
"13","44419","Z",,66,"H",,12871
"13","44419","S",,452,"G",,22293
"13","44419","P",,23,"G",,5777
"13","4442","-",,517,"G",,21747
"13","4442","C",,4,"H",,756
"13","4442","Z",,37,"G",,7793
"13","4442","S",,468,"G",,10753
"13","4442","P",,8,"G",,2445
"13","44-45","-",,62458,"G",,2490975
"13","44-45","C",,752,"G",,105513
"13","44-45","Z",,3665,"G",,502279
"13","44-45","S",,56234,"G",,1679290
"13","44-45","P",,1807,"G",,203893
"13","445","-",,3377,"G",,224080
"13","445","C",,73,"H",,12920
"13","445","Z",,361,"G",,65790
"13","445","S",,2796,"G",,125907
"13","445","P",,147,"G",,19463
"13","4451","-",,1387,"G",,99754
"13","4451","C",,45,"H",,7857
"13","4451","Z",,159,"G",,30406
"13","4451","S",,1135,"G",,56366
"13","4451","P",,48,"G",,5125
"13","4452","-",,1692,"G",,80220
"13","4452","C",,20,"G",,2098
"13","4452","Z",,155,"G",,21026
"13","4452","S",,1444,"G",,49981
"13","4452","P",,73,"H",,7115
"13","44521","-",,93,"G",,6871
"13","44521","Z",,13,"G",,3012
"13","44521","S",,78,"G",,3719
"13","44521","P","D",0,"D","D",0
"13","44522","-",,103,"G",,9338
"13","44522","C","D",0,"D","D",0
"13","44522","Z",,13,"H",,1493
"13","44522","S",,85,"G",,6945
"13","44522","P","D",0,"D","D",0
"13","44523","-",,312,"G",,14803
"13","44523","C",,5,"G",,294
"13","44523","Z",,10,"G",,2456
"13","44523","S",,291,"G",,11832
"13","44523","P",,6,"H",,221
"13","44529","-",,1184,"G",,49208
"13","44529","C",,13,"H",,1477
"13","44529","Z",,119,"G",,14065
"13","44529","S",,990,"G",,27485
"13","44529","P",,62,"G",,6181
"13","4453","-",,298,"G",,44106
"13","4453","C",,8,"H",,2965
"13","4453","Z",,47,"G",,14358
"13","4453","S",,217,"G",,19560
"13","4453","P",,26,"G",,7223
"13","44531","-",,298,"G",,44106
"13","44531","C",,8,"H",,2965
"13","44531","Z",,47,"G",,14358
"13","44531","S",,217,"G",,19560
"13","44531","P",,26,"G",,7223
"13","446","-",,6467,"G",,134467
"13","446","C",,27,"G",,3213
"13","446","Z",,211,"G",,23193
"13","446","S",,6146,"G",,97964
"13","446","P",,83,"G",,10097
"13","4461","-",,6467,"G",,134467
"13","4461","C",,27,"G",,3213
"13","4461","Z",,211,"G",,23193
"13","4461","S",,6146,"G",,97964
"13","4461","P",,83,"G",,10097
"13","44611","-",,263,"G",,8984
"13","44611","C","D",0,"D","D",0
"13","44611","Z",,15,"G",,3151
"13","44611","S",,239,"G",,5030
"13","44611","P",,5,"H",,728
"13","44612","-",,3978,"G",,68358
"13","44612","C",,8,"G",,980
"13","44612","Z",,68,"G",,5097
"13","44612","S",,3867,"G",,56258
"13","44612","P",,35,"G",,6023
"13","44613","-",,76,"G",,5167
"13","44613","C",,4,"G",,700
"13","44613","Z",,12,"H",,2504
"13","44613","S",,58,"G",,1777
"13","44613","P","D",0,"D","D",0
"13","44619","-",,2150,"G",,51958
"13","44619","C",,11,"G",,1458
"13","44619","Z",,116,"G",,12441
"13","44619","S",,1982,"G",,34899
"13","44619","P",,41,"G",,3160
"13","447","-",,528,"G",,72671
"13","447","C",,27,"G",,6349
"13","447","Z",,125,"G",,32719
"13","447","S",,351,"G",,25249
"13","447","P",,25,"G",,8354
"13","4471","-",,528,"G",,72671
"13","4471","C",,27,"G",,6349
"13","4471","Z",,125,"G",,32719
"13","4471","S",,351,"G",,25249
"13","4471","P",,25,"G",,8354
"13","448","-",,6609,"G",,180638
"13","448","C",,60,"H",,5277
"13","448","Z",,259,"G",,24278
"13","448","S",,6092,"G",,133646
"13","448","P",,198,"G",,17437
"13","4481","-",,4918,"G",,136164
"13","4481","C",,47,"G",,4549
"13","4481","Z",,184,"G",,15918
"13","4481","S",,4517,"G",,101735
"13","4481","P",,170,"G",,13962
"13","44811","-",,191,"G",,7640
"13","44811","C","D",0,"D","D",0
"13","44811","Z",,8,"H",,1273
"13","44811","S",,176,"G",,5410
"13","44811","P",,6,"G",,874
"13","44812","-",,966,"G",,32401
"13","44812","C",,11,"H",,1574
"13","44812","Z",,47,"G",,4241
"13","44812","S",,861,"G",,23363
"13","44812","P",,47,"G",,3223
"13","44813","-",,401,"G",,12225
"13","44813","C","D",0,"D","D",0
"13","44813","Z",,17,"G",,1564
"13","44813","S",,368,"G",,9456
"13","44813","P",,15,"G",,895
"13","44814","-",,667,"G",,21566
"13","44814","C",,8,"G",,454
"13","44814","Z",,22,"H",,2949
"13","44814","S",,611,"G",,14546
"13","44814","P",,26,"H",,3617
"13","44815","-",,1472,"G",,29612
"13","44815","C",,14,"G",,813
"13","44815","Z",,32,"G",,1650
"13","44815","S",,1397,"G",,25278
"13","44815","P",,29,"G",,1871
"13","44819","-",,1221,"G",,32720
"13","44819","C",,12,"H",,1315
"13","44819","Z",,58,"G",,4241
"13","44819","S",,1104,"G",,23682
"13","44819","P",,47,"G",,3482
"13","4482","-",,195,"G",,5400
"13","4482","C","D",0,"D","D",0
"13","4482","Z",,12,"G",,983
"13","4482","S",,176,"G",,3694
"13","4482","P","D",0,"D","D",0
"13","44821","-",,195,"G",,5400
"13","44821","C","D",0,"D","D",0
"13","44821","Z",,12,"G",,983
"13","44821","S",,176,"G",,3694
"13","44821","P","D",0,"D","D",0
"13","4483","-",,1496,"G",,39074
"13","4483","C",,11,"H",,627
"13","4483","Z",,63,"G",,7377
"13","4483","S",,1399,"G",,28217
"13","4483","P",,23,"G",,2853
"13","44831","-",,1382,"G",,36018
"13","44831","C",,11,"H",,627
"13","44831","Z",,61,"G",,7201
"13","44831","S",,1291,"G",,26143
"13","44831","P",,19,"G",,2047
"13","44832","-",,114,"G",,3056
"13","44832","Z","D",0,"D","D",0
"13","44832","S",,108,"G",,2074
"13","44832","P",,4,"G",,806
"13","451","-",,2152,"G",,86385
"13","451","C",,32,"G",,3474
"13","451","Z",,160,"G",,17452
"13","451","S",,1871,"G",,56061
"13","451","P",,89,"G",,9398
"13","4511","-",,1735,"G",,74033
"13","4511","C",,21,"G",,2533
"13","4511","Z",,137,"G",,15885
"13","4511","S",,1500,"G",,47211
"13","4511","P",,77,"G",,8404
"13","45111","-",,547,"G",,36994
"13","45111","C",,10,"H",,1775
"13","45111","Z",,60,"G",,8023
"13","45111","S",,431,"G",,20569
"13","45111","P",,46,"G",,6627
"13","45112","-",,323,"G",,16529
"13","45112","C","D",0,"D","D",0
"13","45112","Z",,32,"G",,4577
"13","45112","S",,271,"G",,10350
"13","45112","P",,13,"H",,1003
"13","45113","-",,649,"G",,12250
"13","45113","C","D",0,"D","D",0
"13","45113","Z",,26,"G",,1472
"13","45113","S",,609,"G",,10246
"13","45113","P",,11,"G",,387
"13","45114","-",,216,"G",,8260
"13","45114","C","D",0,"D","D",0
"13","45114","Z",,19,"G",,1813
"13","45114","S",,189,"G",,6046
"13","45114","P",,7,"H",,387
"13","4512","-",,417,"G",,12352
"13","4512","C",,11,"G",,941
"13","4512","Z",,23,"H",,1567
"13","4512","S",,371,"G",,8850
"13","4512","P",,12,"H",,994
"13","45121","-",,417,"G",,12352
"13","45121","C",,11,"G",,941
"13","45121","Z",,23,"H",,1567
"13","45121","S",,371,"G",,8850
"13","45121","P",,12,"H",,994
"13","451211","-",,235,"G",,8314
"13","451211","C",,9,"G",,740
"13","451211","Z",,19,"H",,1236
"13","451211","S",,198,"G",,5750
"13","451211","P",,9,"H",,588
"13","451212","-",,182,"G",,4038
"13","451212","C","D",0,"D","D",0
"13","451212","Z","D",0,"D","D",0
"13","451212","S",,173,"G",,3100
"13","451212","P","D",0,"D","D",0
"13","452","-",,1294,"G",,47955
"13","452","C",,25,"H",,1361
"13","452","Z",,97,"G",,8934
"13","452","S",,1122,"G",,32967
"13","452","P",,50,"G",,4693
"13","453","-",,8551,"G",,339067
"13","453","C",,114,"G",,11999
"13","453","Z",,644,"G",,67496
"13","453","S",,7428,"G",,231126
"13","453","P",,365,"G",,28446
"13","4531","-",,827,"G",,28198
"13","4531","C",,13,"G",,1866
"13","4531","Z",,47,"G",,5724
"13","4531","S",,751,"G",,18742
"13","4531","P",,16,"G",,1866
"13","45311","-",,827,"G",,28198
"13","45311","C",,13,"G",,1866
"13","45311","Z",,47,"G",,5724
"13","45311","S",,751,"G",,18742
"13","45311","P",,16,"G",,1866
"13","4532","-",,1748,"G",,51429
"13","4532","C",,16,"H",,987
"13","4532","Z",,116,"G",,8561
"13","4532","S",,1546,"G",,38109
"13","4532","P",,70,"G",,3772
"13","45321","-",,192,"G",,9793
"13","45321","C","D",0,"D","D",0
"13","45321","Z",,33,"G",,3367
"13","45321","S",,145,"H",,5584
"13","45321","P",,10,"H",,805
"13","45322","-",,1556,"G",,41636
"13","45322","C",,12,"G",,950
"13","45322","Z",,83,"G",,5194
"13","45322","S",,1401,"G",,32525
"13","45322","P",,60,"G",,2967
"13","4533","-",,2074,"G",,67067
"13","4533","C",,20,"G",,2174
"13","4533","Z",,62,"G",,6611
"13","4533","S",,1915,"G",,53579
"13","4533","P",,77,"G",,4703
"13","45331","-",,2074,"G",,67067
"13","45331","C",,20,"G",,2174
"13","45331","Z",,62,"G",,6611
"13","45331","S",,1915,"G",,53579
"13","45331","P",,77,"G",,4703
"13","4539","-",,3902,"G",,192373
"13","4539","C",,65,"G",,6972
"13","4539","Z",,419,"G",,46600
"13","4539","S",,3216,"G",,120696
"13","4539","P",,202,"H",,18105
"13","45391","-",,187,"G",,9521
"13","45391","C","D",0,"D","D",0
"13","45391","Z","D",0,"D","D",0
"13","45391","S",,157,"G",,6486
"13","45391","P",,13,"G",,1265
"13","45392","-",,508,"G",,16484
"13","45392","C","D",0,"D","D",0
"13","45392","Z",,46,"G",,3134
"13","45392","S",,426,"G",,10620
"13","45392","P",,29,"G",,2610
"13","45393","-",,59,"G",,3089
"13","45393","C","D",0,"D","D",0
"13","45393","Z",,9,"H",,474
"13","45393","S",,48,"G",,2458
"13","45393","P","D",0,"D","D",0
"13","45399","-",,3148,"G",,163279
"13","45399","C",,55,"G",,6550
"13","45399","Z",,349,"G",,41506
"13","45399","S",,2585,"G",,101132
"13","45399","P",,159,"H",,14091
"13","454","-",,22861,"G",,623269
"13","454","C",,128,"G",,16548
"13","454","Z",,794,"G",,80447
"13","454","S",,21460,"G",,487181
"13","454","P",,479,"G",,39093
"13","4541","-",,3648,"G",,167239
"13","4541","C",,42,"G",,3081
"13","4541","Z",,193,"G",,19814
"13","4541","S",,3253,"G",,131308
"13","4541","P",,160,"G",,13036
"13","45411","-",,3648,"G",,167239
"13","45411","C",,42,"G",,3081
"13","45411","Z",,193,"G",,19814
"13","45411","S",,3253,"G",,131308
"13","45411","P",,160,"G",,13036
"13","4542","-",,693,"G",,24092
"13","4542","C",,7,"H",,811
"13","4542","Z",,56,"G",,4761
"13","4542","S",,576,"G",,15373
"13","4542","P",,54,"G",,3147
"13","45421","-",,693,"G",,24092
"13","45421","C",,7,"H",,811
"13","45421","Z",,56,"G",,4761
"13","45421","S",,576,"G",,15373
"13","45421","P",,54,"G",,3147
"13","4543","-",,18520,"G",,431938
"13","4543","C",,79,"G",,12656
"13","4543","Z",,545,"G",,55872
"13","4543","S",,17631,"G",,340500
"13","4543","P",,265,"G",,22910
"13","45431","-",,60,"G",,3956
"13","45431","C","D",0,"D","D",0
"13","45431","Z",,7,"G",,1898
"13","45431","S",,50,"G",,1716
"13","45431","P","D",0,"D","D",0
"13","45439","-",,18460,"G",,427982
"13","45439","C",,78,"G",,12611
"13","45439","Z",,538,"G",,53974
"13","45439","S",,17581,"G",,338784
"13","45439","P",,263,"G",,22613
"13","481","-",,701,"G",,40230
"13","481","C",,15,"G",,1985
"13","481","Z",,96,"H",,7379
"13","481","S",,515,"G",,19997
"13","481","P",,75,"G",,10869
"13","483","-",,116,"G",,7805
"13","483","C","D",0,"D","D",0
"13","483","Z",,14,"G",,1772
"13","483","S",,95,"G",,5577
"13","483","P",,5,"G",,177
"13","484","-",,22897,"G",,2181917
"13","484","C",,322,"G",,56287
"13","484","Z",,1450,"G",,268232
"13","484","S",,20759,"G",,1793975
"13","484","P",,366,"G",,63423
"13","4841","-",,20900,"G",,2043956
"13","4841","C",,283,"G",,49143
"13","4841","Z",,1299,"G",,239693
"13","4841","S",,18992,"G",,1697462
"13","4841","P",,326,"G",,57658
"13","48411","-",,6085,"G",,454479
"13","48411","C",,88,"G",,14947
"13","48411","Z",,382,"G",,59767
"13","48411","S",,5511,"G",,361203
"13","48411","P",,104,"G",,18562
"13","48412","-",,14815,"G",,1589477
"13","48412","C",,195,"G",,34196
"13","48412","Z",,917,"G",,179926
"13","48412","S",,13481,"G",,1336259
"13","48412","P",,222,"G",,39096
"13","4842","-",,1997,"G",,137961
"13","4842","C",,39,"G",,7144
"13","4842","Z",,151,"G",,28539
"13","4842","S",,1767,"G",,96513
"13","4842","P",,40,"G",,5765
"13","48-49","-",,44352,"G",,2831300
"13","48-49","C",,495,"G",,82801
"13","48-49","Z",,2160,"G",,352473
"13","48-49","S",,41025,"G",,2292030
"13","48-49","P",,672,"G",,103996
"13","485","-",,9341,"G",,218443
"13","485","C",,64,"G",,7939
"13","485","Z",,184,"G",,19381
"13","485","S",,9026,"G",,181793
"13","485","P",,67,"G",,9330
"13","4851","-",,108,"G",,2955
"13","4851","C","D",0,"D","D",0
"13","4851","Z","D",0,"D","D",0
"13","4851","S",,101,"G",,1874
"13","4851","P","D",0,"D","D",0
"13","48511","-",,108,"G",,2955
"13","48511","C","D",0,"D","D",0
"13","48511","Z","D",0,"D","D",0
"13","48511","S",,101,"G",,1874
"13","48511","P","D",0,"D","D",0
"13","4852","-",,78,"H",,2851
"13","4852","C","D",0,"D","D",0
"13","4852","Z",,5,"H",,233
"13","4852","S",,69,"G",,1366
"13","4852","P","D",0,"D","D",0
"13","48521","-",,78,"H",,2851
"13","48521","C","D",0,"D","D",0
"13","48521","Z",,5,"H",,233
"13","48521","S",,69,"G",,1366
"13","48521","P","D",0,"D","D",0
"13","4853","-",,7062,"G",,159642
"13","4853","C",,36,"G",,2815
"13","4853","Z",,118,"G",,10821
"13","4853","S",,6871,"G",,141571
"13","4853","P",,37,"H",,4435
"13","4854","-",,133,"G",,2014
"13","4854","C","D",0,"D","D",0
"13","4854","Z","D",0,"D","D",0
"13","4854","S",,129,"G",,1767
"13","4854","P","D",0,"D","D",0
"13","48541","-",,133,"G",,2014
"13","48541","C","D",0,"D","D",0
"13","48541","Z","D",0,"D","D",0
"13","48541","S",,129,"G",,1767
"13","48541","P","D",0,"D","D",0
"13","4855","-",,196,"G",,8791
"13","4855","C",,6,"G",,1173
"13","4855","Z",,11,"H",,1507
"13","4855","S",,171,"G",,4717
"13","4855","P","D",0,"D","D",0
"13","48551","-",,196,"G",,8791
"13","48551","C",,6,"G",,1173
"13","48551","Z",,11,"H",,1507
"13","48551","S",,171,"G",,4717
"13","48551","P","D",0,"D","D",0
"13","4859","-",,1764,"G",,42190
"13","4859","C",,15,"G",,1909
"13","4859","Z",,45,"G",,6451
"13","4859","S",,1685,"G",,30498
"13","4859","P","D",0,"D","D",0
"13","48599","-",,1764,"G",,42190
"13","48599","C",,15,"G",,1909
"13","48599","Z",,45,"G",,6451
"13","48599","S",,1685,"G",,30498
"13","48599","P","D",0,"D","D",0
"13","486","-",,17,"G",,1181
"13","486","Z","D",0,"D","D",0
"13","486","S",,15,"H",,740
"13","487","-",,115,"G",,3344
"13","487","C",,4,"G",,420
"13","487","Z",,11,"H",,628
"13","487","S",,95,"G",,1725
"13","487","P",,5,"H",,571
"13","488","-",,5194,"G",,230973
"13","488","C",,58,"G",,10738
"13","488","Z",,291,"G",,40814
"13","488","S",,4735,"G",,166721
"13","488","P",,110,"H",,12700
"13","492","-",,5515,"G",,128487
"13","492","C",,17,"H",,2734
"13","492","Z",,76,"G",,8301
"13","492","S",,5398,"G",,113572
"13","492","P",,24,"G",,3880
"13","493","-",,456,"G",,18920
"13","493","C",,13,"H",,2419
"13","493","Z",,36,"H",,5525
"13","493","S",,387,"G",,7930
"13","493","P",,20,"H",,3046
"13","4931","-",,456,"G",,18920
"13","4931","C",,13,"H",,2419
"13","4931","Z",,36,"H",,5525
"13","4931","S",,387,"G",,7930
"13","4931","P",,20,"H",,3046
"13","51","-",,10744,"G",,342810
"13","51","C",,168,"G",,18940
"13","51","Z",,834,"G",,73261
"13","51","S",,9242,"G",,200770
"13","51","P",,500,"G",,49839
"13","511","-",,1995,"G",,61112
"13","511","C",,43,"G",,4399
"13","511","Z",,169,"G",,12337
"13","511","S",,1665,"G",,34789
"13","511","P",,118,"G",,9587
"13","512","-",,2880,"G",,75990
"13","512","C",,25,"H",,1596
"13","512","Z",,165,"G",,12670
"13","512","S",,2584,"G",,55354
"13","512","P",,106,"G",,6370
"13","5121","-",,1950,"G",,55459
"13","5121","C",,17,"G",,901
"13","5121","Z",,122,"G",,9480
"13","5121","S",,1735,"G",,40027
"13","5121","P",,76,"G",,5051
"13","5122","-",,930,"G",,20531
"13","5122","C",,8,"H",,695
"13","5122","Z",,43,"G",,3190
"13","5122","S",,849,"G",,15327
"13","5122","P",,30,"G",,1319
"13","515","-",,560,"G",,15249
"13","515","C","D",0,"D","D",0
"13","515","Z",,33,"G",,3390
"13","515","S",,495,"G",,9304
"13","515","P",,24,"G",,2124
"13","517","-",,1455,"G",,62019
"13","517","C",,23,"H",,4553
"13","517","Z",,133,"G",,15698
"13","517","S",,1241,"G",,33244
"13","517","P",,58,"G",,8524
"13","518","-",,1726,"G",,53942
"13","518","C",,24,"G",,1939
"13","518","Z",,108,"H",,10619
"13","518","S",,1526,"G",,29226
"13","518","P",,68,"G",,12158
"13","5182","-",,1726,"G",,53942
"13","5182","C",,24,"G",,1939
"13","5182","Z",,108,"H",,10619
"13","5182","S",,1526,"G",,29226
"13","5182","P",,68,"G",,12158
"13","51821","-",,1726,"G",,53942
"13","51821","C",,24,"G",,1939
"13","51821","Z",,108,"H",,10619
"13","51821","S",,1526,"G",,29226
"13","51821","P",,68,"G",,12158
"13","519","-",,2128,"G",,74498
"13","519","C",,45,"H",,6022
"13","519","Z",,226,"G",,18547
"13","519","S",,1731,"G",,38853
"13","519","P",,126,"G",,11076
"13","5191","-",,2128,"G",,74498
"13","5191","C",,45,"H",,6022
"13","5191","Z",,226,"G",,18547
"13","5191","S",,1731,"G",,38853
"13","5191","P",,126,"G",,11076
"13","52","-",,22053,"G",,1457182
"13","52","C",,333,"G",,28762
"13","52","Z",,1446,"G",,135711
"13","52","S",,18061,"G",,1081701
"13","52","P",,2213,"G",,211008
"13","522","-",,1486,"G",,95663
"13","522","C",,78,"G",,8065
"13","522","Z",,247,"G",,26802
"13","522","S",,960,"G",,36669
"13","522","P",,201,"G",,24127
"13","5221","-",,195,"G",,9668
"13","5221","C",,11,"H",,1089
"13","5221","Z",,14,"G",,1093
"13","5221","S",,162,"H",,5560
"13","5221","P",,8,"H",,1926
"13","5222","-",,790,"G",,60166
"13","5222","C",,54,"G",,5525
"13","5222","Z",,176,"G",,20061
"13","5222","S",,391,"G",,15670
"13","5222","P",,169,"G",,18910
"13","5223","-",,501,"G",,25829
"13","5223","C",,13,"H",,1451
"13","5223","Z",,57,"G",,5648
"13","5223","S",,407,"G",,15439
"13","5223","P",,24,"G",,3291
"13","523","-",,6764,"G",,700710
"13","523","C",,109,"G",,8510
"13","523","Z",,357,"G",,34027
"13","523","S",,4478,"G",,492887
"13","523","P",,1820,"G",,165286
"13","5231","-",,702,"G",,107948
"13","5231","C",,20,"H",,2056
"13","5231","Z",,41,"G",,5334
"13","5231","S",,589,"G",,92814
"13","5231","P",,52,"G",,7744
"13","52311","-",,212,"G",,29717
"13","52311","C",,6,"H",,276
"13","52311","Z",,18,"G",,1563
"13","52311","S",,150,"G",,23254
"13","52311","P",,38,"G",,4624
"13","52312","-",,418,"G",,65927
"13","52312","C",,11,"G",,1217
"13","52312","Z",,21,"G",,3720
"13","52312","S",,373,"G",,57908
"13","52312","P",,13,"H",,3082
"13","52313","-",,29,"G",,398
"13","52313","C","D",0,"D","D",0
"13","52313","S",,28,"H",,376
"13","52314","-",,43,"H",,11906
"13","52314","C","D",0,"D","D",0
"13","52314","Z","D",0,"D","D",0
"13","52314","S",,38,"H",,11276
"13","52314","P","D",0,"D","D",0
"13","5232","-",,72,"G",,2012
"13","5232","Z","D",0,"D","D",0
"13","5232","S",,64,"G",,1658
"13","5232","P",,6,"H",,297
"13","52321","-",,72,"G",,2012
"13","52321","Z","D",0,"D","D",0
"13","52321","S",,64,"G",,1658
"13","52321","P",,6,"H",,297
"13","5239","-",,5990,"G",,590750
"13","5239","C",,89,"G",,6454
"13","5239","Z",,314,"G",,28636
"13","5239","S",,3825,"G",,398415
"13","5239","P",,1762,"G",,157245
"13","524","-",,13803,"G",,660809
"13","524","C",,146,"G",,12187
"13","524","Z",,842,"G",,74882
"13","524","S",,12623,"G",,552145
"13","524","P",,192,"G",,21595
"13","5241","-",,79,"H",,5977
"13","5241","C",,7,"H",,274
"13","5241","Z",,58,"H",,4241
"13","5241","S","D",0,"D","D",0
"13","5241","P",,13,"G",,1461
"13","5242","-",,13724,"G",,654832
"13","5242","C",,139,"G",,11913
"13","5242","Z",,784,"G",,70641
"13","5242","S",,12622,"G",,552144
"13","5242","P",,179,"G",,20134
"13","52421","-",,9606,"G",,494668
"13","52421","C",,110,"G",,10713
"13","52421","Z",,613,"G",,55500
"13","52421","S",,8758,"G",,414477
"13","52421","P",,125,"G",,13978
"13","52429","-",,4118,"G",,160164
"13","52429","C",,29,"G",,1200
"13","52429","Z",,171,"G",,15141
"13","52429","S",,3864,"G",,137667
"13","52429","P",,54,"G",,6156
"13","53","-",,72417,"G",,5944948
"13","53","C",,2047,"G",,169740
"13","53","Z",,9452,"G",,893502
"13","53","S",,31575,"G",,1217731
"13","53","P",,29343,"G",,3663975
"13","531","-",,70186,"G",,5772771
"13","531","C",,1968,"G",,159115
"13","531","Z",,9142,"G",,845604
"13","531","S",,30213,"G",,1169642
"13","531","P",,28863,"G",,3598410
