FIPS_CODE,TOTAL_EMISSIONS,YEAR
39033,225366.6236639943,2008
39035,6115629.558174306,2008
39037,259188.1696536961,2008
39039,205371.3556758248,2008
39041,918451.1752219388,2008
39043,672051.7132647377,2008
39045,596538.9456299123,2008
39047,332738.16276087053,2008
39049,6405684.963288945,2008
39051,375361.16008633823,2008
39053,189975.9285451312,2008
39055,413618.1867719594,2008
39057,922608.827218064,2008
39059,552694.0196779919,2008
39061,4481875.462621069,2008
39063,610493.3535791936,2008
39065,155472.6688065282,2008
39067,91258.2527987574,2008
39069,201741.6899543108,2008
39071,177959.32279063264,2008
39073,167951.2331595525,2008
39075,160476.75027818084,2008
39077,265790.8561427043,2008
39079,199703.980700425,2008
39081,369671.0863295707,2008
39083,226336.83421575848,2008
39085,1278303.8492107156,2008
39087,270216.9097159159,2008
39089,1089136.1918315091,2008
39091,258359.2359937506,2008
39093,1403205.945370525,2008
39095,2513885.998948793,2008
39097,478569.0081050943,2008
39099,1436670.915460321,2008
39101,369670.1594098468,2008
39103,950722.2741849,2008
39105,128308.2503295534,2008
39107,235303.8911950556,2008
39109,658923.8819643939,2008
39111,115776.63171642716,2008
39113,3099628.4631835623,2008
39115,77898.92299926632,2008
39117,390704.1578526427,2008
39119,614918.106004695,2008
39121,157067.87137696912,2008
39123,254450.306906307,2008
39125,113609.5146306562,2008
39127,142560.254078154,2008
39129,382713.3067512568,2008
39131,171139.94359857842,2008
39133,1022286.5599581944,2008
39135,314769.5258324705,2008
39137,161862.2295871152,2008
39139,756739.2137330315,2008
39141,439195.2533360066,2008
39143,588578.6062043488,2008
39145,332355.6287417981,2008
39147,256015.0339718064,2008
39149,392293.5627615418,2008
39151,1779278.7083110432,2008
39153,3304621.839161064,2008
39155,1314362.8135432205,2008
39157,628635.4743635758,2008
39159,355873.5247641336,2008
39161,166061.8640918243,2008
39163,68316.93083139118,2008
39165,999252.2557355564,2008
39167,399188.9256800333,2008
39169,615570.1581797205,2008
39171,311131.3355634878,2008
39173,1129795.6420382943,2008
39175,205049.4262978925,2008
55001,120580.07024601786,2008
55003,99784.5068261429,2008
55005,286480.5205292236,2008
55007,110650.47054395262,2008
55009,1410480.3959746142,2008
55011,88962.19826359212,2008
55013,86817.29416640263,2008
55015,212359.3221973845,2008
55017,459118.90830597567,2008
55019,216765.4362975921,2008
55021,580589.6994484725,2008
55023,119443.14062396892,2008
55025,2946338.874069122,2008
55027,515484.22930661263,2008
55029,192437.1978695572,2008
55031,278398.003141125,2008
55033,400877.9519849171,2008
55035,671186.0496100029,2008
55037,32161.24905754453,2008
55039,661848.5311707271,2008
55041,61720.28444384304,2008
55043,286071.3258163478,2008
55045,172359.0651997789,2008
55047,101707.56265968764,2008
55049,194514.9691450751,2008
55051,62279.90027443202,2008
55053,349288.9022490871,2008
55055,574845.1497252269,2008
55057,394009.4792167712,2008
55059,717257.8759215539,2008
55061,94186.3907125065,2008
55063,629007.6188795785,2008
55065,110116.39644187257,2008
55067,123556.4122591799,2008
55069,226557.9825488688,2008
55071,476200.756039341,2008
55073,916452.8168438176,2008
55075,266460.7619640179,2008
55077,152389.88675944973,2008
55078,25590.32498919067,2008
55079,4022152.760638058,2008
55081,458002.9419861972,2008
55083,271629.6197496327,2008
55085,244968.24602201703,2008
55087,932035.4861276416,2008
55089,512891.557004314,2008
55091,37903.9773065019,2008
55093,165087.38150875256,2008
55095,217639.0130060946,2008
55097,482707.1671996998,2008
55099,96455.8889390759,2008
55101,832948.7499591508,2008
55103,107036.72146053838,2008
55105,1000743.4425185948,2008
55107,84299.5012778621,2008
55109,688210.1112228456,2008
55111,465381.3930246429,2008
55113,108475.57036938403,2008
55115,316856.8753560644,2008
55117,599818.9589488663,2008
55119,96611.8926210016,2008
55121,204196.6248188314,2008
55123,155644.8497211352,2008
55125,170575.29261466349,2008
55127,553029.5075754573,2008
55129,141816.9537728755,2008
55131,722113.2382274206,2008
55133,2056569.089564127,2008
55135,327563.5642828873,2008
55137,201277.5234836585,2008
55139,1000056.2554477626,2008
55141,366840.2398563292,2008
5001,131660.10535501916,2008
5003,130834.4193143667,2008
5005,199301.90111049573,2008
5007,1105972.149597061,2008
5009,230460.37039974428,2008
5011,71060.74448564474,2008
5013,61760.45302195768,2008
5015,141460.84169394465,2008
5017,96433.9573979357,2008
5019,278004.9845610733,2008
5021,88847.47833128723,2008
5023,133946.15722386845,2008
5025,70100.088343227,2008
5027,166407.21520076343,2008
5029,259902.81531878968,2008
5031,504816.7069985112,2008
5033,434256.3090245423,2008
5035,555756.5315106498,2008
5037,109025.45400053254,2008
5039,58520.65044966285,2008
5041,92763.65683635244,2008
5043,128343.11342249834,2008
5045,649534.9613741116,2008
5047,179213.93194570334,2008
5049,82031.25769053512,2008
5051,532515.1182347597,2008
5053,103667.65794551212,2008
5055,211695.5225036976,2008
5057,262698.3333368639,2008
5059,326069.68992380594,2008
5061,81706.43160154906,2008
5063,211753.5567593809,2008
5065,62862.33474330103,2008
5067,133601.30096915973,2008
5069,559349.1683325034,2008
5071,237885.72462161424,2008
5073,66247.41825584735,2008
5075,141730.46232187824,2008
5077,64944.50055897364,2008
5079,71887.89150618111,2008
5081,96727.61555662222,2008
5083,109416.8372341418,2008
5085,476877.0603402823,2008
5087,85170.36794034082,2008
5089,88756.17676349502,2008
5091,354701.6474405063,2008
5093,424231.75728808,2008
5095,152110.34420685147,2008
5097,59682.88663515999,2008
5099,128323.20882552188,2008
5101,41862.82879700007,2008
5103,153522.77241251396,2008
5105,54081.17977596589,2008
5107,125934.61966517931,2008
5109,61786.17703512135,2008
5111,202375.078040902,2008
5113,116007.2579473903,2008
5115,414163.045651153,2008
5117,197671.27093715992,2008
5119,3035824.8689339254,2008
5121,94911.93647835556,2008
5123,417652.2555424711,2008
5125,529116.888797655,2008
5127,77616.832512993,2008
5129,62486.51234627059,2008
5131,777972.5641457322,2008
5133,85099.8220291448,2008
5135,91732.54781989146,2008
5137,66802.81215023273,2008
5139,291438.9298018457,2008
5141,138938.71731801113,2008
5143,1076997.2706271142,2008
5145,481138.4933195904,2008
5147,49654.83520227555,2008
5149,119247.94889897403,2008
19001,159650.98572317473,2008
19003,27224.68651265386,2008
19005,74436.44329242888,2008
19007,64202.02512859472,2008
19009,41849.30551239332,2008
19011,182040.6422748232,2008
19013,638757.5602680639,2008
19015,126531.14718430738,2008
19017,127732.5624622074,2008
19019,155013.6728596647,2008
19021,91019.05418205126,2008
19023,100088.21302494447,2008
19025,67563.39893860744,2008
19027,100717.2878061256,2008
19029,194575.789063748,2008
19031,236678.43566778055,2008
19033,283247.23648017267,2008
19035,51160.02856560716,2008
19037,63244.62657060776,2008
19039,134380.08026254663,2008
19041,70697.21932470151,2008
19043,117516.13894888124,2008
19045,193872.54678744447,2008
19047,83472.30014712347,2008
19049,413221.4049897017,2008
19051,58731.392837392894,2008
19053,164766.66364872432,2008
19055,96962.95915964652,2008
19057,155823.8653484392,2008
19059,76723.08921730152,2008
19061,370247.7422592971,2008
19063,44308.27723009521,2008
19065,113898.61610614296,2008
19067,80217.93437782419,2008
19069,161256.17979047872,2008
19071,188446.92536382691,2008
19073,39771.33909557782,2008
19075,82654.66947520443,2008
19077,75378.48380753126,2008
19079,204187.0804946012,2008
19081,59098.07398356192,2008
19083,90450.3995705478,2008
19085,238601.2007480307,2008
19087,103253.2128233814,2008
19089,42346.37153885802,2008
19091,50074.5326872722,2008
19093,47502.53405476467,2008
19095,237782.4020165756,2008
19097,95827.85161075911,2008
19099,331646.50459222245,2008
19101,68345.25154531705,2008
19103,668905.2747379788,2008
19105,102574.21312399006,2008
19107,73030.53701332775,2008
19109,82416.72611525815,2008
19111,154302.0609272757,2008
19113,1001076.1594614472,2008
19115,80152.64757001374,2008
19117,37081.05667964246,2008
19119,75671.06308262731,2008
19121,83386.0797076243,2008
19123,100970.22819969025,2008
19125,151993.9117360721,2008
19127,160300.37232936083,2008
19129,182404.0530537808,2008
19131,33410.98917057325,2008
19133,166125.4341109235,2008
19135,31182.48793014742,2008
19137,50158.16482580513,2008
19139,163281.84509054144,2008
19141,67593.25969478927,2008
19143,28829.19595333572,2008
19145,64015.31365296815,2008
19147,43154.72348876891,2008
19149,129265.51163859828,2008
19151,50518.7939817045,2008
19153,2186909.522920435,2008
19155,882846.852560267,2008
19157,218580.10219005725,2008
19159,20519.1058504744,2008
19161,69970.88603101915,2008
19163,876081.0462958942,2008
19165,63083.7036112783,2008
19167,158178.9756518646,2008
19169,305637.529855605,2008
19171,104640.1206260942,2008
19173,25984.84835879215,2008
19175,52673.79946066621,2008
19177,31507.40584227705,2008
19179,138353.36566501373,2008
19181,330371.2128401453,2008
19183,115273.37775406754,2008
19185,42268.62248082796,2008
19187,160446.13441908776,2008
19189,32120.18562703962,2008
19191,111101.00364312954,2008
19193,510815.9529665395,2008
19195,122172.95661206616,2008
19197,82617.85981404259,2008
20001,77832.36719418004,2008
20003,40105.69323412838,2008
20005,79241.73046799257,2008
20007,23218.84040185736,2008
20009,126243.69718736626,2008
20011,80449.72465837724,2008
20013,58600.27857159561,2008
20015,510564.1648525617,2008
20017,95907.42378101849,2008
20019,31722.79254992413,2008
20021,96612.6744518832,2008
20023,13548.780194899568,2008
20025,17486.60488634542,2008
20027,37572.46763359836,2008
20029,41995.34414120618,2008
20031,98629.4690502046,2008
20033,9146.520292174147,2008
20035,156736.55910107814,2008
20037,184128.38775160292,2008
20039,24594.86743078169,2008
20041,208189.1067525768,2008
20043,74993.28012555662,2008
20045,517019.5465824801,2008
20047,25904.409830768986,2008
20049,14698.17498903647,2008
20051,211948.7809332819,2008
20053,115973.8407826636,2008
20055,140960.28937046495,2008
20057,130416.10761444588,2008
20059,266084.3405480213,2008
20061,176381.6627833184,2008
20063,157809.9302294091,2008
20065,12611.58635033024,2008
20067,23276.146992273683,2008
20069,47029.18826344432,2008
20071,6278.708123300571,2008
20073,37815.1272402459,2008
20075,21954.92169667758,2008
20077,28233.75632278419,2008
20079,220933.34519510143,2008
20081,33621.24132208929,2008
20083,9534.320996338663,2008
20085,84524.2697133133,2008
20087,153727.9152100338,2008
20089,26613.039005216568,2008
20091,3054471.4269836764,2008
20093,34582.298607668126,2008
20095,42636.91969321398,2008
20097,24606.09915567305,2008
20099,121639.7665410914,2008
20101,8440.738692172388,2008
20103,387053.7417445767,2008
20105,42187.05801257082,2008
20107,81260.22915637428,2008
20109,24802.93884302096,2008
20111,332659.2731525123,2008
20113,270952.1591277567,2008
20115,82149.76020086986,2008
20117,62147.68058700604,2008
20119,36729.34434420605,2008
20121,177500.0303916695,2008
20123,27740.81811340126,2008
20125,173450.63673816735,2008
20127,49663.84569890995,2008
20129,14709.76723228867,2008
20131,84878.61703573237,2008
20133,86758.82815359414,2008
20135,14477.560690307808,2008
20137,18656.331202289868,2008
20139,216968.509945548,2008
20141,32258.71855360865,2008
20143,50067.16761111506,2008
20145,19258.71065989567,2008
20147,25940.14719948074,2008
20149,132900.75964975238,2008
20151,42962.07201000342,2008
20153,12350.282492668508,2008
20155,290598.02983866545,2008
20157,32896.00289258608,2008
20159,38938.71363306242,2008
20161,273427.7054176187,2008
20163,42987.82389151157,2008
20165,26763.135659446056,2008
20167,124560.25814764512,2008
20169,383593.1923995113,2008
20171,11920.739272962275,2008
20173,2775512.9592166613,2008
20175,80116.9363226712,2008
20177,1074660.0463662285,2008
20179,20731.632266617584,2008
20181,138178.58314986405,2008
20183,32880.66631378446,2008
20185,36540.93435180091,2008
20187,10472.574048997229,2008
20189,9506.28357255554,2008
20191,274048.0220075397,2008
20193,174252.00735306967,2008
20195,125089.73009062032,2008
20197,122422.84621829331,2008
20199,7036.964302774854,2008
20201,48611.5178398843,2008
20203,10637.701984462989,2008
20205,60091.18996891162,2008
20207,22274.43760814652,2008
20209,995529.3764375526,2008
22001,567968.6051845418,2008
22003,176567.4036045465,2008
22005,710546.2372975961,2008
22007,153987.49839679006,2008
22009,253813.5709815773,2008
22011,240742.7224284278,2008
22013,221533.5875196731,2008
22015,702603.8781941053,2008
22017,1532236.5682264725,2008
22019,1272500.014305117,2008
22021,101153.3787207371,2008
22023,76394.74024834031,2008
22025,100957.7649111156,2008
22027,108941.9030530029,2008
22029,134012.7285159643,2008
22031,316295.37599970907,2008
22033,2216887.1674017324,2008
22035,64800.02963363232,2008
22037,123780.0306096272,2008
22039,211757.0611139273,2008
22041,143815.547597358,2008
22043,139900.042464888,2008
22045,395611.2809895254,2008
22047,339090.2779805181,2008
22049,114181.70738476288,2008
22051,1278539.480956321,2008
22053,391972.7171302396,2008
22055,1221412.6691265786,2008
22057,613530.8135703319,2008
22059,99929.8531711932,2008
22061,450717.165347875,2008
22063,813916.8108892433,2008
22065,298633.084359952,2008
22067,211770.5347790604,2008
22069,426322.1369864136,2008
22071,952317.641141702,2008
22073,1013343.2679474548,2008
22075,154627.28822985996,2008
22077,166791.1650832526,2008
22079,878648.6184222659,2008
22081,80689.9632989934,2008
22083,309289.4450796881,2008
22085,146215.2281567371,2008
22087,81338.94838727482,2008
22089,497471.20344527846,2008
22091,73484.7058734183,2008
22093,215410.3531496673,2008
22095,380076.5622164252,2008
22097,603539.3098802883,2008
22099,448797.118193936,2008
22101,345030.2310632034,2008
22103,1564085.2298055168,2008
22105,1027773.5173803326,2008
22107,47047.8393103117,2008
22109,586389.8960579992,2008
22111,184165.0985809435,2008
22113,305665.8658823586,2008
22115,260181.3220821925,2008
22117,220344.5857925392,2008
22119,312229.85822701175,2008
22121,380333.7108143797,2008
22123,88085.4241965161,2008
22125,88572.4270407655,2008
22127,159985.38089448249,2008
29001,103523.63252676478,2008
29003,192008.60221569976,2008
29005,116253.23376861168,2008
29007,150465.47114782926,2008
29009,211301.83775741732,2008
29011,133073.38582546392,2008
29013,159672.1488949888,2008
29015,121990.6165734692,2008
29017,67225.30420657861,2008
29019,943326.866676938,2008
29021,492139.614427923,2008
29023,302733.81400390976,2008
29025,87924.17135273493,2008
29027,546103.4453564007,2008
29029,281291.94971224066,2008
29031,459377.8861207012,2008
29033,56715.0829220395,2008
29035,69867.12744315097,2008
29037,597663.2629809453,2008
29039,65890.27977421379,2008
29041,48458.97236862545,2008
29043,417050.0224216649,2008
29045,79278.38294913816,2008
29047,1456204.842889018,2008
29049,192906.21017718507,2008
29051,352855.1836441976,2008
29053,293521.6988026,2008
29055,289171.78646430327,2008
29057,44467.02826599875,2008
29059,111155.44688494736,2008
29061,158361.4021971604,2008
29063,119666.39390605022,2008
29065,87772.91973611561,2008
29067,74206.93638874483,2008
29069,198192.75801705223,2008
29071,993694.1747219112,2008
29073,91058.07392030046,2008
29075,33295.94872810332,2008
29077,1547372.6867233752,2008
29079,50252.02269335672,2008
29081,162874.71988753555,2008
29083,194244.88521752527,2008
29085,55593.31062639594,2008
29087,154740.18058554354,2008
29089,59077.25785422189,2008
29091,279605.18732175394,2008
29093,73710.93741970576,2008
29095,4380272.751977325,2008
29097,693458.6966725222,2008
29099,1178520.1144792463,2008
29101,309310.71731910546,2008
29103,32901.799471369566,2008
29105,392356.43662743614,2008
29107,409279.7823103942,2008
29109,395987.5387015271,2008
29111,95011.27179930347,2008
29113,285729.3458859467,2008
29115,89266.39179134411,2008
29117,108427.58574237303,2008
29119,188634.78037737063,2008
29121,146789.4630160657,2008
29123,80477.54136447122,2008
29125,69997.10578282627,2008
29127,227416.56222016364,2008
29129,30144.10569772503,2008
29131,201282.99394154697,2008
29133,149725.3316596789,2008
29135,83272.18262809323,2008
29137,52225.053345952656,2008
29139,224459.07936279016,2008
29141,126468.82983587727,2008
29143,292589.54867025133,2008
29145,480475.4862611825,2008
29147,117452.3927278716,2008
29149,87178.70242039484,2008
29151,100473.70531372444,2008
29153,66002.27420246064,2008
29155,302495.8702336999,2008
29157,183641.8336150479,2008
29159,258689.41284323772,2008
29161,437021.11760427005,2008
29163,163709.88844050188,2008
29165,861827.5104103613,2008
29167,212925.2674743328,2008
29169,318054.9735157665,2008
29171,29710.76810789857,2008
29173,115970.21228346584,2008
29175,178147.60676503068,2008
29177,113717.54656765758,2008
29179,50675.89339086321,2008
29181,63131.94718567209,2008
29183,1773278.0647049064,2008
29185,104318.0583501828,2008
29186,234788.6309613468,2008
29187,344566.72574260674,2008
29189,7861355.44848829,2008
29195,283466.85510182445,2008
29197,35380.38579061691,2008
29199,29488.57650784932,2008
29201,299408.687919581,2008
29203,68140.40441630976,2008
29205,56559.23776070563,2008
29207,217862.00218676767,2008
29209,178983.1877706835,2008
29211,37391.42803493162,2008
29213,381969.4196302344,2008
29215,183571.2361601573,2008
29217,212995.0203417499,2008
29219,308689.820598448,2008
29221,127013.8880814796,2008
29223,104687.17268538492,2008
29225,386498.4380258867,2008
29227,10674.874563590329,2008
29229,160496.73312405884,2008
29510,2306224.710964053,2008
31001,153106.79309734033,2008
31003,69146.53255514393,2008
31005,2215.777403045338,2008
31007,4934.463012611471,2008
31009,4526.510763190016,2008
31011,33770.38276322435,2008
31013,54687.86495457592,2008
31015,21882.79158750014,2008
31017,32378.24240678185,2008
31019,414432.5119555486,2008
31021,72951.62938154569,2008
31023,63207.46173511984,2008
31025,264626.93697362434,2008
31027,87792.77159117565,2008
31029,37762.03566594476,2008
31031,33498.190302627416,2008
31033,243306.555952863,2008
31035,38686.06568825556,2008
31037,66392.87740425798,2008
31039,64836.48249527238,2008
31041,80779.62197412527,2008
31043,111779.41323162358,2008
31045,51210.71885839619,2008
31047,308064.48066412704,2008
31049,162893.54038549104,2008
31051,65489.411645378845,2008
31053,181674.067999575,2008
31055,2481446.1604380864,2008
31057,20372.77843452909,2008
31059,62678.66198211886,2008
31061,19026.559094508026,2008
31063,26743.52436087606,2008
31065,47850.15909440125,2008
31067,141574.70049695362,2008
31069,13087.71362199601,2008
31071,10618.584257132936,2008
31073,11684.0822666195,2008
31075,4280.05590394083,2008
31077,24198.81007631176,2008
31079,315967.7031623136,2008
31081,172439.6008699017,2008
31083,34368.19471435876,2008
31085,7151.710602405171,2008
31087,20880.07119189474,2008
31089,73522.45208455452,2008
31091,5141.32144188602,2008
31093,66956.65175514991,2008
31095,38967.80052178498,2008
31097,53249.01055235575,2008
31099,40612.35856923969,2008
31101,236303.21535107092,2008
31103,5052.94159081083,2008
31105,177859.623250551,2008
31107,52259.38276289615,2008
31109,2001803.775943009,2008
31111,455674.2464435845,2008
31113,7496.657828618346,2008
31115,4051.295703777105,2008
31117,3164.010027948983,2008
31119,145567.3520721187,2008
31121,49224.98681814263,2008
31123,36404.00280919875,2008
31125,21591.1064368825,2008
31127,41041.22512051883,2008
31129,27294.10275584114,2008
31131,107365.85817487868,2008
31133,16027.78657315816,2008
31135,17238.30896625669,2008
31137,55175.08655310704,2008
31139,75439.8897826836,2008
31141,174351.65940799753,2008
31143,53387.72305808101,2008
31145,45238.34758499391,2008
31147,48060.56522715428,2008
31149,15650.871483799036,2008
31151,65666.48533120386,2008
31153,761362.8414783464,2008
31155,120319.21605848533,2008
31157,199272.66504659364,2008
31159,192039.56056857115,2008
31161,55233.8714252943,2008
31163,30558.10309260616,2008
31165,13664.816827989887,2008
31167,51005.15526938325,2008
31169,53115.82285819958,2008
31171,4273.100878096458,2008
31173,75385.15466564406,2008
31175,25556.13731487289,2008
31177,148672.5408555595,2008
31179,40038.25827272465,2008
31181,21416.45357460442,2008
31183,5790.305993744268,2008
31185,198944.5502620731,2008
35001,3029154.2927314285,2008
35003,43680.93236899526,2008
35005,381980.9939130643,2008
35006,419613.5142550117,2008
35007,327569.5233325705,2008
35009,231835.50827626672,2008
35011,23847.41849598985,2008
35013,1617232.8560889626,2008
35015,323004.5588574679,2008
35017,312447.864329271,2008
35019,299762.46422365383,2008
35021,5537.9119560252375,2008
35023,170915.73023512645,2008
35025,355101.2282288718,2008
35027,178484.2819429685,2008
35028,77279.20142170478,2008
35029,443255.35031348193,2008
35031,942593.713540319,2008
35033,184338.39893833903,2008
35035,413751.6664234357,2008
35037,317509.71713492094,2008
35039,364987.7989685115,2008
35041,133681.9688143637,2008
35043,811776.1353257828,2008
35045,700532.0756623733,2008
35047,473245.8993118044,2008
35049,1258769.6060390272,2008
35051,273467.5759731596,2008
35053,480793.5874671013,2008
35055,289755.2040151475,2008
35057,391404.6207888658,2008
35059,47835.16060526067,2008
35061,552870.0307200025,2008
40001,171409.17496784788,2008
40003,33998.51172890833,2008
40005,92840.00497268829,2008
40007,47451.49941547207,2008
40009,321417.8329991354,2008
40011,75767.29323001696,2008
40013,267297.1843814925,2008
40015,293223.3484643191,2008
40017,969676.7610976656,2008
40019,443892.8410422755,2008
40021,244588.77057471592,2008
40023,109682.38265401636,2008
40025,23320.33027137209,2008
40027,1018006.8729537555,2008
40029,51449.78433243539,2008
40031,807034.7652173073,2008
40033,169789.08504111986,2008
40035,206567.5471469469,2008
40037,634518.5895833017,2008
40039,302410.3125848262,2008
40041,333043.8515617299,2008
40043,40016.84130018246,2008
40045,35040.484836574535,2008
40047,306818.89374589943,2008
40049,339237.32158733,2008
40051,557260.3694453444,2008
40053,27127.668131950708,2008
40055,21997.39647719165,2008
40057,21459.627014174563,2008
40059,30653.06543731784,2008
40061,60873.40030493775,2008
40063,72978.1885670744,2008
40065,140112.269930233,2008
40067,56800.4884619918,2008
40069,49738.22718092631,2008
40071,405932.1459693854,2008
40073,96190.4174627714,2008
40075,57160.46106447382,2008
40077,49516.835216028194,2008
40079,383996.97051046864,2008
40081,439177.27604017727,2008
40083,306512.0443156002,2008
40085,176767.34576943045,2008
40087,402280.0570890417,2008
40089,256268.4191452607,2008
40091,298506.4979231578,2008
40093,64689.11690184105,2008
40095,101060.29138506993,2008
40097,392415.05196362414,2008
40099,132368.143682336,2008
40101,540460.5210944504,2008
40103,242586.6869076927,2008
40105,64077.80979421988,2008
40107,166784.51744309763,2008
40109,6213156.412375448,2008
40111,329677.4382018458,2008
40113,330385.8682016627,2008
40115,326540.7738856396,2008
40117,123335.29498012504,2008
40119,524246.492183835,2008
40121,312328.8437391221,2008
40123,263681.5073733955,2008
40125,636792.7694907733,2008
40127,105750.9086686256,2008
40129,20533.84598565393,2008
40131,732190.4533628332,2008
40133,282547.21119490854,2008
40135,525516.1842840469,2008
40137,276742.51228641754,2008
40139,134892.0442125033,2008
40141,41049.97196881242,2008
40143,4678308.337349529,2008
40145,499515.6771287665,2008
40147,267662.92628789635,2008
40149,143254.75781227573,2008
40151,41280.000694648574,2008
40153,122033.07432374368,2008
48001,327878.41341987,2008
48003,143877.28742579249,2008
48005,708983.6833599617,2008
48007,119061.45568047844,2008
48009,94985.19026656928,2008
48011,100335.2918752422,2008
48013,342885.43151031283,2008
48015,439016.2786139138,2008
48017,67401.4572701661,2008
48019,85468.1411315391,2008
48021,429309.7211351427,2008
48023,42697.38959357279,2008
48025,188286.8450702681,2008
48027,1884435.34021648,2008
48029,8948185.599445347,2008
48031,120646.2596441665,2008
48033,17515.11687292815,2008
48035,120093.2161101312,2008
48037,886181.7652746685,2008
48039,1283092.650195235,2008
48041,1191283.6624010822,2008
48043,57930.29516501882,2008
48045,16024.67973540041,2008
48047,133417.1286487453,2008
48049,243491.0552712935,2008
48051,182288.88134429848,2008
48053,302106.96716445853,2008
48055,217320.3565909395,2008
48057,138119.37470118346,2008
48059,299280.45049664273,2008
48061,1706045.8923493812,2008
48063,73408.5055978572,2008
48065,257653.97510276135,2008
48067,252221.9897488357,2008
48069,78222.37473338986,2008
48071,494352.9438823138,2008
48073,332025.565050262,2008
48075,115875.5894263002,2008
48077,199086.4796158614,2008
48079,32457.995839436426,2008
48081,44308.64562059711,2008
48083,95746.72983732352,2008
48085,3486767.910266934,2008
48087,28704.59431726829,2008
48089,526860.9342470566,2008
48091,838200.0307212125,2008
48093,117230.80775515753,2008
48095,55654.96250764041,2008
48097,435603.1884839978,2008
48099,260606.3626520019,2008
48101,25563.43594121036,2008
48103,53347.728146087466,2008
48105,175667.54070086774,2008
48107,56280.44529984512,2008
48109,141020.70304043076,2008
48111,97359.03403060118,2008
48113,15337126.934414351,2008
48115,137335.2064271863,2008
48117,134513.63685433366,2008
48119,43100.80929958784,2008
48121,3108159.52203496,2008
48123,169884.80703222076,2008
48125,30537.80483097008,2008
48127,89466.26407792079,2008
48129,166670.33128657404,2008
48131,117868.43732030252,2008
48133,386640.2701732817,2008
48135,884858.6528169878,2008
48137,30764.0842996278,2008
48139,1251469.526664831,2008
48141,3299494.10428192,2008
48143,285095.6653431408,2008
48145,167138.61427817537,2008
48147,204071.5017977159,2008
48149,462087.9322605644,2008
48151,42238.10217886667,2008
48153,60814.19318661906,2008
48155,18123.21718760767,2008
48157,1968967.399104146,2008
48159,119622.15376067103,2008
48161,448674.6633625115,2008
48163,221997.0603166647,2008
48165,163049.311116676,2008
48167,1328598.7460925924,2008
48169,107923.31126168808,2008
48171,179528.27780110808,2008
48173,44945.33615632913,2008
48175,89897.37594135781,2008
48177,365164.6902534058,2008
48179,230557.82164640533,2008
48181,930698.2823227365,2008
48183,955886.768091108,2008
48185,250973.9136799644,2008
48187,716427.725668876,2008
48189,279533.96066706907,2008
48191,66632.54884602153,2008
48193,79284.8507102951,2008
48195,37548.72081990359,2008
48197,103595.81649651744,2008
48199,372766.2141668188,2008
48201,23824219.015497506,2008
48203,800120.9683204438,2008
48205,84714.95647072852,2008
48207,66466.99865508055,2008
48209,873031.1336128213,2008
48211,65013.16171883336,2008
48213,450595.3545055908,2008
48215,3066878.740787203,2008
48217,563807.497442316,2008
48219,208562.7406347361,2008
48221,247265.7535208583,2008
48223,424883.6378505612,2008
48225,185995.86326105992,2008
48227,388564.1626215761,2008
48229,254503.4208722885,2008
48231,676832.8410186274,2008
48233,141890.49941109604,2008
48235,28234.75149754783,2008
48237,85984.6047601988,2008
48239,242442.3003687872,2008
48241,314388.7306759229,2008
48243,37161.02659540669,2008
48245,1976205.106704364,2008
48247,43462.61449620009,2008
48249,370588.7017350862,2008
48251,911155.033169272,2008
48253,155733.06414727002,2008
48255,99865.3803442355,2008
48257,974357.3734191494,2008
48259,213594.9675928204,2008
48261,90603.03646015984,2008
48263,15580.148292743514,2008
48265,278702.3388917661,2008
48267,172106.4873534267,2008
48269,33300.60749817131,2008
48271,47605.99029064537,2008
48273,261938.09844999437,2008
48275,37137.12732400256,2008
48277,347398.4223165539,2008
48279,137729.70841027756,2008
48281,153012.2696168198,2008
48283,167255.91314468803,2008
48285,167690.09452459213,2008
48287,152840.7406927327,2008
48289,403224.4544811746,2008
48291,471598.1523184004,2008
48293,173894.6827743531,2008
48295,33654.5095843525,2008
48297,290276.0846770365,2008
48299,108125.3883435778,2008
48301,10563.74908559102,2008
48303,1623560.206936943,2008
48305,99422.3189393283,2008
48307,83600.88791961056,2008
48309,1753347.2041004372,2008
48311,28377.2338557422,2008
48313,255693.52586255255,2008
48315,89927.73475712237,2008
48317,120524.1697772244,2008
48319,36911.87812343937,2008
48321,245517.53956997307,2008
48323,238401.40297615892,2008
48325,283920.87466517213,2008
48327,33057.30029501432,2008
48329,957902.1390694148,2008
48331,243530.57620942697,2008
48333,60919.002836019245,2008
48335,206331.5003134494,2008
48337,200014.309520158,2008
48339,2187640.185992147,2008
48341,155555.69053249416,2008
48343,124845.85161810496,2008
48345,17604.85670017653,2008
48347,567916.4710233815,2008
48349,454756.4124034039,2008
48351,106495.33839298305,2008
48353,310245.37387572473,2008
48355,2524905.517988858,2008
48357,85850.53921802659,2008
48359,160465.77862558883,2008
48361,774747.8415488858,2008
48363,243162.7910065425,2008
48365,292888.05018062785,2008
48367,818064.1933308134,2008
48369,107536.18201294808,2008
48371,289315.0780382399,2008
48373,513441.43353415874,2008
48375,1147061.0392999367,2008
48377,36416.81536989944,2008
48379,77756.4414527082,2008
48381,679340.3386181107,2008
48383,33304.20986913022,2008
48385,28100.86852745126,2008
