State_Cd,COUNTY_CD,Year,VMT_Total
18,25,2011,118829867.25
18,25,2012,175411989.14000002
18,25,2013,119251015.2
18,25,2014,116831900.24
18,25,2015,121446957.75999999
18,27,2011,96260084.9
18,27,2012,186408788.94
18,27,2013,148475901.95
18,27,2014,151204454.34
18,27,2015,154941057.89
18,29,2011,304947667.0
18,29,2012,216959476.15
18,29,2013,299171116.29999995
18,29,2014,309000571.79999995
18,29,2015,320546297.0
18,31,2011,209511091.35
18,31,2012,284290013.24
18,31,2013,256155127.60000002
18,31,2014,270020579.3
18,31,2015,273654001.02
18,33,2011,277822264.9
18,33,2012,265815576.2
18,33,2013,323471701.6
18,33,2014,269504298.43
18,33,2015,274632889.35
18,35,2011,507433333.2
18,35,2012,559184444.1
18,35,2013,574288441.4000001
18,35,2014,581610808.6
18,35,2015,564717149.6
18,37,2011,121214131.2
18,37,2012,128282972.2
18,37,2013,123782825.95
18,37,2014,133997646.29
18,37,2015,125532857.48
18,39,2011,667862939.5
18,39,2012,716369050.6
18,39,2013,697577239.8
18,39,2014,678173504.0
18,39,2015,683038238.2
18,41,2011,59413090.35
18,41,2012,59308065.57
18,41,2013,51820334.8
18,41,2014,54743672.0
18,41,2015,51324476.83
18,43,2011,357046317.84999996
18,43,2012,337128437.7
18,43,2013,312566321.8
18,43,2014,333843596.71999997
18,43,2015,341022218.93
18,45,2011,100336926.9
18,45,2012,102390560.6
18,45,2013,88837397.45
18,45,2014,106277881.8
18,45,2015,110857385.0
18,47,2011,64889725.55
18,47,2012,69494138.37
18,47,2013,69348043.6
18,47,2014,73253134.8
18,47,2015,73419310.91
18,49,2011,66728142.95
18,49,2012,70067018.04
18,49,2013,64905022.7
18,49,2014,69847051.53
18,49,2015,69190531.5
18,51,2011,247456235.1
18,51,2012,299636063.82
18,51,2013,293180225.27
18,51,2014,301674786.0
18,51,2015,295060508.5
18,53,2011,349156426.8
18,53,2012,355852950.2
18,53,2013,325921961.29999995
18,53,2014,326608906.5
18,53,2015,318669078.3
18,55,2011,59303407.85
18,55,2012,63412238.410000004
18,55,2013,55444843.2
18,55,2014,61178846.84
18,55,2015,96176284.19
18,57,2011,1036902099.6
18,57,2012,1249149948.6999998
18,57,2013,1081721501.5
18,57,2014,1214424430.3
18,57,2015,1083076472.8
18,59,2011,429905511.9
18,59,2012,472413090.9
18,59,2013,371146494.2
18,59,2014,372954011.79
18,59,2015,420005118.9
18,61,2011,178543217.5
18,61,2012,155218442.8
18,61,2013,147423310.2
18,61,2014,143646965.8
18,61,2015,93847726.9
18,63,2011,580740137.6
18,63,2012,637372478.0999999
18,63,2013,485820236.0
18,63,2014,486914948.3
18,63,2015,553374423.8
18,65,2011,366544526.75
18,65,2012,370786689.24
18,65,2013,352345954.42
18,65,2014,381230289.27
18,65,2015,394188383.10999995
18,67,2011,170240653.8
18,67,2012,173562884.0
18,67,2013,173092198.0
18,67,2014,84290576.03
18,67,2015,150647162.5
18,69,2011,323247440.5
18,69,2012,298888274.5
18,69,2013,215069512.15
18,69,2014,213736249.62
18,69,2015,225984843.66
18,71,2011,383553888.1
18,71,2012,391480467.6
18,71,2013,385074804.4
18,71,2014,380882949.8
18,71,2015,382352892.09999996
18,73,2011,418302986.70000005
18,73,2012,437074809.98
18,73,2013,480242634.75
18,73,2014,470406430.85
18,73,2015,449865525.09
18,75,2011,40406419.8
18,75,2012,45487796.87
18,75,2013,44111458.15
18,75,2014,39895445.35
18,75,2015,37910780.12
18,77,2011,110583405.8
18,77,2012,112091068.9
18,77,2013,107826823.2
18,77,2014,108703418.5
18,77,2015,107167242.3
18,79,2011,113234399.0
18,79,2012,116027868.8
18,79,2013,86631922.55
18,79,2014,89048586.45
18,79,2015,73794804.66
18,81,2011,590454065.1
18,81,2012,610828934.9
18,81,2013,645321702.4000001
18,81,2014,598772186.9
18,81,2015,680721495.2
18,83,2011,139584121.3
18,83,2012,150552928.8
18,83,2013,136082056.1
18,83,2014,155130097.6
18,83,2015,141478022.3
18,85,2011,151258073.2
18,85,2012,148847934.3
18,85,2013,44365479.9
18,85,2014,44862848.61
18,85,2015,46098582.03
18,87,2011,193391892.0
18,87,2012,2570797741.0
18,87,2013,197414301.5
18,87,2014,102288709.6
18,87,2015,204282867.9
18,89,2011,2748506570.0
18,89,2012,817754796.2
18,89,2013,2720639925.0
18,89,2014,2788858485.0
18,89,2015,2974717904.0
18,91,2011,783824248.6
18,91,2012,236013128.7
18,91,2013,832857498.3
18,91,2014,833326032.5999999
18,91,2015,806930617.5
18,93,2011,119367348.0
18,93,2012,121149081.7
18,93,2013,212418995.3
18,93,2014,205913037.8
18,93,2015,187694011.7
18,95,2011,624484456.8
18,95,2012,649831062.0
18,95,2013,617508792.2
18,95,2014,599708036.3
18,95,2015,545940864.0999999
18,97,2011,6024473372.0
18,97,2012,5931887739.0
18,97,2013,5377376968.0
18,97,2014,5861713146.0
18,97,2015,5968475355.0
18,99,2011,205606058.6
18,99,2012,206491014.6
18,99,2013,122466541.1
18,99,2014,129793309.4
18,99,2015,94326797.43
18,101,2011,74630199.5
18,101,2012,76770081.12
18,101,2013,90274563.05
18,101,2014,83160967.46
18,101,2015,75074552.69
18,103,2011,183307274.2
18,103,2012,185010994.3
18,103,2013,160081930.0
18,103,2014,164276449.7
18,103,2015,175754275.5
18,105,2011,370918894.8
18,105,2012,375077074.5
18,105,2013,342863764.7
18,105,2014,395864154.7
18,105,2015,353640716.71000004
18,107,2011,231672551.8
18,107,2012,237474071.2
18,107,2013,206870783.55
18,107,2014,217953399.32999998
18,107,2015,217208737.36
18,109,2011,376043502.1
18,109,2012,384586518.7
18,109,2013,314524715.4
18,109,2014,327237049.7
18,109,2015,316289501.0
18,111,2011,113320290.75
18,111,2012,115543261.02000001
18,111,2013,126845358.45
18,111,2014,138372565.07
18,111,2015,124062023.21
18,113,2011,108479295.8
18,113,2012,121861017.6
18,113,2013,121868072.5
18,113,2014,125171653.5
18,113,2015,117918876.8
18,117,2011,44051437.55
18,117,2012,44171295.6
18,117,2013,46842056.0
18,117,2014,52464582.07
18,117,2015,49369189.71
18,119,2011,75566946.45
18,119,2012,76996079.17
18,119,2013,86879876.9
18,119,2014,89258200.84
18,119,2015,79622115.07
18,123,2011,122753401.85
18,123,2012,125047097.38
18,123,2013,120543169.9
18,123,2014,132699544.18
18,123,2015,138180315.20000002
18,125,2011,39852968.84
18,125,2012,61536682.03
18,125,2013,61423810.38
18,125,2014,62688056.14
18,125,2015,69103370.96000001
18,127,2011,1025794446.2
18,127,2012,1090726122.6
18,127,2013,1106003083.0
18,127,2014,1087919703.0
18,127,2015,1142509510.3
18,129,2011,171449788.51999998
18,129,2012,174078201.37
18,129,2013,73547792.0
18,129,2014,80371494.02
18,129,2015,161035006.26999998
18,131,2011,23758948.65
18,131,2012,24367745.64
18,133,2011,311331560.7
18,133,2012,321561772.58000004
18,133,2013,299309537.5
18,133,2014,320130313.16
18,133,2015,324716991.82
18,135,2011,70490466.59
18,135,2012,75084620.74
18,135,2013,85100198.95
18,135,2014,89705871.88
18,135,2015,86949923.69
18,137,2011,153986112.39999998
18,137,2012,104078650.67
18,137,2013,136269680.35000002
18,137,2014,181802601.8
18,137,2015,164610926.60000002
18,139,2011,56960669.95
18,139,2012,60438147.67
18,139,2013,45194241.24
18,139,2014,49083495.09
18,139,2015,48478053.16
18,141,2011,852734713.2
18,141,2012,375059749.16
18,141,2013,935547724.3000001
18,141,2014,920512383.3
18,141,2015,886276421.6999999
18,143,2011,165921608.8
18,143,2012,673924163.1
18,143,2013,170349869.05
18,143,2014,165258467.62
18,143,2015,183031176.48
18,145,2011,368260654.55
18,145,2012,161464666.16
18,145,2013,375641537.82000005
18,145,2014,370505628.97
18,145,2015,381897124.91
18,147,2011,121453779.92999999
18,147,2012,377630413.52
18,147,2013,126132640.47
18,147,2014,137454411.22
18,147,2015,142713671.04000002
18,149,2011,64116221.2
18,149,2012,65768044.26
18,149,2013,24293498.45
18,149,2014,24741894.02
18,149,2015,22694657.2
18,151,2011,365364164.15
18,151,2012,374546253.68
18,151,2013,357352636.8
18,151,2014,351767638.18
18,151,2015,344944518.75
18,153,2011,117933806.8
18,153,2012,96686992.26
18,153,2013,115098643.8
18,153,2014,125573741.9
18,153,2015,115937818.9
18,157,2011,686276595.3
18,157,2012,815016588.9000001
18,157,2013,748931716.0
18,157,2014,791171477.5
18,157,2015,755806072.7
18,159,2011,133415146.8
18,159,2012,136876925.2
18,159,2013,136884789.3
18,159,2014,141829701.6
18,159,2015,137361047.9
18,161,2011,16922031.45
18,161,2012,16832819.46
18,161,2013,17567920.85
18,161,2014,22536582.63
18,161,2015,22181338.72
18,163,2011,691450685.7
18,163,2012,720485161.6
18,163,2013,709980416.5
18,163,2014,532637855.95
18,163,2015,704777175.1
18,165,2011,148713899.15
18,165,2012,151733710.68
18,165,2013,146026448.63
18,165,2014,162086225.23000002
18,165,2015,162109540.77
18,167,2011,510205865.9
18,167,2012,504886821.5
18,167,2013,491757800.1
18,167,2014,540948964.7
18,167,2015,529866541.20000005
18,169,2011,60213509.44
18,169,2012,65075329.24
18,169,2013,25582266.37
18,169,2014,25793757.95
18,169,2015,27391625.75
18,171,2011,37598478.45
18,171,2012,37995481.14
18,171,2013,35711804.4
18,171,2014,43521112.26
18,171,2015,41103036.9
18,173,2011,247915409.5
18,173,2012,258856184.2
18,173,2013,221921796.52999997
18,173,2014,216841177.2
18,173,2015,244706587.22
18,175,2011,35934034.65
18,175,2012,33531931.07
18,175,2013,23194041.07
18,175,2014,25327256.56
18,175,2015,26767995.51
18,177,2011,451385820.2
18,177,2012,459005779.6
18,177,2013,429259666.29999995
18,177,2014,430837047.3
18,177,2015,439055735.5
18,179,2011,36878837.15
18,179,2012,40147968.5
18,179,2013,35703701.4
18,179,2014,34487933.12
18,179,2015,35362682.269999996
18,181,2011,294237628.9
18,181,2012,476721414.5
18,181,2013,318345404.75
18,181,2014,319689185.4
18,181,2015,295045251.57
18,183,2011,174395569.2
18,183,2013,23000558.95
18,183,2014,24187372.51
18,183,2015,22237582.66
19,1,2012,186622375.2
19,1,2013,187095751.5
19,1,2014,189716269.0
19,1,2015,179159921.5
19,3,2012,22154550.96
19,3,2013,22094019.4
19,3,2014,22544600.95
19,3,2015,22681278.85
19,5,2012,3484620.12
19,5,2013,3569524.8
19,5,2014,3598330.6
19,5,2015,3005636.3
19,7,2012,38128983.3
19,7,2013,37862497.55
19,7,2014,36744192.3
19,7,2015,37848222.4
19,9,2012,27212418.42
19,9,2013,27077101.6
19,9,2014,27542020.35
19,9,2015,31052729.05
19,11,2012,157104025.01999998
19,11,2013,161706723.8
19,11,2014,165024387.7
19,11,2015,152534806.7
19,13,2012,537782904.8
19,13,2013,554974022.5
19,13,2014,486272130.0
19,13,2015,586513302.4
19,15,2012,103694270.9
19,15,2013,103324506.6
19,15,2014,108252240.2
19,15,2015,118861600.3
19,17,2012,154900975.9
19,17,2013,163606913.8
19,17,2014,166865382.0
19,17,2015,158035269.1
19,19,2012,153230855.6
19,19,2013,158996321.4
19,19,2014,162439713.2
19,19,2015,152972065.8
19,21,2012,58322466.0
19,21,2013,58542919.4
19,21,2014,63600976.25
19,21,2015,59021751.95
19,23,2012,25273236.96
19,23,2013,25749895.9
19,23,2014,26207120.45
19,23,2015,24875761.05
19,25,2012,27313595.46
19,25,2013,27238968.15
19,25,2014,44022003.95
19,25,2015,44989294.1
19,27,2012,89455366.62
19,27,2013,88931326.55
19,27,2014,90306245.05
19,27,2015,91433719.1
19,29,2012,206832847.62
19,29,2013,207056608.7
19,29,2014,209404583.6
19,29,2015,220613796.4
19,31,2012,327324780.0
19,31,2013,328220778.65
19,31,2014,336744492.25
19,31,2015,326346554.75
19,33,2012,311952085.3
19,33,2013,312484697.9
19,33,2014,316823145.2
19,33,2015,320384298.0
19,35,2012,39350607.12
19,35,2013,39158240.25
19,35,2014,39821087.55
19,35,2015,40066670.5
19,37,2012,61768249.86
19,37,2013,65590361.3
19,37,2014,66255285.45
19,37,2015,77340831.85
19,39,2012,136389684.06
19,39,2013,136630482.85
19,39,2014,139744378.15
19,39,2015,159395383.2
19,41,2012,71243023.62
19,41,2013,70933070.7
19,41,2014,91163440.25
19,41,2015,82897635.65
19,43,2012,73283737.14
19,43,2013,75789866.55
19,43,2014,77001546.1
19,43,2015,80718665.95
19,45,2012,199206362.9
19,45,2013,202380816.4
19,45,2014,223636682.6
19,45,2015,239816902.7
19,47,2012,77764166.4
19,47,2013,77304824.6
19,47,2014,78466970.0
19,47,2015,82553291.0
19,49,2012,423778519.7
19,49,2013,423428056.8
19,49,2014,440963716.8
19,49,2015,448746056.3
19,51,2012,39056526.12
19,51,2013,38894819.75
19,51,2014,39793906.0
19,51,2015,33997311.8
19,53,2012,111332039.4
19,53,2013,111914840.0
19,53,2014,115680472.0
19,53,2015,111704819.0
19,55,2012,112189471.3
19,55,2013,112895854.2
19,55,2014,114889407.5
19,55,2015,128080496.6
19,57,2012,144649964.8
19,57,2013,143300114.3
19,57,2014,145075579.1
19,57,2015,153290152.3
19,59,2012,101353001.8
19,59,2013,100463424.9
19,59,2014,101789907.9
19,59,2015,101321346.5
19,61,2012,368899499.6
19,61,2013,382435506.2
19,61,2014,338232502.4
19,61,2015,392106235.9
19,63,2012,26568672.0
19,63,2013,26338159.1
19,63,2014,26648562.4
19,63,2015,27906155.3
19,65,2012,83618303.46
19,65,2013,81005475.65
19,65,2014,82293553.35
19,65,2015,85294733.0
19,67,2012,111448789.7
19,67,2013,119826211.4
19,67,2014,122228553.8
19,67,2015,127329812.0
19,69,2012,162843783.42
19,69,2013,160479141.2
19,69,2014,163456420.65
19,69,2015,190115272.4
19,71,2012,113727403.26
19,71,2013,114361212.35
19,71,2014,128773518.4
19,71,2015,129156381.5
19,73,2012,45518585.52
19,73,2013,45229040.7
19,73,2014,45943331.1
19,73,2015,44221710.05
19,75,2012,114096803.4
19,75,2013,121304793.5
19,75,2014,120121638.7
19,75,2015,130917583.2
19,77,2012,5671803.18
19,77,2013,5656306.45
19,77,2014,5768971.0
19,77,2015,5980784.15
19,79,2012,246804758.04
19,79,2013,252523505.3
19,79,2014,257105124.0
19,79,2015,252774253.0
19,81,2012,37498178.64
19,81,2013,37825351.5
19,81,2014,38431178.5
19,81,2015,38128567.95
19,83,2012,94568404.92
19,83,2013,94075939.5
19,83,2014,95143100.95
19,83,2015,98907685.4
19,85,2012,199594322.88
19,85,2013,199974356.75
19,85,2014,204977086.9
19,85,2015,210827014.9
19,87,2012,130331201.9
19,87,2013,129841625.2
19,87,2014,139881453.9
19,87,2015,156351896.4
19,89,2012,40103582.58
19,89,2013,39467336.85
19,89,2014,40134115.2
19,89,2015,41486491.3
19,91,2012,53058284.34
19,91,2013,52749007.95
19,91,2014,53568334.4
19,91,2015,48358444.85
19,93,2012,40537153.5
19,93,2013,40366864.75
19,93,2014,46699917.7
19,93,2015,42460701.85
19,95,2012,242747973.77999997
19,95,2013,242904079.95
19,95,2014,268511687.9
19,95,2015,287965114.8
19,97,2012,56402722.8
19,97,2013,58120253.05
19,97,2014,59074892.3
19,97,2015,58769431.1
19,99,2012,446745606.1
19,99,2013,448521099.5
19,99,2014,446355780.8
19,99,2015,487377013.9
19,101,2012,63211289.04
19,101,2013,62964978.35
19,101,2014,70387538.05
19,101,2015,67767367.3
19,103,2012,821071586.3
19,103,2013,822459898.4
19,103,2014,863596150.3
19,103,2015,896413822.2
19,105,2012,87724226.88
19,105,2013,93913722.55
19,105,2014,7394524.05
19,105,2015,95629353.95
19,107,2012,18763626.84
19,107,2013,18680506.55
19,107,2014,19542592.75
19,107,2015,19675854.25
19,109,2012,71059284.3
19,109,2013,70688962.35
19,109,2014,71940273.6
19,109,2015,75258353.55
19,111,2012,165975616.1
19,111,2013,165049850.1
19,111,2014,179477796.4
19,111,2015,177017900.8
19,113,2012,981975898.0
19,113,2013,1007435870.7
19,113,2014,911861260.6
19,113,2015,1066688753.1
19,115,2012,47517662.88
19,115,2013,47328597.35
19,115,2014,46687040.5
19,115,2015,49192174.2
19,117,2012,37442952.9
19,117,2013,37289542.45
19,117,2014,34985275.55
19,117,2015,40160238.25
19,119,2012,6473090.64
19,119,2013,6455404.6
19,119,2014,6582629.0
19,119,2015,6302513.4
19,121,2012,48175328.28
19,121,2013,48086344.65
19,121,2014,49557553.8
19,121,2015,59659023.7
19,123,2012,139733866.3
19,123,2013,138998792.7
19,123,2014,154337406.7
19,123,2015,158116762.7
19,125,2012,135260402.0
19,125,2013,134533017.7
19,125,2014,141752272.4
19,125,2015,148669745.1
19,127,2012,154932806.9
19,127,2013,170799403.1
19,127,2014,124684664.3
19,127,2015,180082298.4
19,129,2012,174091684.44
19,129,2013,174322740.75
19,129,2014,179470792.0
19,129,2015,182057291.5
19,133,2012,120376594.8
19,133,2013,120987535.5
19,133,2014,126392528.5
19,133,2015,145719023.0
19,135,2012,56164972.86
19,135,2013,55869688.6
19,135,2014,55223218.85
19,135,2015,55070970.05
19,137,2012,43441857.6
19,137,2013,43227023.0
19,137,2014,44212614.25
19,137,2015,46671699.55
19,139,2012,173392847.7
19,139,2013,171971830.5
19,139,2014,170912648.0
19,139,2015,179573554.1
19,141,2012,46364880.0
19,141,2013,46082914.4
19,141,2014,46794722.8
19,141,2015,51054221.7
19,143,2012,22748298.12
19,143,2013,22678501.2
19,143,2014,23122100.3
19,143,2015,27925434.6
19,145,2012,49677271.5
19,145,2013,49297082.5
19,145,2014,50591770.35
19,145,2015,52888094.85
19,147,2012,38004901.98
19,147,2013,37800761.45
19,147,2014,38417009.2
19,147,2015,34412999.35
19,149,2012,134330198.4
19,149,2013,133702066.0
19,149,2014,136108244.5
19,149,2015,140776463.1
19,151,2012,18296698.68
19,151,2013,18216971.15
19,151,2014,18550398.65
19,151,2015,15355382.1
19,153,2012,2335738737.9
19,153,2013,2343882100.7
19,153,2014,2402857059.5
19,153,2015,2519397843.1
19,155,2012,805760755.9200001
19,155,2013,808812876.8499999
19,155,2014,831097948.1999999
19,155,2015,892124743.7
19,157,2012,272160806.15999997
19,157,2013,271084332.0
19,157,2014,275797478.45
19,157,2015,295538087.35
19,161,2012,56556856.38
19,161,2013,56310564.8
19,161,2014,75177454.95
19,161,2015,72105443.4
19,163,2012,797729785.5999999
19,163,2013,823498049.6
19,163,2014,875710376.2
19,163,2015,926349618.4
19,165,2012,37997223.3
19,165,2013,37770572.3
19,165,2014,38356809.75
19,165,2015,39588717.6
19,167,2012,124968851.7
19,167,2013,124189618.5
19,167,2014,126035996.5
19,167,2015,139684956.2
19,169,2012,420362052.8
19,169,2013,422783478.1
19,169,2014,458475632.8
19,169,2015,487999123.5
19,171,2012,89434709.58
19,171,2013,94233853.1
19,171,2014,96380231.95
19,171,2015,98214214.6
19,175,2012,47415629.4
19,175,2013,47097399.05
19,175,2014,47814711.65
19,175,2015,47001696.05
19,179,2012,137714999.3
19,179,2013,137015032.3
19,179,2014,147147903.1
19,179,2015,161499772.5
19,181,2012,401863875.20000005
19,181,2013,401199145.1
19,181,2014,407849368.5
19,181,2015,423217069.3
19,183,2012,162503751.1
19,183,2013,161863447.5
19,183,2014,177950508.6
19,183,2015,170193284.1
19,185,2012,10415046.06
19,185,2013,10366653.35
19,185,2014,9876305.05
19,185,2015,9704747.75
19,187,2012,125401571.3
19,187,2013,125457666.4
19,187,2014,133563141.5
19,187,2015,143716300.9
19,191,2012,84272261.28
19,191,2013,80506371.0
19,191,2014,82095894.9
19,191,2015,83976542.8
19,193,2012,454816726.6
19,193,2013,452976588.8
19,193,2014,464453887.1
19,193,2015,457577772.2
19,195,2012,111664916.4
19,195,2013,111307772.0
19,195,2014,110567479.0
19,195,2015,121684138.0
19,197,2012,52886381.46
19,197,2013,52393549.05
19,197,2014,53075004.05
19,197,2015,28184683.15
20,1,2011,64271178.3
20,1,2012,65735869.2
20,1,2013,64391675.75
20,1,2014,66317459.55
20,1,2015,66281722.4
20,3,2011,57195076.6
20,3,2012,53349843.6
20,3,2013,53014567.35
20,3,2014,55945276.45
20,3,2015,56329782.05
20,5,2011,43419768.55
20,5,2012,39413559.12
20,5,2013,37235996.95
20,5,2014,37682026.95
20,5,2015,36447947.35
20,9,2011,113361006.5
20,9,2012,111597096.6
20,9,2013,109947369.6
20,9,2014,113804477.9
20,9,2015,113753301.2
20,11,2011,87966034.78
20,11,2012,49402378.05
20,11,2013,48233852.1
20,11,2014,47974676.55
20,11,2015,46022072.55
20,13,2011,90947904.1
20,13,2012,74148803.76
20,13,2013,74632046.4
20,13,2014,75922292.2
20,13,2015,75923171.85
20,15,2011,437520791.5
20,15,2012,345325134.0
20,15,2013,345312407.4
20,15,2014,345343857.6
20,15,2015,354221402.2
20,17,2011,130723906.85
20,17,2012,133958258.22
20,17,2013,131842442.05
20,17,2014,135918075.85
20,17,2015,141616521.55
20,19,2011,20970436.25
20,19,2012,21131244.24
20,19,2013,20810201.25
20,19,2014,20773172.0
20,19,2015,20942225.4
20,21,2011,128692386.2
20,21,2012,129444475.4
20,21,2013,127382251.6
20,21,2014,130524025.6
20,21,2015,131043599.4
20,25,2011,14250293.5
20,25,2012,14675882.64
20,25,2013,14500336.75
20,25,2014,16432606.6
20,25,2015,16313295.4
20,27,2011,17376175.4
20,27,2012,17618701.98
20,27,2013,18343775.8
20,27,2014,18550259.95
20,27,2015,18978875.8
20,29,2011,73351710.35
20,29,2012,25094625.3
20,29,2013,22426023.4
20,29,2014,22672967.8
20,29,2015,24858043.95
20,31,2011,99985074.15
20,31,2012,100535617.68
20,31,2013,100544965.9
20,31,2014,106506678.8
20,31,2015,108698715.5
20,35,2011,147265659.4
20,35,2012,92403481.98
20,35,2013,90947420.48
20,35,2014,91798596.83
20,35,2015,79736469.2
20,37,2011,94021572.75
20,37,2012,60738095.28
20,37,2013,59804746.3
20,37,2014,64959623.05
20,37,2015,65670566.4
20,39,2011,24572800.1
20,39,2012,24933881.76
20,39,2013,20845365.35
20,39,2014,21071103.25
20,39,2015,23786396.65
20,41,2011,143556770.3
20,41,2012,136711855.56
20,41,2013,133055658.25
20,41,2014,138705047.95
20,41,2015,151942659.9
20,43,2011,66386265.7
20,43,2012,51334870.86
20,43,2013,53099236.4
20,43,2014,53704891.85
20,43,2015,53725853.8
20,45,2011,529000040.7
20,45,2012,459061306.6
20,45,2013,417458256.3
20,45,2014,427303684.1
20,45,2015,448116080.9
20,47,2011,36914088.85
20,47,2012,36304645.32
20,47,2013,35719509.55
20,47,2014,35708263.9
20,47,2015,35881182.65
20,51,2011,224825549.7
20,51,2012,227450374.26
20,51,2013,233816304.48000002
20,51,2014,221981101.0
20,51,2015,234375814.8
20,53,2011,117397534.2
20,53,2012,118481040.54
20,53,2013,120551156.1
20,53,2014,126636370.4
20,53,2015,136686057.75
20,55,2011,148158164.7
20,55,2012,78395004.0
20,55,2013,78075602.4
20,55,2014,84604284.4
20,55,2015,89365771.45
20,57,2011,196348822.7
20,57,2012,202523860.1
20,57,2013,200135309.0
20,57,2014,156063922.4
20,57,2015,157284033.4
20,59,2011,223715230.6
20,59,2012,209510359.05
20,59,2013,213655542.25
20,59,2014,223787110.05
20,59,2015,228630377.18
20,61,2011,260441545.2
20,61,2012,232474196.39999998
20,61,2013,214504459.25
20,61,2014,219046727.3
20,61,2015,228990261.7
20,63,2011,120155923.2
20,63,2012,121567324.55999999
20,63,2013,124200174.30000001
20,63,2014,133659824.5
20,63,2015,150585867.3
20,67,2011,6030281.8
20,69,2011,47063019.7
20,69,2012,46930280.46
20,69,2013,46262676.9
20,69,2014,47798983.8
20,69,2015,47991652.7
20,73,2011,73477890.85
20,73,2012,76178215.2
20,73,2013,75294773.25
20,73,2014,69997247.2
20,73,2015,70346727.4
20,75,2011,21438125.35
20,75,2012,22457287.86
20,75,2013,22099432.35
20,75,2014,19257064.2
20,75,2015,19425128.45
20,79,2011,213533577.5
20,79,2012,204438863.58
20,79,2013,204440365.35
20,79,2014,213072670.1
20,79,2015,223581074.85
20,81,2011,31933696.7
20,81,2012,32953176.0
20,81,2013,32946849.1
20,81,2014,30288316.85
20,81,2015,30376205.2
20,85,2011,105733101.5
20,85,2012,33829251.9
20,85,2013,31237568.7
20,85,2014,31971547.2
20,85,2015,34703283.85
20,87,2011,79061642.6
20,87,2012,80165053.2
20,87,2013,79097131.55
20,87,2014,79168755.5
20,87,2015,78899746.85
20,89,2011,13665052.5
20,89,2012,13814538.24
20,89,2013,14223513.45
20,89,2014,14342726.1
20,89,2015,14361235.25
20,91,2011,2402049433.3
20,91,2012,2297058139.0
20,91,2013,2230661856.4
20,91,2014,1721835101.1
20,91,2015,1773286891.8
20,93,2011,27126566.4
20,93,2012,29178815.64
20,93,2013,28665351.65
20,93,2014,25025155.55
20,93,2015,25154416.65
20,95,2011,71622431.6
20,95,2012,20038576.86
20,95,2013,19552371.1
20,95,2014,20137666.85
20,95,2015,6863478.25
20,97,2011,59595699.85
20,97,2012,60756841.8
20,97,2013,59286063.05
20,97,2014,60681855.9
20,97,2015,60913090.7
20,99,2011,89504798.13
20,99,2012,74940860.7
20,99,2013,72071040.33
20,99,2014,73824299.58
20,99,2015,66742713.75
20,103,2011,270650113.4
20,103,2012,284003226.6
20,103,2013,276900154.4
20,103,2014,287606356.3
20,103,2015,306056843.5
20,105,2011,32681844.5
20,105,2012,32963204.4
20,105,2013,34460234.0
20,105,2014,36047327.0
20,105,2015,39750544.0
20,107,2011,46467029.45
20,109,2011,28520439.35
20,109,2012,28698118.560000002
20,109,2013,25738807.2
20,109,2014,26677196.65
20,109,2015,29570515.15
20,111,2011,246781613.7
20,111,2012,245232751.48000002
20,111,2013,244021965.5
20,111,2014,251191627.6
20,111,2015,262693624.45
20,113,2011,220765322.5
20,113,2012,179970405.72
20,113,2013,183859435.2
20,113,2014,191361703.6
20,113,2015,205377667.1
20,115,2011,49971717.48
20,115,2012,50683906.92
20,115,2013,46742754.1
20,115,2014,47245366.4
20,115,2015,49902383.9
20,117,2011,74481031.3
20,117,2012,57884850.78
20,117,2013,60039696.8
20,117,2014,60570684.2
20,117,2015,59362453.9
20,119,2011,48562103.9
20,119,2012,49343351.4
20,119,2013,48723824.45
20,119,2014,54360585.15
20,119,2015,54621337.5
20,121,2011,171995946.1
20,121,2012,31244124.36
20,121,2013,31013619.3
20,121,2014,30930866.5
20,121,2015,31591983.7
20,123,2011,29118802.1
20,123,2012,29527313.52
20,123,2013,29345229.85
20,123,2014,29651760.5
20,123,2015,29918498.85
20,125,2011,193677365.8
20,125,2012,166728459.8
20,125,2013,163682176.8
20,125,2014,165357902.8
20,125,2015,162352938.1
20,127,2011,11115739.2
20,127,2012,11274154.2
20,127,2013,11423456.1
20,127,2014,11551067.4
20,127,2015,10963074.3
20,131,2011,43608287.4
20,131,2012,36845871.48
20,131,2013,34365158.8
20,131,2014,34749668.05
20,131,2015,33155534.2
20,133,2011,39390044.45
20,133,2012,42033555.48
20,133,2013,41227762.88
20,133,2014,42764953.08
20,133,2015,42968099.3
20,137,2011,20846307.05
20,137,2012,21124601.34
20,137,2013,20002750.08
20,137,2014,20222501.98
20,137,2015,22645746.1
20,139,2011,136727726.15
20,139,2012,115622141.34
20,139,2013,118775861.8
20,139,2014,123472948.25
20,139,2015,122814553.94999999
20,141,2011,8712918.65
20,141,2012,8849642.1
20,141,2013,7991915.9
20,141,2014,8089881.9
20,141,2015,9147155.5
20,143,2011,58037047.65
20,145,2011,27794917.9
20,145,2012,29045035.32
20,145,2013,28611547.0
20,145,2014,30978447.9
20,145,2015,31170941.6
20,147,2011,39469596.2
20,147,2012,39980657.82
20,147,2013,39475622.35
20,147,2014,39888992.15
20,147,2015,35471156.25
20,149,2011,94614978.8
20,149,2012,95793143.4
20,149,2013,93885022.6
20,149,2014,94743849.35
