YEAR,STATE_CODE,COUNTY_CODE,VMT_TOTAL
2002,27,7,153333464.6
2002,27,9,251351211.1
2002,27,11,20295096.46
2002,27,13,194105899.5
2002,27,15,78361071.46
2002,27,17,288099220.9
2002,27,19,177359090.3
2002,27,21,185515224.1
2002,27,23,75354709.18
2002,27,25,478695187.8
2002,27,27,333747914.2
2002,27,29,35485699.68
2002,27,31,95101138
2002,27,33,49786181.41
2002,27,35,301884963.3
2002,27,37,1645099868
2002,27,39,77798632.37
2002,27,41,213154013.2
2002,27,43,117680650.5
2002,27,45,74160289.74
2002,27,47,327838747
2002,27,49,301850954.4
2002,27,51,54431683.87
2002,27,53,4234374500
2002,27,55,17502699
2002,27,57,83338042.83
2002,27,59,17071259.15
2002,27,61,205462760.6
2002,27,63,140003543.1
2002,27,65,42790208.52
2002,27,67,205535838.4
2002,27,69,23077370.65
2002,27,71,63157532.65
2002,27,73,28929227.67
2002,27,75,100608477.7
2002,27,77,17290144.54
2002,27,79,29602159.56
2002,27,81,11868623.97
2002,27,83,123252036
2002,27,85,150447407.1
2002,27,87,28649539.85
2002,27,89,15778508.72
2002,27,91,135390779.7
2002,27,93,93072672.76
2002,27,95,256399358.2
2002,27,97,227676393.1
2002,27,99,177813817.6
2002,27,101,27055965.55
2002,27,103,179695621.4
2002,27,105,159802437.4
2002,27,109,543167674.2
2002,27,111,339082081.8
2002,27,113,33580955.57
2002,27,115,335439191
2002,27,117,33680173.52
2002,27,119,144367903.2
2002,27,121,34025451.48
2002,27,123,2017300076
2002,27,125,11269891.11
2002,27,127,79006282.69
2002,27,129,90008359.06
2002,27,131,319817616.5
2002,27,133,84744122.84
2002,27,135,50246021.55
2002,27,137,868153310.7
2002,27,139,497437364.3
2002,27,141,516468169.7
2002,27,143,28066076.4
2002,27,145,848077204.7
2002,27,147,273378696.8
2002,27,149,36772750.64
2002,27,151,43808734.09
2002,27,153,142857961
2002,27,155,1488010.465
2002,27,157,52996275.74
2002,27,159,78837089.49
2002,27,161,63029093.16
2002,27,163,928915393.6
2002,27,165,83400774.28
2002,27,167,69133888.61
2002,27,169,339998446.1
2002,27,171,569106166.6
2002,27,173,29302214.6
2002,28,1,173700251.5
2002,28,3,191652010
2002,28,5,3729570
2002,28,7,48631213
2002,28,9,95750997.5
2002,28,11,150581918
2002,28,15,140914710.5
2002,28,17,14411404.5
2002,28,19,210787.5
2002,28,21,39911253.5
2002,28,23,60622886.5
2002,28,25,71092218
2002,28,27,116232790
2002,28,29,204969765
2002,28,31,248205840
2002,28,33,815177166.5
2002,28,35,466079012
2002,28,37,72498052
2002,28,39,62786351
2002,28,41,38098554
2002,28,43,159622019
2002,28,45,344405970
2002,28,47,1142827629
2002,28,49,1816320848
2002,28,51,137569230
2002,28,53,44284647
2002,28,55,5958625
2002,28,57,135481284
2002,28,59,929078774.5
2002,28,61,79182370
2002,28,63,38750188.5
2002,28,65,14304094.5
2002,28,67,395084687
2002,28,69,36942380
2002,28,71,148242268
2002,28,73,245770925
2002,28,75,593595769.7
2002,28,77,12577316
2002,28,79,98969202.5
2002,28,81,290007392
2002,28,83,124582566.5
2002,28,85,264455479
2002,28,87,245530385.7
2002,28,89,458174865.5
2002,28,91,97456396.13
2002,28,93,381484719.5
2002,28,95,180348925.4
2002,28,97,121357609
2002,28,99,33949051.5
2002,28,101,187897255
2002,28,103,67507484.75
2002,28,105,113559712.5
2002,28,107,293465710.4
2002,28,109,257741136.5
2002,28,111,68341154.24
2002,28,113,233216747.8
2002,28,115,43259144.83
2002,28,117,102397556.3
2002,28,119,20620707.12
2002,28,121,979256900.2
2002,28,123,242716641.5
2002,28,125,32456208.8
2002,28,127,196450665
2002,28,131,97061165
2002,28,133,99062631.56
2002,28,137,109000680
2002,28,139,52559817.5
2002,28,141,90695747.5
2002,28,143,159347938.7
2002,28,145,169727847
2002,28,147,32286768.5
2002,28,149,361751483.2
2002,28,151,224659069.5
2002,28,153,83852910
2002,28,155,44348595
2002,28,157,44289027
2002,28,159,46771829.27
2002,28,161,126526118.5
2002,28,163,163313330.4
2002,29,1,110126333.8
2002,29,3,188599181.7
2002,29,5,147343308.5
2002,29,7,108742339.6
2002,29,9,103284433.6
2002,29,11,102919345.7
2002,29,13,148788110.2
2002,29,15,113725417.8
2002,29,17,42062755.49
2002,29,19,651418054
2002,29,21,449348452.3
2002,29,23,278274823.6
2002,29,25,69691909.74
2002,29,27,467707446.8
2002,29,29,248067446.2
2002,29,31,382111740.9
2002,29,33,69818376.76
2002,29,35,73489015.32
2002,29,37,321870543.4
2002,29,39,25017303.67
2002,29,41,28895349.1
2002,29,43,259047361.3
2002,29,45,50976674.9
2002,29,47,980025584.3
2002,29,49,156272279.7
2002,29,51,208277297.2
2002,29,53,300365325.9
2002,29,55,300958569.5
2002,29,59,73445026.98
2002,29,61,147751934.3
2002,29,63,92626011.68
2002,29,69,147623435
2002,29,71,759856455.1
2002,29,73,22301770.1
2002,29,75,18035578.93
2002,29,77,1263176444
2002,29,79,42735013.95
2002,29,81,164063447.8
2002,29,83,199562503.5
2002,29,85,40129586.28
2002,29,87,155113449.6
2002,29,91,201033524.7
2002,29,95,3410454557
2002,29,97,612233538
2002,29,99,1106503965
2002,29,101,252338100.6
2002,29,103,19336830.57
2002,29,105,387608127.4
2002,29,107,388774812.3
2002,29,109,315689660.7
2002,29,111,81261816.61
2002,29,113,168681803.7
2002,29,115,70686835.13
2002,29,117,103065517.9
2002,29,119,108492542.3
2002,29,121,145568071.4
2002,29,123,66100557.94
2002,29,125,55742701.45
2002,29,127,218850912.9
2002,29,129,21018981.98
2002,29,131,116798972.2
2002,29,133,95493560.45
2002,29,135,60536971.71
2002,29,137,30491980.28
2002,29,139,247140945.2
2002,29,141,21042954.82
2002,29,143,247744388
2002,29,145,391724187.8
2002,29,147,98121219.18
2002,29,149,45629590.24
2002,29,151,90719661.21
2002,29,155,297803001.8
2002,29,157,153783849.1
2002,29,159,227559213.1
2002,29,161,466886911
2002,29,163,144475400.5
2002,29,165,713622574.9
2002,29,167,171182420.5
2002,29,169,238895174
2002,29,173,103151694.1
2002,29,175,141711742.1
2002,29,177,66219047.52
2002,29,179,4005255.96
2002,29,183,1384308310
2002,29,185,115398821.2
2002,29,186,184254671.1
2002,29,187,266210877.6
2002,29,189,6491950168
2002,29,195,286733184.7
2002,29,197,27167048.55
2002,29,201,240579779.3
2002,29,203,56748134.1
2002,29,205,45690854.03
2002,29,207,114339343.4
2002,29,211,20588480.91
2002,29,213,155292381
2002,29,215,145997325.3
2002,29,217,208763363.7
2002,29,219,234046415.4
2002,29,221,50206626.37
2002,29,223,89411493.18
2002,29,225,460921957
2002,29,229,119189774.4
2002,29,510,1882503274
2002,30,1,95963544.3
2002,30,3,186082467.8
2002,30,5,44772832.31
2002,30,7,91352054.73
2002,30,9,57186618.09
2002,30,11,20786344.85
2002,30,13,360492133.6
2002,30,15,46509971.7
2002,30,17,80666426.06
2002,30,21,81058964.95
2002,30,23,51462787.01
2002,30,27,63980224.39
2002,30,29,359443424.3
2002,30,31,405257449.1
2002,30,33,14621018.16
2002,30,35,50892547.14
2002,30,37,21567509.09
2002,30,39,88865882.05
2002,30,41,60113300.88
2002,30,43,193895925.2
2002,30,45,50822001.4
2002,30,47,188797562.2
2002,30,49,223350146.3
2002,30,51,11144572.38
2002,30,53,94440189.79
2002,30,55,9190602.545
2002,30,57,8920107.25
2002,30,61,195218797.3
2002,30,63,577972263.4
2002,30,65,32788780.01
2002,30,67,183191566.9
2002,30,69,9294894.725
2002,30,71,42092668.34
2002,30,73,35961771
2002,30,75,31161031.85
2002,30,77,143156145.9
2002,30,79,32331473.7
2002,30,81,163895393
2002,30,83,42379979.92
2002,30,85,60459546.08
2002,30,87,71710745.54
2002,30,91,17777328.65
2002,30,93,182303658.8
2002,30,95,125461563.2
2002,30,97,110927825.3
2002,30,99,27190653.1
2002,30,101,61281960.8
2002,30,103,32185002.85
2002,30,105,42405146.3
2002,30,107,22137176.27
2002,30,109,16000563.4
2002,30,111,630071648
2002,31,1,74654720.2
2002,31,3,41412407.25
2002,31,7,19287111
2002,31,9,6906384
2002,31,13,36584336.9
2002,31,15,5355243.5
2002,31,17,23020075.5
2002,31,19,335463867.8
2002,31,21,21355438.25
2002,31,23,53536630.5
2002,31,25,235974799.5
2002,31,27,55694484.95
2002,31,29,9962145.75
2002,31,31,78432280.4
2002,31,33,150145064.1
2002,31,37,49804542
2002,31,39,57038550
2002,31,41,41309751
2002,31,43,111100090.7
2002,31,45,66907237.5
2002,31,47,303952060.1
2002,31,49,103598154.4
2002,31,51,12086829
2002,31,53,194718575.8
2002,31,55,2307084868
2002,31,57,14860577.15
2002,31,59,43202987.75
2002,31,63,14952955
2002,31,65,23985610
2002,31,67,121961045.3
2002,31,69,26202492.25
2002,31,75,9432822.75
2002,31,77,12638617.75
2002,31,79,353968254.6
2002,31,81,190347281
2002,31,83,30594792.75
2002,31,85,5938020.75
2002,31,87,29832581.5
2002,31,89,88793477
2002,31,91,8646174.75
2002,31,93,31413360
2002,31,95,21537062.25
2002,31,97,13993844.5
2002,31,99,24328874.25
2002,31,101,248598109.2
2002,31,105,127861799.5
2002,31,109,1037306845
2002,31,111,429753551.4
2002,31,113,12014960.5
2002,31,119,143321819.8
2002,31,121,68751626.3
2002,31,123,96322879.5
2002,31,127,49690662
2002,31,131,145828650.8
2002,31,137,57648775.25
2002,31,139,52326432.85
2002,31,141,132102376.8
2002,31,143,28039847.5
2002,31,145,64967846.5
2002,31,147,29733155.5
2002,31,149,14997612.75
2002,31,153,525200346.9
2002,31,155,95411857.75
2002,31,157,132920046.1
2002,31,159,255980814.6
2002,31,161,40123063
2002,31,163,7432239.5
2002,31,165,7910261.75
2002,31,167,30988408.75
2002,31,169,39395326
2002,31,171,18989417
2002,31,173,24094599
2002,31,177,76992990.5
2002,31,179,8761496.5
2002,31,183,7850639
2002,31,185,265657220
2002,32,1,237149782
2002,32,3,4492759461
2002,32,5,303524418.8
2002,32,7,407614839.6
2002,32,9,71083786.5
2002,32,11,76631485.38
2002,32,13,208980795.6
2002,32,15,78006518.85
2002,32,17,46555290.1
2002,32,19,217117457.8
2002,32,21,88622135.05
2002,32,23,121240905.7
2002,32,27,206554877.9
2002,32,29,2861809.875
2002,32,31,1406685339
2002,32,33,106196838.3
2002,32,510,83195034
2002,33,1,340660052.4
2002,33,3,294914603.5
2002,33,5,237455862.6
2002,33,7,141935430.8
2002,33,9,363104883.5
2002,33,11,1154194965
2002,33,13,1083748758
2002,33,15,1654861894
2002,33,17,286231561.5
2002,33,19,156241856.2
2002,34,1,1094805751
2002,34,3,3937241590
2002,34,5,2606261783
2002,34,7,1780716707
2002,34,9,356935522.2
2002,34,11,104756043.9
2002,34,13,1886366607
2002,34,15,1035051630
2002,34,17,1095070379
2002,34,19,954878266.7
2002,34,21,1786080667
2002,34,23,3647277714
2002,34,25,1681361181
2002,34,27,3116931444
2002,34,29,1248199151
2002,34,31,1210001404
2002,34,33,387371448.6
2002,34,35,1723525668
2002,34,37,444643434.4
2002,34,39,1671601425
2002,34,41,841901426.4
2002,35,1,3442895436
2002,35,3,23494904.73
2002,35,5,277858645.2
2002,35,6,485120690
2002,35,7,174224454.6
2002,35,9,150323735.3
2002,35,11,41889012.21
2002,35,13,968660729.7
2002,35,15,277149761.1
2002,35,17,195421942.8
2002,35,19,432358900.9
2002,35,23,173177421.5
2002,35,25,117044882.5
2002,35,27,145162321
2002,35,28,33464343.18
2002,35,29,318709106.1
2002,35,31,607618921.6
2002,35,33,91449225.76
2002,35,35,457315078.4
2002,35,37,376443332.2
2002,35,39,76200872.98
2002,35,41,107135186.5
2002,35,43,727402667.4
2002,35,45,748778487.5
2002,35,47,221261092.9
2002,35,49,1115304882
2002,35,51,125824023.9
2002,35,53,278099362.3
2002,35,55,28084186.61
2002,35,57,350908536.2
2002,35,59,71802133.51
2002,35,61,152030342.4
2002,36,1,1997987746
2002,36,3,79193655.8
2002,36,5,1770662677
2002,36,7,668683504
2002,36,9,294882682.4
2002,36,11,290712261.8
2002,36,13,763625654.3
2002,36,15,202850505.7
2002,36,17,178132446.5
2002,36,19,279494235
2002,36,21,306176815.4
2002,36,23,317099903.9
2002,36,25,153877211
2002,36,27,1124838754
2002,36,29,3428131060
2002,36,31,186054359.1
2002,36,33,68452892.05
2002,36,35,58389692.4
2002,36,37,530356118
2002,36,39,327093600.3
2002,36,43,295484797.4
2002,36,45,359875294.2
2002,36,47,1871816342
2002,36,49,83387469.3
2002,36,51,293331253.6
2002,36,53,299360568.1
2002,36,55,2020591430
2002,36,57,402055716.2
2002,36,59,2724560071
2002,36,61,1247935281
2002,36,63,481894056.9
2002,36,65,703123688.7
2002,36,67,1989956692
2002,36,69,633492160.4
2002,36,71,1740025084
2002,36,73,85097056.3
2002,36,75,442400724.8
2002,36,77,216190690
2002,36,79,648608960.3
2002,36,81,2958630446
2002,36,83,539766139.2
2002,36,85,972294117.6
2002,36,87,1217807320
2002,36,89,280172262.6
2002,36,91,1083406363
2002,36,93,603824569.9
2002,36,95,106246791.5
2002,36,97,34716566.2
2002,36,99,219797638.1
2002,36,101,452116480.9
2002,36,103,4158375051
2002,36,105,184168115.7
2002,36,107,105615794.1
2002,36,109,111981434.3
2002,36,111,931785432.1
2002,36,113,398325350.5
2002,36,115,128728707.4
2002,36,117,243710748.2
2002,36,119,2992660568
2002,36,121,7383822.25
2002,36,123,21934251.6
2002,37,1,605733592.9
2002,37,7,168632920
2002,37,11,60789330.15
2002,37,13,112757771
2002,37,15,83733920
2002,37,19,375263420.4
2002,37,21,1184815926
2002,37,23,481194351.9
2002,37,25,724843090.2
2002,37,27,272642546.2
2002,37,29,35409745
2002,37,31,315327880
2002,37,33,65485467.6
2002,37,35,700715221.5
2002,37,37,274174367.3
2002,37,39,115752085
2002,37,41,17902155
2002,37,45,375078672
2002,37,47,237785382
2002,37,49,464431000.5
2002,37,51,1225793286
2002,37,55,75957273.8
2002,37,57,667745089
2002,37,59,241746800
2002,37,61,257489228.1
2002,37,63,1009618393
2002,37,65,166786187.9
2002,37,67,829675911.9
2002,37,69,98393050
2002,37,71,1097494388
2002,37,73,53805588.05
2002,37,75,4590696.25
2002,37,77,333377495
2002,37,79,19786650
2002,37,81,1962815007
2002,37,83,359721370
2002,37,85,341544800.7
2002,37,87,468274925
2002,37,89,369229167.4
2002,37,91,15515420
2002,37,93,74868581
2002,37,97,1071675770
2002,37,99,215462785
2002,37,101,1105504145
2002,37,103,96854575
2002,37,105,242863189
2002,37,107,208409590.7
2002,37,109,152529850
2002,37,111,355946029
2002,37,113,124439712.8
2002,37,115,73205495
2002,37,117,141168761.5
2002,37,119,4087334138
2002,37,121,31718500
2002,37,123,102574855
2002,37,125,159208255
2002,37,127,669025454.3
2002,37,129,671972854.9
2002,37,131,140666255
2002,37,133,481508087.6
2002,37,135,767428717
2002,37,139,124960998.5
2002,37,141,292441650
2002,37,143,76019718
2002,37,145,74298670
2002,37,147,350012370
2002,37,149,177820700
2002,37,151,617392211.2
2002,37,153,330571794.8
2002,37,155,787608278.5
2002,37,157,275263516.3
2002,37,159,635892612.1
2002,37,161,159192680.5
2002,37,163,236250626.4
2002,37,165,174379976.4
2002,37,167,152308207.4
2002,37,169,80789100
2002,37,171,443839270
2002,37,173,46752850
2002,37,175,55812150
2002,37,177,31022445
2002,37,179,404850700
2002,37,181,241105889.2
2002,37,183,3253272313
2002,37,185,119124685
2002,37,187,47427370
2002,37,189,237772417.2
2002,37,191,239741993.7
2002,37,193,167628162.6
2002,37,195,506815015.9
2002,37,197,270439450
2002,37,199,77766535
2002,38,1,14623513.3
2002,38,3,126685035.9
2002,38,5,49763483.52
2002,38,7,33844097.58
2002,38,9,37178510.55
2002,38,11,18284588.86
2002,38,13,15851453.97
2002,38,15,267035473.9
2002,38,17,606821190.3
2002,38,19,22426387.31
2002,38,21,11464252.88
2002,38,23,11176186.49
2002,38,25,9587722.91
2002,38,27,9664518.18
2002,38,29,28756644.36
2002,38,31,27477174.82
2002,38,33,22692963.96
2002,38,35,348657133.4
2002,38,37,9799141.86
2002,38,39,13521557.5
2002,38,41,13976394.58
2002,38,43,90792157.51
2002,38,45,31089989.71
2002,38,47,7306896.675
2002,38,49,61438992.56
2002,38,51,8396680.825
2002,38,53,62044278.99
2002,38,55,87856404.11
2002,38,57,40332224.06
2002,38,59,226859204.8
2002,38,61,56334101.83
2002,38,63,35331548.5
2002,38,65,4551393.05
2002,38,67,57295087.7
2002,38,69,33466807.3
2002,38,71,75437241.88
2002,38,75,14344911.72
2002,38,77,138338004.7
2002,38,79,48447061.38
2002,38,81,15298099.73
2002,38,83,8818139.755
2002,38,85,6692970.69
2002,38,87,13347254.3
2002,38,89,146322879
2002,38,91,8753767.625
2002,38,93,186064921.8
2002,38,95,16056144.51
2002,38,97,125789706.6
2002,38,99,72626498.06
2002,38,101,289387982.3
2002,38,103,39150959.23
2002,38,105,85626918.41
2002,39,1,78142963.15
2002,39,3,517717989.3
2002,39,5,429479724.8
2002,39,7,444699469.2
2002,39,9,231612943.7
2002,39,11,258817178.4
2002,39,13,454307853.3
2002,39,15,194507715.3
2002,39,17,971889029.6
2002,39,21,91612886.65
2002,39,23,732001386.3
2002,39,25,768156724.2
2002,39,27,251639865.9
2002,39,29,184858228.5
2002,39,31,96924790.05
2002,39,33,48957114.2
2002,39,35,6025906323
2002,39,37,67245019.45
2002,39,39,94372206.35
2002,39,41,644423176.8
2002,39,43,692494246.2
2002,39,45,342289933.7
2002,39,47,237129035.4
2002,39,49,5407766453
2002,39,51,283422178.8
2002,39,53,160919725.4
2002,39,55,215269448.2
2002,39,57,739316234.5
2002,39,59,498652009.9
2002,39,61,4378083794
2002,39,63,567858667.2
2002,39,65,16842844.7
2002,39,67,58904900.85
2002,39,69,142392267
2002,39,71,29507585.5
2002,39,73,84768016.1
2002,39,77,235201218.5
2002,39,79,175615643.8
2002,39,81,141274983.8
2002,39,83,69289731.2
2002,39,85,801228680.6
2002,39,87,24157780.5
2002,39,89,888826749.8
2002,39,91,174705801
2002,39,93,935175566.7
2002,39,95,1906372899
2002,39,97,447360600.3
2002,39,99,967713747.1
2002,39,101,207832102.3
2002,39,103,831384524.4
2002,39,105,95337711.65
2002,39,107,48532761.55
2002,39,109,440888493.3
2002,39,111,54600222.25
2002,39,113,2400295929
2002,39,117,308210022.3
2002,39,119,552681930.6
2002,39,121,96339859.3
2002,39,123,201591248.4
2002,39,125,48876014.85
2002,39,127,8404333.05
2002,39,129,245983085
2002,39,131,174079428.1
2002,39,133,949337249.1
2002,39,135,239882018.7
2002,39,137,5688744
2002,39,139,522812141
2002,39,141,330138835.4
2002,39,143,683513413.9
2002,39,145,267642619.3
2002,39,147,112345116.6
2002,39,149,307094888.9
2002,39,151,1015913589
2002,39,153,2462988288
2002,39,155,936763765.7
2002,39,157,419470950.3
2002,39,159,249663522.3
2002,39,161,126671757.2
2002,39,163,9914703.05
2002,39,165,907501540.4
2002,39,167,337064188.5
2002,39,169,395357155.9
2002,39,171,260551538
2002,39,173,1200361758
2002,39,175,199490761
2002,40,1,75021957.65
2002,40,5,256998551.3
2002,40,7,40744767.5
2002,40,9,290674331
2002,40,11,50895749.65
2002,40,13,278760497.4
2002,40,15,156072843
2002,40,17,716244449.4
2002,40,19,353484447.1
2002,40,21,46456889.75
2002,40,23,141961380.9
2002,40,25,58935422.15
2002,40,27,648353409.2
2002,40,29,37029359.5
2002,40,31,470743485.8
2002,40,33,60012865.65
2002,40,35,196099013.1
2002,40,37,430230555.3
2002,40,39,282965830.3
2002,40,41,81416228.4
2002,40,43,39340492.05
2002,40,45,20816450.05
2002,40,47,210072925
2002,40,49,325649331.8
2002,40,51,315644273
2002,40,57,12650253.95
2002,40,59,14585359.85
2002,40,65,79288643.4
2002,40,67,26075048.85
2002,40,71,249625755.7
2002,40,73,87227400.7
2002,40,75,39795274.75
2002,40,79,241064169.8
2002,40,81,288404253.6
2002,40,83,219501772.8
2002,40,85,240798898.7
2002,40,87,367699941.5
2002,40,89,260033062.8
2002,40,91,335713980.5
2002,40,93,59854649.1
2002,40,95,48724543.5
2002,40,97,341008057.3
2002,40,99,146204553.4
2002,40,101,390470189.1
2002,40,103,233337145.3
2002,40,105,76547909.5
2002,40,107,128131644
2002,40,109,4301643581
2002,40,111,315616770.2
2002,40,113,78000547.45
2002,40,115,244770022
2002,40,117,113903170.2
2002,40,119,204459823.5
2002,40,121,326291560.2
2002,40,123,109709090.3
2002,40,125,334304627.9
2002,40,127,78988704.65
2002,40,131,545928591.1
2002,40,133,236862902.9
2002,40,135,390193811.1
2002,40,137,168786884.4
2002,40,139,168377102.5
2002,40,141,12660970.35
2002,40,143,2023900815
2002,40,145,338383824.1
2002,40,147,228933088.2
2002,40,149,138771799.2
2002,40,151,12346979.1
2002,40,153,122290362.9
2002,41,1,211815011.5
2002,41,3,130111915
2002,41,5,1442317743
2002,41,7,296592065
2002,41,9,231934140
2002,41,11,325435095
2002,41,13,73866145
2002,41,15,131982905
2002,41,17,643557415
2002,41,19,1067315265
2002,41,21,137479805
2002,41,23,65712227.5
2002,41,25,70241841
2002,41,27,222888345
2002,41,29,820639391.5
2002,41,31,160377715
2002,41,33,477675390.5
2002,41,35,449981125
2002,41,37,42358505.5
2002,41,39,1240739525
2002,41,41,359429735
2002,41,43,970699052.9
2002,41,45,252796481.5
2002,41,47,1835969159
2002,41,49,138549620
2002,41,51,3229641130
2002,41,53,281628926.5
2002,41,55,110964380
2002,41,57,187894700
2002,41,59,535420106
2002,41,61,200361129
2002,41,63,40175002.5
2002,41,65,297397255
2002,41,67,1215983119
2002,41,69,14723552.5
2002,41,71,265157060.5
2002,42,1,298024585.2
2002,42,3,4434710762
2002,42,5,222534553.4
2002,42,7,529995910.3
2002,42,9,629737533.9
2002,42,11,1302675272
2002,42,13,508679583.6
2002,42,15,136266452.3
2002,42,17,2333695113
2002,42,19,748770399.9
2002,42,21,430909172.4
2002,42,25,386991718.3
2002,42,27,771427228.1
2002,42,29,1520839351
2002,42,31,354569906.4
2002,42,33,537467402.7
2002,42,35,264841887
2002,42,37,337689089.3
2002,42,39,282502050
2002,42,41,1433100769
2002,42,43,1544249447
2002,42,45,2157720967
2002,42,47,82448383.43
2002,42,49,1148514049
2002,42,51,401100040.3
2002,42,53,12038179.25
2002,42,55,690167055.8
2002,42,57,316219579
2002,42,59,177994873.7
2002,42,61,164800912.8
2002,42,63,315876200.9
2002,42,65,298304623.5
2002,42,67,116314760.6
2002,42,69,1007635894
2002,42,71,1275983517
2002,42,73,314290910.6
2002,42,75,645885439
2002,42,77,1375791790
2002,42,79,1404064687
2002,42,81,500671770.6
2002,42,83,113491520.6
2002,42,85,615994974.3
2002,42,87,162459287.3
2002,42,89,711287582.3
2002,42,91,3415122844
2002,42,93,178535619.7
2002,42,95,606136047.7
2002,42,97,319624463.3
2002,42,99,267906082.1
2002,42,101,3436617971
2002,42,103,269532638.2
2002,42,105,47836357.61
2002,42,107,699402878.2
2002,42,109,220599639.2
2002,42,111,600807852.9
2002,42,115,246934805.6
2002,42,117,211053009
2002,42,119,293477514.2
2002,42,121,290630987.2
2002,42,123,185201175.5
2002,42,125,1171619358
2002,42,127,44385535.56
2002,42,129,1634203301
2002,42,131,83902552.92
2002,42,133,1369051600
2002,44,1,136191636.1
2002,44,3,1151511249
2002,44,5,221732898.4
2002,44,7,2515239310
2002,44,9,684227206.4
2002,45,1,67784146.35
2002,45,3,688150556.4
2002,45,5,20414340.5
2002,45,7,928322301.1
2002,45,9,78485088.6
2002,45,11,26799489.9
2002,45,13,564923256.8
2002,45,15,611191149.5
2002,45,17,309113820.7
2002,45,19,1965116018
2002,45,21,394145615
2002,45,23,303672787.6
2002,45,25,173903242.6
2002,45,27,396229020.4
2002,45,29,487223830.7
2002,45,31,304035243.6
2002,45,33,326267627.2
2002,45,35,578061366.1
2002,45,37,68444011.6
2002,45,39,238666930
2002,45,41,791486410.8
2002,45,43,392074429.8
2002,45,45,1700284475
2002,45,47,228950630
2002,45,49,94341852.95
2002,45,51,1068748112
2002,45,53,626181615.6
2002,45,55,424286683.6
2002,45,57,136763142.1
2002,45,59,437510973
2002,45,61,173204953.8
2002,45,63,1416189871
2002,45,67,138277841
2002,45,69,28369844
2002,45,71,355656916.2
2002,45,73,168783610.3
2002,45,75,711800081.7
2002,45,77,218840538.9
2002,45,79,1954100865
2002,45,81,34188090
2002,45,83,1439019789
2002,45,85,457369648.5
2002,45,87,63370387.5
2002,45,89,94405030.8
2002,45,91,803302201.8
2002,46,3,64691026.85
2002,46,5,71804130.8
2002,46,7,15537393.37
2002,46,9,23690210.76
2002,46,11,115196520.3
2002,46,13,159933209.7
2002,46,15,79014663.45
2002,46,19,69268703.55
2002,46,21,8027934.83
2002,46,23,19137838.78
2002,46,25,15049323.03
2002,46,27,45187137.24
2002,46,29,124933004.8
2002,46,31,20442250.96
2002,46,33,79134264.83
2002,46,35,107788285.4
2002,46,37,43508020.81
2002,46,39,47501788.03
2002,46,41,19319582.5
2002,46,45,36189787.96
2002,46,47,74666556.79
2002,46,49,13798829.02
2002,46,51,44150719.38
2002,46,53,25791947.55
2002,46,55,18984654.12
2002,46,57,24910841.57
2002,46,59,18835127.49
2002,46,61,64711590.22
2002,46,63,20569315.12
2002,46,65,56368364.01
2002,46,67,33059524.24
2002,46,69,10988917.76
2002,46,71,110230561.1
2002,46,75,89846172.41
2002,46,77,38366934.12
2002,46,79,44190469.7
2002,46,81,188484395.8
2002,46,83,232049592.1
2002,46,85,144440293
2002,46,87,94848384.63
2002,46,93,200487476.7
2002,46,95,17551672.88
2002,46,97,4358894.97
2002,46,99,603074033.1
2002,46,101,111966345.2
2002,46,103,573053255.5
2002,46,105,6320683.465
2002,46,107,25941967.3
2002,46,109,87520397.88
2002,46,111,22667669.1
2002,46,113,35065095.21
2002,46,115,49925142.02
2002,46,117,39179010.94
2002,46,119,12269958.63
2002,46,121,49716687.96
2002,46,123,28350715.81
2002,46,127,202483587.9
2002,46,129,37209293.55
2002,46,135,78455068.45
2002,46,137,9699593.585
2002,47,1,470828611
2002,47,3,148580258
2002,47,5,153082971
2002,47,7,44191608.5
2002,47,9,465026644
2002,47,11,524096346
2002,47,13,490049255.5
2002,47,15,43698603
2002,47,17,115069827
2002,47,19,149087608
2002,47,21,192151731.5
2002,47,23,42754238.5
2002,47,25,154336125.5
2002,47,27,28169787.5
2002,47,29,241899735
2002,47,31,530866183.5
2002,47,33,83290080
2002,47,35,538879211
2002,47,37,4304738679
2002,47,39,118199592.5
2002,47,43,286547885.5
2002,47,45,223955605
2002,47,47,320673706.5
2002,47,49,49920539
2002,47,51,130221853
2002,47,53,175070790
2002,47,55,201416344
2002,47,57,91118198.5
2002,47,59,560075308.5
2002,47,61,83059838
2002,47,63,305059773
2002,47,65,1695048430
2002,47,69,72168749
2002,47,71,81028138.5
2002,47,73,206640406.5
2002,47,75,303549658.5
2002,47,77,353768585
2002,47,79,174311444
2002,47,81,181983014
2002,47,85,179351181.5
2002,47,89,483476299
2002,47,91,1723895
2002,47,93,2880314463
2002,47,97,121310889
2002,47,99,182633772.5
2002,47,103,161904400.5
2002,47,105,525570581
2002,47,107,478675016
2002,47,109,154254876.5
2002,47,111,65251524.5
2002,47,113,673434563
2002,47,115,499078552.5
2002,47,117,131035073
2002,47,119,428921063
2002,47,121,3157323
2002,47,123,204014560
2002,47,125,619208630
2002,47,127,36783787.5
2002,47,129,42004747.5
2002,47,131,188096070.5
2002,47,133,97389263.5
2002,47,137,26371396
2002,47,139,119628932.5
2002,47,141,590801775
2002,47,143,134227472.5
2002,47,145,495047383
2002,47,147,532981176
2002,47,149,1263367930
2002,47,151,81468146
2002,47,153,86790977.5
