YEAR,STATE_CODE,COUNTY_CODE,distributed_UPT
2009,39.0,169.0,5128337.987269682
2009,9.0,9.0,2529467.473677704
2009,9.0,9.0,8960777.0
2009,8.0,35.0,3435825.0
2009,47.0,9.0,1095781.5842263182
2009,47.0,105.0,1890422.2246035147
2009,47.0,129.0,108782.19117016716
2009,47.0,155.0,0.0
2009,45.0,71.0,2012789.0
2009,39.0,95.0,1867654.7382490532
2009,26.0,115.0,2402823.4599900483
2009,26.0,115.0,2366639.2617509468
2009,26.0,115.0,4234294.0
2009,19.0,153.0,4725397.0
2009,5.0,119.0,2532462.0
2009,13.0,73.0,21843.826079000937
2009,13.0,245.0,351488.39866425743
2009,45.0,3.0,245287.96367878135
2009,45.0,37.0,44597.811577960245
2009,13.0,47.0,935041.7896389324
2009,13.0,83.0,340015.1962323391
2009,13.0,295.0,1105049.387755102
2009,47.0,153.0,628083.6263736264
2009,28.0,49.0,293209.1680819912
2009,28.0,121.0,248331.8319180088
2009,16.0,1.0,1425685.0
2009,37.0,37.0,13379351.0
2009,6.0,37.0,2948553.0
2009,6.0,37.0,2948553.0
2009,1.0,3.0,1244328.0
2009,1.0,3.0,1244328.0
2009,48.0,409.0,5326960.0
2009,26.0,37.0,11471459.0
2009,12.0,21.0,1154925.0
2009,22.0,17.0,3108179.0
2009,5.0,7.0,0.0
2009,5.0,143.0,1600426.5380076363
2009,29.0,119.0,51016.46199236376
2009,21.0,67.0,5773021.0
2009,21.0,113.0,0.0
2009,1.0,89.0,367954.0
2009,37.0,87.0,0.0
2009,37.0,89.0,1218323.499111224
2009,37.0,111.0,88597.8529710513
2009,37.0,115.0,0.0
2009,37.0,175.0,315861.64791772474
2009,19.0,163.0,4420480.0
2009,39.0,151.0,687565.5122003771
2009,39.0,151.0,2163134.0
2009,18.0,147.0,427413.7679245283
2009,26.0,21.0,2117859.232075472
2009,26.0,21.0,2545273.0
2009,6.0,13.0,2592944.0
2009,1.0,1.0,438030.8108108108
2009,1.0,51.0,547538.5135135135
2009,1.0,101.0,365025.6756756757
2009,31.0,109.0,1720839.0
2009,6.0,37.0,4103456.0
2009,6.0,37.0,4103456.0
2009,1.0,113.0,93654.09771412221
2009,13.0,53.0,64360.15792903924
2009,13.0,145.0,98069.07030902269
2009,13.0,215.0,682217.6740478158
2009,22.0,55.0,1486890.0
2009,2.0,20.0,4679731.0
2009,34.0,1.0,0.0
2009,25.0,1.0,317843.18737787526
2009,25.0,23.0,485907.81262212474
2009,48.0,339.0,0.0
2009,48.0,79.0,2948342.0
2009,48.0,479.0,3890228.0
2009,18.0,129.0,102494.81745979867
2009,18.0,163.0,3599796.241044581
2009,21.0,101.0,193275.94149562033
2009,25.0,17.0,45352.05379382376
2009,25.0,17.0,435102.2343066443
2009,33.0,11.0,2716.602808589258
2009,33.0,11.0,26062.765693355686
2009,33.0,11.0,257831.78727654737
2009,37.0,129.0,1325195.0
2009,48.0,281.0,604909.0
2009,48.0,61.0,1614372.0
2009,55.0,87.0,1126863.0
2009,24.0,5.0,252529.2838051601
2009,24.0,15.0,12549.938907980146
2009,24.0,25.0,29575.77728685976
2009,37.0,3.0,0.0
2009,37.0,23.0,262364.0
2009,37.0,27.0,0.0
2009,9.0,11.0,936411.1044613711
2009,44.0,5.0,760582.9411764706
2009,44.0,5.0,187928.89553862895
2009,28.0,47.0,876336.0
2009,55.0,9.0,1255116.1908100185
2009,55.0,83.0,168119.80918998152
2009,23.0,5.0,2763367.0
2009,54.0,11.0,590502.35
2009,54.0,99.0,223983.65000000002
2009,48.0,375.0,306806.6537285657
2009,48.0,381.0,54286.34627143426
2009,12.0,1.0,9043087.0
2009,24.0,43.0,276637.7019891301
2009,54.0,3.0,105034.29801086987
2009,45.0,83.0,686620.0
2009,19.0,113.0,1145782.0
2009,27.0,27.0,1831284.0
2009,38.0,17.0,0.0
2009,36.0,79.0,339600.18008106545
2009,9.0,1.0,468585.2300084479
2009,9.0,1.0,548683.8199189346
2009,9.0,1.0,391655.13326215
2009,17.0,167.0,1659061.0
2009,26.0,121.0,1417916.0
2009,21.0,47.0,0.0
2009,47.0,125.0,733714.0
2009,33.0,11.0,2991.011119351162
2009,33.0,11.0,28695.406536207134
2009,33.0,11.0,283875.7805256088
2009,9.0,1.0,267845.88416129234
2009,9.0,1.0,313630.67689635203
2009,9.0,1.0,223872.21947439123
2009,36.0,7.0,2163227.3743160055
2009,36.0,107.0,546118.2177667579
2009,42.0,115.0,476389.4079172367
2009,46.0,103.0,1054187.0
2009,46.0,103.0,1054187.0
2009,54.0,39.0,2436302.0
2009,54.0,79.0,2436302.0
2009,48.0,189.0,112952.0
2009,20.0,77.0,1413372.0
2009,25.0,5.0,26886.306289050146
2009,25.0,5.0,1657691.0
2009,48.0,199.0,634700.0
2009,48.0,361.0,634700.0
2009,18.0,157.0,4741647.0
2009,17.0,19.0,9951597.0
2009,22.0,109.0,0.0
2009,18.0,39.0,317059.0
2009,12.0,5.0,168255.0
2009,1.0,125.0,211294.0
2009,8.0,101.0,952950.0
2009,17.0,113.0,1450186.0
2009,13.0,59.0,4341039.635316699
2009,13.0,157.0,3141064.0403071013
2009,13.0,195.0,1386491.7466410748
2009,13.0,219.0,1386491.7466410748
2009,13.0,221.0,924327.8310940498
2009,48.0,135.0,423357.0
2009,26.0,147.0,90028.27912727493
2009,26.0,147.0,1038394.0
2009,29.0,19.0,1992929.0
2009,5.0,33.0,224177.0
2009,5.0,131.0,224177.0
2009,40.0,79.0,224177.0
2009,40.0,135.0,224177.0
2009,47.0,19.0,594814.0
2009,55.0,31.0,3198682.0
2009,8.0,123.0,35796.95440063021
2009,8.0,123.0,556065.0
2009,25.0,27.0,981330.0
2009,22.0,53.0,1153028.0
2009,30.0,111.0,701702.0
2009,8.0,13.0,0.0
2009,19.0,13.0,537628.0
2009,48.0,303.0,583942.0
2009,50.0,7.0,2511619.0
2009,18.0,105.0,3056763.0
2009,42.0,91.0,0.0
2009,42.0,91.0,0.0
2009,27.0,95.0,1624368.0
2009,6.0,25.0,0.0
2009,19.0,103.0,6483440.0
2009,47.0,73.0,0.0
2009,31.0,43.0,1039204.3409715857
2009,46.0,127.0,132047.6590284143
2009,48.0,39.0,83326.0
2009,40.0,25.0,1297681.0
2009,55.0,63.0,1114637.6995645864
2009,55.0,123.0,46577.30043541364
2009,16.0,55.0,0.0
2009,24.0,45.0,392763.0
2009,13.0,95.0,887195.0
2009,13.0,177.0,887195.0
2009,40.0,27.0,409014.0
2009,17.0,115.0,1276537.0
2009,48.0,451.0,353667.0
2009,18.0,167.0,298722.0
2009,18.0,135.0,1874186.0
2009,45.0,31.0,299346.0
2009,45.0,41.0,299346.0
2009,35.0,49.0,866123.0
2009,23.0,27.0,0.0
2009,33.0,15.0,0.0
2009,33.0,15.0,0.0
2009,23.0,31.0,246711.17892956387
2009,33.0,17.0,1215012.8210704362
2009,20.0,35.0,424939.0
2009,6.0,31.0,1324273.0
2009,42.0,27.0,7071214.0
2009,26.0,151.0,1215446.0
2009,39.0,49.0,70544.42674683964
2009,39.0,49.0,328802.0
2009,6.0,55.0,751231.0
2009,41.0,17.0,356206.0
2009,22.0,43.0,15202.39374415463
2009,22.0,79.0,775568.6062558453
2009,30.0,89.0,1195034.0
2009,38.0,15.0,238966.16666666666
2009,38.0,59.0,62885.833333333336
2009,17.0,91.0,701003.0
2009,46.0,103.0,303954.0
2009,46.0,103.0,303954.0
2009,54.0,51.0,140178.66666666666
2009,54.0,69.0,280357.3333333333
2009,20.0,43.0,69620.12903225806
2009,29.0,3.0,290083.87096774194
2009,21.0,227.0,0.0
2009,5.0,95.0,0.0
2009,1.0,33.0,200185.0
2009,39.0,89.0,7399.096877502001
2009,39.0,89.0,144398.0
2009,1.0,81.0,51222.0
2009,56.0,21.0,266368.0
2009,21.0,93.0,0.0
2009,21.0,163.0,0.0
2009,45.0,85.0,326776.0
2009,39.0,11.0,0.0
2009,4.0,5.0,1233007.0
2009,47.0,109.0,575086.0
2009,21.0,59.0,0.0
2009,1.0,79.0,37998.0
2009,1.0,103.0,113994.0
2009,54.0,73.0,1042490.0
2009,55.0,111.0,450634.0
2009,1.0,57.0,170609.0
2009,17.0,43.0,9071.337754945209
2009,17.0,43.0,128066.0
2009,36.0,15.0,695088.0
2009,17.0,77.0,0.0
2009,17.0,199.0,0.0
2009,19.0,61.0,353836.0
2009,54.0,77.0,0.0
2009,39.0,169.0,0.0
2009,39.0,169.0,0.0
2009,47.0,11.0,0.0
2009,42.0,129.0,406637.0
2009,36.0,115.0,310869.0
2009,5.0,31.0,0.0
2009,30.0,13.0,379619.0
2009,56.0,25.0,172136.0
2009,2.0,90.0,398398.0
2009,41.0,9.0,494392.0
2009,55.0,105.0,287344.0
2009,18.0,61.0,113920.0
2009,38.0,35.0,333334.0
2009,23.0,19.0,875160.0
2009,26.0,21.0,138102.89433962264
2009,26.0,21.0,165974.0
2009,13.0,115.0,963040.0
2009,19.0,15.0,1369968.962962963
2009,19.0,169.0,3914197.037037037
2009,23.0,1.0,237342.0
2009,25.0,3.0,568883.0
2009,47.0,63.0,0.0
2009,29.0,51.0,370403.0
2009,1.0,3.0,0.0
2009,1.0,3.0,0.0
2009,15.0,9.0,0.0
2009,34.0,37.0,0.0
2009,42.0,89.0,0.0
2009,42.0,89.0,0.0
2009,36.0,109.0,3413828.0
2009,48.0,21.0,0.0
2009,24.0,1.0,26591.536784975877
2009,54.0,57.0,162431.46321502412
2009,26.0,115.0,0.0
2009,26.0,115.0,0.0
2009,26.0,115.0,0.0
2009,17.0,183.0,527301.0
2009,6.0,17.0,0.0
2009,32.0,5.0,0.0
2009,48.0,167.0,508019.0
2010,34.0,3.0,61892411.15922462
2010,34.0,13.0,108185050.81327711
2010,34.0,17.0,196502002.80455762
2010,34.0,21.0,17469234.78742923
2010,34.0,23.0,42706179.066147186
2010,34.0,35.0,8202966.553201749
2010,34.0,39.0,24220084.41819411
2010,36.0,5.0,469777285.09277785
2010,36.0,47.0,1253088565.6001794
2010,36.0,59.0,6022811.091928156
2010,36.0,61.0,640830745.3240441
2010,36.0,81.0,1156203907.758054
2010,36.0,85.0,98866535.530985
2010,17.0,31.0,576841453.4925413
2010,17.0,43.0,47930209.875817105
2010,17.0,43.0,627936054.0
2010,17.0,89.0,3164390.631641621
2010,12.0,11.0,153755760.0
2010,34.0,15.0,110322651.39220524
2010,42.0,45.0,158076848.04538727
2010,42.0,91.0,49900726.26337097
2010,42.0,91.0,353276484.0
2010,42.0,101.0,34976258.29903654
2010,48.0,113.0,61677258.18434425
2010,48.0,139.0,231546.47335327542
2010,48.0,257.0,817621.3428911234
2010,48.0,397.0,208270.23372136327
2010,48.0,439.0,9361477.765689986
2010,48.0,71.0,35907.69889424764
2010,48.0,157.0,1061223.9203324032
2010,48.0,201.0,80109087.38077335
2010,11.0,1.0,472209225.0
2010,13.0,13.0,0.0
2010,13.0,15.0,0.0
2010,13.0,45.0,30266800.575719256
2010,13.0,77.0,15064041.497100528
2010,13.0,85.0,337049.3303004228
2010,13.0,113.0,4035420.553256762
2010,13.0,117.0,2837405.0765086613
2010,13.0,139.0,86092028.9395937
2010,13.0,217.0,3248972.115889109
2010,13.0,231.0,1582068.285083617
2010,13.0,247.0,3748813.9798720493
2010,13.0,255.0,4746204.855250851
2010,13.0,297.0,1255336.7914250442
2010,25.0,5.0,4361996.672064886
2010,25.0,5.0,371663078.0
2010,25.0,9.0,5361023.048027115
2010,25.0,17.0,35847040.8717369
2010,25.0,17.0,327176988.9854631
2010,25.0,21.0,30614454.04580094
2010,25.0,25.0,289018853.0447363
2010,33.0,11.0,4874103.940111405
2010,33.0,11.0,44486089.01453694
2010,33.0,11.0,222601812.66454574
2010,33.0,15.0,1585606.3775224423
2010,33.0,15.0,355842414.8878844
2010,26.0,93.0,3534600.0482822154
2010,26.0,115.0,47384610.95171779
2010,26.0,115.0,45512705.48602509
2010,26.0,115.0,50919211.0
2010,26.0,147.0,0.0
2010,26.0,147.0,50919211.0
2010,4.0,13.0,69562237.0
2010,6.0,75.0,414780855.0
2010,27.0,19.0,2393033.6809669
2010,27.0,53.0,31571208.26620489
2010,27.0,123.0,57325286.05282821
2010,8.0,1.0,15638495.6654337
2010,8.0,5.0,23191603.77211973
2010,8.0,14.0,3027601.9045759374
2010,8.0,31.0,37224278.82522712
2010,8.0,59.0,15931162.1263281
2010,8.0,123.0,2348310.7063154094
2010,8.0,123.0,97361453.0
2010,24.0,3.0,4085202.0667984653
2010,24.0,13.0,479785.38491319946
2010,24.0,27.0,2928163.8732750746
2010,24.0,31.0,45040780.337005496
2010,24.0,33.0,39632298.64945495
2010,24.0,35.0,151546.84065538095
2010,24.0,510.0,30667102.847897436
2010,29.0,189.0,44047668.0
2010,41.0,51.0,111522109.0
2010,39.0,35.0,28856003.059324436
2010,39.0,85.0,16487305.94067556
2010,48.0,187.0,43218468.0
2010,42.0,3.0,66783299.0
2010,18.0,29.0,545307.1176476295
2010,21.0,15.0,2101590.0929772314
2010,21.0,117.0,17572423.78937514
2010,20.0,209.0,15831527.0
2010,18.0,59.0,0.0
2010,18.0,63.0,328068.97512902215
2010,18.0,97.0,8080255.395653321
2010,18.0,109.0,349426.6292176565
2010,39.0,41.0,10500494.414806187
2010,39.0,49.0,5127067.040859381
2010,39.0,49.0,17273168.0
2010,39.0,89.0,851306.8497249725
2010,39.0,89.0,17273168.0
2010,39.0,97.0,433254.3788778878
2010,39.0,159.0,361045.31573157315
2010,48.0,55.0,49735.409179224494
2010,48.0,453.0,32287330.513100892
2010,48.0,491.0,1523619.0777198821
2010,37.0,25.0,314868.51698135264
2010,37.0,97.0,24006896.445854373
2010,45.0,57.0,1086045.0371642737
2010,44.0,1.0,6192336.764705882
2010,44.0,5.0,12947613.235294119
2010,44.0,5.0,2254652.891324095
2010,5.0,35.0,5475432.546230441
2010,28.0,33.0,5845829.453769559
2010,18.0,43.0,466544.07307722047
2010,21.0,29.0,109372.45785013882
2010,21.0,111.0,13357478.085065516
2010,21.0,185.0,30800.289854349434
2010,21.0,211.0,35305.0941527747
2010,47.0,147.0,8537485.0
2010,9.0,3.0,16094533.0
2010,9.0,1.0,5489941.249308546
2010,9.0,1.0,8306158.198177837
2010,9.0,1.0,4507867.950516017
2010,9.0,5.0,4080663.073206596
2010,9.0,9.0,1669123.6774848578
2010,9.0,9.0,11239728.0
2010,22.0,71.0,17914181.0
2010,22.0,87.0,0.0
2010,4.0,19.0,20190229.0
2010,1.0,9.0,1060914.6818181819
2010,1.0,115.0,1532432.3181818184
2010,1.0,117.0,0.0
2010,35.0,1.0,12931265.0
2010,31.0,55.0,3666952.460709258
2010,31.0,153.0,190695.53929074234
2010,39.0,113.0,10115990.0
2010,36.0,55.0,17010422.0
2010,34.0,19.0,1237838.8491268714
2010,34.0,41.0,752728.6441979671
2010,42.0,17.0,2602699.262784165
2010,42.0,25.0,281831.08798470936
2010,42.0,77.0,447061.09603544645
2010,42.0,89.0,179825.0598708407
2010,42.0,89.0,489302.250673727
2010,40.0,145.0,2643609.0
2010,6.0,19.0,13132837.0
2010,25.0,13.0,10248362.0
2010,36.0,83.0,2719035.9637665693
2010,36.0,93.0,11089660.03623343
2010,22.0,5.0,0.0
2010,22.0,33.0,3227348.3990457556
2010,22.0,63.0,361293.6009542444
2010,27.0,61.0,9770081.0
2010,39.0,103.0,1264789.151397011
2010,39.0,133.0,1323818.9754049045
2010,39.0,151.0,2022523.1925492745
2010,39.0,151.0,6576049.0
2010,39.0,169.0,1964917.68064881
2010,39.0,169.0,5207157.1673469385
2010,9.0,9.0,1339609.4542473361
2010,9.0,9.0,9020809.0
2010,8.0,35.0,2846071.0
2010,47.0,9.0,974345.3541106931
2010,47.0,105.0,1570451.0521225147
2010,47.0,129.0,270819.59376679204
2010,47.0,155.0,0.0
2010,45.0,71.0,1936588.0
2010,39.0,95.0,373631.20803622546
2010,26.0,115.0,3274641.8895632382
2010,26.0,115.0,3145278.7919637747
2010,26.0,115.0,3518910.0
2010,19.0,153.0,4261909.0
2010,5.0,119.0,2542057.0
2010,13.0,73.0,372400.66785604425
2010,13.0,245.0,237973.8720147647
2010,45.0,3.0,20886.00472470009
2010,45.0,37.0,3797.455404490926
2010,13.0,47.0,1133733.733241758
2010,13.0,83.0,412266.8120879121
2010,13.0,295.0,1339867.1392857144
2010,47.0,153.0,214651.3153846154
2010,28.0,49.0,389863.299512987
2010,28.0,121.0,133280.70048701297
2010,16.0,1.0,1422229.0
2010,37.0,37.0,13962242.0
2010,6.0,37.0,2783503.0
2010,6.0,37.0,2783503.0
2010,1.0,3.0,1231613.0
2010,1.0,3.0,1231613.0
2010,48.0,409.0,5434362.0
2010,26.0,37.0,11293609.0
2010,12.0,21.0,1219679.0
2010,22.0,17.0,3216924.0
2010,5.0,7.0,297383.36189747514
2010,5.0,143.0,1528706.541392502
2010,29.0,119.0,62540.09671002296
2010,21.0,67.0,6232458.722245722
2010,21.0,113.0,288103.27775427804
2010,1.0,89.0,354576.0
2010,37.0,87.0,0.0
2010,37.0,89.0,0.0
2010,37.0,111.0,1510466.0
2010,37.0,115.0,0.0
2010,37.0,175.0,0.0
2010,19.0,163.0,4787148.0
2010,39.0,151.0,648287.0521983972
2010,39.0,151.0,2107846.0
2010,18.0,147.0,292305.4180053767
2010,26.0,21.0,1861293.5819946234
2010,26.0,21.0,2153599.0
2010,6.0,13.0,2443061.0
2010,1.0,1.0,54511.318513119535
2010,1.0,51.0,68139.14814139942
2010,1.0,101.0,1189446.533345481
2010,31.0,109.0,1866748.0
2010,6.0,37.0,3902176.0
2010,6.0,37.0,3902176.0
2010,1.0,113.0,0.0
2010,13.0,53.0,81569.44838016399
2010,13.0,145.0,143961.3987900979
2010,13.0,215.0,864636.1528297381
2010,22.0,55.0,1449687.0
2010,2.0,20.0,4685789.0
2010,34.0,1.0,0.0
2010,25.0,1.0,318800.39927654515
2010,25.0,23.0,663765.6007234548
2010,48.0,339.0,0.0
2010,48.0,79.0,3675898.0
2010,48.0,479.0,3306651.0
2010,18.0,129.0,1203988.1608695653
2010,18.0,163.0,0.0
2010,21.0,101.0,2845420.839130435
2010,25.0,17.0,46781.61163789631
2010,25.0,17.0,426977.1357234094
2010,33.0,11.0,6360.871973363077
2010,33.0,11.0,58055.864276590575
2010,33.0,11.0,290502.96193834627
2010,37.0,129.0,1497244.0
2010,48.0,281.0,669138.0
2010,48.0,61.0,1486782.0
2010,55.0,87.0,1158857.0
2010,24.0,5.0,273802.866990229
2010,24.0,15.0,9232.506241403149
2010,24.0,25.0,9901.626768367863
2010,37.0,3.0,35577.200249303416
2010,37.0,23.0,124692.027716674
2010,37.0,27.0,86401.77203402258
2010,9.0,11.0,998083.3445430123
2010,44.0,5.0,765328.3823529412
2010,44.0,5.0,133271.65545698768
2010,28.0,47.0,961413.0
2010,55.0,9.0,1177163.9422086165
2010,55.0,83.0,261055.05779138356
2010,23.0,5.0,2987613.0
2010,54.0,11.0,599258.1749999999
2010,54.0,99.0,227304.825
2010,48.0,375.0,369116.0
2010,48.0,381.0,0.0
2010,12.0,1.0,9481298.0
2010,24.0,43.0,217259.3668884147
2010,54.0,3.0,157503.63311158528
2010,45.0,83.0,782384.0
2010,19.0,113.0,1196489.0
2010,27.0,27.0,1265044.7275386546
2010,38.0,17.0,795712.2724613457
2010,36.0,79.0,230061.9052546084
2010,9.0,1.0,430542.4547141407
2010,9.0,1.0,651401.0947453916
2010,9.0,1.0,353524.46316011384
2010,17.0,167.0,1674581.0
2010,26.0,121.0,810241.0
2010,21.0,47.0,162701.3154362416
2010,47.0,125.0,594876.6845637583
2010,33.0,11.0,6144.7350692905775
2010,33.0,11.0,56083.17644062376
2010,33.0,11.0,280631.92364671273
2010,9.0,1.0,228859.89342856142
2010,9.0,1.0,346259.89490783244
2010,9.0,1.0,187920.0763532873
2010,36.0,7.0,2362462.6030932553
2010,36.0,107.0,712811.9923126202
2010,42.0,115.0,15557.404594124646
2010,46.0,103.0,1070994.0
2010,46.0,103.0,1070994.0
2010,54.0,39.0,0.0
2010,54.0,79.0,2523924.0
2010,48.0,189.0,135953.0
2010,20.0,77.0,1192746.0
2010,25.0,5.0,22034.25017121218
2010,25.0,5.0,1877424.0
2010,48.0,199.0,206700.3125
2010,48.0,361.0,394609.6875
2010,18.0,157.0,4946242.0
2010,17.0,19.0,10415480.0
2010,22.0,109.0,0.0
2010,18.0,39.0,308777.0
2010,12.0,5.0,917527.0
2010,1.0,125.0,254364.0
2010,8.0,101.0,1002603.0
2010,17.0,113.0,1740136.0
2010,13.0,59.0,2341986.1348563004
2010,13.0,157.0,0.0
2010,13.0,195.0,3303433.0744288876
2010,13.0,219.0,3303433.0744288876
2010,13.0,221.0,2202288.716285925
2010,48.0,135.0,499712.0
2010,26.0,147.0,0.0
2010,26.0,147.0,1018888.0
2010,29.0,19.0,2102776.0
2010,5.0,33.0,61542.11187315932
2010,5.0,131.0,145463.17351837657
2010,40.0,79.0,0.0
2010,40.0,135.0,33335.71460846411
2010,47.0,19.0,617166.0
2010,55.0,31.0,3196677.0
2010,8.0,123.0,12452.107955058329
2010,8.0,123.0,516267.0
2010,25.0,27.0,970950.0
2010,22.0,53.0,1181738.0
2010,30.0,111.0,670086.0
2010,8.0,13.0,0.0
2010,19.0,13.0,550126.0
2010,48.0,303.0,560738.0
2010,50.0,7.0,2513246.0
2010,18.0,105.0,3265274.0
2010,42.0,91.0,0.0
2010,42.0,91.0,0.0
2010,27.0,95.0,1561273.0
2010,6.0,25.0,0.0
2010,19.0,103.0,6535993.0
2010,47.0,73.0,0.0
2010,31.0,43.0,980030.7984595635
2010,46.0,127.0,227950.20154043648
2010,48.0,39.0,150779.0
2010,40.0,25.0,1140490.0
2010,55.0,63.0,1014637.9938461538
2010,55.0,123.0,180135.00615384616
2010,16.0,55.0,557004.0
2010,24.0,45.0,368854.0
2010,13.0,95.0,769972.5
2010,13.0,177.0,142587.5
2010,40.0,27.0,413859.0
2010,17.0,115.0,1298050.0
2010,48.0,451.0,358607.0
2010,18.0,167.0,292191.0
2010,18.0,135.0,1911372.0
2010,45.0,31.0,346817.0
2010,45.0,41.0,346817.0
2010,35.0,49.0,930136.0
2010,23.0,27.0,23409.11767198757
2010,33.0,15.0,2346.149842761753
2010,33.0,15.0,526523.8823280124
2010,23.0,31.0,225019.85814294498
2010,33.0,17.0,1314011.141857055
2010,20.0,35.0,2912495.0
2010,6.0,31.0,1536712.0
2010,42.0,27.0,7072844.0
2010,26.0,151.0,1304766.0
2010,39.0,49.0,86194.91526564422
2010,39.0,49.0,290392.0
2010,6.0,55.0,672266.0
2010,41.0,17.0,404824.0
2010,22.0,43.0,0.0
2010,22.0,79.0,727927.0
2010,30.0,89.0,1210003.0
2010,38.0,15.0,237058.25
2010,38.0,59.0,62383.75
2010,17.0,91.0,770470.0
2010,46.0,103.0,331520.0
2010,46.0,103.0,331520.0
2010,54.0,51.0,134011.66666666666
2010,54.0,69.0,268023.3333333333
2010,20.0,43.0,45584.22300263389
2010,29.0,3.0,322645.7769973661
2010,21.0,227.0,100317.0
2010,5.0,95.0,0.0
2010,1.0,33.0,191351.0
2010,39.0,89.0,6238.584818481849
2010,39.0,89.0,126582.0
2010,1.0,81.0,54747.0
2010,56.0,21.0,244000.0
2010,21.0,93.0,0.0
2010,21.0,163.0,0.0
2010,45.0,85.0,328552.0
2010,39.0,11.0,0.0
2010,4.0,5.0,1024162.0
2010,47.0,109.0,604207.0
2010,21.0,59.0,0.0
2010,1.0,79.0,153651.0
2010,1.0,103.0,153651.0
2010,54.0,73.0,997066.0
2010,55.0,111.0,423043.0
2010,1.0,57.0,199361.0
2010,17.0,43.0,10970.571447091474
2010,17.0,43.0,143726.0
2010,36.0,15.0,691383.0
2010,17.0,77.0,0.0
2010,17.0,199.0,0.0
2010,19.0,61.0,392682.0
2010,54.0,77.0,77804.55918367347
2010,39.0,169.0,111681.25218395784
2010,39.0,169.0,295962.44081632653
2010,47.0,11.0,84888.0
2010,42.0,129.0,368344.0
2010,36.0,115.0,325111.0
2010,5.0,31.0,0.0
2010,30.0,13.0,390782.0
2010,56.0,25.0,184391.0
2010,2.0,90.0,403936.0
2010,41.0,9.0,449313.0
2010,55.0,105.0,279548.0
2010,18.0,61.0,167640.0
2010,38.0,35.0,347855.0
2010,23.0,19.0,887164.0
2010,26.0,21.0,153790.14503966953
2010,26.0,21.0,177942.0
2010,13.0,115.0,966017.0
2010,19.0,15.0,1391902.0370370368
2010,19.0,169.0,3976862.9629629627
2010,23.0,1.0,316699.0
2010,25.0,3.0,600790.0
2010,47.0,63.0,0.0
2010,29.0,51.0,325824.0
2010,1.0,3.0,0.0
2010,1.0,3.0,0.0
2010,15.0,9.0,0.0
2010,34.0,37.0,0.0
2010,42.0,89.0,0.0
2010,42.0,89.0,0.0
2010,36.0,109.0,3640207.0
2010,48.0,21.0,0.0
2010,24.0,1.0,51566.96132048739
2010,54.0,57.0,127239.03867951261
2010,26.0,115.0,0.0
2010,26.0,115.0,0.0
2010,26.0,115.0,0.0
2010,17.0,183.0,564628.0
2010,6.0,17.0,0.0
2010,32.0,5.0,0.0
2010,48.0,167.0,631013.0
2011,34.0,3.0,65650685.0880414
2011,34.0,13.0,107499045.93114866
2011,34.0,17.0,193113459.1335104
2011,34.0,21.0,15419086.63929838
2011,34.0,23.0,39580441.61014344
2011,34.0,35.0,5116396.915696553
2011,34.0,39.0,25200506.17938139
2011,36.0,5.0,463458798.10447425
2011,36.0,47.0,1250049254.8979115
2011,36.0,59.0,7028542.536114348
2011,36.0,61.0,632189330.5282362
2011,36.0,81.0,1208800907.1546714
2011,36.0,85.0,101347811.28137198
2011,17.0,31.0,602170116.6109188
2011,17.0,43.0,40172040.1028464
2011,17.0,43.0,646581286.0
2011,17.0,89.0,4239129.286234782
2011,12.0,11.0,163265369.0
2011,34.0,15.0,109915090.26908186
2011,42.0,45.0,180985078.83143947
2011,42.0,91.0,31916554.604881287
2011,42.0,91.0,358510646.0
2011,42.0,101.0,35693922.29459738
2011,48.0,113.0,64108523.55738192
2011,48.0,139.0,1424633.8568307094
2011,48.0,257.0,61036.614974770135
2011,48.0,397.0,0.0
2011,48.0,439.0,10979094.9708126
2011,48.0,71.0,351281.26052678586
2011,48.0,157.0,1994699.5097401051
2011,48.0,201.0,79582248.22973311
2011,11.0,1.0,483610888.0
2011,13.0,13.0,9845691.041726353
2011,13.0,15.0,451046.055576469
2011,13.0,45.0,28711587.24886212
2011,13.0,77.0,7760855.940395117
2011,13.0,85.0,262036.2799063296
2011,13.0,113.0,1804184.222305876
2011,13.0,117.0,18750628.88182178
2011,13.0,139.0,59924690.24087373
2011,13.0,217.0,4607113.281959647
2011,13.0,231.0,2150702.144367798
2011,13.0,247.0,5315899.94072267
2011,13.0,255.0,6452106.433103395
2011,13.0,297.0,408089.28837871004
2011,25.0,5.0,5836161.1061803335
2011,25.0,5.0,398410434.0
2011,25.0,9.0,5718570.9192673825
2011,25.0,17.0,38585917.770829275
2011,25.0,17.0,367876999.28292245
2011,25.0,21.0,29047930.237161655
2011,25.0,25.0,314343963.92278236
2011,33.0,11.0,3202593.8113843636
2011,33.0,11.0,30533434.71707753
2011,33.0,11.0,190355604.1890881
2011,33.0,15.0,1675296.2323946233
2011,33.0,15.0,346026252.16175425
2011,26.0,93.0,1327893.450246339
2011,26.0,115.0,44320108.25990897
2011,26.0,115.0,41586557.25917483
2011,26.0,115.0,49589624.0
2011,26.0,147.0,3941622.289844696
2011,26.0,147.0,49589624.0
2011,4.0,13.0,72233761.0
2011,6.0,75.0,426694059.0
2011,27.0,19.0,1417210.533260914
2011,27.0,53.0,41904288.82052259
2011,27.0,123.0,51215495.646216504
2011,8.0,1.0,12160838.990744937
