state_and_county_fips_code,total_emissions,YEAR
12005,1204707.704346764,2011
12007,248721.410019164,2011
12009,3828283.81652244,2011
12011,9478231.87004131,2011
12013,98688.9041937737,2011
12015,1111412.171355063,2011
12017,713072.9486934,2011
12019,1089463.008097875,2011
12021,1981250.37805776,2011
12023,875165.3923828959,2011
12027,235637.36095736,2011
12029,137583.5461489717,2011
12031,6122285.09877171,2011
12033,2360151.68793858,2011
12035,592443.7906857519,2011
12037,102301.596904813,2011
12039,457920.695475162,2011
12041,128545.8175981018,2011
12043,130151.450467701,2011
12045,111679.2358761922,2011
12047,313452.52365164,2011
12049,217918.600077292,2011
12051,267743.940707661,2011
12053,809577.9119750371,2011
12055,522386.3366146,2011
12057,7609898.64454844,2011
12059,192354.533341242,2011
12061,747499.207707871,2011
12063,542448.959911503,2011
12065,255471.934870082,2011
12067,84500.2573101738,2011
12069,1976069.34919057,2011
12071,3652405.35505957,2011
12073,1761729.907147576,2011
12075,351446.424096032,2011
12077,73033.37775396521,2011
12079,302480.210627888,2011
12081,2175231.27166804,2011
12083,2662899.95571189,2011
12085,1243851.188153895,2011
12086,11512629.46545413,2011
12087,651600.26850685,2011
12089,583946.665425183,2011
12091,1273136.480091276,2011
12093,334372.15778663603,2011
12095,7101056.14008112,2011
12097,1882483.2092230301,2011
12099,7027239.14528197,2011
12101,2685197.57187875,2011
12103,4666381.68255635,2011
12105,4046664.12777483,2011
12107,500493.319027611,2011
12109,1469245.4726426778,2011
12111,1839428.54348773,2011
12113,1114376.6133198729,2011
12115,2586270.9672454,2011
12117,2447787.56343632,2011
12119,927989.095896372,2011
12121,445818.283634731,2011
12123,192030.411322471,2011
12125,78515.0268233564,2011
12127,3080093.6176679498,2011
12129,217352.862389191,2011
12131,669978.401397581,2011
12133,270369.297784144,2011
13001,132611.33701909208,2011
13003,60902.560387978,2011
13005,67064.0304526692,2011
13007,32786.1141696029,2011
13009,242794.92404773197,2011
13011,172126.5925948147,2011
13013,411843.10950721387,2011
13015,988015.086788988,2011
13017,90879.48228416,2011
13019,102831.7796257239,2011
13021,1218533.012740024,2011
13023,82817.3016258234,2011
13025,94276.825974848,2011
13027,110063.202288022,2011
13029,396061.094385634,2011
13031,520519.332612379,2011
13033,171788.498449923,2011
13035,236414.76596367778,2011
13037,38348.188891735,2011
13039,575971.665859065,2011
13043,145739.1923586517,2011
13045,759909.355813499,2011
13047,548071.7781897662,2011
13049,77748.769565143,2011
13051,1771023.06435084,2011
13053,42146.6435323864,2011
13055,127111.1238653038,2011
13057,1064033.731454711,2011
13059,589162.198698458,2011
13061,25136.635977888902,2011
13063,1630744.438119108,2011
13065,61811.168568922,2011
13067,3672885.32351375,2011
13069,231439.0797800062,2011
13071,251359.9698370646,2011
13073,653482.038144942,2011
13075,286073.448467224,2011
13077,835949.1576762474,2011
13079,66990.6781986156,2011
13081,298581.4276528073,2011
13083,225399.81726770202,2011
13085,125489.9466046696,2011
13087,215013.8820139624,2011
13089,4226705.893861793,2011
13091,128180.83983023919,2011
13093,296856.613811617,2011
13095,590536.213822805,2011
13097,880176.038494562,2011
13099,92060.360336788,2011
13101,22060.976186680702,2011
13103,260247.7767682711,2011
13105,115779.08995545459,2011
13107,218868.9252508652,2011
13109,59564.1022008323,2011
13111,129299.9024653348,2011
13113,507153.604112839,2011
13115,548903.13818447,2011
13117,955199.4607943894,2011
13119,375359.0694148211,2011
13121,6741393.03586699,2011
13123,158826.789580718,2011
13125,18111.556139165,2011
13127,684768.014183325,2011
13129,512693.924344988,2011
13131,158666.6067913323,2011
13133,215716.96113675,2011
13135,4153109.994434548,2011
13137,248654.4406631595,2011
13139,995525.08027273,2011
13141,57885.391306983794,2011
13143,231886.283523611,2011
13145,286081.7662084599,2011
13147,153450.1237470661,2011
13149,70391.492801477,2011
13151,1253817.641820688,2011
13153,862845.077940735,2011
13155,70508.0556631683,2011
13157,624428.2404450881,2011
13159,77733.1397743912,2011
13161,85385.158960772,2011
13163,137054.3185297159,2011
13165,65630.1976098548,2011
13167,55851.607629023,2011
13169,169540.918767078,2011
13171,158443.26814564838,2011
13173,45669.874804947,2011
13175,495863.621869672,2011
13177,166619.9303621479,2011
13179,466688.96934491803,2011
13181,47941.3985643333,2011
13183,80085.000692373,2011
13185,865246.388567284,2011
13187,135920.7387691221,2011
13189,222135.6458315676,2011
13191,326730.96012189856,2011
13193,84355.501932769,2011
13195,164348.8087377781,2011
13197,44439.008744193,2011
13199,183506.3149676167,2011
13201,50522.11055048,2011
13205,155761.8620834788,2011
13207,616390.2658761421,2011
13209,61167.096080616,2011
13211,330900.388516339,2011
13213,171008.04037160642,2011
13215,1015795.087028855,2011
13217,524411.4714415579,2011
13219,284650.2039054729,2011
13221,80204.4650934423,2011
13223,560898.441315309,2011
13225,339891.4109848465,2011
13227,180201.94832400949,2011
13229,104259.54293897,2011
13231,96099.2552469715,2011
13233,219503.3927760072,2011
13235,64386.807487192695,2011
13237,155270.320200192,2011
13239,26445.199080002003,2011
13241,117058.4416545988,2011
13243,54600.18818604,2011
13245,1244063.90961299,2011
13247,557297.64924122,2011
13249,27228.168078644,2011
13251,101850.045411321,2011
13253,62697.119785326,2011
13255,320173.7338206374,2011
13257,147440.4348017551,2011
13259,52454.0221508029,2011
13261,178758.9964218755,2011
13263,63209.073505791996,2011
13265,82830.2088374404,2011
13267,122836.805863138,2011
13269,73659.085899931,2011
13271,71689.4917294053,2011
13273,90104.925143052,2011
13275,306015.5436192139,2011
13277,431602.3030762237,2011
13279,178397.3134773234,2011
13281,69158.0630682595,2011
13283,126877.680907363,2011
13285,647680.231559993,2011
13287,217097.47279989728,2011
13289,206352.2906554328,2011
13291,124232.2645528218,2011
13293,147737.6352333916,2011
13295,320129.981627637,2011
13297,400895.234985605,2011
13299,256735.743543364,2011
13301,128262.0730003087,2011
13303,135565.014762478,2011
13305,202619.2174941412,2011
13307,29660.694641546,2011
13309,46091.645380393,2011
13311,122150.5590947326,2011
13313,873411.252369546,2011
13315,50430.266221403,2011
13317,77965.4098949129,2011
13319,89292.0589153285,2011
13321,178247.9646065213,2011
21001,112896.8210030378,2011
21003,104508.73576885731,2011
21005,131102.1187015202,2011
21007,71134.5040422861,2011
21009,327113.562937917,2011
21011,111171.84633124819,2011
21013,171977.069506992,2011
21015,1004369.6704067109,2011
21017,107753.5152155945,2011
21019,318558.433625377,2011
21021,156089.6849037039,2011
21023,61578.1792636895,2011
21025,83804.7264698964,2011
21027,132131.96864576542,2011
21029,678143.576301912,2011
21031,87945.6144414118,2011
21033,88024.1879043364,2011
21035,147069.697267153,2011
21037,580873.01290221,2011
21039,30862.995482137903,2011
21041,131629.6631449935,2011
21043,270087.521243316,2011
21045,84391.2998840603,2011
21047,598705.886815846,2011
21049,256565.6069605241,2011
21051,128969.6140826739,2011
21053,70227.6575691352,2011
21055,50814.748935431104,2011
21057,33922.947187943304,2011
21059,514989.06851608,2011
21061,86035.2717059444,2011
21063,37158.7783685965,2011
21065,57745.5877842657,2011
21067,1682236.0456150072,2011
21069,64396.236936059904,2011
21071,308723.939042,2011
21073,325521.129665763,2011
21075,35290.1964884514,2011
21077,162677.555654578,2011
21079,107074.97963981239,2011
21081,351444.830235296,2011
21083,241683.563514779,2011
21085,187021.872695065,2011
21087,56311.7982875373,2011
21089,215846.264078254,2011
21091,60518.1331139035,2011
21093,885895.0619396539,2011
21095,137314.0918578263,2011
21097,98641.2463524818,2011
21099,344865.111216348,2011
21101,427114.073987272,2011
21103,207493.559847924,2011
21105,39778.6674121071,2011
21107,341552.687242541,2011
21109,66719.7820443071,2011
21111,3619071.75244956,2011
21113,194204.188203541,2011
21115,141241.923050681,2011
21117,1065223.338177499,2011
21119,122401.0353509145,2011
21121,180394.54607286298,2011
21123,132461.20299768352,2011
21125,529921.370465122,2011
21127,127782.9105277138,2011
21129,38132.5445079293,2011
21131,75190.9251195448,2011
21133,158956.408960772,2011
21135,113648.5534353874,2011
21137,166439.94744865102,2011
21139,111467.0499860761,2011
21141,186558.100506769,2011
21143,219492.047052963,2011
21145,431442.568532007,2011
21147,121821.2145955751,2011
21149,50553.9489466028,2011
21151,588949.880019714,2011
21153,96989.2794381832,2011
21155,97399.4249832623,2011
21157,350240.762290742,2011
21159,78984.9435998403,2011
21161,115712.3891008778,2011
21163,164095.014898974,2011
21165,31124.7270331223,2011
21167,135991.7811270013,2011
21169,67054.3224254712,2011
21171,43369.3159104282,2011
21173,175910.379101572,2011
21175,75619.9124836586,2011
21177,206147.620352277,2011
21179,301203.387778912,2011
21181,38749.290674143,2011
21183,216024.80101128298,2011
21185,316501.74744680297,2011
21187,72182.7989615901,2011
21189,22389.7461955997,2011
21191,98028.7298978808,2011
21193,204760.152674388,2011
21195,519996.547574534,2011
21197,94519.1593000397,2011
21199,359032.93193272,2011
21201,9791.89503022168,2011
21203,360584.706590591,2011
21205,181198.2158019237,2011
21207,111881.68433641139,2011
21209,386761.6426131711,2011
21211,430093.075280785,2011
21213,265886.0512181116,2011
21215,85354.955960229,2011
21217,128751.3215356994,2011
21219,81571.50598135049,2011
21221,142754.3559636858,2011
21223,46681.5778632544,2011
21225,77569.5073695996,2011
21227,1011475.504098902,2011
21229,109269.7038570374,2011
21231,88940.1463232963,2011
21233,109750.709154161,2011
21235,401083.024752558,2011
21237,75003.5212824019,2011
21239,220156.53385452702,2011
28001,199800.63502141502,2011
28003,278601.315431992,2011
28005,77477.2306889091,2011
28007,101994.4754163981,2011
28009,124832.3210338064,2011
28011,200503.487621923,2011
28013,85354.2808265801,2011
28015,165746.4873649571,2011
28017,94089.2735354738,2011
28019,48388.3682263717,2011
28021,72405.92956291001,2011
28023,171297.858078002,2011
28025,116883.6117055085,2011
28027,115393.4701221186,2011
28029,280645.385982197,2011
28031,266469.97695701296,2011
28033,1099845.597929577,2011
28035,580750.609493903,2011
28037,92302.4787679879,2011
28039,167570.9654331123,2011
28041,109910.476096963,2011
28043,178598.32757162998,2011
28045,450638.87550369796,2011
28047,1579045.122516868,2011
28049,2093095.2182215801,2011
28051,218898.278592289,2011
28053,57579.8177872913,2011
28055,11963.841630107308,2011
28057,172336.1570181433,2011
28059,1247873.651043537,2011
28061,173981.953983098,2011
28063,61288.449572183905,2011
28065,80669.8981916508,2011
28067,569410.708256709,2011
28069,87697.7832767746,2011
28071,255479.81632668,2011
28073,434812.22042151,2011
28075,717902.4456381489,2011
28077,89895.7654964341,2011
28079,170386.76647692831,2011
28081,604111.429392818,2011
28083,123618.1837425575,2011
28085,304023.402881903,2011
28087,326817.958165879,2011
28089,927061.250778608,2011
28091,172130.57432269,2011
28093,407796.10814885,2011
28095,250961.088131152,2011
28097,126480.1667503085,2011
28099,151109.60081477519,2011
28101,251850.954562203,2011
28103,82633.1252892618,2011
28105,238310.59255651,2011
28107,378916.529712476,2011
28109,447545.63847574097,2011
28111,113045.0581665643,2011
28113,326186.732155278,2011
28115,216586.497262147,2011
28117,186669.75418001178,2011
28119,41274.0501899487,2011
28121,1354336.628077462,2011
28123,323146.206848502,2011
28125,46016.0976798043,2011
28127,251754.292240704,2011
28129,93823.9327625324,2011
28131,139766.9402435664,2011
28133,147482.8860340877,2011
28135,71216.193124209,2011
28137,214148.543679874,2011
28139,142011.2976705534,2011
28141,165310.2590551689,2011
28143,125489.0437751639,2011
28145,226504.3342431891,2011
28147,106909.082365218,2011
28149,397180.66813751403,2011
28151,212340.697789245,2011
28153,150409.1014505649,2011
28155,83614.07541183931,2011
28157,81851.4370873588,2011
28159,132682.6917748773,2011
28161,151490.7910775362,2011
28163,200648.0822544432,2011
37001,938298.5050685,2011
37003,141403.864784159,2011
37005,48116.791673351,2011
37007,184627.53383867498,2011
37009,134166.21249033,2011
37011,97951.752405633,2011
37013,261280.723445589,2011
37015,155513.57331478602,2011
37017,233402.250234095,2011
37019,723353.012549706,2011
37021,1597808.56089337,2011
37023,581698.705594767,2011
37025,1203092.247649024,2011
37027,459781.017178466,2011
37029,64901.392357567194,2011
