fips code,total emissions,YEAR
28135,71819.90168954831,2017
28137,246376.107878557,2017
28139,138567.10958963574,2017
28141,141876.58886828163,2017
28143,115510.76116838498,2017
28145,302773.715164598,2017
28147,85403.6738302551,2017
28149,387075.724568143,2017
28151,294630.6710636578,2017
28153,143421.444503421,2017
28155,77841.4159346454,2017
28157,71519.2781151656,2017
28159,135119.9066859955,2017
28161,162597.1960628376,2017
28163,257499.73548531785,2017
37001,912905.481851937,2017
37003,155777.97578227113,2017
37005,48714.84928785067,2017
37007,174756.2090905325,2017
37009,137468.2078246566,2017
37011,109648.04086763272,2017
37013,245094.8673635131,2017
37015,159149.55146533504,2017
37017,225835.48116653544,2017
37019,809847.4979888463,2017
37021,1668828.8203460209,2017
37023,594655.8104244373,2017
37025,1181649.7202786934,2017
37027,449508.9384363492,2017
37029,71958.64854171709,2017
37031,434865.09832922794,2017
37033,124184.54073609677,2017
37035,1083447.8160192983,2017
37037,457559.0642009893,2017
37039,172365.90595303415,2017
37041,63245.052163868364,2017
37043,58674.48480774949,2017
37045,648498.4349227952,2017
37047,466510.87568274373,2017
37049,529793.8036768396,2017
37051,1857047.7547781707,2017
37053,198617.97158889682,2017
37055,327215.3672445204,2017
37057,968250.225804858,2017
37059,301558.9417070232,2017
37061,443774.8110345802,2017
37063,1555692.6022949612,2017
37065,317833.9923977575,2017
37067,2364262.7267212,2017
37069,294290.0340267803,2017
37071,1249146.5607255609,2017
37073,67742.59480293385,2017
37075,45816.85901580458,2017
37077,403287.98358846694,2017
37079,132417.43745876488,2017
37081,3229472.9058134006,2017
37083,408741.83277406543,2017
37085,616972.4658860634,2017
37087,565535.5452244177,2017
37089,677097.5476321105,2017
37091,114921.19877429612,2017
37093,184721.56062729875,2017
37095,32013.159806667358,2017
37097,1378185.878424884,2017
37099,303433.8843364627,2017
37101,1235236.1446148553,2017
37103,109109.70786810452,2017
37105,365120.55588403996,2017
37107,356314.9025283652,2017
37109,479988.06801533303,2017
37111,384822.5960150987,2017
37113,197834.34662868478,2017
37115,134607.5434572074,2017
37117,167410.67527779433,2017
37119,6769858.277203152,2017
37121,71839.12949178883,2017
37123,185138.98176751705,2017
37125,484466.781886906,2017
37127,724960.7286313394,2017
37129,1012757.1100819475,2017
37131,176446.65488628802,2017
37133,881790.9801738054,2017
37135,892952.8955891689,2017
37137,63386.13157995372,2017
37139,180598.5718318063,2017
37141,455083.1898578615,2017
37143,77955.14796545493,2017
37145,186203.90611247168,2017
37147,820679.627318257,2017
37149,219964.63719364177,2017
37151,808370.754508032,2017
37153,281696.76697222335,2017
37155,1000455.1174619115,2017
37157,494585.17017154716,2017
37159,955511.426405977,2017
37161,367626.6989803251,2017
37163,455245.5728005445,2017
37165,221982.27262806473,2017
37167,351868.393253761,2017
37169,210082.3426742707,2017
37171,606024.426221749,2017
37173,123801.82147447574,2017
37175,155835.11139935668,2017
37177,35619.54153698048,2017
37179,1144306.1906587267,2017
37181,255487.2565206237,2017
37183,4990379.7994525125,2017
37185,145952.2448722647,2017
37187,74392.98303246078,2017
37189,277119.40107114485,2017
37191,601588.4820594429,2017
37193,370233.4311098693,2017
37195,579553.2822154133,2017
37197,320943.0948821533,2017
37199,97298.75758041679,2017
45001,127066.10760053813,2017
45003,1146663.268101306,2017
45005,63141.7175305852,2017
45007,1406250.470268687,2017
45009,97373.40733110828,2017
45011,133307.76982582264,2017
45013,794081.601405015,2017
45015,1172624.2610748827,2017
45017,396408.3215675527,2017
45019,2383684.9937054007,2017
45021,565734.867226645,2017
45023,434857.319029128,2017
45025,314132.204004122,2017
45027,465452.1608133285,2017
45029,619405.2528799378,2017
45031,495675.109215445,2017
45033,418408.45876163227,2017
45035,852708.7614384834,2017
45037,137726.2771674702,2017
45039,399900.1104425853,2017
45041,1037577.1685643274,2017
45043,449588.465353672,2017
45045,2438038.22098995,2017
45047,347854.14949587494,2017
45049,197321.22354962092,2017
45051,1717085.1500723665,2017
45053,721793.7619872909,2017
45055,557672.399323209,2017
45057,417468.6344771707,2017
45059,656428.6827640246,2017
45061,257839.12813119387,2017
45063,1888041.1171406012,2017
45065,70990.009883455,2017
45067,264715.4917004258,2017
45069,202115.2505333327,2017
45071,539759.285821386,2017
45073,460547.03965205525,2017
45075,1077736.308165241,2017
45077,545616.632362705,2017
45079,2341884.76352804,2017
45081,145911.9514780275,2017
45083,2070547.72076569,2017
45085,623524.0280780963,2017
45087,155278.14936154796,2017
45089,237530.3122817963,2017
45091,1348950.80867382,2017
47001,564159.805985444,2017
47003,255680.24416289298,2017
47005,177738.1849722285,2017
47007,58489.4170710327,2017
47009,688740.8716054575,2017
47011,701323.291133349,2017
47013,425109.611959571,2017
47015,73925.26207159285,2017
47017,163977.61143466085,2017
47019,292691.4875757878,2017
47021,349710.7891882318,2017
47023,93098.04311086607,2017
47025,178733.82836653138,2017
47027,37570.63939960118,2017
47029,317542.6533691332,2017
47031,642283.9452219732,2017
47033,103296.18860472053,2017
47035,658140.0740946456,2017
47037,5668385.435886384,2017
47039,122056.97597470753,2017
47041,97931.66025440975,2017
47043,498662.9859731364,2017
47045,279890.5154067659,2017
47047,457568.31935288897,2017
47049,90586.70435666392,2017
47051,209788.98808450383,2017
47053,252958.89395899902,2017
47055,335882.47653488547,2017
47057,133296.5138272044,2017
47059,651472.2230565507,2017
47061,150201.3528377283,2017
47063,436170.523989018,2017
47065,2349740.715347454,2017
47067,24862.98703844533,2017
47069,133896.83514093194,2017
47071,159145.840827473,2017
47073,281181.1015701868,2017
47075,380261.4706383586,2017
47077,427202.82667549496,2017
47079,194864.78747066663,2017
47081,287124.726631788,2017
47083,35232.058166682305,2017
47085,248889.3984795513,2017
47087,53575.13257487038,2017
47089,674098.701364299,2017
47091,75363.64266741315,2017
47093,3404252.117518973,2017
47095,24860.6592867039,2017
47097,130619.9168571391,2017
47099,222322.29024731103,2017
47101,51332.47324304076,2017
47103,198664.11446944682,2017
47105,547868.8719503108,2017
47107,553015.7053055511,2017
47109,165199.0750773847,2017
47111,101121.82019384574,2017
47113,889825.6698667324,2017
47115,563861.0279553835,2017
47117,275684.680707052,2017
47119,720289.320934516,2017
47121,67454.31942484812,2017
47123,301113.8042049065,2017
47125,1084887.943217868,2017
47127,32552.13234203567,2017
47129,88718.95551859142,2017
47131,196025.5867613814,2017
47133,123541.69981427687,2017
47135,45225.99481380091,2017
47137,25720.54435570415,2017
47139,99754.6085167942,2017
47141,821198.4651394921,2017
47143,183842.20490438002,2017
47145,481920.920846608,2017
47147,713159.1067957247,2017
47149,2168701.6669876445,2017
47151,100893.27448932374,2017
47153,86242.1114832965,2017
47155,775075.3994233714,2017
47157,6026522.681304412,2017
47159,309638.3071153606,2017
47161,74077.66332082359,2017
47163,1018809.4623631996,2017
47165,952537.3811684898,2017
47167,261784.413779586,2017
47169,56757.907293034245,2017
47171,155818.8645811011,2017
47173,83405.87482323224,2017
47175,34969.82803505276,2017
47177,209308.29331437932,2017
47179,796402.5500200926,2017
47181,73337.91265498863,2017
47183,177646.79778499575,2017
47185,153733.899652995,2017
47187,1818581.8271910595,2017
47189,1111159.728745723,2017
17001,308295.281090922,2017
17003,63684.297941219214,2017
17005,173870.7184438962,2017
17007,303310.27184202656,2017
17009,34101.58887223875,2017
17011,310362.131460219,2017
17013,22363.6671348213,2017
17015,84666.73168307901,2017
17017,66456.59476572814,2017
17019,1056870.183649718,2017
17021,189496.07849706602,2017
17023,213607.69196796452,2017
17025,94068.8687564881,2017
17027,231949.025858501,2017
17029,307851.9409089952,2017
17031,18857790.84579111,2017
17033,106125.49230270207,2017
17035,185584.92932634524,2017
17037,512580.625337998,2017
17039,120868.66996846143,2017
17041,161596.47157179902,2017
17043,4742900.287618619,2017
17045,102632.58758591609,2017
17047,45669.77922903676,2017
17049,410311.6761909729,2017
17051,260345.54855900546,2017
17053,88890.21405797784,2017
17055,302027.6813104595,2017
17057,187501.2488469217,2017
17059,44516.17816025242,2017
17061,69361.15012039548,2017
17063,410918.32918429543,2017
17065,52497.391637955334,2017
17067,120861.4064184586,2017
17069,25180.883689261987,2017
17071,74881.58700988599,2017
17073,416938.8000345338,2017
17075,286776.460047206,2017
17077,280768.9085141082,2017
17079,81592.19129288223,2017
17081,418049.167637314,2017
17083,116662.54295003708,2017
17085,137356.2358716446,2017
17087,147085.6143640665,2017
17089,2141680.980329095,2017
17091,559765.677414367,2017
17093,435919.241685113,2017
17095,313672.236798285,2017
17097,3222540.624916169,2017
17099,778718.190599695,2017
17101,95388.61123357363,2017
17103,329637.796279077,2017
17105,304163.139008448,2017
17107,294235.30384417414,2017
17109,155267.322243608,2017
17111,1312379.103947157,2017
17113,1020092.655470691,2017
17115,545520.628143543,2017
17117,242684.32199127536,2017
17119,1672367.7594476086,2017
17121,282396.0074591822,2017
17123,110746.70923988761,2017
17125,68542.5249358645,2017
17127,128298.0286406879,2017
17129,57359.817189615096,2017
17131,80276.5633074314,2017
17133,214126.1990405784,2017
17135,295047.6692134552,2017
17137,208886.669291473,2017
17139,97699.05927004201,2017
17141,410656.172876035,2017
17143,933636.8130681564,2017
17145,116296.0591758956,2017
17147,141218.949967322,2017
17149,172499.7486127948,2017
17151,27934.383873367962,2017
17153,71224.1845494919,2017
17155,39166.793936717775,2017
17157,165404.5412853742,2017
17159,95599.98826074711,2017
17161,708515.11012657,2017
17163,1577596.0680003571,2017
17165,153990.87160942832,2017
17167,1205302.206127778,2017
17169,53417.7491103867,2017
17171,54096.20954203967,2017
17173,151956.3707729346,2017
17175,40848.32829335442,2017
17177,230954.48299124444,2017
17179,737680.959708734,2017
17181,144221.68562794913,2017
17183,414889.27730009996,2017
17185,56446.72580511218,2017
17187,129086.5074574263,2017
17189,225885.370466622,2017
17191,162812.1345832372,2017
17193,131233.81103572514,2017
17195,309690.007526439,2017
17197,3317377.606553178,2017
17199,454368.295250269,2017
17201,1364323.9022122158,2017
17203,272328.250625037,2017
18001,180988.142365439,2017
18003,2403318.2330293,2017
18005,744734.119998946,2017
18007,65446.90906803368,2017
18009,62864.92869609938,2017
18011,756373.1913758169,2017
18013,88974.07571752378,2017
18015,133898.62809791,2017
18017,223276.252185741,2017
18019,915683.88235791,2017
18021,262294.7707005141,2017
18023,356198.483360769,2017
18025,138588.76294133125,2017
18027,220611.6330276875,2017
18029,425458.743395814,2017
18031,312328.88042668306,2017
18033,439378.63062668295,2017
18035,823180.187789122,2017
18037,288627.2263286565,2017
18039,1316874.493986172,2017
18041,110339.43887217485,2017
18043,518955.8717005716,2017
18045,164202.4527724834,2017
18047,138666.1788640494,2017
18049,134533.1801110531,2017
18051,358798.639824468,2017
18053,517240.9967398287,2017
18055,215357.5713070179,2017
18057,1722806.204229975,2017
18059,651238.497560656,2017
18061,308105.531433781,2017
18063,1043499.5156654329,2017
18065,466448.68539739755,2017
18067,465637.4078397791,2017
18069,409037.922199885,2017
18071,452647.16534824704,2017
18073,523110.6825163149,2017
18075,126820.06794293801,2017
18077,185310.55479792904,2017
18079,163561.94708482962,2017
18081,941840.2191231343,2017
18083,282754.207538101,2017
18085,497369.523121326,2017
18087,285421.5495803179,2017
18089,3640198.319818505,2017
18091,1135492.844826455,2017
18093,273747.4439611262,2017
18095,856419.4132457711,2017
18097,6957016.509581372,2017
18099,389065.834406134,2017
18101,74976.80004329866,2017
18103,281355.129010115,2017
18105,765581.918553216,2017
18107,331004.49714124727,2017
18109,555886.942907235,2017
18111,147655.9462042977,2017
18113,289456.225440194,2017
18115,30996.0141079329,2017
18117,108885.57669511742,2017
18119,117166.07847417159,2017
18121,101788.09439769166,2017
18123,162748.628761181,2017
18125,114595.93914541151,2017
18127,1263103.1824506505,2017
18129,223282.3286157578,2017
18131,82346.81363065711,2017
18133,404421.53476800997,2017
18135,144070.8639144199,2017
18137,222439.613643766,2017
18139,112517.30121277037,2017
18141,1605029.901233681,2017
18143,208329.1626295384,2017
18145,519629.810784448,2017
18147,218948.94085912348,2017
18149,144999.929047487,2017
18151,436968.6517895147,2017
18153,155151.4307787242,2017
18155,56450.51842811945,2017
18157,1180178.661878281,2017
18159,141437.9886028839,2017
18161,42142.82677270024,2017
18163,1077518.653509397,2017
18165,153234.4360005293,2017
18167,738748.539677159,2017
18169,203267.929608293,2017
18171,71931.866028732,2017
18173,436563.133095352,2017
18175,163557.90416778656,2017
18177,537421.8916096626,2017
18179,171178.75974178355,2017
18181,332983.67483704863,2017
18183,275009.8453900475,2017
26001,58777.667360056104,2017
26003,86622.396943149,2017
26005,868902.9979337491,2017
26007,153049.9986889599,2017
26009,150955.97308335782,2017
26011,182963.5474887101,2017
26013,62106.71191947603,2017
26015,241561.692594384,2017
26017,663375.2835535206,2017
26019,111598.84364603499,2017
26021,1126713.597910091,2017
26023,303017.9247575491,2017
26025,1025933.5547297664,2017
26027,256622.80830435478,2017
26029,148361.82251108228,2017
26031,264630.4636088536,2017
26033,206045.90882813637,2017
26035,217382.8225170969,2017
26037,646997.5439898061,2017
26039,173877.52601980188,2017
26041,234744.42487485052,2017
26043,135571.24522513588,2017
26045,720533.3993057101,2017
26047,202619.40299429107,2017
26049,2231480.86385538,2017
26051,119838.03962305667,2017
26053,73644.30899973979,2017
26055,549039.2619730401,2017
26057,266765.3485718633,2017
26059,213979.040519637,2017
26061,151631.7344623202,2017
26063,159650.3191417902,2017
26065,1392376.216782286,2017
26067,502366.4297777797,2017
26069,154567.1976246597,2017
26071,67775.69759604281,2017
26073,383913.4415972943,2017
26075,937944.775400909,2017
26077,1434172.527630059,2017
26079,138626.41074603904,2017
26081,3268574.9965437003,2017
26083,24988.4832337279,2017
26085,59546.4721587698,2017
26087,530791.8525417633,2017
26089,130351.09490904714,2017
26091,478917.8487807846,2017
26093,1249915.181721576,2017
26095,43228.34821487903,2017
26097,132309.07746172804,2017
26099,3444350.362699661,2017
26101,144242.82143624898,2017
26103,330356.9919564265,2017
26105,174484.10404049713,2017
26107,254991.71936485707,2017
26109,135549.67477753363,2017
26111,482342.550845962,2017
26113,89456.66728274862,2017
26115,1147771.9169961233,2017
26117,341464.5237428112,2017
26119,61766.6162270107,2017
26121,850391.747242257,2017
26123,214796.2146245359,2017
26125,6899919.727831572,2017
26127,190212.3404552152,2017
26129,163375.5039703231,2017
26131,52662.2497049355,2017
26133,203865.770029648,2017
26135,48272.17292940448,2017
26137,220857.7607905669,2017
26139,1410417.260805607,2017
26141,71803.66248773162,2017
26143,230518.37365344435,2017
26145,1180392.9358706349,2017
26147,880877.3951486864,2017
26149,288945.00731927936,2017
26151,233215.6254089542,2017
26153,89030.8676098149,2017
26155,492365.6655508045,2017
26157,253768.3506478011,2017
26159,584825.676053927,2017
26161,2167771.3362104823,2017
26163,8203196.66932093,2017
26165,241436.98104527927,2017
27001,138550.07586561912,2017
27003,1743601.27046651,2017
27005,232839.2745463851,2017
27007,223931.8344345604,2017
27009,267681.9404968011,2017
27011,37157.785179582585,2017
27013,347946.2772758535,2017
27015,132107.5894591427,2017
27017,271030.3986610244,2017
27019,489143.00219997246,2017
27021,225318.0572783979,2017
27023,88147.04347747128,2017
27025,453777.8232617144,2017
27027,425604.7970759668,2017
27029,63001.68853421073,2017
27031,63094.65063742508,2017
27033,80585.01596494274,2017
27035,464788.66162697994,2017
27037,2233323.221545647,2017
27039,122710.97248357518,2017
27041,335249.9309608487,2017
27043,128692.0831406824,2017
27045,125859.787465098,2017
27047,296759.8975465679,2017
27049,377860.1238962955,2017
27051,69666.97906493249,2017
27053,6169640.237888977,2017
27055,104208.67632821278,2017
27057,148363.2489730625,2017
27059,215782.5063547358,2017
27061,275760.4802956799,2017
27063,140988.4544429705,2017
27065,92193.12217672187,2017
27067,268347.9829402999,2017
27069,43292.45545200673,2017
27071,72798.79406392357,2017
27073,59783.555507262085,2017
27075,91758.6035534017,2017
27077,27836.01520681524,2017
27079,147838.4220067916,2017
27081,42379.466843226284,2017
27083,154145.643340237,2017
27085,53135.3789228481,2017
27087,88370.12506904306,2017
27089,159909.0615447018,2017
27091,199933.30742569448,2017
27093,137271.2082845685,2017
27095,224209.20332507062,2017
27097,276254.31824204273,2017
27099,225399.99022997,2017
27101,59700.273489910556,2017
27103,219571.8936810408,2017
27105,173735.2991001548,2017
27107,54464.1617353814,2017
27109,799912.3175177947,2017
27111,460970.4356222986,2017
27113,80305.86901113678,2017
27115,298466.8064853564,2017
27117,66190.35675582392,2017
27119,222383.54500379658,2017
27121,82876.65122559536,2017
27123,2567792.117326678,2017
27125,31718.579174463182,2017
27127,114730.5944630378,2017
27129,134311.9838787945,2017
27131,408567.2356060493,2017
27133,96075.063549827,2017
27135,96542.1392503798,2017
27137,1196105.489028227,2017
27139,730420.3680971375,2017
27141,494477.0282987566,2017
27143,102342.79895033884,2017
27145,1062730.714230657,2017
27147,298397.2249297625,2017
27149,58096.372160625826,2017
27151,75028.15017788687,2017
27153,170214.18924031738,2017
27155,25866.75803687362,2017
27157,119877.92319796242,2017
27159,88895.89687780196,2017
27161,107690.53325282184,2017
27163,1311222.2526303146,2017
27165,93548.4258471293,2017
27167,91912.74674904278,2017
27169,349439.6232495923,2017
27171,853803.4776114319,2017
27173,74860.59570443364,2017
39001,165684.01245556332,2017
39003,736450.372030858,2017
39005,511128.4489960072,2017
39007,646865.3903268978,2017
39009,328328.24228011235,2017
39011,406310.4445305748,2017
39013,661572.7329774929,2017
39015,265181.8841165258,2017
39017,1685995.276383566,2017
39019,143894.9907301718,2017
39021,203748.77128749443,2017
39023,1028246.895164545,2017
39025,1062554.4254834123,2017
39027,415775.3290058014,2017
39029,496252.7234906521,2017
39031,205744.6959806401,2017
39033,246482.3053471894,2017
39035,5615701.83098516,2017
39037,297208.6124379496,2017
39039,239842.5427884419,2017
39041,1309859.8721758109,2017
39043,792826.9341989112,2017
39045,715379.8385682524,2017
39047,398777.9177336376,2017
39049,6737885.980345637,2017
39051,385880.3512281963,2017
39053,211268.48750203906,2017
39055,487411.85822621797,2017
39057,1037794.3156692027,2017
39059,579536.9716992415,2017
39061,4891171.8808852015,2017
39063,694230.6655544091,2017
39065,169507.42002502552,2017
39067,123120.23591610519,2017
39069,249158.38311094954,2017
39071,212785.71441301957,2017
39073,188021.52692469893,2017
39075,177366.78658498806,2017
39077,287813.38753092836,2017
39079,250472.55189488482,2017
39081,307072.18482904317,2017
39083,272554.42385197687,2017
39085,1261125.8932716702,2017
39087,288489.24317013874,2017
39089,1217965.7166240967,2017
39091,314405.49860911333,2017
39093,1471312.6293994265,2017
39095,2170172.720318021,2017
39097,580359.2863056231,2017
39099,1405967.391417518,2017
39101,364181.47680023464,2017
39103,1132264.637388202,2017
39105,147655.96085695428,2017
39107,235474.51593555338,2017
39109,759788.8843733933,2017
39111,111487.8100044728,2017
39113,3182629.8928799587,2017
39115,84955.0987972403,2017
39117,496427.0868419459,2017
39119,674929.6585434675,2017
39121,167508.25125204862,2017
39123,289140.6267930349,2017
39125,165323.84884231116,2017
39127,152896.40226383123,2017
39129,413552.0170917416,2017
39131,201874.15697612645,2017
39133,1095440.694198466,2017
39135,381127.43915163336,2017
39137,191093.0212224919,2017
39139,867718.9696804708,2017
39141,529576.371604738,2017
39143,673103.2622777015,2017
39145,368821.4922864574,2017
39147,270513.5832642466,2017
39149,457268.73279376124,2017
39151,1926729.0699907565,2017
39153,3220212.742259839,2017
39155,1120639.6359520303,2017
39157,644012.26203152,2017
39159,453677.780638479,2017
39161,240648.82663879165,2017
39163,76773.45707334115,2017
39165,1426263.2383118365,2017
39167,436116.8966021549,2017
39169,719088.6282981718,2017
39171,338399.6931417756,2017
39173,1257275.4642415992,2017
39175,250976.4374447772,2017
55001,128404.83130234048,2017
55003,129565.72851291366,2017
55005,353734.4730610115,2017
55007,197065.2459486191,2017
55009,1296548.4660987488,2017
55011,115453.96167030424,2017
55013,128417.44131601538,2017
55015,231250.7220361891,2017
55017,500361.669703376,2017
55019,279257.1621197782,2017
55021,697512.2458343516,2017
55023,140756.03018257918,2017
55025,2796775.169237401,2017
55027,568898.7710777189,2017
55029,224546.65911892935,2017
55031,304249.56057590066,2017
55033,460679.58642056736,2017
55035,640186.9051622835,2017
55037,39421.39599134137,2017
55039,647076.5216413409,2017
55041,84326.7591893603,2017
55043,305822.5069736779,2017
55045,178384.60072040817,2017
55047,114722.87501167171,2017
55049,222174.65651540292,2017
55051,71009.26642410197,2017
55053,523675.93475140963,2017
55055,617089.2189410421,2017
55057,576002.139815879,2017
55059,771644.9536871118,2017
55061,118914.3522166819,2017
55063,576050.3952962162,2017
55065,126102.17190611247,2017
55067,170348.18806348927,2017
55069,258365.21260412113,2017
55071,471792.4458399334,2017
55073,908964.9140122046,2017
55075,411023.822047009,2017
55077,171324.43674794838,2017
55078,22478.845710245074,2017
55079,3594979.3334442866,2017
55081,540048.3003062452,2017
55083,328605.0654056875,2017
55085,278882.66113372555,2017
55087,843703.8637944266,2017
55089,487271.218406888,2017
55091,48805.4979785994,2017
55093,184907.06294293012,2017
55095,262090.51704665477,2017
55097,514953.6923492641,2017
55099,120058.24111985296,2017
55101,837685.1769106106,2017
55103,125867.21540426431,2017
55105,959896.1123973931,2017
55107,121412.88963676606,2017
55109,702472.1107913717,2017
55111,516012.1759594278,2017
55113,161003.2547171324,2017
55115,331961.16059540183,2017
55117,546264.0852173393,2017
55119,122797.972633907,2017
55121,255692.97118789578,2017
55123,181212.8993923819,2017
55125,197268.5863458795,2017
55127,586727.7244914299,2017
55129,190447.6495638232,2017
55131,772130.5817135702,2017
55133,2008580.146407222,2017
55135,345209.27510572487,2017
55137,217233.45948977783,2017
55139,963398.3983805056,2017
55141,362862.57153661945,2017
5001,119690.36997116901,2017
5003,118644.4279034375,2017
5005,214469.01303571698,2017
5007,1583349.6410278028,2017
5009,245890.81187618,2017
5011,68277.414228085,2017
5013,64875.82834087802,2017
5015,165470.89566233908,2017
5017,94273.34174256431,2017
5019,373436.8357987904,2017
5021,94896.0283028275,2017
5023,147868.40737380058,2017
5025,66293.8000105812,2017
5027,139510.99357409566,2017
5029,346394.9851143797,2017
5031,656273.04596331,2017
5033,655940.309187667,2017
5035,697497.0094142822,2017
5037,106315.38046511401,2017
5039,60717.5645808656,2017
5041,83390.468788115,2017
5043,145220.42453626712,2017
5045,899320.067302931,2017
5047,253066.7104102899,2017
5049,83947.1591729888,2017
5051,513943.92844404,2017
5053,143842.1289182657,2017
5055,232158.816542186,2017
5057,350719.4902544955,2017
5059,462743.765249335,2017
5061,76047.9650554854,2017
5063,248082.701451094,2017
5065,64968.5356645322,2017
5067,165413.5564515662,2017
5069,551192.3621088869,2017
5071,345627.7018638522,2017
5073,50074.25587007064,2017
5075,175480.7625777521,2017
5077,57350.7656521349,2017
5079,85651.3100675502,2017
5081,93989.16876196659,2017
5083,116631.30083928438,2017
5085,650995.105992972,2017
5087,112885.2734230874,2017
5089,90076.5127813489,2017
5091,456971.5866124357,2017
5093,522943.631284211,2017
5095,192116.92385078713,2017
5097,65810.4772393703,2017
5099,190525.3904209002,2017
5101,41615.7531241594,2017
5103,154904.5119550678,2017
5105,61735.769870416596,2017
5107,105168.329409915,2017
5109,68515.9522244352,2017
5111,236997.06383057483,2017
5113,112901.769310928,2017
5115,528501.3498923888,2017
5117,311263.0478188614,2017
5119,3445947.097779337,2017
5121,109220.192523376,2017
5123,676348.9821923525,2017
5125,837729.709217082,2017
5127,76492.60734847013,2017
5129,69187.8154432729,2017
5131,752101.8502220691,2017
5133,112627.7081505283,2017
5135,104287.021561335,2017
5137,66606.43609877999,2017
5139,260799.6597358649,2017
5141,124979.223658456,2017
5143,1449483.558828137,2017
5145,536004.784031226,2017
5147,47713.3287095763,2017
5149,127823.73913061019,2017
19001,201153.45661772083,2017
19003,30105.076485661284,2017
19005,69806.02560006906,2017
19007,64676.08210035696,2017
19009,33384.1057183184,2017
19011,189269.54938855083,2017
19013,656551.7766582916,2017
19015,171501.089770652,2017
19017,153754.90591706414,2017
19019,161173.10940629782,2017
19021,98799.2654138054,2017
19023,63596.9773664885,2017
19025,81148.40774016424,2017
19027,107627.2642963996,2017
19029,241821.300439193,2017
19031,334358.60167287744,2017
19033,350875.37484816526,2017
19035,66968.3814278285,2017
19037,87398.27096710421,2017
19039,145449.1025171172,2017
19041,100315.99142268703,2017
19043,108485.89688400981,2017
19045,255834.258691914,2017
19047,100979.7545148916,2017
19049,509382.5716773655,2017
19051,46399.0139705497,2017
19053,131832.8070122992,2017
19055,126041.4787634281,2017
19057,200372.6419030395,2017
19059,114068.35215465199,2017
19061,435250.8406137649,2017
19063,45960.4161925831,2017
19065,92748.7997530759,2017
19067,127621.07122485882,2017
19069,173000.2984366574,2017
19071,143702.07400047313,2017
19073,56675.65362127688,2017
19075,128319.94867367487,2017
19077,58836.06096215373,2017
19079,263785.429821219,2017
19081,66412.68797845431,2017
19083,125075.6083655707,2017
19085,214205.86896842497,2017
19087,155361.7158911108,2017
19089,57144.514882594,2017
19091,51491.4419467787,2017
19093,50189.57422457975,2017
19095,315203.689315703,2017
19097,110732.3721704161,2017
19099,451088.656862784,2017
19101,89273.10188481693,2017
19103,955020.2926218587,2017
19105,125089.2584792943,2017
19107,62229.542674667806,2017
19109,94290.08637981929,2017
19111,205434.92482885398,2017
19113,1163406.283795636,2017
19115,62624.87117468722,2017
19117,59843.126829304645,2017
19119,72476.601754875,2017
19121,90134.04652484879,2017
19123,143860.12298996563,2017
19125,179400.7203993433,2017
19127,205027.7143738298,2017
19129,176340.08137270118,2017
19131,49004.7544525078,2017
19133,171572.35534760615,2017
19135,53893.46943078121,2017
19137,56003.9584684846,2017
19139,223578.65174936,2017
19141,82425.97444103229,2017
19143,50706.1162444176,2017
19145,72282.40909554731,2017
19147,53819.1227246657,2017
19149,173734.82770180918,2017
19151,48077.542682880485,2017
19153,2613921.01578733,2017
19155,905439.8367317163,2017
19157,308176.3880062163,2017
19159,31037.66009500239,2017
19161,77266.9649630792,2017
19163,1019964.858768476,2017
19165,66208.13806310795,2017
19167,187562.9942275681,2017
19169,583372.8798698618,2017
19171,110902.98487432119,2017
19173,28450.497776590728,2017
19175,60695.807538071465,2017
19177,40029.74606500851,2017
19179,204076.4916282607,2017
19181,372021.60546305566,2017
19183,166575.8005820274,2017
19185,35027.21723595271,2017
19187,217336.838195485,2017
19189,42841.74525939392,2017
19191,116089.03698140784,2017
19193,559331.38124851,2017
19195,150911.91330236458,2017
19197,72038.43749870748,2017
20001,88501.98987150891,2017
20003,68172.91922485371,2017
20005,84878.8970339152,2017
20007,40948.23745250906,2017
20009,169700.9850864103,2017
20011,107234.57239517303,2017
20013,96356.5748384369,2017
20015,538280.0292175848,2017
20017,133790.04607207418,2017
20019,29480.823117850232,2017
20021,179292.2199457202,2017
20023,23616.070188569665,2017
20025,29987.320354242896,2017
20027,49837.09642192277,2017
20029,83182.183894266,2017
20031,113583.9566839727,2017
20033,14901.27705345242,2017
20035,200826.4582034065,2017
20037,198700.9166846131,2017
20039,31752.35390376729,2017
20041,203458.37433391958,2017
20043,66677.94768523374,2017
20045,728318.6411214052,2017
20047,39273.851672926234,2017
20049,17111.61784779475,2017
20051,255986.9389342824,2017
20053,138866.77630303768,2017
20055,218402.53106670035,2017
20057,211112.4621063305,2017
20059,283991.86726868514,2017
20061,258500.20483082658,2017
20063,141947.97839689243,2017
20065,23307.519167503997,2017
20067,46098.4275672992,2017
20069,76072.19790077038,2017
20071,15735.01908406781,2017
20073,79636.46043593348,2017
20075,27613.24890999178,2017
20077,45503.01487688596,2017
20079,266315.18038132036,2017
20081,55858.42602886226,2017
20083,24511.42757502256,2017
20085,107883.16570516885,2017
20087,126646.5328839366,2017
20089,28300.119722003838,2017
20091,3275937.080980956,2017
20093,38207.355813329916,2017
20095,94466.16918880958,2017
20097,53740.141688642354,2017
20099,135773.5451998396,2017
20101,18868.326589243396,2017
