FIPS,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1025,7.4,9.9,9.1,8.6,8.8,6.3,6.2,6.2,9.3,15.2,19.5,18.6,15.4,14,12.1,11.8,10.9,8.7,7.4,6.1,9.8,9.39,8.98,8.58,8.278,8.334,8.57,9.0056,8.7124,8.5484,8.55352,8.58,8.63408,8.677984,8.679984,8.60568,8.5987968,8.6251136,8.6355456,8.63930496,8.63751168,8.629024,8.620888192,8.627254528,8.633299968,8.632454886,8.630796672,8.629595674,8.628584315,8.628938849,8.630680346
1027,6.2,6.1,6.2,7.2,6.3,4.9,4.5,5.6,8.2,15.4,14.2,11.7,9.6,8.5,7.1,6.2,6,4.4,3.8,3.1,4.4,4.55,4.7,4.34,4.05,4.11,4.218,4.408,4.35,4.2836,4.2252,4.2272,4.27392,4.29696,4.2988,4.271984,4.261376,4.264416,4.2737728,4.280608,4.2787072,4.27406976,4.27043136,4.271776,4.274314752,4.275517824,4.275118464,4.273859814,4.273221939,4.27343168,4.274117371
1029,4.1,5.3,5,6,5.2,3.9,3.5,3.7,5.2,9.3,9.8,9.6,8.4,7.8,6.6,6.1,6,4.6,4.2,3.3,5,4.92,4.84,4.62,4.404,4.452,4.536,4.7568,4.6472,4.5704,4.55376,4.5592,4.59248,4.612832,4.617472,4.584608,4.5777344,4.5871488,4.5933184,4.59702528,4.59595904,4.59205632,4.587966976,4.590237184,4.593101568,4.593265203,4.59264896,4.591864218,4.59132545,4.591443978,4.592223427
1031,5.9,6.3,5.2,5.5,5.3,3.9,3.7,3.9,5,7.8,8.5,8.1,7.2,7,6.6,6,5.9,4.5,3.9,3.1,4.8,4.74,4.68,4.44,4.208,4.244,4.352,4.5736,4.4624,4.3848,4.36352,4.368,4.40336,4.427264,4.430464,4.396416,4.3893888,4.3985216,4.4051008,4.40937856,4.40841088,4.40397824,4.399761152,4.402160128,4.405078016,4.405325926,4.404737792,4.403877683,4.403260692,4.403412603,4.404235909
1033,5.6,6.9,8.4,7.5,7,5.4,4.6,4.7,6.7,10.7,11.3,10.1,9,8.3,8.3,8,7,5.3,4.6,4,7.2,6.49,5.78,5.62,5.518,5.614,5.818,6.1216,5.8044,5.67,5.73832,5.7752,5.8056,5.830464,5.821904,5.758704,5.7639168,5.7942976,5.7983744,5.79611776,5.79385728,5.78743936,5.782282112,5.789312768,5.79401728,5.791614182,5.789801856,5.78938176,5.78893314,5.78940564,5.790825569
1035,6.6,7.4,8.2,8.5,8.4,6.1,5.6,6.5,9.7,18.4,16.9,15,12.2,10.9,10.3,9.3,8.4,6.3,5.2,4.2,7.9,7.29,6.68,6.4,6.178,6.254,6.494,6.8896,6.5604,6.4012,6.44312,6.4752,6.51984,6.557664,6.553904,6.479952,6.4794048,6.5099456,6.517312,6.51815296,6.51617408,6.50810368,6.500953472,6.508197888,6.513937664,6.512139238,6.510316416,6.509473357,6.508666388,6.509108936,6.510812913
1037,5.5,6.8,9.3,8.2,7,5,5.5,5.9,8.5,14.8,15.1,12.3,9.6,9.3,8.8,6.7,6,4.8,4.1,3.1,6,5.47,4.94,4.8,4.694,4.722,4.862,5.1808,4.9252,4.8036,4.85176,4.8768,4.89872,4.924672,4.927632,4.871216,4.8711104,4.8959168,4.899808,4.89867008,4.89810944,4.89313664,4.887344256,4.892722944,4.897128192,4.895413683,4.893996672,4.893688294,4.893149143,4.893321149,4.894589957
1039,7,6.4,5.9,6.9,6.6,4.5,3.8,4,6.1,9.9,10.2,9.8,8.6,8.2,7.7,7.2,6.8,5.3,4.6,3.6,5.4,5.45,5.5,5.14,4.87,4.91,5.018,5.272,5.174,5.0876,5.042,5.0488,5.09232,5.11872,5.12488,5.088944,5.077888,5.085344,5.0947328,5.1005504,5.0991552,5.09435776,5.08949184,5.09153408,5.094828032,5.0956576,5.095017856,5.093873382,5.093173862,5.093305882,5.09418219
1041,5.8,6.1,6.1,6.8,6.8,4.9,4,4.4,5.7,9.6,10,9.8,8.5,7.8,6.9,6,5.9,4.6,4,3,6.2,5.45,4.7,4.74,4.65,4.67,4.818,5.148,4.842,4.7156,4.8052,4.8256,4.83872,4.86576,4.86728,4.805424,4.810176,4.840512,4.8405568,4.837472,4.8378304,4.83278976,4.82682816,4.83330944,4.837832192,4.835095424,4.833645952,4.83371799,4.833170995,4.833342234,4.8347202
1043,4.2,4.7,6,5.8,5.1,4,3.4,3.4,5,9.4,10.3,9.5,7.9,6.8,6,5.3,5,3.8,3.3,2.7,4.7,4.36,4.02,3.9,3.772,3.816,3.936,4.1504,3.9736,3.8888,3.91488,3.9296,3.95296,3.972736,3.971456,3.931968,3.9317952,3.9483264,3.951744,3.95218304,3.95125632,3.94705792,3.943203328,3.947060992,3.950113536,3.949088922,3.94815232,3.947738419,3.94730494,3.94752382,3.948430838
