FIPS,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1051,66160,67459,68659,69935,71018,72978,75246,77124,77698,78632,79552,79993,80193,80536,80538,80872,81204,81422,81011,81209,87853,88204.412,88557.22965,88911.45857,89267.1044,89624.17282,89982.66951,90342.60019,90703.97059,91066.78647,91431.05362,91796.77783,92163.96494,92532.6208,92902.75129,93274.36229,93647.45974,94022.04958,94398.13778,94775.73033,95154.83325,95535.45258,95917.59439,96301.26477,96686.46983,97073.21571,97461.50857,97851.35461,98242.76002,98635.73106,99030.27399
1053,38325,38197,38035,37796,37713,37601,37673,37839,37929,38249,38345,38204,38023,37765,37735,37661,37475,36993,36524,36633,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680,36680
1055,103286,102976,102988,103025,103080,103174,103528,103893,104206,104239,104459,104369,104278,103884,103399,102998,102855,103007,102611,102268,103447,103860.788,104276.2312,104693.3361,105112.1094,105532.5579,105954.6881,106378.5068,106804.0209,107231.237,107660.1619,108090.8025,108523.1658,108957.2584,109393.0875,109830.6598,110269.9824,110711.0624,111153.9066,111598.5223,112044.9163,112493.096,112943.0684,113394.8407,113848.42,114303.8137,114761.029,115220.0731,115680.9534,116143.6772,116608.2519
1057,18512,18384,18278,18178,18022,18030,17767,17523,17541,17310,17229,17052,16945,16824,16772,16696,16563,16466,16445,16302,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330
1059,31242,31190,30891,30874,30768,30968,31134,31004,31459,31589,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362,32075,32203.3,32332.1132,32461.44165,32591.28742,32721.65257,32852.53918,32983.94934,33115.88513,33248.34867,33381.34207,33514.86744,33648.92691,33783.52261,33918.6567,34054.33133,34190.54866,34327.31085,34464.62009,34602.47858,34740.88849,34879.85204,35019.37145,35159.44894,35300.08673,35441.28708,35583.05223,35725.38444,35868.28598,36011.75912,36155.80616
1061,25740,25565,25580,25702,25772,25988,26271,26322,26646,26653,26777,26756,26924,26677,26593,26631,26494,26385,26306,26271,26696,26802.784,26909.99514,27017.63512,27125.70566,27234.20848,27343.14531,27452.51789,27562.32797,27672.57728,27783.26759,27894.40066,28005.97826,28118.00217,28230.47418,28343.39608,28456.76966,28570.59674,28684.87913,28799.61865,28914.81712,29030.47639,29146.59829,29263.18469,29380.23743,29497.75838,29615.74941,29734.21241,29853.14926,29972.56185,30092.4521
1063,9902,9866,9893,9805,9686,9675,9361,9385,9359,9182,8991,8903,8848,8748,8584,8508,8482,8310,8209,8111,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702,7702
1065,18194,17868,17376,17116,16765,16622,16427,16418,16260,16025,15745,15361,15364,15246,15046,15015,14828,14801,14749,14651,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768,14768
1067,16341,16358,16447,16563,16692,16752,16953,17108,17129,17243,17296,17377,17153,17129,17079,17101,17072,17115,17173,17205,17175,17243.7,17312.6748,17381.9255,17451.4532,17521.25901,17591.34405,17661.70943,17732.35626,17803.28569,17874.49883,17945.99683,18017.78081,18089.85194,18162.21135,18234.86019,18307.79963,18381.03083,18454.55495,18528.37317,18602.48667,18676.89661,18751.6042,18826.61062,18901.91706,18977.52473,19053.43483,19129.64856,19206.16716,19282.99183,19360.12379
1069,88943,89490,89940,91321,92593,93903,95846,97727,99183,100500,101798,102488,103371,103643,104158,104260,104218,104378,104770,105882,107286,107715.144,108146.0046,108578.5886,109012.9029,109448.9546,109886.7504,110326.2974,110767.6026,111210.673,111655.5157,112102.1377,112550.5463,113000.7485,113452.7515,113906.5625,114362.1887,114819.6375,115278.916,115740.0317,116202.9918,116667.8038,117134.475,117603.0129,118073.4249,118545.7186,119019.9015,119495.9811,119973.9651,120453.8609,120935.6764
1071,53979,53997,53758,53711,53525,53332,53483,53333,53525,53461,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626,52545,52755.18,52966.20072,53178.06552,53390.77778,53604.3409,53818.75826,54034.03329,54250.16943,54467.1701,54685.03878,54903.77894,55123.39405,55343.88763,55565.26318,55787.52423,56010.67433,56234.71703,56459.6559,56685.49452,56912.2365,57139.88544,57368.44499,57597.91877,57828.31044,58059.62368,58291.86218,58525.02963,58759.12974,58994.16626,59230.14293
1073,662033,660197,657518,657513,656023,654919,655893,655163,656510,658441,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573,674675,677373.7,680083.1948,682803.5276,685534.7417,688276.8807,691029.9882,693794.1081,696569.2846,699355.5617,702152.9839,704961.5959,707781.4423,710612.568,713455.0183,716308.8384,719174.0737,722050.77,724938.9731,727838.729,730750.0839,733673.0843,736607.7766,739554.2077,742512.4245,745482.4742,748464.4041,751458.2617,754464.0948,757481.9512,760511.879
1075,15923,15632,15446,15258,15075,15009,14816,14901,14799,14689,14496,14291,14248,14212,14067,13927,13928,13882,13882,13805,13956,14011.824,14067.8713,14124.14278,14180.63935,14237.36191,14294.31136,14351.4886,14408.89456,14466.53014,14524.39626,14582.49384,14640.82382,14699.38711,14758.18466,14817.2174,14876.48627,14935.99221,14995.73618,15055.71913,15115.942,15176.40577,15237.11139,15298.05984,15359.25208,15420.68909,15482.37184,15544.30133,15606.47854,15668.90445,15731.58007
1077,88039,87791,87627,88103,88732,89358,90294,91107,92202,92526,92737,92607,92662,92701,93000,92459,92425,92564,92604,92729,94025,94401.1,94778.7044,95157.81922,95538.45049,95920.6043,96304.28671,96689.50386,97076.26188,97464.56692,97854.42519,98245.84289,98638.82626,99033.38157,99429.51509,99827.23316,100226.5421,100627.4483,101029.958,101434.0779,101839.8142,102247.1734,102656.1621,103066.7868,103479.0539,103892.9702,104308.542,104725.7762,105144.6793,105565.258,105987.5191
1079,34874,34870,34698,34488,34318,34435,34028,34293,34196,34315,34342,34051,33806,33575,33444,33135,33227,33063,32941,32924,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089,33089
1081,115430,116819,118392,120071,122274,126133,129247,131934,134524,138566,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542,174742,175440.968,176142.7319,176847.3028,177554.692,178264.9108,178977.9704,179693.8823,180412.6578,181134.3085,181858.8457,182586.2811,183316.6262,184049.8927,184786.0923,185525.2366,186267.3376,187012.4069,187760.4566,188511.4984,189265.5444,190022.6066,190782.697,191545.8278,192312.0111,193081.2591,193853.5842,194628.9985,195407.5145,196189.1446,196973.9011
1083,65966,66936,67677,68578,69593,71303,73651,76063,78835,81326,83181,85557,87326,88916,90599,91565,92847,94130,96177,98915,104190,104606.76,105025.187,105445.2878,105867.0689,106290.5372,106715.6994,107142.5622,107571.1324,108001.4169,108433.4226,108867.1563,109302.6249,109739.8354,110178.7948,110619.5099,111061.988,111506.2359,111952.2609,112400.0699,112849.6702,113301.0689,113754.2732,114209.2903,114666.1274,115124.7919,115585.2911,116047.6323,116511.8228,116977.8701,117445.7816
