FIPS,Geotype,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
16043,D,2314.56,2337.438,2547.888,2555.67,2578.76,2577.42,2579.36,2556.607,2562.768,2554.948,2583.76,2567.746,2585.156,2571.048,2586.236,2741.614,2745.046,2632.569,3645.575,3275.135,3209.467,3210.150554,3210.834254,3211.518099,3212.20209,3212.886227,3213.570509,3214.254937,3214.939511,3215.624231,3216.309096,3216.994108,3217.679265,3218.364568,3219.050017,3219.735612,3220.421353,3221.107241,3221.793274,3222.479453,3223.165779,3223.852251,3224.538868,3225.225633,3225.912543,3226.5996,3227.286803,3227.974152,3228.661648,3229.34929,3230.037079
16045,C,946.962,963.67,975.774,977.146,981.976,984.178,988.878,988.48,988.48,978.212,985.528,1039.6,1026.982,1020.686,1035.878,1033.05,1033.364,1013.912,1240.462,945.17,1077.732,1079.795473,1081.862897,1083.934279,1086.009627,1088.088949,1090.172251,1092.259543,1094.350831,1096.446123,1098.545427,1100.64875,1102.7561,1104.867486,1106.982913,1109.102391,1111.225927,1113.353529,1115.485205,1117.620962,1119.760808,1121.904751,1124.052799,1126.20496,1128.361241,1130.521651,1132.686197,1134.854888,1137.027731,1139.204734,1141.385905
16047,C,1413.436,1413.924,1413.688,1413.49,1413.488,1417.684,1417.678,1418.648,1418.648,1420.836,1487.852,1411.932,1407.778,1364.861,1417.547,1472.763,1472.703,1540.677,1670.631,1520.731,1507.421,1510.307174,1513.198875,1516.096112,1518.998896,1521.907238,1524.821148,1527.740637,1530.665716,1533.596396,1536.532687,1539.4746,1542.422145,1545.375334,1548.334178,1551.298686,1554.268871,1557.244742,1560.226311,1563.213589,1566.206586,1569.205314,1572.209783,1575.220005,1578.23599,1581.25775,1584.285295,1587.318638,1590.357787,1593.402756,1596.453555
16049,D,6266.393,6119.741,6152.359,6061.129,6062.055,6010.981,6009.121,6046.447,6061.368,6051.476,6021.826,5989.178,5939.36,5985.543,5986.431,6543.734,6536.444,5882.757,5696.163,6221.518,6149.656,6150.965757,6152.275793,6153.586109,6154.896703,6156.207576,6157.518729,6158.830161,6160.141872,6161.453863,6162.766133,6164.078682,6165.391511,6166.70462,6168.018008,6169.331676,6170.645624,6171.959852,6173.274359,6174.589147,6175.904214,6177.219562,6178.53519,6179.851098,6181.167286,6182.483754,6183.800503,6185.117533,6186.434843,6187.752433,6189.070304
16051,C,1878.028,1884.374,1889.888,1917.244,1925.616,1937.158,1937.01,1974.582,1978.594,1981.82,2026.596,1980.728,1971.228,1919.526,1946.786,1958.766,1958.744,2077.138,2684.436,2039.766,2041.712,2045.621151,2049.537787,2053.461922,2057.39357,2061.332746,2065.279464,2069.233739,2073.195585,2077.165016,2081.142047,2085.126693,2089.118968,2093.118886,2097.126464,2101.141714,2105.164652,2109.195292,2113.23365,2117.27974,2121.333577,2125.395175,2129.46455,2133.541716,2137.626688,2141.719482,2145.820112,2149.928593,2154.044941,2158.16917,2162.301295
16053,B,1570.639,1569.241,1587.249,1595.007,1594.957,1604.303,1604.101,1635.657,1636.681,1618.675,1608.794,1631.431,1631.42,1593.444,1607.34,1685.754,1684.524,1785.554,1777.5,1691.388,1805.22,1807.437321,1809.657365,1811.880137,1814.105638,1816.333873,1818.564845,1820.798557,1823.035013,1825.274216,1827.516169,1829.760876,1832.00834,1834.258565,1836.511553,1838.767309,1841.025835,1843.287136,1845.551214,1847.818073,1850.087717,1852.360148,1854.63537,1856.913387,1859.194202,1861.477819,1863.76424,1866.05347,1868.345512,1870.640369,1872.938044
16055,C,4010.494,3988.804,4086.755,4146.021,4171.045,4242.723,4246.139,4339.101,4352.725,4421.948,4524.999,4476.255,4515.933,4539.032,4526.88,4529.956,4602.004,4335.797,5039.027,5613.64,6093.006,6104.671936,6116.360209,6128.07086,6139.803933,6151.559471,6163.337517,6175.138113,6186.961303,6198.80713,6210.675638,6222.56687,6234.480869,6246.41768,6258.377345,6270.359908,6282.365414,6294.393907,6306.445429,6318.520026,6330.617741,6342.73862,6354.882705,6367.050042,6379.240675,6391.454649,6403.692008,6415.952798,6428.237062,6440.544847,6452.876196
16057,C,2512.791,2571.663,2588.961,2600.089,2598.087,2593.301,2596.153,2620.563,2598.807,2585.366,2587.915,2651.078,2660.607,2654.413,2659.121,2648.484,2648.656,2633.407,2590.224,2583.18,2723.228,2728.442012,2733.666006,2738.900003,2744.144021,2749.39808,2754.662198,2759.936395,2765.22069,2770.515103,2775.819652,2781.134358,2786.45924,2791.794317,2797.139609,2802.495135,2807.860915,2813.236969,2818.623316,2824.019975,2829.426968,2834.844313,2840.27203,2845.710139,2851.158661,2856.617614,2862.087019,2867.566896,2873.057266,2878.558147,2884.069561
16059,E,2168.974,2163.682,2190.622,2240.492,2244.81,2250.638,2250.638,2059.902,2073.554,2121.498,2556.724,2127.58,2127.58,2104.328,2096.498,2351.86,2352.154,2368.236,3007.632,2733.172,2734.026,2741.666415,2749.328181,2757.011359,2764.716008,2772.442188,2780.189959,2787.959382,2795.750517,2803.563425,2811.398166,2819.254803,2827.133395,2835.034004,2842.956692,2850.901521,2858.868552,2866.857848,2874.86947,2882.903481,2890.959943,2899.03892,2907.140474,2915.264669,2923.411567,2931.581232,2939.773728,2947.989118,2956.227466,2964.488838,2972.773296
16061,C,1285.97,1285.97,1285.476,1290.978,1291.026,1291.022,1291.022,1291.026,1291.826,1289.753,1307.995,1323.825,1323.943,1330.131,1317.695,1294.717,1289.097,1289.24,1232.93,1218.37,1260.856,1263.27009,1265.688802,1268.112146,1270.540129,1272.972761,1275.41005,1277.852006,1280.298638,1282.749953,1285.205963,1287.666674,1290.132098,1292.602241,1295.077114,1297.556725,1300.041084,1302.5302,1305.024081,1307.522738,1310.026178,1312.534412,1315.047448,1317.565295,1320.087963,1322.615462,1325.147799,1327.684985,1330.227029,1332.77394,1335.325727
16063,D,1102.888,1100.784,1105.667,1112.295,1113.093,1116.459,1117.459,1125.469,1125.471,1135.2,1159.75,1123.938,1123.854,1132.968,1211.08,1298.788,1298.656,1552.902,1608.428,1532.786,1522.994,1523.318368,1523.642805,1523.967312,1524.291887,1524.616532,1524.941245,1525.266028,1525.59088,1525.915802,1526.240792,1526.565852,1526.89098,1527.216179,1527.541446,1527.866783,1528.192189,1528.517664,1528.843208,1529.168822,1529.494506,1529.820258,1530.14608,1530.471972,1530.797932,1531.123963,1531.450062,1531.776231,1532.10247,1532.428778,1532.755156
16065,D,1118.404,1113.706,1142.558,1145.19,1152.3,1202.496,1201.51,1219.56,1222.272,1222.674,1221.45,1254.236,1255.566,1223.692,1238.178,1294.624,1298.376,1300.726,1335.764,1192.16,1294.452,1294.727693,1295.003445,1295.279256,1295.555125,1295.831053,1296.10704,1296.383085,1296.65919,1296.935353,1297.211575,1297.487856,1297.764196,1298.040594,1298.317052,1298.593568,1298.870143,1299.146777,1299.42347,1299.700222,1299.977033,1300.253903,1300.530832,1300.80782,1301.084866,1301.361972,1301.639137,1301.916361,1302.193644,1302.470986,1302.748387
16067,C,1573.082,1577.648,1641.414,1646.926,1646.938,1660.904,1660.578,1662.224,1660.906,1658.01,1665.648,1683.752,1683.516,1670.794,1711.684,1672.768,1672.656,1791.444,1867.41,1694.452,1819.322,1822.805354,1826.295377,1829.792082,1833.295482,1836.80559,1840.322418,1843.84598,1847.376289,1850.913356,1854.457196,1858.007821,1861.565244,1865.129479,1868.700538,1872.278434,1875.86318,1879.45479,1883.053276,1886.658653,1890.270932,1893.890128,1897.516253,1901.149321,1904.789344,1908.436338,1912.090313,1915.751285,1919.419267,1923.094271,1926.776312
16069,B,1907.763,1912.221,1924.001,1929.513,1925.324,1785.637,1795.834,1940.262,1942.94,1918.759,2011.079,2009.061,2053.446,2051.859,2072.122,2083.25,2071.031,2107.475,2035.275,2037.625,2132.977,2135.596899,2138.220016,2140.846356,2143.475921,2146.108716,2148.744744,2151.384011,2154.026519,2156.672273,2159.321277,2161.973534,2164.62905,2167.287827,2169.949869,2172.615182,2175.283768,2177.955632,2180.630777,2183.309209,2185.99093,2188.675946,2191.364259,2194.055875,2196.750796,2199.449027,2202.150573,2204.855437,2207.563623,2210.275136,2212.989979
16071,F,1466.648,1465.296,1462.296,1488.654,1490.618,1490.654,1490.654,1490.656,1491.656,1452.18,1534.908,1472.84,1474.482,1440.222,1479.988,1670.065,1668.396,2108.128,2174.772,1971.348,1957.506,1972.242116,1987.089165,2002.047983,2017.119411,2032.304297,2047.603495,2063.017865,2078.548275,2094.195598,2109.960714,2125.84451,2141.847879,2157.971721,2174.216944,2190.584461,2207.075193,2223.690067,2240.430018,2257.295987,2274.288924,2291.409783,2308.659529,2326.03913,2343.549565,2361.191819,2378.966884,2396.87576,2414.919454,2433.09898,2451.415363
16073,C,2573.8,2573.802,2744.194,2736.738,2774.33,2745.248,2745.248,2745.26,2745.262,2725.794,2744.134,2760.564,2760.564,2763.52,3238.546,3312.006,3312.588,3580.16,5252.546,3348.18,2961.764,2967.434723,2973.116304,2978.808763,2984.51212,2990.226398,2995.951617,3001.687797,3007.43496,3013.193127,3018.962319,3024.742556,3030.533861,3036.336254,3042.149756,3047.97439,3053.810175,3059.657134,3065.515288,3071.384657,3077.265265,3083.157132,3089.06028,3094.97473,3100.900505,3106.837625,3112.786112,3118.745989,3124.717277,3130.699997,3136.694173
16075,C,1076.714,1078.51,1082.338,1088.454,1094.442,1101.504,1101.504,1110.432,1110.742,1093.04,1050.524,1088.096,1114.97,1096.294,1096.068,953.354,952.872,957.844,1211.136,863.212,975.048,976.9148696,978.7853137,980.659339,982.5369523,984.4181606,986.3029708,988.1913897,990.0834243,991.9790814,993.878368,995.7812911,997.6878576,999.5980745,1001.511949,1003.429488,1005.350698,1007.275586,1009.20416,1011.136427,1013.072393,1015.012066,1016.955452,1018.90256,1020.853395,1022.807966,1024.766279,1026.728341,1028.69416,1030.663743,1032.637097
16077,F,1937.164,1944.82,1951.176,1977.178,1980.794,1980.172,1980.062,1972.04,1958.674,1971.5,1975.404,1973.846,1964.206,1944.456,2007.264,2072.876,2072.68,2301.504,2465.192,2216.096,2024.302,2039.540956,2054.894632,2070.36389,2085.949601,2101.652641,2117.473893,2133.414248,2149.474602,2165.655859,2181.958928,2198.384727,2214.934179,2231.608215,2248.407774,2265.3338,2282.387245,2299.569069,2316.880237,2334.321724,2351.894511,2369.599586,2387.437944,2405.41059,2423.518534,2441.762795,2460.144399,2478.664379,2497.323778,2516.123645,2535.065038
16079,E,3288.434,3291.366,3314.88,3259.9,3236.54,3225.18,3225.18,3227.38,3228.12,3502.768,3408.008,3337.314,3337.048,3348.002,3406.542,3914.124,3915.662,3963.89,3549.016,3810.6,3781.084,3791.650487,3802.246502,3812.872129,3823.52745,3834.212548,3844.927506,3855.672408,3866.447337,3877.252377,3888.087613,3898.953129,3909.849008,3920.775338,3931.732201,3942.719684,3953.737873,3964.786852,3975.866708,3986.977528,3998.119398,4009.292405,4020.496635,4031.732176,4042.999116,4054.297542,4065.627542,4076.989204,4088.382617,4099.80787,4111.265052
16081,D,844.31,859.74,865.94,874.702,876.788,886.134,886.142,902.71,904.21,937.45,937.414,947.494,951.454,948.556,955.244,1082.322,1082.572,1075.056,1320.126,1251.492,1455.466,1455.775986,1456.086038,1456.396156,1456.70634,1457.01659,1457.326907,1457.637289,1457.947737,1458.258252,1458.568832,1458.879479,1459.190192,1459.500971,1459.811817,1460.122728,1460.433706,1460.74475,1461.05586,1461.367037,1461.67828,1461.989589,1462.300964,1462.612406,1462.923914,1463.235488,1463.547129,1463.858836,1464.17061,1464.48245,1464.794356
16083,B,3254.052,3259.868,3273.096,3340.264,3354.14,3382.668,3384.396,4780.846,3526.482,3522.528,3529.455,3570.202,3582.324,3555.376,3720.047,3852.104,3866.18,4117.473,4182.147,3496.611,3917.501,3922.3128,3927.13051,3931.954137,3936.783689,3941.619173,3946.460597,3951.307967,3956.161291,3961.020577,3965.885831,3970.757061,3975.634274,3980.517478,3985.406679,3990.301886,3995.203106,4000.110346,4005.023613,4009.942915,4014.86826,4019.799654,4024.737105,4029.680621,4034.630209,4039.585877,4044.547631,4049.51548,4054.489431,4059.469491,4064.455668
16085,C,3168.622,3000.098,2960.314,2979.01,2968.926,2874.724,2874.724,2990.386,2990.386,2922.414,2901.183,2618.756,2619.512,2434.496,2427.584,2529.784,2539.86,2313.063,2326.093,2455.063,2453.221,2457.918044,2462.624082,2467.33913,2472.063206,2476.796326,2481.538509,2486.289772,2491.050131,2495.819605,2500.59821,2505.385965,2510.182887,2514.988993,2519.804302,2524.628829,2529.462594,2534.305614,2539.157907,2544.01949,2548.890381,2553.770599,2558.66016,2563.559083,2568.467385,2573.385085,2578.312201,2583.248751,2588.194752,2593.150223,2598.115182
16087,C,1544.153,1527.241,1505.247,1501.031,1501.445,1507.251,1506.899,1508.433,1513.583,1524.946,1508.486,1512.84,1514.728,1505.404,1486.26,1566.266,1568.748,1540.434,1922.982,1506.53,1548.332,1551.296504,1554.266685,1557.242552,1560.224117,1563.21139,1566.204383,1569.203107,1572.207572,1575.217789,1578.23377,1581.255526,1584.283067,1587.316405,1590.35555,1593.400515,1596.451309,1599.507945,1602.570433,1605.638785,1608.713011,1611.793124,1614.879133,1617.971052,1621.06889,1624.17266,1627.282372,1630.398038,1633.519669,1636.647278,1639.780874
17001,B,3762.28,3786.88,3782.6,3790.818,3789.35,3792.09,3795.07,3794.99,3817.29,3823.19,3833.08,3839.94,3835.18,3865.02,3855.53,3848.11,3849.79,3847.93,3847.31,3845.07,3845.07,3849.792834,3854.521469,3859.255912,3863.99617,3868.74225,3873.494161,3878.251907,3883.015498,3887.78494,3892.56024,3897.341405,3902.128443,3906.921361,3911.720166,3916.524865,3921.335465,3926.151975,3930.9744,3935.802749,3940.637028,3945.477246,3950.323408,3955.175523,3960.033598,3964.897639,3969.767655,3974.643653,3979.52564,3984.413624,3989.307611
17003,C,884.52,883.84,883.88,883.88,887.16,887.16,885.82,885.82,885.82,886.06,891.39,893.41,893.41,897.63,895.81,895.81,895.81,894.67,894.67,894.67,894.67,896.3829744,898.0992285,899.8187687,901.5416012,903.2677322,904.9971682,906.7299155,908.4659803,910.2053691,911.9480882,913.694144,915.4435429,917.1962912,918.9523954,920.711862,922.4746973,924.2409078,926.0104999,927.7834802,929.5598551,931.3396312,933.1228149,934.9094127,936.6994313,938.4928771,940.2897567,942.0900767,943.8938436,945.7010642,947.5117449
17005,B,1713.78,1680.88,1705.66,1705.12,1707.16,1707.04,1707.96,1707.12,1710.8,1711.4,1710.42,1721.54,1725.58,1731.82,1731.82,1731.82,1732.74,1732.42,1736.06,1734.06,1734.06,1736.189916,1738.322449,1740.457601,1742.595375,1744.735775,1746.878804,1749.024466,1751.172763,1753.323698,1755.477276,1757.633499,1759.79237,1761.953893,1764.118071,1766.284907,1768.454404,1770.626567,1772.801397,1774.978899,1777.159075,1779.341929,1781.527465,1783.715685,1785.906592,1788.100191,1790.296484,1792.495474,1794.697166,1796.901562,1799.108665
17007,B,1366.26,1368.56,1387.65,1398.65,1400.41,1412.37,1412.57,1419.43,1508.37,1514.53,1527.5,1521.06,1538.14,1536.46,1536.18,1551.88,1566.68,1567.5,1570.95,1568.95,1569.95,1571.878343,1573.809054,1575.742137,1577.677594,1579.615429,1581.555643,1583.498241,1585.443225,1587.390598,1589.340363,1591.292522,1593.24708,1595.204038,1597.1634,1599.125168,1601.089347,1603.055937,1605.024944,1606.996368,1608.970215,1610.946485,1612.925183,1614.906312,1616.889874,1618.875872,1620.86431,1622.855189,1624.848515,1626.844289,1628.842514
17009,F,1038.82,1041.46,1032.2,1034.56,1038.48,1038.54,1039.44,1037.98,1037.6,1040,1037.86,1038.64,1039.78,1044.14,1044.16,1044.28,1043.06,1044.46,1042,1040,1040,1047.829126,1055.717189,1063.664634,1071.671907,1079.739459,1087.867743,1096.057218,1104.308342,1112.621582,1120.997403,1129.436278,1137.93868,1146.505089,1155.135985,1163.831855,1172.593188,1181.420476,1190.314215,1199.274907,1208.303055,1217.399167,1226.563755,1235.797334,1245.100423,1254.473545,1263.917229,1273.432005,1283.018408,1292.676978,1302.408257
17011,C,3685.49,3680.17,3684.15,3685.07,3685.07,3684.63,3684.47,3684.47,3688.07,3688.61,3690.24,3671.78,3676.4,3696.6,3697.04,3697.76,3697.76,3699.84,3700.22,3699.83,3699.83,3706.913857,3714.011276,3721.122285,3728.246909,3735.385174,3742.537106,3749.702732,3756.882077,3764.075168,3771.282032,3778.502694,3785.73718,3792.985519,3800.247735,3807.523856,3814.813908,3822.117918,3829.435913,3836.767918,3844.113963,3851.474072,3858.848273,3866.236593,3873.639059,3881.055698,3888.486537,3895.931604,3903.390926,3910.864529,3918.352442
17013,B,712.62,719.24,719.24,719.24,719.24,719.64,720.22,720.52,720.52,720.52,719.52,719.54,720.48,725.96,725.96,727,727,727,727,727,727,727.8929617,728.7870202,729.6821769,730.578433,731.4757901,732.3742493,733.2738121,734.1744798,735.0762538,735.9791354,736.883126,737.788227,738.6944397,739.6017655,740.5102057,741.4197618,742.330435,743.2422268,744.1551386,745.0691716,745.9843274,746.9006072,747.8180125,748.7365446,749.6562049,750.5769948,751.4989157,752.421969,753.3461561,754.2714783
17015,C,1647,1647.02,1652.08,1652.04,1650.08,1650.08,1652.08,1653.92,1652.86,1654.28,1660.04,1674.6,1674.56,1659.94,1659.94,1659.94,1659.94,1660.14,1662.52,1658.94,1661.12,1664.300453,1667.486996,1670.679639,1673.878396,1677.083277,1680.294294,1683.511459,1686.734784,1689.96428,1693.19996,1696.441835,1699.689917,1702.944218,1706.204749,1709.471524,1712.744553,1716.023849,1719.309423,1722.601288,1725.899456,1729.203939,1732.514749,1735.831897,1739.155397,1742.48526,1745.821499,1749.164125,1752.513152,1755.86859,1759.230453
17017,C,1185.78,1187.24,1183.02,1179.68,1183.06,1183.06,1183.06,1183.06,1183.06,1182.94,1189.93,1199.74,1207.14,1198.42,1199.25,1200.91,1205.55,1209.4,1221.71,1221.47,1221.47,1223.80868,1226.151838,1228.499482,1230.851621,1233.208263,1235.569418,1237.935093,1240.305298,1242.680041,1245.059331,1247.443176,1249.831585,1252.224568,1254.622132,1257.024286,1259.43104,1261.842402,1264.258381,1266.678985,1269.104224,1271.534107,1273.968642,1276.407838,1278.851704,1281.30025,1283.753483,1286.211414,1288.674051,1291.141403,1293.613479
17019,B,5602.27,5629.98,5636.1,5603.888,5601.6,5599.49,5618.87,5621.99,5700.57,5715.51,5760.39,5764.57,5771.51,5777.09,5788.55,5792.27,5790.88,5797.74,5794.36,5796.22,5801.54,5808.665933,5815.800618,5822.944067,5830.096289,5837.257297,5844.427101,5851.605711,5858.793138,5865.989394,5873.194489,5880.408433,5887.631239,5894.862916,5902.103475,5909.352928,5916.611286,5923.878558,5931.154757,5938.439893,5945.733978,5953.037021,5960.349035,5967.67003,5975.000018,5982.339008,5989.687013,5997.044043,6004.41011,6011.785225,6019.169398
17021,C,3153.32,3154.57,3140.49,3149.09,3151.26,3151.26,3152.52,3152.66,3162.42,3164.54,3199.09,3213.88,3213.02,3206.64,3205,3208.87,3226.37,3216.39,3215.85,3219.35,3219.35,3225.513909,3231.689619,3237.877154,3244.076535,3250.287786,3256.51093,3262.745988,3268.992985,3275.251942,3281.522883,3287.805831,3294.100808,3300.407838,3306.726943,3313.058148,3319.401474,3325.756945,3332.124586,3338.504417,3344.896464,3351.30075,3357.717297,3364.14613,3370.587271,3377.040746,3383.506576,3389.984786,3396.475399,3402.97844,3409.493932
17023,D,2340.66,2335.4,2342.92,2341.38,2341.54,2341.54,2342.62,2341.16,2342.28,2342.08,2321.82,2330.34,2332.48,2351.06,2337.12,2335.46,2335.32,2336.02,2338.64,2328.22,2328.22,2328.715866,2329.211837,2329.707914,2330.204096,2330.700384,2331.196778,2331.693278,2332.189883,2332.686595,2333.183411,2333.680334,2334.177363,2334.674497,2335.171738,2335.669084,2336.166536,2336.664094,2337.161758,2337.659528,2338.157404,2338.655386,2339.153474,2339.651669,2340.149969,2340.648376,2341.146888,2341.645507,2342.144232,2342.643063,2343.142001
17025,D,2011.68,2012.16,2001.3,2004.6,2013.8,2015.18,2018.36,2019.16,2019.52,2018.28,2017.48,2012.28,2017.9,2023.22,2023.22,2023.44,2021.98,2016.8,2019,2016.94,2013.42,2013.848819,2014.27773,2014.706732,2015.135825,2015.56501,2015.994286,2016.423654,2016.853113,2017.282664,2017.712306,2018.142039,2018.571864,2019.001781,2019.431789,2019.861889,2020.29208,2020.722363,2021.152738,2021.583204,2022.013762,2022.444412,2022.875153,2023.305986,2023.736911,2024.167928,2024.599036,2025.030236,2025.461528,2025.892912,2026.324388
17027,B,2095.57,2092.57,2098.27,2099.13,2103.35,2106.29,2106.29,2109.85,2110.51,2111.21,2111.71,2093.13,2096.75,2156.97,2156.97,2156.91,2156.91,2158.55,2158.03,2158.95,2158.95,2161.601801,2164.25686,2166.91518,2169.576765,2172.241619,2174.909746,2177.581151,2180.255837,2182.933808,2185.615068,2188.299622,2190.987473,2193.678625,2196.373083,2199.070851,2201.771932,2204.476331,2207.184052,2209.895098,2212.609475,2215.327185,2218.048234,2220.772624,2223.500362,2226.231449,2228.965891,2231.703692,2234.444856,2237.189386,2239.937288
17029,C,2602.34,2601.94,2597.8,2600.54,2593.5,2601.1,2601.08,2596.84,2612.72,2612.72,2605.16,2605.1,2613.94,2623.14,2623.14,2622.86,2623.02,2622.64,2617.44,2618.36,2618.36,2623.373227,2628.396052,2633.428495,2638.470572,2643.522304,2648.583707,2653.654802,2658.735606,2663.826137,2668.926416,2674.036459,2679.156287,2684.285917,2689.425368,2694.57466,2699.733811,2704.902839,2710.081765,2715.270606,2720.469382,2725.678112,2730.896815,2736.12551,2741.364216,2746.612952,2751.871737,2757.140592,2762.419534,2767.708583,2773.00776
17031,A,26027.32,26103.57,26382.04,26315.576,26342.41,26373.94,26441.7,26851.22,26992.658,26470.23,26369.86,26361.22,28903.44,28945.13,28963.22,28971.96,28950.61,28896.47,28886.97,28889.8,28900.4,28978.7268,29057.26587,29136.01781,29214.98319,29294.16258,29373.55656,29453.16572,29532.99064,29613.0319,29693.29009,29773.7658,29854.45962,29935.37214,30016.50395,30097.85565,30179.42783,30261.22108,30343.23602,30425.47324,30507.93333,30590.61692,30673.52459,30756.65697,30840.01465,30923.59825,31007.40838,31091.44566,31175.7107,31260.20411,31344.92653
17033,B,1919.15,1919.15,1907.47,1907.47,1909.07,1910.71,1910.71,1910.57,1909.21,1913.59,1914.47,1915.61,1918.17,1916.65,1916.77,1916.55,1914.17,1914.05,1914.05,1912.61,1912.61,1914.959226,1917.311338,1919.666339,1922.024232,1924.385022,1926.748711,1929.115304,1931.484803,1933.857213,1936.232537,1938.610778,1940.991941,1943.376028,1945.763044,1948.152991,1950.545874,1952.941696,1955.340461,1957.742173,1960.146834,1962.554449,1964.965021,1967.378554,1969.795052,1972.214517,1974.636955,1977.062368,1979.49076,1981.922134,1984.356495
17035,C,1706.08,1704.98,1699.1,1703.76,1703.76,1703.76,1704.08,1704.5,1706.6,1709.22,1689.8,1701.84,1702.04,1706.54,1705.94,1705.86,1706.1,1700.38,1700.42,1700.42,1700.04,1703.294971,1706.556174,1709.823622,1713.097325,1716.377296,1719.663547,1722.956091,1726.254938,1729.560101,1732.871593,1736.189425,1739.513609,1742.844158,1746.181084,1749.524399,1752.874115,1756.230244,1759.5928,1762.961793,1766.337237,1769.719144,1773.107526,1776.502395,1779.903765,1783.311646,1786.726053,1790.146997,1793.574491,1797.008547,1800.449179
17037,A,2863.77,2857.75,2860.57,2871.7,2876.42,2948.18,2950.56,2950.9,2961.46,2976.8,3031.87,3066.89,3051.25,3081.97,3078.03,3078.03,3078.39,3084.55,3087.45,3085.45,3085.07,3093.431256,3101.815173,3110.221813,3118.651236,3127.103505,3135.578682,3144.076828,3152.598006,3161.142279,3169.709709,3178.300358,3186.91429,3195.551568,3204.212255,3212.896414,3221.604109,3230.335405,3239.090364,3247.869051,3256.67153,3265.497866,3274.348124,3283.222368,3292.120663,3301.043074,3309.989667,3318.960508,3327.955662,3336.975194,3346.019172
17039,B,1747.32,1749.5,1750.14,1773.98,1775.04,1775.42,1774.68,1774.68,1774.68,1774.6,1767.44,1767.8,1767.8,1774.08,1774.48,1774.28,1774.16,1774.68,1776.6,1774.62,1774.34,1776.519392,1778.70146,1780.886209,1783.073641,1785.26376,1787.456569,1789.652071,1791.85027,1794.051169,1796.254772,1798.461081,1800.6701,1802.881832,1805.096281,1807.31345,1809.533343,1811.755962,1813.98131,1816.209393,1818.440212,1820.673771,1822.910073,1825.149123,1827.390922,1829.635475,1831.882785,1834.132856,1836.38569,1838.641291,1840.899663
17041,C,1926.78,1928.16,1931.88,1931.88,1931.1,1931.1,1931.1,1930.76,1930.34,1930.34,1932.38,1932.1,1932.35,1929.55,1930.16,1930.16,1932.12,1932.76,1932.94,1932.74,1932.74,1936.440509,1940.148103,1943.862795,1947.5846,1951.313531,1955.049601,1958.792825,1962.543216,1966.300787,1970.065553,1973.837527,1977.616722,1981.403154,1985.196835,1988.99778,1992.806003,1996.621516,2000.444335,2004.274474,2008.111946,2011.956765,2015.808945,2019.668502,2023.535447,2027.409797,2031.291565,2035.180765,2039.077411,2042.981518,2046.8931
17043,A,7132.8,7105.9,7114.4,7126.798,7168.05,7183.34,7401.72,7411.62,7317.81,7226.42,7043.58,6941.69,8327.91,8331.03,8347.53,8378.89,8427.61,8449.19,8439.21,8450.42,8455.37,8478.286016,8501.26414,8524.30454,8547.407385,8570.572844,8593.801086,8617.092283,8640.446604,8663.864221,8687.345305,8710.890028,8734.498563,8758.171082,8781.90776,8805.708769,8829.574285,8853.504481,8877.499534,8901.55962,8925.684913,8949.875592,8974.131833,8998.453815,9022.841714,9047.29571,9071.815983,9096.402711,9121.056074,9145.776254,9170.563432
17045,C,2525.22,2523.52,2523.32,2524.48,2524.57,2518.82,2518.82,2518.5,2518.48,2518.8,2506.34,2506.78,2507.9,2523.18,2523.43,2522.91,2523.09,2522.31,2522.73,2523.07,2522.01,2526.838751,2531.676747,2536.524006,2541.380546,2546.246385,2551.12154,2556.006029,2560.89987,2565.803082,2570.715681,2575.637686,2580.569114,2585.509985,2590.460316,2595.420125,2600.38943,2605.36825,2610.356602,2615.354505,2620.361977,2625.379037,2630.405703,2635.441993,2640.487926,2645.54352,2650.608793,2655.683765,2660.768454,2665.862878,2670.967056
17047,D,911.4,911.4,910.36,910.56,910.22,910.22,910.22,910.22,910.44,909.86,908.16,896.4,904.64,917.98,918.68,918.42,918.42,918.36,918.24,918.16,918.16,918.3555502,918.5511421,918.7467757,918.9424509,919.1381678,919.3339264,919.5297266,919.7255686,919.9214523,920.1173777,920.3133448,920.5093537,920.7054043,920.9014967,921.0976308,921.2938067,921.4900244,921.6862839,921.8825851,922.0789282,922.2753131,922.4717398,922.6682084,922.8647188,923.0612711,923.2578652,923.4545012,923.651179,923.8478988,924.0446605
17049,C,2457.21,2462.75,2463.99,2473.49,2473.76,2472.54,2473.06,2474.4,2485.27,2488.82,2488.84,2498.62,2513.26,2503.84,2504.24,2506.02,2516.5,2515.82,2515.7,2515.86,2516.3,2521.117818,2525.944861,2530.781146,2535.62669,2540.481512,2545.34563,2550.21906,2555.101821,2559.993931,2564.895408,2569.806269,2574.726533,2579.656217,2584.59534,2589.543919,2594.501974,2599.469521,2604.446579,2609.433167,2614.429302,2619.435003,2624.450288,2629.475175,2634.509684,2639.553832,2644.607637,2649.671119,2654.744295,2659.827185,2664.919807
