"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"01","2131","-",,114,"G",,10843
"01","2131","C","D",0,"D","D",0
"01","2131","S",,102,"G",,7713
"01","2131","P",,6,"H",,1700
"01","21311","-",,114,"G",,10843
"01","21311","C","D",0,"D","D",0
"01","21311","S",,102,"G",,7713
"01","21311","P",,6,"H",,1700
"01","22","-",,274,"G",,7948
"01","22","C",,17,"H",,865
"01","22","S",,243,"G",,4899
"01","22","P",,14,"H",,2184
"01","221","-",,274,"G",,7948
"01","221","C",,17,"H",,865
"01","221","S",,243,"G",,4899
"01","221","P",,14,"H",,2184
"01","23","-",,42658,"G",,2115524
"01","23","C",,1891,"G",,328991
"01","23","S",,39720,"G",,1602598
"01","23","P",,1047,"G",,183935
"01","236","-",,10938,"G",,792084
"01","236","C",,823,"G",,178519
"01","236","S",,9666,"G",,519889
"01","236","P",,449,"G",,93676
"01","2361","-",,9125,"G",,685257
"01","2361","C",,705,"G",,155618
"01","2361","S",,8028,"G",,450288
"01","2361","P",,392,"G",,79351
"01","2362","-",,1813,"G",,106827
"01","2362","C",,118,"G",,22901
"01","2362","S",,1638,"G",,69601
"01","2362","P",,57,"G",,14325
"01","237","-",,1050,"G",,89307
"01","237","C",,127,"G",,23457
"01","237","S",,815,"G",,45241
"01","237","P",,108,"G",,20609
"01","2371","-",,190,"G",,10418
"01","2371","C",,14,"G",,3478
"01","2371","S",,173,"H",,6758
"01","2371","P","D",0,"D","D",0
"01","2372","-",,324,"G",,44681
"01","2372","C",,75,"G",,14547
"01","2372","S",,159,"G",,12459
"01","2372","P",,90,"G",,17675
"01","23721","-",,324,"G",,44681
"01","23721","C",,75,"G",,14547
"01","23721","S",,159,"G",,12459
"01","23721","P",,90,"G",,17675
"01","2373","-",,136,"G",,8649
"01","2373","C",,15,"H",,2594
"01","2373","S",,114,"H",,5051
"01","2373","P","D",0,"D","D",0
"01","23731","-",,136,"G",,8649
"01","23731","C",,15,"H",,2594
"01","23731","S",,114,"H",,5051
"01","23731","P","D",0,"D","D",0
"01","2379","-",,400,"G",,25559
"01","2379","C",,23,"G",,2838
"01","2379","S",,369,"G",,20973
"01","2379","P",,8,"H",,1748
"01","23799","-",,400,"G",,25559
"01","23799","C",,23,"G",,2838
"01","23799","S",,369,"G",,20973
"01","23799","P",,8,"H",,1748
"01","238","-",,30670,"G",,1234133
"01","238","C",,941,"G",,127015
"01","238","S",,29239,"G",,1037468
"01","238","P",,490,"G",,69650
"01","2381","-",,6305,"G",,267134
"01","2381","C",,102,"G",,19056
"01","2381","S",,6140,"G",,233453
"01","2381","P",,63,"G",,14625
"01","2382","-",,5050,"G",,214293
"01","2382","C",,229,"G",,24197
"01","2382","S",,4716,"G",,177307
"01","2382","P",,105,"G",,12789
"01","23821","-",,2101,"G",,67482
"01","23821","C",,99,"G",,8872
"01","23821","S",,1970,"G",,54961
"01","23821","P",,32,"H",,3649
"01","23822","-",,2636,"G",,134502
"01","23822","C",,113,"G",,13192
"01","23822","S",,2462,"G",,113347
"01","23822","P",,61,"G",,7963
"01","23829","-",,313,"G",,12309
"01","23829","C",,17,"H",,2133
"01","23829","S",,284,"G",,8999
"01","23829","P",,12,"H",,1177
"01","2383","-",,10529,"G",,353378
"01","2383","C",,175,"G",,24337
"01","2383","S",,10259,"G",,316999
"01","2383","P",,95,"G",,12042
"01","2389","-",,8786,"G",,399328
"01","2389","C",,435,"G",,59425
"01","2389","S",,8124,"G",,309709
"01","2389","P",,227,"G",,30194
"01","31-33","-",,4293,"G",,181066
"01","31-33","C",,413,"G",,41832
"01","31-33","S",,3634,"G",,112349
"01","31-33","P",,246,"G",,26885
"01","311","-",,576,"G",,16324
"01","311","C",,31,"G",,3128
"01","311","S",,514,"G",,10156
"01","311","P",,31,"G",,3040
"01","3111","-",,26,"H",,1742
"01","3111","C","D",0,"D","D",0
"01","3111","S",,23,"G",,1014
"01","3111","P","D",0,"D","D",0
"01","31111","-",,26,"H",,1742
"01","31111","C","D",0,"D","D",0
"01","31111","S",,23,"G",,1014
"01","31111","P","D",0,"D","D",0
"01","3112","-","D",0,"D","D",0
"01","3112","S","D",0,"D","D",0
"01","3112","P","D",0,"D","D",0
"01","3113","-",,20,"G",,722
"01","3113","S",,19,"H",,556
"01","3113","P","D",0,"D","D",0
"01","3114","-",,34,"H",,738
"01","3114","C","D",0,"D","D",0
"01","3114","S",,27,"H",,332
"01","3114","P","D",0,"D","D",0
"01","3115","-",,14,"H",,251
"01","3115","S",,13,"G",,174
"01","3115","P","D",0,"D","D",0
"01","3116","-",,104,"G",,2723
"01","3116","C","D",0,"D","D",0
"01","3116","S",,95,"G",,1963
"01","3116","P",,4,"G",,531
"01","31161","-",,104,"G",,2723
"01","31161","C","D",0,"D","D",0
"01","31161","S",,95,"G",,1963
"01","31161","P",,4,"G",,531
"01","3117","-",,67,"G",,4354
"01","3117","C",,9,"G",,2179
"01","3117","S",,57,"G",,1920
"01","3117","P","D",0,"D","D",0
"01","31171","-",,67,"G",,4354
"01","31171","C",,9,"G",,2179
"01","31171","S",,57,"G",,1920
"01","31171","P","D",0,"D","D",0
"01","3118","-",,168,"G",,3129
"01","3118","C",,3,"H",,69
"01","3118","S",,160,"G",,2466
"01","3118","P",,5,"G",,594
"01","3119","-",,139,"G",,2556
"01","3119","C",,10,"H",,566
"01","3119","S",,117,"G",,1711
"01","3119","P",,12,"H",,279
"01","312","-",,23,"G",,1344
"01","312","C","D",0,"D","D",0
"01","312","S",,15,"H",,459
"01","312","P",,6,"H",,858
"01","313","-",,28,"G",,1012
"01","313","C","D",0,"D","D",0
"01","313","S",,26,"G",,970
"01","314","-",,49,"G",,970
"01","314","C",,6,"G",,391
"01","314","S",,42,"G",,574
"01","314","P","D",0,"D","D",0
"01","315","-",,326,"G",,6858
"01","315","C",,19,"G",,1242
"01","315","S",,291,"G",,4783
"01","315","P",,16,"H",,833
"01","316","-",,65,"G",,2449
"01","316","C","D",0,"D","D",0
"01","316","S",,63,"G",,2416
"01","316","P","D",0,"D","D",0
"01","3161","-","D",0,"D","D",0
"01","3161","S","D",0,"D","D",0
"01","3161","P","D",0,"D","D",0
"01","31611","-","D",0,"D","D",0
"01","31611","S","D",0,"D","D",0
"01","31611","P","D",0,"D","D",0
"01","3162","-",,8,"H",,298
"01","3162","S",,8,"H",,298
"01","31621","-",,8,"H",,298
"01","31621","S",,8,"H",,298
"01","3169","-",,40,"G",,1521
"01","3169","C","D",0,"D","D",0
"01","3169","S",,39,"G",,1514
"01","31699","-",,40,"G",,1521
"01","31699","C","D",0,"D","D",0
"01","31699","S",,39,"G",,1514
"01","321","-",,338,"G",,16620
"01","321","C",,35,"G",,2557
"01","321","S",,285,"G",,11736
"01","321","P","D",0,"D","D",0
"01","322","-",,38,"H",,1770
"01","322","C","D",0,"D","D",0
"01","322","S",,34,"H",,1342
"01","322","P","D",0,"D","D",0
"01","323","-",,370,"G",,15896
"01","323","C",,32,"G",,4682
"01","323","S",,305,"G",,9082
"01","323","P",,33,"G",,2132
"01","3231","-",,370,"G",,15896
"01","3231","C",,32,"G",,4682
"01","3231","S",,305,"G",,9082
"01","3231","P",,33,"G",,2132
"01","324","-",,24,"H",,1939
"01","324","C","D",0,"D","D",0
"01","324","S",,15,"G",,548
"01","324","P",,6,"H",,1128
"01","3241","-",,24,"H",,1939
"01","3241","C","D",0,"D","D",0
"01","3241","S",,15,"G",,548
"01","3241","P",,6,"H",,1128
"01","325","-",,192,"G",,7084
"01","325","C",,20,"G",,2880
"01","325","S",,167,"G",,3980
"01","325","P",,5,"H",,224
"01","3251","-",,16,"H",,810
"01","3251","C","D",0,"D","D",0
"01","3251","S","D",0,"D","D",0
"01","3251","P","D",0,"D","D",0
"01","3252","-",,3,"H",,50
"01","3252","C","D",0,"D","D",0
"01","3252","S","D",0,"D","D",0
"01","3253","-",,25,"G",,556
"01","3253","C",,5,"G",,213
"01","3253","S",,20,"G",,343
"01","3254","-",,15,"H",,1001
"01","3254","C","D",0,"D","D",0
"01","3254","S",,11,"H",,409
"01","3254","P","D",0,"D","D",0
"01","32541","-",,15,"H",,1001
"01","32541","C","D",0,"D","D",0
"01","32541","S",,11,"H",,409
"01","32541","P","D",0,"D","D",0
"01","3255","-",,41,"H",,1745
"01","3255","C","D",0,"D","D",0
"01","3255","S",,37,"G",,597
"01","3255","P","D",0,"D","D",0
"01","3256","-",,65,"H",,1366
"01","3256","C","D",0,"D","D",0
"01","3256","S",,63,"H",,764
"01","3259","-",,27,"G",,1556
"01","3259","C",,5,"H",,385
"01","3259","S",,20,"H",,1069
"01","3259","P","D",0,"D","D",0
"01","326","-",,54,"H",,3986
"01","326","C",,12,"H",,1030
"01","326","S",,39,"H",,2689
"01","326","P","D",0,"D","D",0
"01","327","-",,121,"G",,3605
"01","327","C","D",0,"D","D",0
"01","327","S",,107,"G",,2438
"01","327","P","D",0,"D","D",0
"01","3271","-",,22,"G",,182
"01","3271","C","D",0,"D","D",0
"01","3271","S",,20,"G",,164
"01","3271","P","D",0,"D","D",0
"01","3272","-",,30,"G",,1036
"01","3272","C","D",0,"D","D",0
"01","3272","S",,27,"H",,760
"01","3272","P","D",0,"D","D",0
"01","32721","-",,30,"G",,1036
"01","32721","C","D",0,"D","D",0
"01","32721","S",,27,"H",,760
"01","32721","P","D",0,"D","D",0
"01","3273","-",,48,"G",,1650
"01","3273","C","D",0,"D","D",0
"01","3273","S",,42,"G",,860
"01","3273","P","D",0,"D","D",0
"01","3279","-",,21,"H",,737
"01","3279","C","D",0,"D","D",0
"01","3279","S","D",0,"D","D",0
"01","331","-",,59,"G",,2390
"01","331","C",,8,"H",,379
"01","331","S",,48,"H",,1533
"01","331","P",,3,"G",,478
"01","332","-",,550,"G",,29567
"01","332","C",,83,"G",,9819
"01","332","S",,436,"G",,14479
"01","332","P",,31,"G",,5269
"01","333","-",,235,"G",,9826
"01","333","C",,32,"H",,2138
"01","333","S",,191,"G",,6790
"01","333","P","D",0,"D","D",0
"01","334","-",,103,"G",,4067
"01","334","C",,6,"G",,247
"01","334","S",,85,"G",,1689
"01","334","P",,12,"G",,2131
"01","335","-",,79,"G",,4022
"01","335","C",,9,"H",,863
"01","335","S",,66,"G",,3053
"01","335","P",,4,"G",,106
"01","336","-",,158,"G",,10038
"01","336","C",,19,"G",,2158
"01","336","S",,134,"G",,7142
"01","336","P",,5,"G",,738
"01","337","-",,210,"G",,9427
"01","337","C",,9,"H",,683
"01","337","S",,195,"G",,7656
"01","337","P",,6,"H",,1088
"01","339","-",,695,"G",,31872
"01","339","C",,72,"G",,7840
"01","339","S",,576,"G",,18834
"01","339","P",,47,"G",,5198
"01","3391","-",,77,"G",,4555
"01","3391","C",,13,"H",,1375
"01","3391","S",,59,"G",,1881
"01","3391","P",,5,"H",,1299
"01","33911","-",,77,"G",,4555
"01","33911","C",,13,"H",,1375
"01","33911","S",,59,"G",,1881
"01","33911","P",,5,"H",,1299
"01","3399","-",,618,"G",,27317
"01","3399","C",,59,"G",,6465
"01","3399","S",,517,"G",,16953
"01","3399","P",,42,"G",,3899
"01","42","-",,5022,"G",,418997
"01","42","C",,521,"G",,75202
"01","42","S",,4271,"G",,300949
"01","42","P",,230,"G",,42846
"01","423","-",,2583,"G",,228741
"01","423","C",,296,"G",,43997
"01","423","S",,2178,"G",,163069
"01","423","P",,109,"G",,21675
"01","4231","-",,286,"H",,37012
"01","4231","C",,40,"H",,7642
"01","4231","S",,236,"G",,26416
"01","4231","P","D",0,"D","D",0
"01","4232","-",,182,"G",,11149
"01","4232","C",,18,"G",,2376
"01","4232","S",,157,"G",,7199
"01","4232","P","D",0,"D","D",0
"01","4233","-",,153,"G",,16763
"01","4233","C",,21,"G",,2997
"01","4233","S",,122,"G",,10194
"01","4233","P",,10,"G",,3572
"01","4234","-",,154,"G",,12131
"01","4234","C",,24,"G",,3551
"01","4234","S",,123,"G",,7663
"01","4234","P",,7,"H",,917
"01","4235","-",,95,"H",,11630
"01","4235","C",,3,"H",,466
"01","4235","S",,86,"H",,9978
"01","4235","P","D",0,"D","D",0
"01","4236","-",,94,"H",,9710
"01","4236","C","D",0,"D","D",0
"01","4236","S",,72,"H",,7188
"01","4236","P","D",0,"D","D",0
"01","4237","-",,57,"G",,6284
"01","4237","C",,10,"G",,2289
"01","4237","S",,44,"H",,3374
"01","4237","P",,3,"G",,621
"01","4238","-",,243,"G",,27412
"01","4238","C",,50,"G",,9085
"01","4238","S",,183,"G",,15040
"01","4238","P",,10,"H",,3287
"01","4239","-",,1319,"G",,96650
"01","4239","C",,112,"G",,13629
"01","4239","S",,1155,"G",,76017
"01","4239","P",,52,"G",,7004
"01","42391","-",,148,"G",,5628
"01","42391","C",,18,"G",,2021
"01","42391","S",,121,"H",,3071
"01","42391","P",,9,"H",,536
"01","42392","-",,62,"G",,2388
"01","42392","C",,5,"G",,547
"01","42392","S",,56,"G",,1729
"01","42392","P","D",0,"D","D",0
"01","42393","-",,324,"G",,21903
"01","42393","C",,8,"G",,1491
"01","42393","S",,309,"G",,17294
"01","42393","P",,7,"H",,3118
"01","42394","-",,234,"G",,16960
"01","42394","C",,9,"H",,1118
"01","42394","S",,219,"G",,15527
"01","42394","P",,6,"G",,315
"01","42399","-",,551,"G",,49771
"01","42399","C",,72,"H",,8452
"01","42399","S",,450,"G",,38396
"01","42399","P",,29,"G",,2923
"01","424","-",,1825,"G",,139343
"01","424","C",,186,"G",,26304
"01","424","S",,1550,"G",,98702
"01","424","P",,89,"G",,14337
"01","4241","-",,93,"G",,6687
"01","4241","C",,12,"H",,1696
"01","4241","S",,78,"G",,4318
"01","4241","P","D",0,"D","D",0
"01","4242","-",,42,"G",,2885
"01","4242","C",,5,"H",,1078
"01","4242","S",,33,"H",,1236
"01","4242","P",,4,"H",,571
"01","42421","-",,42,"G",,2885
"01","42421","C",,5,"H",,1078
"01","42421","S",,33,"H",,1236
"01","42421","P",,4,"H",,571
"01","4243","-",,288,"G",,12954
"01","4243","C",,19,"G",,1829
"01","4243","S",,247,"G",,9795
"01","4243","P",,22,"H",,1330
"01","4244","-",,411,"G",,52079
"01","4244","C",,61,"G",,12784
"01","4244","S",,340,"G",,37120
"01","4244","P",,10,"G",,2175
"01","4245","-",,77,"H",,10664
"01","4245","C",,6,"H",,990
"01","4245","S",,65,"H",,7587
"01","4245","P","D",0,"D","D",0
"01","4246","-",,38,"G",,4043
"01","4246","C",,10,"H",,653
"01","4246","S",,24,"G",,1979
"01","4246","P","D",0,"D","D",0
"01","4247","-",,31,"G",,4524
"01","4247","C","D",0,"D","D",0
"01","4247","S",,26,"H",,3547
"01","4247","P","D",0,"D","D",0
"01","4248","-",,39,"G",,2858
"01","4248","C",,7,"H",,1395
"01","4248","S",,26,"H",,501
"01","4248","P",,6,"H",,962
"01","4249","-",,806,"G",,42649
"01","4249","C",,63,"G",,5289
"01","4249","S",,711,"G",,32619
"01","4249","P",,32,"H",,4741
"01","42491","-",,36,"H",,2331
"01","42491","C","D",0,"D","D",0
"01","42491","S",,34,"H",,2271
"01","42492","-",,165,"G",,4232
"01","42492","C",,3,"H",,30
"01","42492","S",,158,"G",,3579
"01","42492","P","D",0,"D","D",0
"01","42493","-",,154,"G",,6603
"01","42493","C",,7,"G",,529
"01","42493","S",,142,"G",,5628
"01","42493","P",,5,"H",,446
"01","42494","-",,7,"G",,1442
"01","42494","C","D",0,"D","D",0
"01","42494","S","D",0,"D","D",0
"01","42494","P","D",0,"D","D",0
"01","42495","-",,52,"H",,1079
"01","42495","C","D",0,"D","D",0
"01","42495","S",,51,"H",,1061
"01","42499","-",,392,"G",,26962
"01","42499","C",,49,"G",,4317
"01","42499","S",,322,"G",,19441
"01","42499","P",,21,"H",,3204
"01","425","-",,614,"G",,50913
"01","425","C",,39,"H",,4901
"01","425","S",,543,"G",,39178
"01","425","P",,32,"G",,6834
"01","4251","-",,614,"G",,50913
"01","4251","C",,39,"H",,4901
"01","4251","S",,543,"G",,39178
"01","4251","P",,32,"G",,6834
"01","42511","-",,99,"H",,8799
"01","42511","C","D",0,"D","D",0
"01","42511","S","D",0,"D","D",0
"01","42511","P",,9,"G",,733
"01","42512","-",,515,"G",,42114
"01","42512","C",,33,"G",,4152
"01","42512","S",,459,"G",,31861
"01","42512","P",,23,"G",,6101
"01","44-45","-",,27040,"G",,1247401
"01","44-45","C",,1234,"G",,156014
"01","44-45","S",,24782,"G",,967325
"01","44-45","P",,1024,"G",,124062
"01","441","-",,3251,"G",,410511
"01","441","C",,245,"G",,43697
"01","441","S",,2850,"G",,331348
"01","441","P",,156,"G",,35466
"01","4411","-",,2049,"G",,306883
"01","4411","C",,147,"G",,25981
"01","4411","S",,1809,"G",,256489
"01","4411","P",,93,"G",,24413
"01","44112","-",,2049,"G",,306883
"01","44112","C",,147,"G",,25981
"01","44112","S",,1809,"G",,256489
"01","44112","P",,93,"G",,24413
"01","4412","-",,587,"G",,56708
"01","4412","C",,51,"G",,7787
"01","4412","S",,507,"G",,44295
"01","4412","P",,29,"G",,4626
"01","44121","-",,82,"G",,9809
"01","44121","C",,10,"H",,1093
"01","44121","S",,67,"G",,8011
"01","44121","P",,5,"G",,705
"01","44122","-",,505,"G",,46899
"01","44122","C",,41,"H",,6694
"01","44122","S",,440,"G",,36284
"01","44122","P",,24,"G",,3921
"01","441221","-",,52,"G",,3971
"01","441221","C",,3,"H",,56
"01","441221","S",,44,"G",,3475
"01","441221","P",,5,"G",,440
"01","441222","-",,65,"G",,6066
"01","441222","C","D",0,"D","D",0
"01","441222","S",,53,"G",,2707
"01","441222","P",,6,"G",,2102
"01","441229","-",,388,"G",,36862
"01","441229","C",,32,"G",,5381
"01","441229","S",,343,"G",,30102
"01","441229","P",,13,"G",,1379
"01","4413","-",,615,"G",,46920
"01","4413","C",,47,"G",,9929
"01","4413","S",,534,"G",,30564
"01","4413","P",,34,"G",,6427
"01","442","-",,709,"G",,37124
"01","442","C",,72,"G",,9179
"01","442","S",,581,"G",,21965
"01","442","P",,56,"G",,5980
"01","4421","-",,295,"G",,13583
"01","4421","C",,24,"G",,2316
"01","4421","S",,253,"G",,9351
"01","4421","P",,18,"G",,1916
"01","44211","-",,295,"G",,13583
"01","44211","C",,24,"G",,2316
"01","44211","S",,253,"G",,9351
"01","44211","P",,18,"G",,1916
"01","4422","-",,414,"G",,23541
"01","4422","C",,48,"G",,6863
"01","4422","S",,328,"G",,12614
"01","4422","P",,38,"G",,4064
"01","443","-",,404,"G",,19188
"01","443","C",,47,"G",,4843
"01","443","S",,339,"G",,12731
"01","443","P",,18,"H",,1614
"01","4431","-",,404,"G",,19188
"01","4431","C",,47,"G",,4843
"01","4431","S",,339,"G",,12731
"01","4431","P",,18,"H",,1614
"01","44311","-",,269,"G",,13309
"01","44311","C",,27,"G",,3125
"01","44311","S",,233,"G",,8733
"01","44311","P",,9,"H",,1451
"01","443111","-",,71,"G",,4120
"01","443111","C","D",0,"D","D",0
"01","443111","S",,63,"H",,2523
"01","443111","P","D",0,"D","D",0
"01","443112","-",,198,"G",,9189
"01","443112","C",,21,"H",,1958
"01","443112","S",,170,"G",,6210
"01","443112","P","D",0,"D","D",0
"01","44312","-",,122,"G",,5683
"01","44312","C",,19,"H",,1661
"01","44312","S",,95,"H",,3864
"01","44312","P",,8,"G",,158
"01","44313","-",,13,"H",,196
"01","44313","C","D",0,"D","D",0
"01","44313","S",,11,"G",,134
"01","44313","P","D",0,"D","D",0
"01","444","-",,734,"G",,47753
"01","444","C",,61,"G",,8200
"01","444","S",,636,"G",,32263
"01","444","P",,37,"G",,7290
"01","4441","-",,438,"G",,33076
"01","4441","C",,48,"G",,7238
"01","4441","S",,366,"G",,20957
"01","4441","P",,24,"G",,4881
"01","44411","-",,41,"G",,2206
"01","44411","C",,4,"H",,967
"01","44411","S",,37,"G",,1239
"01","44412","-",,25,"H",,620
"01","44412","C","D",0,"D","D",0
"01","44412","S",,24,"H",,609
"01","44413","-",,96,"G",,8729
"01","44413","C","D",0,"D","D",0
"01","44413","S",,80,"G",,6100
"01","44413","P",,8,"H",,1891
"01","44419","-",,276,"G",,21521
"01","44419","C",,35,"G",,5522
"01","44419","S",,225,"G",,13009
"01","44419","P",,16,"H",,2990
"01","4442","-",,296,"G",,14677
"01","4442","C",,13,"H",,962
"01","4442","S",,270,"G",,11306
"01","4442","P",,13,"G",,2409
"01","445","-",,1459,"G",,115151
"01","445","C",,117,"G",,18295
"01","445","S",,1233,"G",,80886
"01","445","P",,109,"G",,15970
"01","4451","-",,638,"G",,64172
"01","4451","C",,52,"G",,10787
"01","4451","S",,538,"G",,45325
"01","4451","P",,48,"G",,8060
"01","4452","-",,672,"G",,33039
"01","4452","C",,48,"G",,3660
"01","4452","S",,586,"G",,26648
"01","4452","P",,38,"G",,2731
"01","44521","-",,47,"G",,3631
"01","44521","C",,4,"H",,478
"01","44521","S",,42,"H",,3122
"01","44521","P","D",0,"D","D",0
"01","44522","-",,58,"H",,4759
"01","44522","C",,3,"H",,280
"01","44522","S",,53,"H",,4032
"01","44522","P","D",0,"D","D",0
"01","44523","-",,154,"G",,7770
"01","44523","C","D",0,"D","D",0
"01","44523","S",,150,"G",,7520
"01","44523","P","D",0,"D","D",0
"01","44529","-",,413,"G",,16879
"01","44529","C",,39,"G",,2848
"01","44529","S",,341,"G",,11974
"01","44529","P",,33,"G",,2057
"01","4453","-",,149,"G",,17940
"01","4453","C",,17,"H",,3848
"01","4453","S",,109,"G",,8913
"01","4453","P",,23,"G",,5179
"01","44531","-",,149,"G",,17940
"01","44531","C",,17,"H",,3848
"01","44531","S",,109,"G",,8913
"01","44531","P",,23,"G",,5179
"01","446","-",,2206,"G",,45555
"01","446","C",,51,"G",,5205
"01","446","S",,2126,"G",,36551
"01","446","P",,29,"G",,3799
"01","4461","-",,2206,"G",,45555
"01","4461","C",,51,"G",,5205
"01","4461","S",,2126,"G",,36551
"01","4461","P",,29,"G",,3799
"01","44611","-",,124,"G",,5022
"01","44611","C",,7,"H",,637
"01","44611","S",,110,"G",,2329
"01","44611","P",,7,"G",,2056
"01","44612","-",,1454,"G",,21700
"01","44612","C",,9,"G",,929
"01","44612","S",,1439,"G",,20253
"01","44612","P",,6,"H",,518
"01","44613","-",,32,"G",,2517
"01","44613","C",,4,"G",,696
"01","44613","S",,25,"G",,1604
"01","44613","P","D",0,"D","D",0
"01","44619","-",,596,"G",,16316
"01","44619","C",,31,"G",,2943
"01","44619","S",,552,"G",,12365
"01","44619","P",,13,"H",,1008
"01","447","-",,360,"G",,58069
"01","447","C",,46,"G",,11582
"01","447","S",,293,"G",,40759
"01","447","P",,21,"G",,5728
"01","4471","-",,360,"G",,58069
"01","4471","C",,46,"G",,11582
"01","4471","S",,293,"G",,40759
"01","4471","P",,21,"G",,5728
"01","448","-",,2124,"G",,70126
"01","448","C",,81,"G",,8829
"01","448","S",,1936,"G",,53696
"01","448","P",,107,"G",,7601
"01","4481","-",,1533,"G",,53247
"01","4481","C",,62,"G",,6964
"01","4481","S",,1386,"G",,40161
"01","4481","P",,85,"G",,6122
"01","44811","-",,53,"G",,2195
"01","44811","C",,6,"H",,1184
"01","44811","S",,45,"H",,982
"01","44811","P","D",0,"D","D",0
"01","44812","-",,282,"G",,13023
"01","44812","C",,11,"H",,1461
"01","44812","S",,256,"G",,10485
"01","44812","P",,15,"G",,1077
"01","44813","-",,199,"G",,6649
"01","44813","C",,10,"H",,877
"01","44813","S",,177,"G",,4778
"01","44813","P",,12,"H",,994
"01","44814","-",,244,"G",,7839
"01","44814","C",,7,"H",,829
"01","44814","S",,225,"G",,6496
"01","44814","P",,12,"H",,514
"01","44815","-",,370,"G",,9815
"01","44815","C",,9,"H",,529
"01","44815","S",,342,"G",,8055
"01","44815","P",,19,"H",,1231
"01","44819","-",,385,"G",,13726
"01","44819","C",,19,"H",,2084
"01","44819","S",,341,"G",,9365
"01","44819","P",,25,"G",,2277
"01","4482","-",,64,"G",,1905
"01","4482","C","D",0,"D","D",0
"01","4482","S",,57,"G",,1292
"01","4482","P","D",0,"D","D",0
"01","44821","-",,64,"G",,1905
"01","44821","C","D",0,"D","D",0
"01","44821","S",,57,"G",,1292
"01","44821","P","D",0,"D","D",0
