"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"01","21111","S",,469,"G",,13875
"01","21111","P",,30,"H",,5269
"01","212","-",,95,"G",,5053
"01","212","C",,24,"G",,2047
"01","212","S",,56,"H",,2238
"01","212","P",,15,"H",,768
"01","2121","-",,31,"G",,1208
"01","2121","C","D",0,"D","D",0
"01","2121","S",,25,"G",,848
"01","2121","P","D",0,"D","D",0
"01","21211","-",,31,"G",,1208
"01","21211","C","D",0,"D","D",0
"01","21211","S",,25,"G",,848
"01","21211","P","D",0,"D","D",0
"01","2122","-",,6,"G",,34
"01","2122","C","D",0,"D","D",0
"01","2122","S",,5,"H",,32
"01","2123","-",,58,"G",,3811
"01","2123","C",,19,"H",,1815
"01","2123","S",,26,"H",,1358
"01","2123","P",,13,"H",,638
"01","213","-",,104,"G",,7620
"01","213","C",,7,"H",,476
"01","213","S",,81,"G",,6262
"01","213","P",,16,"H",,882
"01","2131","-",,104,"G",,7620
"01","2131","C",,7,"H",,476
"01","2131","S",,81,"G",,6262
"01","2131","P",,16,"H",,882
"01","21311","-",,104,"G",,7620
"01","21311","C",,7,"H",,476
"01","21311","S",,81,"G",,6262
"01","21311","P",,16,"H",,882
"01","22","-",,296,"G",,9432
"01","22","C",,20,"G",,1975
"01","22","S",,261,"G",,5185
"01","22","P",,15,"H",,2272
"01","221","-",,296,"G",,9432
"01","221","C",,20,"G",,1975
"01","221","S",,261,"G",,5185
"01","221","P",,15,"H",,2272
"01","23","-",,44193,"G",,2076049
"01","23","C",,1954,"G",,327481
"01","23","S",,41065,"G",,1545345
"01","23","P",,1174,"G",,203223
"01","236","-",,11190,"G",,785103
"01","236","C",,874,"G",,182621
"01","236","S",,9794,"G",,491094
"01","236","P",,522,"G",,111388
"01","2361","-",,9392,"G",,680703
"01","2361","C",,739,"G",,158693
"01","2361","S",,8199,"G",,425436
"01","2361","P",,454,"G",,96574
"01","2362","-",,1798,"G",,104400
"01","2362","C",,135,"G",,23928
"01","2362","S",,1595,"G",,65658
"01","2362","P",,68,"G",,14814
"01","237","-",,1072,"G",,90086
"01","237","C",,139,"G",,20779
"01","237","S",,785,"G",,41674
"01","237","P",,148,"G",,27633
"01","2371","-",,166,"G",,9244
"01","2371","C",,16,"H",,1769
"01","2371","S",,144,"G",,6698
"01","2371","P",,6,"G",,777
"01","2372","-",,383,"G",,49161
"01","2372","C",,83,"G",,13602
"01","2372","S",,174,"G",,11026
"01","2372","P",,126,"G",,24533
"01","23721","-",,383,"G",,49161
"01","23721","C",,83,"G",,13602
"01","23721","S",,174,"G",,11026
"01","23721","P",,126,"G",,24533
"01","2373","-",,137,"G",,7323
"01","2373","C",,12,"G",,2540
"01","2373","S",,118,"G",,4366
"01","2373","P",,7,"H",,417
"01","23731","-",,137,"G",,7323
"01","23731","C",,12,"G",,2540
"01","23731","S",,118,"G",,4366
"01","23731","P",,7,"H",,417
"01","2379","-",,386,"G",,24358
"01","2379","C",,28,"G",,2868
"01","2379","S",,349,"G",,19584
"01","2379","P",,9,"G",,1906
"01","23799","-",,386,"G",,24358
"01","23799","C",,28,"G",,2868
"01","23799","S",,349,"G",,19584
"01","23799","P",,9,"G",,1906
"01","238","-",,31931,"G",,1200860
"01","238","C",,941,"G",,124081
"01","238","S",,30486,"G",,1012577
"01","238","P",,504,"G",,64202
"01","2381","-",,6428,"G",,243906
"01","2381","C",,111,"G",,18115
"01","2381","S",,6252,"G",,214509
"01","2381","P",,65,"G",,11282
"01","2382","-",,5202,"G",,216421
"01","2382","C",,236,"G",,25185
"01","2382","S",,4872,"G",,179497
"01","2382","P",,94,"G",,11739
"01","23821","-",,2215,"G",,68984
"01","23821","C",,103,"G",,9480
"01","23821","S",,2085,"G",,57081
"01","23821","P",,27,"G",,2423
"01","23822","-",,2693,"G",,137276
"01","23822","C",,118,"G",,13916
"01","23822","S",,2523,"G",,115463
"01","23822","P",,52,"G",,7897
"01","23829","-",,294,"G",,10161
"01","23829","C",,15,"H",,1789
"01","23829","S",,264,"G",,6953
"01","23829","P",,15,"H",,1419
"01","2383","-",,11314,"G",,359376
"01","2383","C",,176,"G",,22440
"01","2383","S",,11037,"G",,325654
"01","2383","P",,101,"G",,11282
"01","2389","-",,8987,"G",,381157
"01","2389","C",,418,"G",,58341
"01","2389","S",,8325,"G",,292917
"01","2389","P",,244,"G",,29899
"01","31-33","-",,4085,"G",,169507
"01","31-33","C",,417,"G",,45721
"01","31-33","S",,3446,"G",,103204
"01","31-33","P",,222,"G",,20582
"01","311","-",,541,"G",,14677
"01","311","C",,31,"H",,2225
"01","311","S",,483,"G",,10433
"01","311","P",,27,"H",,2019
"01","3111","-",,21,"G",,1280
"01","3111","C","D",0,"D","D",0
"01","3111","S",,18,"G",,823
"01","3111","P","D",0,"D","D",0
"01","31111","-",,21,"G",,1280
"01","31111","C","D",0,"D","D",0
"01","31111","S",,18,"G",,823
"01","31111","P","D",0,"D","D",0
"01","3112","-","D",0,"D","D",0
"01","3112","P","D",0,"D","D",0
"01","3113","-",,19,"H",,213
"01","3113","C","D",0,"D","D",0
"01","3113","S",,16,"H",,175
"01","3113","P","D",0,"D","D",0
"01","3114","-","D",0,"D","D",0
"01","3114","C","D",0,"D","D",0
"01","3114","S",,30,"G",,363
"01","3114","P","D",0,"D","D",0
"01","3115","-",,16,"G",,241
"01","3115","S",,15,"H",,185
"01","3115","P","D",0,"D","D",0
"01","3116","-",,93,"G",,2697
"01","3116","C","D",0,"D","D",0
"01","3116","S",,86,"G",,1961
"01","3116","P",,3,"G",,586
"01","31161","-",,93,"G",,2697
"01","31161","C","D",0,"D","D",0
"01","31161","S",,86,"G",,1961
"01","31161","P",,3,"G",,586
"01","3117","-",,68,"G",,3314
"01","3117","C",,4,"H",,635
"01","3117","S",,64,"G",,2679
"01","31171","-",,68,"G",,3314
"01","31171","C",,4,"H",,635
"01","31171","S",,64,"G",,2679
"01","3118","-",,160,"G",,2678
"01","3118","C",,5,"H",,298
"01","3118","S",,152,"G",,2257
"01","3118","P",,3,"H",,123
"01","3119","-",,128,"G",,3185
"01","3119","C",,11,"H",,697
"01","3119","S",,102,"G",,1990
"01","3119","P",,15,"G",,498
"01","312","-",,14,"H",,549
"01","312","C",,3,"H",,88
"01","312","S","D",0,"D","D",0
"01","312","P",,4,"H",,242
"01","313","-",,31,"G",,1068
"01","313","C",,3,"G",,495
"01","313","S",,27,"H",,445
"01","313","P","D",0,"D","D",0
"01","314","-",,48,"G",,1397
"01","314","C",,9,"G",,629
"01","314","S",,39,"G",,768
"01","315","-",,296,"G",,6223
"01","315","C",,19,"H",,2159
"01","315","S",,265,"G",,3745
"01","315","P",,12,"G",,319
"01","316","-",,65,"H",,2204
"01","316","C","D",0,"D","D",0
"01","316","S",,62,"G",,2155
"01","316","P","D",0,"D","D",0
"01","3161","-",,15,"H",,440
"01","3161","S",,14,"H",,402
"01","3161","P","D",0,"D","D",0
"01","31611","-",,15,"H",,440
"01","31611","S",,14,"H",,402
"01","31611","P","D",0,"D","D",0
"01","3162","-",,10,"H",,371
"01","3162","S",,10,"H",,371
"01","31621","-",,10,"H",,371
"01","31621","S",,10,"H",,371
"01","3169","-",,40,"G",,1393
"01","3169","C","D",0,"D","D",0
"01","3169","S",,38,"G",,1382
"01","3169","P","D",0,"D","D",0
"01","31699","-",,40,"G",,1393
"01","31699","C","D",0,"D","D",0
"01","31699","S",,38,"G",,1382
"01","31699","P","D",0,"D","D",0
"01","321","-",,362,"G",,15100
"01","321","C",,30,"G",,2030
"01","321","S",,305,"G",,11285
"01","321","P",,27,"H",,1785
"01","322","-",,30,"H",,1377
"01","322","C","D",0,"D","D",0
"01","322","S",,28,"H",,988
"01","323","-",,358,"G",,13820
"01","323","C",,30,"G",,2946
"01","323","S",,302,"G",,9287
"01","323","P",,26,"G",,1587
"01","3231","-",,358,"G",,13820
"01","3231","C",,30,"G",,2946
"01","3231","S",,302,"G",,9287
"01","3231","P",,26,"G",,1587
"01","324","-",,23,"G",,1119
"01","324","C","D",0,"D","D",0
"01","324","S",,17,"G",,359
"01","324","P","D",0,"D","D",0
"01","3241","-",,23,"G",,1119
"01","3241","C","D",0,"D","D",0
"01","3241","S",,17,"G",,359
"01","3241","P","D",0,"D","D",0
"01","325","-",,160,"G",,8610
"01","325","C",,22,"G",,3793
"01","325","S",,135,"G",,4204
"01","325","P",,3,"H",,613
"01","3251","-",,8,"G",,294
"01","3251","C","D",0,"D","D",0
"01","3251","S",,7,"H",,232
"01","3252","-",,4,"G",,59
"01","3252","S",,4,"G",,59
"01","3253","-",,18,"G",,430
"01","3253","C",,4,"H",,174
"01","3253","S",,14,"H",,256
"01","3254","-","D",0,"D","D",0
"01","3254","C","D",0,"D","D",0
"01","3254","S",,11,"G",,284
"01","3254","P","D",0,"D","D",0
"01","32541","-","D",0,"D","D",0
"01","32541","C","D",0,"D","D",0
"01","32541","S",,11,"G",,284
"01","32541","P","D",0,"D","D",0
"01","3255","-",,36,"H",,1585
"01","3255","C","D",0,"D","D",0
"01","3255","S","D",0,"D","D",0
"01","3255","P","D",0,"D","D",0
"01","3256","-",,46,"H",,1445
"01","3256","C","D",0,"D","D",0
"01","3256","S",,43,"H",,1327
"01","3259","-",,33,"H",,3372
"01","3259","C",,8,"H",,1639
"01","3259","S",,24,"G",,1635
"01","3259","P","D",0,"D","D",0
"01","326","-",,51,"G",,2215
"01","326","C","D",0,"D","D",0
"01","326","S",,38,"G",,1155
"01","326","P","D",0,"D","D",0
"01","327","-",,100,"G",,3411
"01","327","C",,8,"H",,858
"01","327","S",,90,"G",,2477
"01","327","P","D",0,"D","D",0
"01","3271","-",,22,"G",,383
"01","3271","C","D",0,"D","D",0
"01","3271","S",,20,"G",,370
"01","3271","P","D",0,"D","D",0
"01","3272","-",,21,"G",,794
"01","3272","C","D",0,"D","D",0
"01","3272","S",,18,"G",,553
"01","3272","P","D",0,"D","D",0
"01","32721","-",,21,"G",,794
"01","32721","C","D",0,"D","D",0
"01","32721","S",,18,"G",,553
"01","32721","P","D",0,"D","D",0
"01","3273","-",,34,"G",,1205
"01","3273","C",,3,"H",,351
"01","3273","S",,31,"G",,854
"01","3279","-",,23,"H",,1029
"01","3279","C","D",0,"D","D",0
"01","3279","S",,21,"H",,700
"01","331","-",,53,"H",,2339
"01","331","C",,7,"H",,287
"01","331","S",,43,"H",,1765
"01","331","P",,3,"G",,287
"01","332","-",,515,"G",,29502
"01","332","C",,76,"G",,11588
"01","332","S",,408,"G",,14261
"01","332","P",,31,"G",,3653
"01","333","-",,234,"G",,9045
"01","333","C",,41,"H",,2863
"01","333","S",,183,"G",,5213
"01","333","P",,10,"H",,969
"01","334","-",,86,"G",,4322
"01","334","C",,6,"G",,186
"01","334","S",,70,"H",,1655
"01","334","P",,10,"G",,2481
"01","335","-",,82,"G",,4043
"01","335","C",,9,"G",,1765
"01","335","S",,69,"G",,2141
"01","335","P",,4,"G",,137
"01","336","-",,111,"G",,7699
"01","336","C",,22,"G",,3312
"01","336","S",,84,"G",,3081
"01","336","P",,5,"H",,1306
"01","337","-",,229,"G",,9470
"01","337","C",,11,"G",,1484
"01","337","S",,212,"G",,7494
"01","337","P",,6,"H",,492
"01","339","-",,696,"G",,31317
"01","339","C",,73,"G",,7666
"01","339","S",,579,"G",,20074
"01","339","P",,44,"H",,3577
"01","3391","-",,66,"H",,2578
"01","3391","C",,11,"G",,722
"01","3391","S",,50,"G",,1242
"01","3391","P","D",0,"D","D",0
"01","33911","-",,66,"H",,2578
"01","33911","C",,11,"G",,722
"01","33911","S",,50,"G",,1242
"01","33911","P","D",0,"D","D",0
"01","3399","-",,630,"G",,28739
"01","3399","C",,62,"G",,6944
"01","3399","S",,529,"G",,18832
"01","3399","P",,39,"H",,2963
"01","42","-",,4900,"G",,397213
"01","42","C",,522,"G",,74603
"01","42","S",,4121,"G",,284320
"01","42","P",,257,"G",,38290
"01","423","-",,2547,"G",,217119
"01","423","C",,284,"G",,42480
"01","423","S",,2123,"G",,152562
"01","423","P",,140,"G",,22077
"01","4231","-",,300,"G",,46572
"01","4231","C",,47,"G",,8946
"01","4231","S",,240,"G",,34933
"01","4231","P",,13,"H",,2693
"01","4232","-",,186,"G",,10787
"01","4232","C",,17,"G",,2719
"01","4232","S",,160,"G",,6029
"01","4232","P",,9,"H",,2039
"01","4233","-",,144,"G",,13426
"01","4233","C",,20,"G",,3011
"01","4233","S",,113,"H",,7612
"01","4233","P",,11,"G",,2803
"01","4234","-",,144,"H",,10715
"01","4234","C",,20,"G",,2481
"01","4234","S",,114,"H",,6599
"01","4234","P",,10,"G",,1635
"01","4235","-",,95,"H",,5730
"01","4235","C",,4,"G",,236
"01","4235","S",,84,"H",,4929
"01","4235","P",,7,"H",,565
"01","4236","-",,91,"G",,7570
"01","4236","C",,18,"H",,1546
"01","4236","S",,68,"G",,5502
"01","4236","P",,5,"H",,522
"01","4237","-",,61,"G",,5937
"01","4237","C",,11,"G",,2295
"01","4237","S",,46,"G",,3058
"01","4237","P",,4,"G",,584
"01","4238","-",,232,"G",,26191
"01","4238","C",,44,"G",,9017
"01","4238","S",,168,"G",,14105
"01","4238","P",,20,"G",,3069
"01","4239","-",,1294,"G",,90191
"01","4239","C",,103,"G",,12229
"01","4239","S",,1130,"G",,69795
"01","4239","P",,61,"G",,8167
"01","42391","-",,142,"H",,5804
"01","42391","C",,15,"G",,871
"01","42391","S",,117,"H",,4610
"01","42391","P",,10,"G",,323
"01","42392","-",,63,"G",,1946
"01","42392","C",,5,"G",,428
"01","42392","S",,58,"G",,1518
"01","42393","-",,303,"G",,18779
"01","42393","C",,9,"G",,1403
"01","42393","S",,286,"G",,15325
"01","42393","P",,8,"G",,2051
"01","42394","-",,210,"G",,15229
"01","42394","C","D",0,"D","D",0
"01","42394","S",,196,"G",,14147
"01","42394","P",,8,"G",,648
"01","42399","-",,576,"G",,48433
"01","42399","C",,68,"G",,9093
"01","42399","S",,473,"G",,34195
"01","42399","P",,35,"G",,5145
"01","424","-",,1787,"G",,138488
"01","424","C",,204,"G",,29551
"01","424","S",,1492,"G",,95929
"01","424","P",,91,"G",,13008
"01","4241","-",,94,"G",,8810
"01","4241","C",,12,"H",,1538
"01","4241","S",,78,"G",,6644
"01","4241","P",,4,"G",,628
"01","4242","-",,51,"G",,7120
"01","4242","C",,12,"G",,1727
"01","4242","S",,34,"G",,3338
"01","4242","P",,5,"G",,2055
"01","42421","-",,51,"G",,7120
"01","42421","C",,12,"G",,1727
"01","42421","S",,34,"G",,3338
"01","42421","P",,5,"G",,2055
"01","4243","-",,262,"G",,12122
"01","4243","C",,16,"H",,2269
"01","4243","S",,226,"G",,8784
"01","4243","P",,20,"H",,1069
"01","4244","-",,405,"G",,52528
"01","4244","C",,68,"G",,14437
"01","4244","S",,321,"G",,35616
"01","4244","P",,16,"G",,2475
"01","4245","-",,78,"G",,9379
"01","4245","C",,8,"H",,1114
"01","4245","S",,65,"G",,6648
"01","4245","P","D",0,"D","D",0
"01","4246","-",,44,"G",,4615
"01","4246","C",,15,"G",,1684
"01","4246","S",,24,"G",,2037
"01","4246","P","D",0,"D","D",0
"01","4247","-",,18,"G",,1863
"01","4247","C","D",0,"D","D",0
"01","4247","S",,17,"G",,1817
"01","4248","-",,30,"H",,1320
"01","4248","C",,7,"G",,727
"01","4248","S",,20,"G",,322
"01","4248","P","D",0,"D","D",0
"01","4249","-",,805,"G",,40731
"01","4249","C",,65,"G",,6009
"01","4249","S",,707,"G",,30723
"01","4249","P",,33,"G",,3999
"01","42491","-",,31,"H",,1669
"01","42491","S",,31,"H",,1669
"01","42492","-",,186,"G",,4990
"01","42492","C",,6,"H",,223
"01","42492","S",,176,"H",,3971
"01","42492","P","D",0,"D","D",0
"01","42493","-",,151,"G",,6499
"01","42493","C",,10,"G",,886
"01","42493","S",,138,"G",,5329
"01","42493","P",,3,"H",,284
"01","42494","-",,9,"G",,1681
"01","42494","C","D",0,"D","D",0
"01","42494","S","D",0,"D","D",0
"01","42494","P","D",0,"D","D",0
"01","42495","-",,34,"H",,883
"01","42495","C","D",0,"D","D",0
"01","42495","S",,33,"H",,861
"01","42499","-",,394,"G",,25009
"01","42499","C",,47,"G",,4401
"01","42499","S",,322,"G",,18060
"01","42499","P",,25,"H",,2548
"01","425","-",,566,"G",,41606
"01","425","C",,34,"G",,2572
"01","425","S",,506,"G",,35829
"01","425","P",,26,"G",,3205
"01","4251","-",,566,"G",,41606
"01","4251","C",,34,"G",,2572
"01","4251","S",,506,"G",,35829
"01","4251","P",,26,"G",,3205
"01","42511","-","D",0,"D","D",0
"01","42511","C",,4,"H",,172
"01","42511","S","D",0,"D","D",0
"01","42511","P",,7,"G",,498
"01","42512","-",,490,"G",,34860
"01","42512","C",,30,"G",,2400
"01","42512","S",,441,"G",,29753
"01","42512","P",,19,"G",,2707
"01","44-45","-",,27225,"G",,1267673
"01","44-45","C",,1278,"G",,155302
"01","44-45","S",,24926,"G",,983640
"01","44-45","P",,1021,"G",,128731
"01","441","-",,3357,"G",,433060
"01","441","C",,258,"G",,42546
"01","441","S",,2936,"G",,355774
"01","441","P",,163,"G",,34740
"01","4411","-",,2116,"G",,329150
"01","4411","C",,148,"G",,23789
"01","4411","S",,1864,"G",,281458
"01","4411","P",,104,"G",,23903
"01","44112","-",,2116,"G",,329150
"01","44112","C",,148,"G",,23789
"01","44112","S",,1864,"G",,281458
"01","44112","P",,104,"G",,23903
"01","4412","-",,625,"G",,56771
"01","4412","C",,54,"G",,7587
"01","4412","S",,544,"G",,43854
"01","4412","P",,27,"G",,5330
"01","44121","-",,85,"G",,8579
"01","44121","C",,10,"H",,1595
"01","44121","S",,70,"G",,6103
"01","44121","P",,5,"G",,881
"01","44122","-",,540,"G",,48192
"01","44122","C",,44,"G",,5992
"01","44122","S",,474,"G",,37751
"01","44122","P",,22,"G",,4449
"01","441221","-",,65,"G",,5144
"01","441221","C","D",0,"D","D",0
"01","441221","S",,56,"G",,4083
"01","441221","P",,5,"G",,766
"01","441222","-",,72,"G",,7201
"01","441222","C",,7,"H",,1191
"01","441222","S",,59,"G",,3688
"01","441222","P",,6,"G",,2322
"01","441229","-",,403,"G",,35847
"01","441229","C",,33,"G",,4506
"01","441229","S",,359,"G",,29980
"01","441229","P",,11,"G",,1361
"01","4413","-",,616,"G",,47139
"01","4413","C",,56,"G",,11170
"01","4413","S",,528,"G",,30462
"01","4413","P",,32,"G",,5507
"01","442","-",,768,"G",,34504
"01","442","C",,85,"G",,8284
"01","442","S",,621,"G",,19768
"01","442","P",,62,"G",,6452
"01","4421","-",,290,"G",,12946
"01","4421","C",,29,"G",,2417
"01","4421","S",,236,"G",,8526
"01","4421","P",,25,"G",,2003
"01","44211","-",,290,"G",,12946
"01","44211","C",,29,"G",,2417
"01","44211","S",,236,"G",,8526
"01","44211","P",,25,"G",,2003
"01","4422","-",,478,"G",,21558
"01","4422","C",,56,"G",,5867
"01","4422","S",,385,"G",,11242
"01","4422","P",,37,"G",,4449
"01","443","-",,408,"G",,19971
"01","443","C",,46,"G",,5464
"01","443","S",,347,"G",,12671
"01","443","P",,15,"H",,1836
"01","4431","-",,408,"G",,19971
"01","4431","C",,46,"G",,5464
"01","4431","S",,347,"G",,12671
"01","4431","P",,15,"H",,1836
"01","44311","-",,275,"G",,13583
"01","44311","C",,27,"G",,3832
"01","44311","S",,241,"G",,8604
"01","44311","P",,7,"H",,1147
"01","443111","-",,86,"G",,4732
"01","443111","C",,7,"H",,1452
"01","443111","S",,78,"G",,2993
"01","443111","P","D",0,"D","D",0
"01","443112","-",,189,"G",,8851
"01","443112","C",,20,"H",,2380
"01","443112","S",,163,"G",,5611
"01","443112","P","D",0,"D","D",0
"01","44312","-",,112,"G",,6062
"01","44312","C",,17,"H",,1492
"01","44312","S",,88,"G",,3883
"01","44312","P",,7,"H",,687
"01","44313","-",,21,"H",,326
"01","44313","C","D",0,"D","D",0
"01","44313","S",,18,"G",,184
"01","44313","P","D",0,"D","D",0
"01","444","-",,745,"G",,47604
"01","444","C",,71,"G",,9158
"01","444","S",,626,"G",,29543
"01","444","P",,48,"G",,8903
"01","4441","-",,454,"G",,33838
"01","4441","C",,55,"G",,7588
"01","4441","S",,366,"G",,19457
"01","4441","P",,33,"G",,6793
"01","44411","-",,38,"G",,1367
"01","44411","C",,5,"H",,257
"01","44411","S",,33,"G",,1110
"01","44412","-",,32,"G",,760
"01","44412","C","D",0,"D","D",0
"01","44412","S",,28,"G",,513
"01","44412","P","D",0,"D","D",0
"01","44413","-",,96,"G",,8862
"01","44413","C",,13,"H",,1336
"01","44413","S",,73,"G",,4898
"01","44413","P",,10,"H",,2628
"01","44419","-",,288,"G",,22849
"01","44419","C",,35,"H",,5969
"01","44419","S",,232,"G",,12936
"01","44419","P",,21,"H",,3944
"01","4442","-",,291,"G",,13766
"01","4442","C","D",0,"D","D",0
"01","4442","S",,260,"G",,10086
"01","4442","P",,15,"G",,2110
"01","445","-",,1551,"G",,120358
"01","445","C",,126,"G",,21128
"01","445","S",,1319,"G",,81864
"01","445","P",,106,"G",,17366
"01","4451","-",,722,"G",,71230
"01","4451","C",,61,"G",,13330
"01","4451","S",,615,"G",,47410
"01","4451","P",,46,"G",,10490
"01","4452","-",,685,"G",,33530
"01","4452","C",,47,"G",,4122
"01","4452","S",,598,"G",,26381
"01","4452","P",,40,"G",,3027
"01","44521","-",,53,"G",,3212
"01","44521","C","D",0,"D","D",0
"01","44521","S",,51,"G",,3193
"01","44521","P","D",0,"D","D",0
"01","44522","-",,71,"G",,5197
"01","44522","C",,7,"G",,1042
"01","44522","S",,58,"G",,3227
"01","44522","P",,6,"G",,928
"01","44523","-",,166,"G",,9318
"01","44523","C",,3,"G",,382
"01","44523","S",,160,"G",,8633
"01","44523","P",,3,"H",,303
"01","44529","-",,395,"G",,15803
"01","44529","C",,36,"G",,2691
"01","44529","S",,329,"G",,11328
"01","44529","P",,30,"G",,1784
"01","4453","-",,144,"G",,15598
"01","4453","C",,18,"G",,3676
"01","4453","S",,106,"G",,8073
"01","4453","P",,20,"G",,3849
"01","44531","-",,144,"G",,15598
"01","44531","C",,18,"G",,3676
"01","44531","S",,106,"G",,8073
"01","44531","P",,20,"G",,3849
"01","446","-",,2147,"G",,45017
"01","446","C",,49,"H",,6085
"01","446","S",,2081,"G",,37415
"01","446","P",,17,"G",,1517
"01","4461","-",,2147,"G",,45017
"01","4461","C",,49,"H",,6085
"01","4461","S",,2081,"G",,37415
"01","4461","P",,17,"G",,1517
"01","44611","-",,106,"H",,5032
"01","44611","C","D",0,"D","D",0
"01","44611","S",,95,"G",,2135
"01","44611","P","D",0,"D","D",0
"01","44612","-",,1443,"G",,21729
"01","44612","C",,9,"G",,1048
"01","44612","S",,1430,"G",,20631
"01","44612","P",,4,"H",,50
"01","44613","-",,29,"G",,1780
"01","44613","C",,4,"H",,300
"01","44613","S",,23,"G",,1339
"01","44613","P","D",0,"D","D",0
"01","44619","-",,569,"G",,16476
"01","44619","C",,29,"G",,2363
"01","44619","S",,533,"G",,13310
"01","44619","P",,7,"H",,803
"01","447","-",,388,"G",,61473
"01","447","C",,45,"H",,13649
"01","447","S",,321,"G",,41185
"01","447","P",,22,"G",,6639
"01","4471","-",,388,"G",,61473
"01","4471","C",,45,"H",,13649
"01","4471","S",,321,"G",,41185
"01","4471","P",,22,"G",,6639
"01","448","-",,2208,"G",,72106
"01","448","C",,74,"G",,7529
"01","448","S",,2035,"G",,55637
"01","448","P",,99,"G",,8940
"01","4481","-",,1533,"G",,52639
"01","4481","C",,55,"G",,5603
"01","4481","S",,1404,"G",,40308
"01","4481","P",,74,"G",,6728
"01","44811","-",,59,"H",,2318
"01","44811","C","D",0,"D","D",0
"01","44811","S",,52,"G",,862
"01","44811","P","D",0,"D","D",0
"01","44812","-",,275,"G",,13085
"01","44812","C",,13,"H",,1007
"01","44812","S",,247,"G",,10712
"01","44812","P",,15,"G",,1366
"01","44813","-",,217,"G",,7318
"01","44813","C",,9,"H",,675
"01","44813","S",,193,"G",,5324
"01","44813","P",,15,"G",,1319
"01","44814","-",,237,"G",,6917
"01","44814","C",,3,"G",,554
"01","44814","S",,229,"G",,6135
"01","44814","P","D",0,"D","D",0
"01","44815","-",,356,"G",,9414
"01","44815","C",,8,"H",,533
"01","44815","S",,337,"G",,8623
"01","44815","P",,11,"G",,258
"01","44819","-",,389,"G",,13587
"01","44819","C",,19,"G",,2053
"01","44819","S",,346,"G",,8652
"01","44819","P",,24,"G",,2882
"01","4482","-",,68,"G",,2643
"01","4482","C","D",0,"D","D",0
"01","4482","S",,59,"G",,2181
"01","4482","P","D",0,"D","D",0
"01","44821","-",,68,"G",,2643
"01","44821","C","D",0,"D","D",0
"01","44821","S",,59,"G",,2181
"01","44821","P","D",0,"D","D",0
"01","4483","-",,607,"G",,16824
"01","4483","C",,17,"G",,1917
"01","4483","S",,572,"G",,13148
"01","4483","P",,18,"H",,1759
"01","44831","-",,579,"G",,16399
"01","44831","C",,17,"G",,1917
"01","44831","S",,545,"G",,12839
