"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"01","1153","P",,20,"H",,3890
"01","11531","-",,370,"G",,19912
"01","11531","C",,5,"J",,713
"01","11531","Z",,18,"H",,2877
"01","11531","S",,327,"G",,12432
"01","11531","P",,20,"H",,3890
"01","21","C",,7,"H",,1079
"01","21","P",,42,"H",,3565
"01","21","-",,617,"G",,28449
"01","21","Z",,41,"H",,4623
"01","21","S",,527,"G",,19182
"01","211","P",,33,"H",,2853
"01","211","-",,437,"G",,15977
"01","211","C","D",0,"D","D",0
"01","211","Z",,17,"H",,2233
"01","211","S",,385,"G",,10273
"01","2111","P",,33,"H",,2853
"01","2111","S",,385,"G",,10273
"01","2111","Z",,17,"H",,2233
"01","2111","-",,437,"G",,15977
"01","2111","C","D",0,"D","D",0
"01","21111","-",,437,"G",,15977
"01","21111","P",,33,"H",,2853
"01","21111","S",,385,"G",,10273
"01","21111","Z",,17,"H",,2233
"01","21111","C","D",0,"D","D",0
"01","212","-",,82,"G",,4882
"01","212","C",,5,"J",,461
"01","212","Z",,15,"G",,1287
"01","212","S",,58,"H",,3015
"01","212","P",,4,"J",,119
"01","2121","-",,25,"G",,906
"01","2121","Z",,4,"H",,376
"01","2121","S",,20,"H",,521
"01","2121","P","D",0,"D","D",0
"01","21211","S",,20,"H",,521
"01","21211","P","D",0,"D","D",0
"01","21211","Z",,4,"H",,376
"01","21211","-",,25,"G",,906
"01","2122","S",,12,"J",,101
"01","2122","-",,12,"J",,101
"01","2123","-",,45,"G",,3875
"01","2123","C",,5,"J",,461
"01","2123","Z",,11,"H",,911
"01","2123","S",,26,"H",,2393
"01","2123","P","D",0,"D","D",0
"01","213","-",,98,"G",,7590
"01","213","Z",,9,"J",,1103
"01","213","S",,84,"G",,5894
"01","213","P",,5,"H",,593
"01","2131","P",,5,"H",,593
"01","2131","S",,84,"G",,5894
"01","2131","Z",,9,"J",,1103
"01","2131","-",,98,"G",,7590
"01","21311","Z",,9,"J",,1103
"01","21311","S",,84,"G",,5894
"01","21311","P",,5,"H",,593
"01","21311","-",,98,"G",,7590
"01","22","Z",,11,"H",,1593
"01","22","S",,236,"G",,6076
"01","22","C",,6,"J",,809
"01","22","-",,269,"G",,11738
"01","22","P",,16,"G",,3260
"01","221","-",,269,"G",,11738
"01","221","C",,6,"J",,809
"01","221","Z",,11,"H",,1593
"01","221","S",,236,"G",,6076
"01","221","P",,16,"G",,3260
"01","23","-",,39882,"G",,2245564
"01","23","P",,918,"G",,177330
"01","23","S",,37324,"G",,1762940
"01","23","C",,240,"G",,43413
"01","23","Z",,1400,"G",,261881
"01","236","-",,10479,"G",,846451
"01","236","C",,95,"G",,23575
"01","236","Z",,599,"G",,136352
"01","236","S",,9413,"G",,601063
"01","236","P",,372,"G",,85461
"01","2361","-",,8747,"G",,720598
"01","2361","C",,77,"G",,18404
"01","2361","Z",,504,"G",,118615
"01","2361","S",,7843,"G",,513068
"01","2361","P",,323,"G",,70511
"01","2362","-",,1732,"G",,125853
"01","2362","P",,49,"G",,14950
"01","2362","S",,1570,"G",,87995
"01","2362","Z",,95,"G",,17737
"01","2362","C",,18,"J",,5171
"01","237","-",,844,"G",,70983
"01","237","C",,19,"G",,3796
"01","237","Z",,87,"G",,13613
"01","237","S",,645,"G",,38753
"01","237","P",,93,"G",,14821
"01","2371","-",,174,"H",,12762
"01","2371","C",,4,"H",,1385
"01","2371","Z",,7,"J",,1361
"01","2371","S",,159,"G",,9212
"01","2371","P",,4,"H",,804
"01","2372","Z",,46,"H",,6595
"01","2372","S",,123,"G",,8163
"01","2372","-",,247,"G",,27763
"01","2372","C",,8,"J",,1274
"01","2372","P",,70,"G",,11731
"01","23721","P",,70,"G",,11731
"01","23721","-",,247,"G",,27763
"01","23721","C",,8,"J",,1274
"01","23721","Z",,46,"H",,6595
"01","23721","S",,123,"G",,8163
"01","2373","P",,7,"H",,333
"01","2373","S",,83,"G",,5397
"01","2373","Z",,12,"G",,2300
"01","2373","-",,103,"G",,8042
"01","2373","C","D",0,"D","D",0
"01","23731","-",,103,"G",,8042
"01","23731","P",,7,"H",,333
"01","23731","S",,83,"G",,5397
"01","23731","Z",,12,"G",,2300
"01","23731","C","D",0,"D","D",0
"01","2379","-",,320,"G",,22416
"01","2379","C",,6,"G",,1125
"01","2379","Z",,22,"G",,3357
"01","2379","S",,280,"G",,15981
"01","2379","P",,12,"G",,1953
"01","23799","-",,320,"G",,22416
"01","23799","C",,6,"G",,1125
"01","23799","Z",,22,"G",,3357
"01","23799","S",,280,"G",,15981
"01","23799","P",,12,"G",,1953
"01","238","C",,126,"G",,16042
"01","238","P",,453,"G",,77048
"01","238","Z",,714,"G",,111916
"01","238","-",,28559,"G",,1328130
"01","238","S",,27266,"G",,1123124
"01","2381","-",,5351,"G",,253670
"01","2381","C",,14,"H",,1948
"01","2381","Z",,69,"G",,13832
"01","2381","S",,5224,"G",,228363
"01","2381","P",,44,"H",,9527
"01","2382","-",,5150,"G",,261464
"01","2382","C",,31,"G",,3214
"01","2382","Z",,196,"G",,27736
"01","2382","S",,4819,"G",,212647
"01","2382","P",,104,"G",,17867
"01","23821","Z",,73,"G",,8295
"01","23821","S",,1975,"G",,65533
"01","23821","-",,2088,"G",,79156
"01","23821","P",,32,"G",,4831
"01","23821","C",,8,"H",,497
"01","23822","-",,2701,"G",,162448
"01","23822","C",,20,"G",,2513
"01","23822","Z",,107,"G",,17768
"01","23822","S",,2513,"G",,131279
"01","23822","P",,61,"G",,10888
"01","23829","-",,361,"G",,19860
"01","23829","C","D",0,"D","D",0
"01","23829","Z",,16,"G",,1673
"01","23829","S",,331,"G",,15835
"01","23829","P",,11,"H",,2148
"01","2383","C",,23,"H",,3902
"01","2383","P",,83,"G",,13055
"01","2383","-",,9723,"G",,400661
"01","2383","Z",,126,"G",,20978
"01","2383","S",,9491,"G",,362726
"01","2389","P",,222,"G",,36599
"01","2389","-",,8334,"G",,412274
"01","2389","C",,58,"G",,6978
"01","2389","Z",,323,"G",,49370
"01","2389","S",,7731,"G",,319327
"01","311","C",,6,"H",,480
"01","311","-",,688,"G",,15776
"01","311","S",,626,"G",,11302
"01","311","Z",,21,"G",,1903
"01","311","P",,35,"G",,2091
"01","3111","-",,23,"G",,508
"01","3111","S",,21,"H",,377
"01","3111","P","D",0,"D","D",0
"01","3111","C","D",0,"D","D",0
"01","31111","-",,23,"G",,508
"01","31111","C","D",0,"D","D",0
"01","31111","S",,21,"H",,377
"01","31111","P","D",0,"D","D",0
"01","3112","P","D",0,"D","D",0
"01","3112","S","D",0,"D","D",0
"01","3112","-","D",0,"D","D",0
"01","3113","-",,15,"H",,178
"01","3113","S",,14,"H",,176
"01","3113","P","D",0,"D","D",0
"01","3114","S",,35,"H",,557
"01","3114","P",,3,"G",,24
"01","3114","Z",,3,"J",,43
"01","3114","-",,41,"H",,624
"01","3115","S",,13,"G",,78
"01","3115","-",,13,"G",,78
"01","3116","-",,111,"G",,2953
"01","3116","Z",,6,"H",,343
"01","3116","S",,100,"G",,2408
"01","3116","P",,5,"H",,202
"01","31161","S",,100,"G",,2408
"01","31161","P",,5,"H",,202
"01","31161","-",,111,"G",,2953
"01","31161","Z",,6,"H",,343
"01","3117","P","D",0,"D","D",0
"01","3117","-",,49,"H",,2901
"01","3117","S",,44,"G",,1826
"01","3117","C","D",0,"D","D",0
"01","3117","Z","D",0,"D","D",0
"01","31171","-",,49,"H",,2901
"01","31171","C","D",0,"D","D",0
"01","31171","Z","D",0,"D","D",0
"01","31171","S",,44,"G",,1826
"01","31171","P","D",0,"D","D",0
"01","3118","P",,6,"J",,255
"01","3118","S",,279,"G",,3482
"01","3118","-",,291,"G",,4309
"01","3118","C",,3,"J",,362
"01","3118","Z",,3,"J",,210
"01","3119","P",,17,"H",,1402
"01","3119","S",,119,"G",,2371
"01","3119","-",,143,"G",,4098
"01","3119","Z",,7,"G",,325
"01","312","S",,16,"H",,498
"01","312","P",,9,"H",,411
"01","312","Z","D",0,"D","D",0
"01","312","-",,27,"H",,975
"01","313","S",,29,"G",,844
"01","313","-",,29,"G",,844
"01","31-33","Z",,275,"G",,37824
"01","31-33","P",,278,"G",,26698
"01","31-33","-",,4547,"G",,194249
"01","31-33","S",,3924,"G",,120063
"01","31-33","C",,70,"G",,9664
"01","314","-",,46,"G",,1324
"01","314","C","D",0,"D","D",0
"01","314","Z",,4,"G",,392
"01","314","S",,36,"H",,487
"01","314","P",,4,"J",,235
"01","315","C",,5,"G",,507
"01","315","P",,21,"H",,1222
"01","315","Z",,18,"H",,2122
"01","315","-",,373,"G",,8713
"01","315","S",,329,"G",,4862
"01","316","-",,53,"G",,2905
"01","316","Z","D",0,"D","D",0
"01","316","S",,50,"G",,2666
"01","316","P","D",0,"D","D",0
"01","3161","-",,10,"H",,494
"01","3161","S",,10,"H",,494
"01","31611","S",,10,"H",,494
"01","31611","-",,10,"H",,494
"01","3162","-",,7,"H",,324
"01","3162","S",,7,"H",,324
"01","31621","-",,7,"H",,324
"01","31621","S",,7,"H",,324
"01","3169","-",,36,"G",,2087
"01","3169","P","D",0,"D","D",0
"01","3169","S",,33,"G",,1848
"01","3169","Z","D",0,"D","D",0
"01","31699","-",,36,"G",,2087
"01","31699","Z","D",0,"D","D",0
"01","31699","S",,33,"G",,1848
"01","31699","P","D",0,"D","D",0
"01","321","C",,3,"H",,123
"01","321","P",,14,"H",,1767
"01","321","Z",,15,"H",,2762
"01","321","-",,383,"G",,17518
"01","321","S",,351,"G",,12866
"01","322","P","D",0,"D","D",0
"01","322","-",,26,"H",,1392
"01","322","S",,25,"H",,1389
"01","323","P",,27,"H",,1753
"01","323","S",,317,"G",,8632
"01","323","-",,384,"G",,16253
"01","323","C",,8,"H",,1190
"01","323","Z",,32,"G",,4678
"01","3231","-",,384,"G",,16253
"01","3231","C",,8,"H",,1190
"01","3231","Z",,32,"G",,4678
"01","3231","S",,317,"G",,8632
"01","3231","P",,27,"H",,1753
"01","324","-",,21,"H",,2174
"01","324","Z",,4,"H",,849
"01","324","S",,13,"G",,251
"01","324","P",,4,"H",,1074
"01","3241","S",,13,"G",,251
"01","3241","P",,4,"H",,1074
"01","3241","-",,21,"H",,2174
"01","3241","Z",,4,"H",,849
"01","325","C","D",0,"D","D",0
"01","325","Z",,11,"H",,1213
"01","325","S",,176,"G",,6356
"01","325","P",,14,"H",,1881
"01","325","-",,204,"G",,9974
"01","3251","-",,10,"G",,1081
"01","3251","P","D",0,"D","D",0
"01","3251","C","D",0,"D","D",0
"01","3251","S",,7,"J",,410
"01","3252","-",,3,"G",,120
"01","3252","Z","D",0,"D","D",0
"01","3252","S","D",0,"D","D",0
"01","3253","-",,22,"G",,1425
"01","3253","P","D",0,"D","D",0
"01","3253","S",,20,"H",,947
"01","3253","Z","D",0,"D","D",0
"01","3254","-",,28,"G",,2473
"01","3254","C","D",0,"D","D",0
"01","3254","Z","D",0,"D","D",0
"01","3254","S",,20,"H",,1491
"01","3254","P",,6,"H",,509
"01","32541","-",,28,"G",,2473
"01","32541","C","D",0,"D","D",0
"01","32541","Z","D",0,"D","D",0
"01","32541","S",,20,"H",,1491
"01","32541","P",,6,"H",,509
"01","3255","S",,32,"H",,1086
"01","3255","P","D",0,"D","D",0
"01","3255","Z",,6,"H",,1089
"01","3255","-",,40,"H",,2295
"01","3256","C","D",0,"D","D",0
"01","3256","S",,74,"H",,1250
"01","3256","P","D",0,"D","D",0
"01","3256","-",,77,"H",,1329
"01","3259","Z","D",0,"D","D",0
"01","3259","S",,21,"G",,1090
"01","3259","-",,24,"G",,1251
"01","3259","P","D",0,"D","D",0
"01","326","-",,42,"H",,1614
"01","326","C","D",0,"D","D",0
"01","326","Z",,4,"G",,232
"01","326","S",,33,"J",,1162
"01","326","P",,3,"J",,217
"01","327","-",,102,"G",,3045
"01","327","P",,4,"J",,653
"01","327","S",,92,"G",,2073
"01","327","Z",,6,"H",,319
"01","3271","-",,24,"G",,358
"01","3271","Z","D",0,"D","D",0
"01","3271","S",,23,"G",,350
"01","3272","-",,28,"H",,446
"01","3272","Z","D",0,"D","D",0
"01","3272","S",,23,"H",,243
"01","3272","P","D",0,"D","D",0
"01","32721","-",,28,"H",,446
"01","32721","Z","D",0,"D","D",0
"01","32721","S",,23,"H",,243
"01","32721","P","D",0,"D","D",0
"01","3273","-",,31,"G",,896
"01","3273","Z","D",0,"D","D",0
"01","3273","S",,30,"G",,823
"01","3274","-","D",0,"D","D",0
"01","3274","S","D",0,"D","D",0
"01","3279","-",,18,"G",,1326
"01","3279","Z","D",0,"D","D",0
"01","3279","S",,15,"H",,638
"01","3279","P","D",0,"D","D",0
"01","331","-",,66,"H",,3236
"01","331","C",,3,"H",,69
"01","331","Z",,8,"H",,969
"01","331","S",,48,"G",,1712
"01","331","P",,7,"H",,486
"01","332","S",,461,"G",,16789
"01","332","P",,46,"G",,5615
"01","332","C",,16,"G",,3413
"01","332","-",,575,"G",,33224
"01","332","Z",,52,"G",,7407
"01","333","C",,7,"H",,1410
"01","333","Z",,18,"G",,2103
"01","333","S",,199,"G",,6334
"01","333","P",,15,"G",,2641
"01","333","-",,239,"G",,12488
"01","334","-",,113,"G",,5350
"01","334","P",,7,"H",,575
"01","334","Z",,4,"J",,952
"01","334","S",,102,"G",,3823
"01","335","P",,3,"G",,52
"01","335","-",,69,"G",,3357
"01","335","C","D",0,"D","D",0
"01","335","Z",,8,"H",,837
"01","335","S",,56,"H",,2121
"01","336","P",,6,"H",,563
"01","336","S",,161,"G",,8228
"01","336","Z",,10,"G",,2571
"01","336","-",,180,"G",,11888
"01","336","C",,3,"H",,526
"01","337","-",,205,"G",,8497
"01","337","C","D",0,"D","D",0
"01","337","Z",,5,"H",,821
"01","337","S",,194,"G",,7332
"01","337","P",,4,"G",,268
"01","339","P",,52,"H",,5155
"01","339","-",,722,"G",,33702
"01","339","C",,8,"H",,786
"01","339","Z",,52,"G",,7425
"01","339","S",,610,"G",,20336
"01","3391","P",,4,"G",,477
"01","3391","S",,66,"G",,2716
"01","3391","-",,79,"G",,3776
"01","3391","C","D",0,"D","D",0
"01","3391","Z",,8,"G",,513
"01","33911","-",,79,"G",,3776
"01","33911","C","D",0,"D","D",0
"01","33911","Z",,8,"G",,513
"01","33911","S",,66,"G",,2716
"01","33911","P",,4,"G",,477
"01","3399","-",,643,"G",,29926
"01","3399","C",,7,"H",,716
"01","3399","Z",,44,"G",,6912
"01","3399","S",,544,"G",,17620
"01","3399","P",,48,"H",,4678
"01","42","C",,98,"G",,16661
"01","42","P",,326,"G",,47225
"01","42","Z",,401,"G",,64365
"01","42","-",,5223,"G",,406342
"01","42","S",,4398,"G",,278091
"01","423","-",,2547,"G",,221801
"01","423","C",,52,"G",,8891
"01","423","Z",,229,"G",,36145
"01","423","S",,2090,"G",,151397
"01","423","P",,176,"G",,25368
"01","4231","-",,315,"G",,39339
"01","4231","C",,9,"G",,1793
"01","4231","Z",,35,"G",,6278
"01","4231","S",,255,"G",,29086
"01","4231","P",,16,"H",,2182
"01","4232","P",,9,"G",,1772
"01","4232","S",,167,"G",,8444
"01","4232","-",,193,"G",,12589
"01","4232","C",,3,"J",,368
"01","4232","Z",,14,"G",,2005
"01","4233","P",,13,"H",,3800
"01","4233","C","D",0,"D","D",0
"01","4233","Z",,19,"G",,3559
"01","4233","S",,127,"G",,12964
"01","4233","-",,160,"G",,20970
"01","4234","P",,10,"H",,1722
"01","4234","S",,108,"G",,9870
"01","4234","Z",,22,"H",,3779
"01","4234","-",,144,"G",,16111
"01","4234","C",,4,"H",,740
"01","4235","S",,48,"G",,3732
"01","4235","-",,61,"G",,5577
"01","4235","P",,4,"G",,1100
"01","4235","C","D",0,"D","D",0
"01","4235","Z",,7,"G",,550
"01","4236","-",,94,"H",,10085
"01","4236","C","D",0,"D","D",0
"01","4236","Z",,13,"G",,1089
"01","4236","S",,73,"H",,8040
"01","4236","P",,6,"J",,923
"01","4237","-",,65,"G",,5300
"01","4237","Z",,8,"G",,1191
"01","4237","S",,51,"H",,3372
"01","4237","P",,6,"G",,737
"01","4238","P",,17,"G",,3338
"01","4238","C",,15,"G",,3818
"01","4238","-",,234,"G",,34203
"01","4238","S",,169,"G",,20282
"01","4238","Z",,33,"H",,6765
"01","4239","-",,1281,"G",,77627
"01","4239","C",,16,"G",,1297
"01","4239","Z",,78,"G",,10929
"01","4239","S",,1092,"G",,55607
"01","4239","P",,95,"G",,9794
"01","42391","-",,199,"G",,7966
"01","42391","C","D",0,"D","D",0
"01","42391","Z",,18,"H",,1115
"01","42391","S",,158,"G",,5306
"01","42391","P",,22,"G",,1529
"01","42392","C","D",0,"D","D",0
"01","42392","P",,5,"J",,241
"01","42392","Z","D",0,"D","D",0
"01","42392","-",,94,"G",,2646
"01","42392","S",,86,"G",,2120
"01","42393","-",,193,"G",,11698
"01","42393","C",,3,"G",,60
"01","42393","Z",,9,"H",,1084
"01","42393","S",,172,"G",,9265
"01","42393","P",,9,"H",,1289
"01","42394","-",,213,"G",,11879
"01","42394","C","D",0,"D","D",0
"01","42394","Z",,6,"G",,947
"01","42394","S",,197,"G",,10271
"01","42394","P",,7,"J",,180
"01","42399","S",,479,"G",,28645
"01","42399","P",,52,"G",,6555
"01","42399","-",,582,"G",,43438
"01","42399","C",,8,"H",,716
"01","42399","Z",,43,"H",,7522
"01","424","-",,1978,"G",,138042
"01","424","C",,38,"G",,7067
"01","424","Z",,130,"G",,22761
"01","424","S",,1693,"G",,91089
"01","424","P",,117,"G",,17125
"01","4241","-",,80,"G",,4896
"01","4241","C","D",0,"D","D",0
"01","4241","Z",,7,"J",,260
"01","4241","S",,70,"G",,3912
"01","4241","P","D",0,"D","D",0
"01","4242","C","D",0,"D","D",0
"01","4242","P",,7,"G",,359
"01","4242","Z",,3,"J",,1002
"01","4242","-",,65,"H",,2872
"01","4242","S",,54,"G",,1453
"01","42421","-",,65,"H",,2872
"01","42421","C","D",0,"D","D",0
"01","42421","Z",,3,"J",,1002
"01","42421","S",,54,"G",,1453
"01","42421","P",,7,"G",,359
"01","4243","-",,343,"G",,15724
"01","4243","C",,6,"H",,664
"01","4243","Z",,15,"H",,3034
"01","4243","S",,293,"G",,9293
"01","4243","P",,29,"G",,2733
"01","4244","S",,339,"G",,32766
"01","4244","P",,21,"H",,2436
"01","4244","C",,8,"J",,2990
"01","4244","-",,417,"G",,48792
"01","4244","Z",,49,"H",,10600
"01","4245","-",,91,"G",,6379
"01","4245","C",,3,"G",,267
"01","4245","Z",,4,"J",,912
"01","4245","S",,79,"G",,3470
"01","4245","P",,5,"G",,1730
"01","4246","-",,37,"H",,3370
"01","4246","C",,3,"H",,225
"01","4246","Z","D",0,"D","D",0
"01","4246","S",,24,"G",,1613
"01","4246","P",,7,"J",,984
"01","4247","S",,25,"G",,1056
"01","4247","P","D",0,"D","D",0
"01","4247","C","D",0,"D","D",0
"01","4247","-",,32,"G",,3978
"01","4247","Z","D",0,"D","D",0
"01","4248","C",,3,"H",,654
"01","4248","Z",,3,"G",,201
"01","4248","S",,33,"G",,1690
"01","4248","P",,5,"J",,972
"01","4248","-",,44,"H",,3517
"01","4249","-",,869,"G",,48514
"01","4249","P",,38,"G",,6136
"01","4249","S",,776,"G",,35836
"01","4249","C",,11,"G",,1405
"01","4249","Z",,44,"G",,5137
"01","42491","-",,47,"H",,2665
"01","42491","Z","D",0,"D","D",0
"01","42491","S",,43,"G",,2216
"01","42491","P","D",0,"D","D",0
"01","42492","P","D",0,"D","D",0
"01","42492","C","D",0,"D","D",0
"01","42492","Z","D",0,"D","D",0
"01","42492","-",,144,"G",,2864
"01","42492","S",,139,"G",,2665
"01","42493","-",,145,"G",,7134
"01","42493","C","D",0,"D","D",0
"01","42493","Z",,4,"H",,768
"01","42493","S",,137,"G",,6181
"01","42493","P","D",0,"D","D",0
"01","42494","-",,17,"G",,2661
"01","42494","C","D",0,"D","D",0
"01","42494","Z","D",0,"D","D",0
"01","42494","S",,13,"H",,1182
"01","42494","P","D",0,"D","D",0
"01","42495","-",,32,"H",,770
"01","42495","Z","D",0,"D","D",0
"01","42495","S",,31,"H",,737
"01","42499","-",,484,"G",,32420
"01","42499","C",,8,"G",,847
"01","42499","Z",,35,"G",,3720
"01","42499","S",,413,"G",,22855
"01","42499","P",,28,"G",,4998
"01","425","-",,698,"G",,46499
"01","425","C",,8,"H",,703
"01","425","Z",,42,"G",,5459
"01","425","S",,615,"G",,35605
"01","425","P",,33,"H",,4732
"01","4251","P",,33,"H",,4732
"01","4251","S",,615,"G",,35605
"01","4251","-",,698,"G",,46499
"01","4251","Z",,42,"G",,5459
"01","4251","C",,8,"H",,703
"01","42511","-",,95,"H",,7544
"01","42511","C","D",0,"D","D",0
"01","42511","Z","D",0,"D","D",0
"01","42511","S",,84,"H",,6409
"01","42511","P",,7,"H",,940
"01","42512","S",,531,"G",,29196
"01","42512","P",,26,"G",,3792
"01","42512","Z",,40,"G",,5283
"01","42512","C",,6,"H",,684
"01","42512","-",,603,"G",,38955
"01","441","P",,165,"G",,29711
"01","441","-",,3342,"G",,410026
"01","441","C",,35,"G",,6906
"01","441","Z",,191,"G",,38827
"01","441","S",,2951,"G",,334582
"01","4411","P",,107,"G",,18778
"01","4411","C",,23,"G",,5206
"01","4411","-",,2307,"G",,328615
"01","4411","S",,2047,"G",,279605
"01","4411","Z",,130,"G",,25026
"01","44112","C",,23,"G",,5206
"01","44112","Z",,130,"G",,25026
"01","44112","P",,107,"G",,18778
"01","44112","S",,2047,"G",,279605
"01","44112","-",,2307,"G",,328615
"01","4412","C",,7,"G",,1090
"01","4412","S",,334,"G",,25561
"01","4412","-",,383,"G",,35665
"01","4412","P",,21,"G",,4190
"01","4412","Z",,21,"H",,4824
"01","44121","P",,6,"J",,537
"01","44121","-",,75,"G",,12174
"01","44121","C","D",0,"D","D",0
"01","44121","Z",,4,"J",,641
"01","44121","S",,64,"G",,10978
"01","44122","Z",,17,"G",,4183
"01","44122","S",,270,"G",,14583
"01","44122","C",,6,"G",,1072
"01","44122","-",,308,"G",,23491
"01","44122","P",,15,"G",,3653
"01","441222","S",,47,"H",,3639
"01","441222","P",,5,"G",,1641
"01","441222","Z",,5,"H",,1073
"01","441222","-",,57,"G",,6353
"01","441228","C",,6,"G",,1072
"01","441228","Z",,12,"G",,3110
"01","441228","S",,223,"G",,10944
"01","441228","P",,10,"G",,2012
"01","441228","-",,251,"G",,17138
"01","4413","S",,570,"G",,29416
"01","4413","P",,37,"H",,6743
"01","4413","-",,652,"G",,45746
"01","4413","C",,5,"G",,610
"01","4413","Z",,40,"G",,8977
"01","442","P",,48,"G",,4474
"01","442","C",,18,"G",,2188
"01","442","Z",,57,"G",,7745
"01","442","-",,720,"G",,38887
"01","442","S",,597,"G",,24480
"01","4421","-",,292,"G",,14854
"01","4421","C",,7,"G",,758
"01","4421","Z",,22,"G",,2082
"01","4421","S",,246,"G",,11095
"01","4421","P",,17,"G",,919
"01","44211","P",,17,"G",,919
"01","44211","-",,292,"G",,14854
"01","44211","C",,7,"G",,758
"01","44211","Z",,22,"G",,2082
"01","44211","S",,246,"G",,11095
"01","4422","-",,428,"G",,24033
"01","4422","P",,31,"G",,3555
"01","4422","S",,351,"G",,13385
"01","4422","C",,11,"H",,1430
"01","4422","Z",,35,"H",,5663
"01","443","S",,271,"G",,8372
"01","443","P",,12,"H",,1061
"01","443","Z",,25,"G",,3138
"01","443","C",,5,"H",,338
"01","443","-",,313,"G",,12909
"01","4431","C",,5,"H",,338
"01","4431","Z",,25,"G",,3138
"01","4431","S",,271,"G",,8372
"01","4431","P",,12,"H",,1061
"01","4431","-",,313,"G",,12909
"01","44314","P",,12,"H",,1061
"01","44314","S",,271,"G",,8372
"01","44314","-",,313,"G",,12909
"01","44314","C",,5,"H",,338
"01","44314","Z",,25,"G",,3138
"01","443141","-",,72,"G",,3311
"01","443141","S",,64,"H",,2118
"01","443141","P","D",0,"D","D",0
"01","443141","C","D",0,"D","D",0
"01","443141","Z",,6,"H",,1015
"01","443142","P",,11,"H",,1059
"01","443142","-",,241,"G",,9598
"01","443142","C",,4,"H",,162
"01","443142","Z",,19,"H",,2123
"01","443142","S",,207,"G",,6254
"01","444","C",,15,"G",,867
"01","444","P",,30,"H",,5458
"01","444","Z",,40,"G",,5757
"01","444","-",,760,"G",,43562
"01","444","S",,675,"G",,31480
"01","4441","C",,12,"H",,733
"01","4441","P",,24,"H",,4644
"01","4441","Z",,35,"G",,5226
"01","4441","-",,460,"G",,33363
"01","4441","S",,389,"G",,22760
"01","44411","-",,42,"G",,1118
"01","44411","Z","D",0,"D","D",0
"01","44411","S",,39,"G",,984
"01","44411","P","D",0,"D","D",0
"01","44412","Z","D",0,"D","D",0
"01","44412","S",,21,"G",,1051
"01","44412","-",,22,"G",,1180
"01","44413","S",,66,"G",,5447
"01","44413","C",,5,"G",,111
"01","44413","Z",,8,"H",,810
"01","44413","-",,84,"G",,7752
"01","44413","P",,5,"G",,1384
"01","44419","Z",,24,"G",,4155
"01","44419","S",,263,"G",,15278
"01","44419","C",,7,"H",,622
"01","44419","-",,312,"G",,23313
"01","44419","P",,18,"H",,3258
"01","4442","-",,300,"G",,10199
