"ST","NAICS","LFO","ESTAB_F","ESTAB","RCPTOT_N_F","RCPTOT_F","RCPTOT"
"01","2379","P",,"13","G",,2224
"01","23799","-",,"299","G",,24897
"01","23799","C",,"5","J",,218
"01","23799","Z",,"25","G",,4822
"01","23799","S",,"256","G",,17633
"01","23799","P",,"13","G",,2224
"01","238","-",,"28772","G",,1379689
"01","238","C",,"122","G",,15272
"01","238","Z",,"702","G",,121700
"01","238","S",,"27492","G",,1156222
"01","238","P",,"456","G",,86495
"01","2381","-",,"5264","G",,273624
"01","2381","C",,"19","H",,2076
"01","2381","Z",,"72","G",,18664
"01","2381","S",,"5132","G",,240683
"01","2381","P",,"41","H",,12201
"01","2382","-",,"5143","G",,260566
"01","2382","C",,"28","H",,2293
"01","2382","Z",,"203","G",,26836
"01","2382","S",,"4806","G",,211950
"01","2382","P",,"106","G",,19487
"01","23821","-",,"2085","G",,78442
"01","23821","C",,"9","H",,800
"01","23821","Z",,"81","G",,7828
"01","23821","S",,"1959","G",,64392
"01","23821","P",,"36","G",,5422
"01","23822","-",,"2680","G",,160506
"01","23822","C",,"17","G",,1424
"01","23822","Z",,"107","G",,16394
"01","23822","S",,"2499","G",,131816
"01","23822","P",,"57","G",,10872
"01","23829","-",,"378","G",,21618
"01","23829","C",D,"0","D","D",0
"01","23829","Z",,"15","G",,2614
"01","23829","S",,"348","G",,15742
"01","23829","P",,"13","H",,3193
"01","2383","-",,"9714","G",,409198
"01","2383","C",,"19","H",,1409
"01","2383","Z",,"116","G",,19895
"01","2383","S",,"9501","G",,372877
"01","2383","P",,"78","G",,15017
"01","2389","-",,"8651","G",,436301
"01","2389","C",,"56","H",,9494
"01","2389","Z",,"311","G",,56305
"01","2389","S",,"8053","G",,330712
"01","2389","P",,"231","G",,39790
"01","31-33","-",,"4646","G",,193770
"01","31-33","C",,"74","G",,9759
"01","31-33","Z",,"304","G",,36836
"01","31-33","S",,"3993","G",,124546
"01","31-33","P",,"275","G",,22629
"01","311","-",,"736","G",,18081
"01","311","C",,"5","J",,230
"01","311","Z",,"24","G",,2860
"01","311","S",,"670","G",,12305
"01","311","P",,"37","G",,2686
"01","3111","-",,"36","G",,897
"01","3111","S",,"35","H",,778
"01","3111","P",D,"0","D","D",0
"01","31111","-",,"36","G",,897
"01","31111","S",,"35","H",,778
"01","31111","P",D,"0","D","D",0
"01","3112","-",D,"0","D","D",0
"01","3112","P",D,"0","D","D",0
"01","3113","-",,"14","H",,116
"01","3113","Z",D,"0","D","D",0
"01","3113","S",,"13","H",,112
"01","3114","-",,"48","G",,961
"01","3114","C",D,"0","D","D",0
"01","3114","Z",,"4","J",,49
"01","3114","S",,"40","H",,849
"01","3114","P",,"3","G",,57
"01","3115","-",,"14","H",,236
"01","3115","S",,"12","H",,231
"01","3115","P",D,"0","D","D",0
"01","3116","-",,"108","G",,2554
"01","3116","Z",,"6","H",,496
"01","3116","S",,"98","G",,1883
"01","3116","P",,"4","J",,175
"01","31161","-",,"108","G",,2554
"01","31161","Z",,"6","H",,496
"01","31161","S",,"98","G",,1883
"01","31161","P",,"4","J",,175
"01","3117","-",,"38","G",,3365
"01","3117","C",D,"0","D","D",0
"01","3117","Z",D,"0","D","D",0
"01","3117","S",,"34","H",,1398
"01","3117","P",D,"0","D","D",0
"01","31171","-",,"38","G",,3365
"01","31171","C",D,"0","D","D",0
"01","31171","Z",D,"0","D","D",0
"01","31171","S",,"34","H",,1398
"01","31171","P",D,"0","D","D",0
"01","3118","-",,"323","G",,5234
"01","3118","C",D,"0","D","D",0
"01","3118","Z",,"3","G",,153
"01","3118","S",,"312","G",,4433
"01","3118","P",,"6","G",,480
"01","3119","-",,"154","G",,4611
"01","3119","C",D,"0","D","D",0
"01","3119","Z",,"8","H",,1007
"01","3119","S",,"126","G",,2621
"01","3119","P",,"19","G",,963
"01","312","-",,"30","H",,1655
"01","312","Z",,"5","H",,408
"01","312","S",,"17","J",,614
"01","312","P",,"8","J",,633
"01","313","-",,"28","G",,1007
"01","313","S",,"28","G",,1007
"01","314","-",,"49","G",,1218
"01","314","C",,"3","J",,164
"01","314","Z",,"4","G",,314
"01","314","S",,"39","H",,592
"01","314","P",,"3","H",,148
"01","315","-",,"390","G",,7803
"01","315","C",D,"0","D","D",0
"01","315","Z",,"19","G",,2036
"01","315","S",,"352","G",,5076
"01","315","P",,"16","H",,646
"01","316","-",,"56","G",,2473
"01","316","Z",D,"0","D","D",0
"01","316","S",,"54","G",,2227
"01","316","P",D,"0","D","D",0
"01","3161","-",,"16","H",,538
"01","3161","S",,"16","H",,538
"01","31611","-",,"16","H",,538
"01","31611","S",,"16","H",,538
"01","3162","-",,"5","G",,194
"01","3162","S",,"5","G",,194
"01","31621","-",,"5","G",,194
"01","31621","S",,"5","G",,194
"01","3169","-",,"35","G",,1741
"01","3169","Z",D,"0","D","D",0
"01","3169","S",,"33","G",,1495
"01","3169","P",D,"0","D","D",0
"01","31699","-",,"35","G",,1741
"01","31699","Z",D,"0","D","D",0
"01","31699","S",,"33","G",,1495
"01","31699","P",D,"0","D","D",0
"01","321","-",,"376","G",,19147
"01","321","C",D,"0","D","D",0
"01","321","Z",,"20","H",,2369
"01","321","S",,"337","G",,15354
"01","321","P",,"17","H",,1342
"01","322","-",,"23","H",,1240
"01","322","Z",D,"0","D","D",0
"01","322","S",,"22","H",,1158
"01","323","-",,"381","G",,14929
"01","323","C",,"8","J",,1017
"01","323","Z",,"32","G",,3844
"01","323","S",,"322","G",,8748
"01","323","P",,"19","G",,1320
"01","3231","-",,"381","G",,14929
"01","3231","C",,"8","J",,1017
"01","3231","Z",,"32","G",,3844
"01","3231","S",,"322","G",,8748
"01","3231","P",,"19","G",,1320
"01","324","-",,"28","G",,1817
"01","324","Z",,"8","G",,1395
"01","324","S",,"17","H",,332
"01","324","P",,"3","J",,90
"01","3241","-",,"28","G",,1817
"01","3241","Z",,"8","G",,1395
"01","3241","S",,"17","H",,332
"01","3241","P",,"3","J",,90
"01","325","-",,"179","G",,8958
"01","325","C",,"5","H",,731
"01","325","Z",,"11","J",,1273
"01","325","S",,"152","G",,4966
"01","325","P",,"11","H",,1988
"01","3251","-",,"12","G",,1515
"01","3251","C",D,"0","D","D",0
"01","3251","S",,"10","J",,737
"01","3251","P",D,"0","D","D",0
"01","3252","-",,"4","H",,122
"01","3252","Z",D,"0","D","D",0
"01","3252","S",D,"0","D","D",0
"01","3253","-",,"19","G",,1671
"01","3253","S",,"17","H",,783
"01","3253","P",D,"0","D","D",0
"01","3254","-",,"18","H",,1682
"01","3254","C",D,"0","D","D",0
"01","3254","Z",,"3","J",,241
"01","3254","S",,"10","H",,568
"01","3254","P",D,"0","D","D",0
"01","32541","-",,"18","H",,1682
"01","32541","C",D,"0","D","D",0
"01","32541","Z",,"3","J",,241
"01","32541","S",,"10","H",,568
"01","32541","P",D,"0","D","D",0
"01","3255","-",,"37","H",,2203
"01","3255","C",D,"0","D","D",0
"01","3255","Z",,"4","J",,968
"01","3255","S",,"30","H",,1211
"01","3255","P",D,"0","D","D",0
"01","3256","-",,"60","H",,1083
"01","3256","C",D,"0","D","D",0
"01","3256","Z",D,"0","D","D",0
"01","3256","S",,"57","H",,1016
"01","3256","P",D,"0","D","D",0
"01","3259","-",,"29","G",,682
"01","3259","Z",D,"0","D","D",0
"01","3259","S",,"25","G",,555
"01","3259","P",D,"0","D","D",0
"01","326","-",,"42","G",,1024
"01","326","Z",,"5","G",,184
"01","326","S",,"33","H",,619
"01","326","P",,"4","J",,221
"01","327","-",,"97","G",,3677
"01","327","C",D,"0","D","D",0
"01","327","Z",,"6","J",,646
"01","327","S",,"88","G",,2754
"01","327","P",D,"0","D","D",0
"01","3271","-",,"23","G",,428
"01","3271","Z",D,"0","D","D",0
"01","3271","S",,"22","G",,421
"01","3272","-",,"21","H",,614
"01","3272","C",D,"0","D","D",0
"01","3272","Z",D,"0","D","D",0
"01","3272","S",,"18","G",,202
"01","32721","-",,"21","H",,614
"01","32721","C",D,"0","D","D",0
"01","32721","Z",D,"0","D","D",0
"01","32721","S",,"18","G",,202
"01","3273","-",,"33","G",,1300
"01","3273","Z",D,"0","D","D",0
"01","3273","S",,"30","G",,956
"01","3273","P",D,"0","D","D",0
"01","3274","-",D,"0","D","D",0
"01","3274","Z",D,"0","D","D",0
"01","3279","-",,"19","G",,1332
"01","3279","Z",D,"0","D","D",0
"01","3279","S",,"18","H",,1175
"01","331","-",,"81","G",,4490
"01","331","C",,"4","H",,119
"01","331","Z",,"9","H",,1997
"01","331","S",,"60","G",,2055
"01","331","P",,"8","H",,319
"01","332","-",,"586","G",,33828
"01","332","C",,"15","G",,4348
"01","332","Z",,"57","G",,6634
"01","332","S",,"468","G",,18071
"01","332","P",,"46","G",,4775
"01","333","-",,"240","G",,10089
"01","333","C",,"11","H",,1492
"01","333","Z",,"19","H",,2063
"01","333","S",,"194","G",,5420
"01","333","P",,"16","G",,1114
"01","334","-",,"105","G",,5928
"01","334","Z",,"6","H",,1197
"01","334","S",,"92","G",,4255
"01","334","P",,"7","G",,476
"01","335","-",,"79","G",,3871
"01","335","C",D,"0","D","D",0
"01","335","Z",,"5","G",,808
"01","335","S",,"69","H",,2938
"01","335","P",,"4","H",,83
"01","336","-",,"170","G",,10675
"01","336","C",D,"0","D","D",0
"01","336","Z",,"11","H",,1894
"01","336","S",,"150","G",,7822
"01","336","P",,"7","J",,913
"01","337","-",,"222","G",,8524
"01","337","C",D,"0","D","D",0
"01","337","Z",,"5","H",,512
"01","337","S",,"210","G",,7791
"01","337","P",,"5","J",,137
"01","339","-",,"748","G",,33336
"01","339","C",,"12","H",,1348
"01","339","Z",,"56","G",,6125
"01","339","S",,"619","G",,20442
"01","339","P",,"61","H",,5421
"01","3391","-",,"97","H",,5978
"01","3391","C",D,"0","D","D",0
"01","3391","Z",,"8","H",,940
"01","3391","S",,"82","H",,3665
"01","3391","P",,"6","G",,1317
"01","33911","-",,"97","H",,5978
"01","33911","C",D,"0","D","D",0
"01","33911","Z",,"8","H",,940
"01","33911","S",,"82","H",,3665
"01","33911","P",,"6","G",,1317
"01","3399","-",,"651","G",,27358
"01","3399","C",,"11","H",,1292
"01","3399","Z",,"48","G",,5185
"01","3399","S",,"537","G",,16777
"01","3399","P",,"55","J",,4104
"01","42","-",,"5164","G",,393058
"01","42","C",,"96","G",,14245
"01","42","Z",,"393","G",,58013
"01","42","S",,"4353","G",,276694
"01","42","P",,"322","G",,44106
"01","423","-",,"2505","G",,211831
"01","423","C",,"48","G",,6461
"01","423","Z",,"215","G",,30209
"01","423","S",,"2076","G",,151371
"01","423","P",,"166","G",,23790
"01","4231","-",,"328","G",,40236
"01","4231","C",,"8","H",,1856
"01","4231","Z",,"28","G",,5011
"01","4231","S",,"279","G",,32066
"01","4231","P",,"13","H",,1303
"01","4232","-",,"190","G",,13222
"01","4232","C",D,"0","D","D",0
"01","4232","Z",,"15","G",,2231
"01","4232","S",,"168","G",,9351
"01","4232","P",,"6","H",,1613
"01","4233","-",,"136","G",,17707
"01","4233","C",,"3","J",,1414
"01","4233","Z",,"18","G",,3296
"01","4233","S",,"105","G",,11368
"01","4233","P",,"10","G",,1629
"01","4234","-",,"145","G",,13486
"01","4234","C",,"3","H",,267
"01","4234","Z",,"20","H",,2159
"01","4234","S",,"112","G",,10135
"01","4234","P",,"10","G",,925
"01","4235","-",,"51","G",,4627
"01","4235","C",D,"0","D","D",0
"01","4235","Z",,"5","H",,806
"01","4235","S",,"40","G",,2976
"01","4235","P",,"5","J",,747
"01","4236","-",,"82","H",,9868
"01","4236","Z",,"7","H",,472
"01","4236","S",,"70","H",,8035
"01","4236","P",,"5","G",,1361
"01","4237","-",,"61","G",,5968
"01","4237","Z",,"10","J",,1191
"01","4237","S",,"46","H",,4134
"01","4237","P",,"5","G",,643
"01","4238","-",,"227","G",,28511
"01","4238","C",,"11","G",,620
"01","4238","Z",,"35","H",,5930
"01","4238","S",,"158","G",,16468
"01","4238","P",,"23","G",,5493
"01","4239","-",,"1285","G",,78206
"01","4239","C",,"21","G",,2179
"01","4239","Z",,"77","G",,9113
"01","4239","S",,"1098","G",,56838
"01","4239","P",,"89","G",,10076
"01","42391","-",,"183","G",,6099
"01","42391","C",D,"0","D","D",0
"01","42391","Z",,"13","G",,656
"01","42391","S",,"150","G",,4677
"01","42391","P",,"19","G",,761
"01","42392","-",,"86","G",,2391
"01","42392","C",D,"0","D","D",0
"01","42392","Z",D,"0","D","D",0
"01","42392","S",,"77","G",,2010
"01","42392","P",,"6","J",,174
"01","42393","-",,"163","G",,11346
"01","42393","C",,"3","G",,97
"01","42393","Z",,"9","H",,1139
"01","42393","S",,"142","G",,9117
"01","42393","P",,"9","H",,993
"01","42394","-",,"223","G",,10245
"01","42394","C",D,"0","D","D",0
"01","42394","Z",,"6","G",,719
"01","42394","S",,"208","G",,8805
"01","42394","P",,"6","J",,241
"01","42399","-",,"630","G",,48125
"01","42399","C",,"13","H",,1579
"01","42399","Z",,"47","G",,6410
"01","42399","S",,"521","G",,32229
"01","42399","P",,"49","G",,7907
"01","424","-",,"1958","G",,136612
"01","424","C",,"40","G",,6645
"01","424","Z",,"136","G",,23369
"01","424","S",,"1660","G",,92566
"01","424","P",,"122","G",,14032
"01","4241","-",,"73","H",,4541
"01","4241","Z",,"6","G",,258
"01","4241","S",,"63","H",,3563
"01","4241","P",,"4","H",,720
"01","4242","-",,"61","G",,5865
"01","4242","C",D,"0","D","D",0
"01","4242","Z",,"8","H",,1966
"01","4242","S",,"43","H",,2764
"01","4242","P",,"9","H",,981
"01","42421","-",,"61","G",,5865
"01","42421","C",D,"0","D","D",0
"01","42421","Z",,"8","H",,1966
"01","42421","S",,"43","H",,2764
"01","42421","P",,"9","H",,981
"01","4243","-",,"368","G",,15436
"01","4243","C",,"5","H",,415
"01","4243","Z",,"13","G",,2822
"01","4243","S",,"317","G",,9462
"01","4243","P",,"33","G",,2737
"01","4244","-",,"441","G",,50654
"01","4244","C",,"8","J",,2802
"01","4244","Z",,"58","G",,11522
"01","4244","S",,"354","G",,35074
"01","4244","P",,"21","G",,1256
"01","4245","-",,"82","G",,5253
"01","4245","C",,"3","G",,311
"01","4245","Z",,"5","H",,871
"01","4245","S",,"68","H",,2322
"01","4245","P",,"6","G",,1749
"01","4246","-",,"32","G",,1800
"01","4246","C",D,"0","D","D",0
"01","4246","Z",D,"0","D","D",0
"01","4246","S",,"23","H",,1117
"01","4246","P",,"5","H",,304
"01","4247","-",,"30","G",,3104
"01","4247","C",D,"0","D","D",0
"01","4247","Z",D,"0","D","D",0
"01","4247","S",,"23","G",,920
"01","4247","P",D,"0","D","D",0
"01","4248","-",,"36","G",,2775
"01","4248","C",,"3","H",,638
"01","4248","Z",D,"0","D","D",0
"01","4248","S",,"27","H",,1599
"01","4248","P",,"4","J",,464
"01","4249","-",,"835","G",,47184
"01","4249","C",,"14","H",,988
"01","4249","Z",,"41","H",,5368
"01","4249","S",,"742","G",,35745
"01","4249","P",,"38","G",,5083
"01","42491","-",,"40","H",,1822
"01","42491","S",,"38","H",,1792
"01","42491","P",D,"0","D","D",0
"01","42492","-",,"117","G",,2669
"01","42492","C",D,"0","D","D",0
"01","42492","Z",D,"0","D","D",0
"01","42492","S",,"111","G",,2406
"01","42492","P",D,"0","D","D",0
"01","42493","-",,"147","G",,7327
"01","42493","C",D,"0","D","D",0
"01","42493","Z",,"3","J",,818
"01","42493","S",,"137","G",,5950
"01","42493","P",,"5","J",,475
"01","42494","-",,"13","G",,1470
"01","42494","Z",D,"0","D","D",0
"01","42494","S",,"11","G",,1153
"01","42494","P",D,"0","D","D",0
"01","42495","-",,"35","G",,1806
"01","42495","Z",D,"0","D","D",0
"01","42495","S",,"33","G",,1522
"01","42495","P",D,"0","D","D",0
"01","42499","-",,"483","G",,32090
"01","42499","C",,"11","H",,897
"01","42499","Z",,"34","H",,4210
"01","42499","S",,"412","G",,22922
"01","42499","P",,"26","G",,4061
"01","425","-",,"701","G",,44615
"01","425","C",,"8","H",,1139
"01","425","Z",,"42","G",,4435
"01","425","S",,"617","G",,32757
"01","425","P",,"34","G",,6284
"01","4251","-",,"701","G",,44615
"01","4251","C",,"8","H",,1139
"01","4251","Z",,"42","G",,4435
"01","4251","S",,"617","G",,32757
"01","4251","P",,"34","G",,6284
"01","42511","-",,"78","G",,3822
"01","42511","C",D,"0","D","D",0
"01","42511","Z",,"4","G",,344
"01","42511","S",,"68","G",,2946
"01","42511","P",,"5","H",,517
"01","42512","-",,"623","G",,40793
"01","42512","C",,"7","H",,1124
"01","42512","Z",,"38","G",,4091
"01","42512","S",,"549","G",,29811
"01","42512","P",,"29","G",,5767
"01","44-45","-",,"28910","G",,1317452
"01","44-45","C",,"234","G",,32397
"01","44-45","Z",,"950","G",,139216
"01","44-45","S",,"26617","G",,1009671
"01","44-45","P",,"1109","G",,136168
"01","441","-",,"3246","G",,404309
"01","441","C",,"41","G",,7677
"01","441","Z",,"188","G",,39093
"01","441","S",,"2852","G",,325445
"01","441","P",,"165","G",,32094
"01","4411","-",,"2274","G",,329539
"01","4411","C",,"30","G",,6306
"01","4411","Z",,"119","G",,23459
"01","4411","S",,"2019","G",,277391
"01","4411","P",,"106","G",,22383
"01","44112","-",,"2274","G",,329539
"01","44112","C",,"30","G",,6306
"01","44112","Z",,"119","G",,23459
"01","44112","S",,"2019","G",,277391
"01","44112","P",,"106","G",,22383
"01","4412","-",,"369","G",,29117
"01","4412","C",,"6","G",,1049
"01","4412","Z",,"25","H",,3198
"01","4412","S",,"316","G",,21175
"01","4412","P",,"22","G",,3695
"01","44121","-",,"75","G",,9960
"01","44121","Z",,"6","J",,795
"01","44121","S",,"64","H",,8608
"01","44121","P",,"5","G",,557
"01","44122","-",,"294","G",,19157
"01","44122","C",,"6","G",,1049
"01","44122","Z",,"19","G",,2403
"01","44122","S",,"252","G",,12567
"01","44122","P",,"17","G",,3138
"01","441222","-",,"62","G",,4961
"01","441222","Z",,"5","H",,467
"01","441222","S",,"51","G",,2778
"01","441222","P",,"6","H",,1716
"01","441228","-",,"232","G",,14196
"01","441228","C",,"6","G",,1049
"01","441228","Z",,"14","G",,1936
"01","441228","S",,"201","G",,9789
"01","441228","P",,"11","H",,1422
"01","4413","-",,"603","G",,45653
"01","4413","C",,"5","G",,322
"01","4413","Z",,"44","G",,12436
"01","4413","S",,"517","G",,26879
"01","4413","P",,"37","H",,6016
"01","442","-",,"685","G",,36124
"01","442","C",,"17","G",,1562
"01","442","Z",,"55","G",,7892
"01","442","S",,"562","G",,20600
"01","442","P",,"51","G",,6070
"01","4421","-",,"291","G",,13649
"01","4421","C",,"10","G",,860
"01","4421","Z",,"22","G",,2632
"01","4421","S",,"244","G",,8839
"01","4421","P",,"15","G",,1318
"01","44211","-",,"291","G",,13649
"01","44211","C",,"10","G",,860
"01","44211","Z",,"22","G",,2632
"01","44211","S",,"244","G",,8839
"01","44211","P",,"15","G",,1318
"01","4422","-",,"394","G",,22475
"01","4422","C",,"7","H",,702
"01","4422","Z",,"33","G",,5260
"01","4422","S",,"318","G",,11761
"01","4422","P",,"36","G",,4752
"01","443","-",,"284","G",,11538
"01","443","C",,"6","H",,354
"01","443","Z",,"25","H",,3047
"01","443","S",,"241","G",,7185
"01","443","P",,"12","H",,952
"01","4431","-",,"284","G",,11538
"01","4431","C",,"6","H",,354
"01","4431","Z",,"25","H",,3047
"01","4431","S",,"241","G",,7185
"01","4431","P",,"12","H",,952
"01","44314","-",,"284","G",,11538
"01","44314","C",,"6","H",,354
"01","44314","Z",,"25","H",,3047
"01","44314","S",,"241","G",,7185
"01","44314","P",,"12","H",,952
"01","443141","-",,"71","G",,2941
"01","443141","C",D,"0","D","D",0
"01","443141","Z",,"7","G",,1169
"01","443141","S",,"62","H",,1590
"01","443141","P",D,"0","D","D",0
"01","443142","-",,"213","G",,8597
"01","443142","C",,"5","H",,175
"01","443142","Z",,"18","H",,1878
"01","443142","S",,"179","G",,5595
"01","443142","P",,"11","H",,949
"01","444","-",,"704","G",,48456
"01","444","C",,"13","H",,1152
"01","444","Z",,"44","G",,6351
"01","444","S",,"618","G",,31948
"01","444","P",,"29","G",,9005
"01","4441","-",,"429","G",,36358
"01","4441","C",,"12","H",,1112
"01","4441","Z",,"37","G",,5179
"01","4441","S",,"359","G",,23546
"01","4441","P",,"21","G",,6521
"01","44411","-",,"42","G",,1776
"01","44411","Z",,"3","H",,200
"01","44411","S",,"39","G",,1576
"01","44412","-",,"24","G",,1306
"01","44412","Z",D,"0","D","D",0
"01","44412","S",,"22","G",,1021
"01","44412","P",D,"0","D","D",0
"01","44413","-",,"82","G",,7932
"01","44413","C",,"4","G",,151
"01","44413","Z",,"8","J",,764
"01","44413","S",,"64","G",,5441
"01","44413","P",,"6","G",,1576
"01","44419","-",,"281","G",,25344
