"","YEAR","Full_FIPS_Code","fips_year","Log_predictions","Predictions"
"100",2005,"12069","12069-2005",8.18519566918628,3587.44550312619
"101",2005,"12071","12071-2005",10.3632529355485,31674.0475584451
"102",2005,"12073","12073-2005",10.7950046516208,48776.5357601419
"103",2005,"12081","12081-2005",9.66414292697105,15742.8713165578
"104",2005,"12083","12083-2005",8.50614267107212,4945.0515618595
"105",2005,"12086","12086-2005",12.826087497141,371791.130025449
"106",2005,"12091","12091-2005",9.39020109679076,11970.506320626
"107",2005,"12095","12095-2005",11.8820236613391,144642.963083898
"108",2005,"12097","12097-2005",9.75373565238808,17218.4308887716
"109",2005,"12099","12099-2005",11.9684941281792,157706.994974597
"110",2005,"12101","12101-2005",10.1831701131294,26454.1973090432
"111",2005,"12103","12103-2005",11.9531836992672,155310.823254382
"112",2005,"12105","12105-2005",10.4117225594446,33247.0911964823
"113",2005,"12111","12111-2005",8.86393285812965,7072.24224710857
"114",2005,"12115","12115-2005",10.0406912878117,22941.2364334443
"115",2005,"12117","12117-2005",10.4879430651568,35880.2780346254
"116",2005,"12127","12127-2005",10.5080157568056,36607.7687138072
"117",2005,"13013","13013-2005",8.088548724452,3256.95739603412
"118",2005,"13015","13015-2005",7.84564709188637,2554.59018340045
"119",2005,"13021","13021-2005",9.60047504838817,14771.7972175169
"120",2005,"13045","13045-2005",8.9512310411836,7717.38643633582
"121",2005,"13047","13047-2005",7.74098559969844,2300.73887355269
"122",2005,"13051","13051-2005",10.8919779010976,53743.4942307917
"123",2005,"13053","13053-2005",8.33178782469532,4153.83725054524
"124",2005,"13057","13057-2005",8.65805374877815,5756.32050744024
"125",2005,"13059","13059-2005",9.55381106241844,14098.3220031902
"126",2005,"13063","13063-2005",11.0506673136949,62985.9719862575
"127",2005,"13067","13067-2005",11.0605224808691,63609.7780775791
"128",2005,"13073","13073-2005",8.35107484623292,4234.72998139496
"129",2005,"13077","13077-2005",8.88142273910418,7197.02294116766
"130",2005,"13089","13089-2005",12.7960295601698,360782.138316265
"131",2005,"13095","13095-2005",8.87554987501249,7154.87967553375
"132",2005,"13097","13097-2005",8.81476054541705,6732.89534893091
"133",2005,"13113","13113-2005",8.95058456291235,7712.39892602606
"134",2005,"13115","13115-2005",8.23069712775179,3754.45017140204
"135",2005,"13117","13117-2005",9.61889341426059,15046.3906013428
"136",2005,"13121","13121-2005",12.898527025806,399722.975858641
"137",2005,"13127","13127-2005",7.93999514772209,2807.34688624027
"138",2005,"13135","13135-2005",10.7778364106045,47946.2758821717
"139",2005,"13139","13139-2005",9.85613207930469,19074.9661066551
"140",2005,"13151","13151-2005",9.48266050062604,13130.0726528133
"141",2005,"13153","13153-2005",7.80599346692704,2455.27356778572
"142",2005,"13177","13177-2005",6.95078669492957,1043.97069166381
"143",2005,"13179","13179-2005",7.47726372952316,1767.39807431139
"144",2005,"13185","13185-2005",8.21046911376996,3679.26805679422
"145",2005,"13215","13215-2005",10.4382062613433,34139.3603929157
"146",2005,"13217","13217-2005",8.37232093961089,4325.66402602864
"147",2005,"13223","13223-2005",8.41974303495385,4535.73777936146
"148",2005,"13225","13225-2005",7.23925492299265,1393.05565036507
"149",2005,"13245","13245-2005",9.91755814232548,20283.4009292348
"150",2005,"13247","13247-2005",8.57892193319489,5318.36887667503
"151",2005,"13255","13255-2005",7.82733857209853,2508.24496918999
"152",2005,"13295","13295-2005",8.02705319946756,3062.70318712225
"153",2005,"13297","13297-2005",7.2116884333865,1355.1784653502
"154",2005,"13313","13313-2005",8.56374774352866,5238.2761465777
"155",2005,"15003","15003-2005",13.0950255497715,486516.23436882
"156",2005,"16001","16001-2005",9.51141042781264,13513.0400495449
"157",2005,"16005","16005-2005",9.0649225015826,8646.60901417363
"158",2005,"16019","16019-2005",9.24638254317176,10366.9956442919
"159",2005,"16027","16027-2005",8.34169017840472,4195.17434573966
"160",2005,"16045","16045-2005",6.21275394240124,499.073780932208
"161",2005,"16069","16069-2005",7.61475200246395,2027.89178425017
"162",2005,"17007","17007-2005",7.48802239815569,1786.5155795846
"163",2005,"17019","17019-2005",11.9189909959367,150090.09047223
"164",2005,"17027","17027-2005",7.5210200742192,1846.44984960547
"165",2005,"17031","17031-2005",15.6129279902461,6034043.99734269
"166",2005,"17037","17037-2005",8.83851202246349,6894.72580671987
"167",2005,"17039","17039-2005",7.12451396940181,1242.04434877199
"168",2005,"17043","17043-2005",12.9954493128372,440404.681039373
"169",2005,"17053","17053-2005",6.80858616276351,905.589545193246
"170",2005,"17063","17063-2005",9.3598104545439,11612.1872960961
"171",2005,"17077","17077-2005",8.43276429280649,4595.18498931037
"172",2005,"17089","17089-2005",10.8572151849595,51907.32442709
"173",2005,"17091","17091-2005",9.55540598712822,14120.8257064054
"174",2005,"17093","17093-2005",9.03441818523067,8386.83241470567
"175",2005,"17097","17097-2005",12.3734613792145,236442.748459831
"176",2005,"17111","17111-2005",11.2213082356421,74705.4431780411
"177",2005,"17113","17113-2005",10.1495326568409,25579.1451743758
"178",2005,"17115","17115-2005",9.43091920860807,12467.9821423563
"179",2005,"17119","17119-2005",10.3135485962559,30138.1953936594
"180",2005,"17133","17133-2005",7.44880359701565,1717.80672637433
"181",2005,"17143","17143-2005",10.7338077727907,45881.0644993456
"182",2005,"17161","17161-2005",10.0666014574753,23543.4153523386
"183",2005,"17163","17163-2005",11.3120954292473,81805.1459263527
"184",2005,"17167","17167-2005",10.6686309069732,42986.0492923306
"185",2005,"17179","17179-2005",8.65749988727109,5753.13318583772
"186",2005,"17183","17183-2005",8.50579908352027,4943.3527955538
"187",2005,"17197","17197-2005",11.6984833808827,120388.99221395
"188",2005,"17199","17199-2005",8.31868205465102,4099.75319545899
"189",2005,"17201","17201-2005",10.906281659036,54517.7523625882
"190",2005,"18003","18003-2005",10.2607274319416,28587.5741449379
"191",2005,"18005","18005-2005",8.95283097462644,7729.74362368923
"192",2005,"18011","18011-2005",6.70176213278678,813.838654154949
"193",2005,"18019","18019-2005",9.0333983337821,8378.28345159585
"194",2005,"18035","18035-2005",10.3368287642563,30848.0483341045
"195",2005,"18039","18039-2005",9.30159213477474,10955.4478796285
"196",2005,"18043","18043-2005",8.4834984907214,4834.33321648392
"197",2005,"18057","18057-2005",8.04690471686746,3124.10998519229
"198",2005,"18059","18059-2005",7.30957863433306,1494.54730557292
"199",2005,"18063","18063-2005",7.87070186215956,2619.40340329502
"200",2005,"18067","18067-2005",8.30353108633192,4038.10615015519
"201",2005,"18081","18081-2005",8.17262408654031,3542.62793961087
"202",2005,"18089","18089-2005",11.1461189632437,69294.3715485311
"203",2005,"18091","18091-2005",9.72823030611401,16784.8220245509
"204",2005,"18095","18095-2005",9.25242805006769,10429.8592175702
"205",2005,"18097","18097-2005",12.2698567262577,213172.446743163
"206",2005,"18105","18105-2005",9.4902395387874,13229.9640366541
"207",2005,"18109","18109-2005",8.03442392695347,3085.36093715685
"208",2005,"18127","18127-2005",9.575492746929,14407.3352312712
"209",2005,"18141","18141-2005",10.514289050587,36838.1418452837
"210",2005,"18157","18157-2005",9.9808591218367,21608.8692287616
"211",2005,"18163","18163-2005",10.3437172010173,31061.2767262525
"212",2005,"18167","18167-2005",8.36100151161194,4276.97606334478
"213",2005,"18173","18173-2005",6.97835714634033,1073.15388321388
"214",2005,"19013","19013-2005",8.78527127041444,6537.24610177524
"215",2005,"19049","19049-2005",8.02943456945872,3070.00530765844
"216",2005,"19061","19061-2005",10.1110912499934,24614.5066662167
"217",2005,"19103","19103-2005",9.93679427672013,20677.3520562025
"218",2005,"19113","19113-2005",9.40149447225002,12106.459985874
"219",2005,"19153","19153-2005",11.1750625667242,71329.3074926384
"220",2005,"19155","19155-2005",8.71902522382152,6118.21229284225
"221",2005,"19163","19163-2005",9.29259723993115,10857.346644565
"222",2005,"19169","19169-2005",9.60039911389886,14770.6755712252
"223",2005,"19181","19181-2005",8.59132374436354,5384.73697487667
"224",2005,"19193","19193-2005",9.48227888490767,13125.062966654
"225",2005,"20015","20015-2005",8.31543026524244,4086.44331363493
"226",2005,"20045","20045-2005",9.33827313001637,11364.7658121512
"227",2005,"20079","20079-2005",6.45727019488919,637.318923355127
"228",2005,"20091","20091-2005",9.93487884090074,20637.7838227275
"229",2005,"20103","20103-2005",8.25714786458519,3855.08318635332
"230",2005,"20161","20161-2005",8.17216914315828,3541.01661103417
"231",2005,"20173","20173-2005",10.1455468315622,25477.39408667
"232",2005,"20177","20177-2005",9.57250009862152,14364.2835952095
"233",2005,"20209","20209-2005",10.3038246793387,29846.5543303474
"234",2005,"21015","21015-2005",8.86346817986663,7068.9566932874
"235",2005,"21017","21017-2005",7.61363648506084,2025.63089693724
"236",2005,"21019","21019-2005",7.6897855306937,2185.9057022724
"237",2005,"21029","21029-2005",7.50000065874628,1808.04360549766
"238",2005,"21037","21037-2005",9.33628743834012,11342.2212819262
"239",2005,"21047","21047-2005",7.16337802354146,1291.26549910572
"240",2005,"21049","21049-2005",8.10797777877306,3320.85573024692
"241",2005,"21059","21059-2005",8.1634025522085,3510.10963918988
"242",2005,"21067","21067-2005",10.8880153973776,53530.9568032451
"243",2005,"21089","21089-2005",7.86307723774838,2599.50738239449
"244",2005,"21093","21093-2005",7.56476021073895,1929.00616863014
"245",2005,"21101","21101-2005",8.09084346819326,3264.43986052003
"246",2005,"21111","21111-2005",12.2926435228046,218085.730317944
"247",2005,"21113","21113-2005",7.63514664496407,2069.67453610749
"248",2005,"21117","21117-2005",10.7986004070191,48952.239957256
"249",2005,"21185","21185-2005",7.85352965374441,2574.80647193774
"250",2005,"21209","21209-2005",8.53554315043508,5092.59677030592
"251",2005,"21211","21211-2005",7.27037491862802,1437.08914353777
"252",2005,"21227","21227-2005",7.33051577145722,1526.16872329598
"253",2005,"21239","21239-2005",6.91253448335732,1004.79064298764
"254",2005,"22005","22005-2005",7.90003985843291,2697.38983985783
"255",2005,"22017","22017-2005",10.3757053989118,32070.9334502081
"256",2005,"22019","22019-2005",9.60187797303334,14792.5354795949
"257",2005,"22033","22033-2005",11.3071883774017,81404.7071245586
"258",2005,"22055","22055-2005",8.80032118609441,6636.37517543227
"259",2005,"22057","22057-2005",8.75611800986371,6349.41530607406
"260",2005,"22063","22063-2005",7.47998624540132,1772.21639963918
"261",2005,"22073","22073-2005",9.58276055263904,14512.4263729466
"262",2005,"22079","22079-2005",9.57108296783856,14343.9419435462
"263",2005,"22093","22093-2005",8.50387977200907,4933.87406086145
"264",2005,"22099","22099-2005",6.99875451750766,1095.26817123939
"265",2005,"22105","22105-2005",8.26494342476482,3885.25316247473
"266",2005,"22121","22121-2005",7.427282871825,1681.23323545692
"267",2005,"23001","23001-2005",8.22136757588807,3719.58572153949
"268",2005,"23005","23005-2005",10.3198647339022,30329.1548123246
"269",2005,"24001","24001-2005",8.15322097544709,3474.55250944758
"270",2005,"24003","24003-2005",11.6149018269766,110735.72957139
"271",2005,"24005","24005-2005",12.4245552507577,248837.474816521
"272",2005,"24013","24013-2005",9.55082042598176,14056.2220319436
"273",2005,"24015","24015-2005",8.84898853254753,6967.33816909069
"274",2005,"24017","24017-2005",11.2987739885074,80722.6100006909
"275",2005,"24021","24021-2005",10.6900802762395,43918.0324305375
"276",2005,"24025","24025-2005",9.99706750244806,21961.9678540333
"277",2005,"24027","24027-2005",11.3546789900785,85363.9355369409
"278",2005,"24031","24031-2005",13.8890870478546,1076350.86348275
"279",2005,"24033","24033-2005",13.7762792809511,961528.304034485
"280",2005,"24039","24039-2005",8.42155688415402,4543.97238961765
"281",2005,"24043","24043-2005",9.69177015099731,16183.866841019
"282",2005,"24045","24045-2005",8.89782840754971,7316.06875637609
"283",2005,"24510","24510-2005",13.7299352902469,917984.045890119
"284",2005,"25005","25005-2005",11.1639136301334,70538.478210679
"285",2005,"25009","25009-2005",11.8415132224349,138900.513054829
"286",2005,"25013","25013-2005",11.2118880256307,74005.0065242384
"287",2005,"25015","25015-2005",10.3913758687711,32577.458423058
"288",2005,"25017","25017-2005",13.2872734031078,589643.504209448
"289",2005,"25021","25021-2005",12.8748976631225,390388.494925931
"290",2005,"25023","25023-2005",11.6317627942208,112618.670575163
"291",2005,"25025","25025-2005",14.4324953960938,1853331.51435262
"292",2005,"25027","25027-2005",11.3131006223719,81887.4172389485
"293",2005,"26017","26017-2005",9.36998633287463,11730.9547579479
"294",2005,"26021","26021-2005",9.31012790016439,11049.3612535265
"295",2005,"26025","26025-2005",9.44332430054299,12623.6119121069
"296",2005,"26045","26045-2005",9.92648573170256,20465.2935270169
"297",2005,"26049","26049-2005",11.4884544863672,97582.6008341406
"298",2005,"26065","26065-2005",11.6857909656313,118870.621413163
"299",2005,"26075","26075-2005",8.77565846101752,6474.70587624274
"300",2005,"26077","26077-2005",10.3231946584034,30430.3169456926
"301",2005,"26081","26081-2005",11.5792845304387,106861.034936306
"302",2005,"26093","26093-2005",9.6303036078308,15219.0560303127
"303",2005,"26099","26099-2005",11.3620505389744,85995.5249979672
"304",2005,"26111","26111-2005",9.21256293225686,10022.2503199862
"305",2005,"26115","26115-2005",9.75629374347222,17262.5335886227
"306",2005,"26121","26121-2005",9.00939981341893,8179.61050893821
"307",2005,"26125","26125-2005",11.295691854864,80474.1951491668
"308",2005,"26139","26139-2005",10.2243930111114,27567.5052234507
"309",2005,"26145","26145-2005",9.9599593729144,21161.935952252
"310",2005,"26147","26147-2005",9.5697400483898,14324.692113317
"311",2005,"26161","26161-2005",12.1403945784914,187286.456837743
"312",2005,"26163","26163-2005",13.0996750728419,488783.569754113
"313",2005,"27003","27003-2005",11.4138283505776,90565.4751641533
"314",2005,"27009","27009-2005",8.59503521441927,5404.75939824525
"315",2005,"27013","27013-2005",8.71253607988378,6078.63887031609
"316",2005,"27019","27019-2005",9.92630868486918,20461.6705323331
"317",2005,"27027","27027-2005",8.13089795369701,3397.84930702005
"318",2005,"27037","27037-2005",11.9173717895059,149847.2602817
"319",2005,"27053","27053-2005",13.0288031773149,455341.596283191
"320",2005,"27103","27103-2005",8.15069185602323,3465.77605423659
"321",2005,"27109","27109-2005",9.71373409858162,16543.2608516605
"322",2005,"27119","27119-2005",7.89300784322514,2678.48828936679
"323",2005,"27123","27123-2005",13.0498543632978,465028.681493187
"324",2005,"27139","27139-2005",9.10657765595898,9014.39169122333
"325",2005,"27141","27141-2005",8.92640838485655,7528.17844275043
"326",2005,"27145","27145-2005",9.77225425679516,17540.2629418129
"327",2005,"27163","27163-2005",10.9780577017124,58574.6742264598
"328",2005,"27171","27171-2005",8.51825106716721,5005.29217749446
"329",2005,"28033","28033-2005",8.30319483217913,4036.74854845519
"330",2005,"28035","28035-2005",8.51443597900213,4986.23292602479
"331",2005,"28045","28045-2005",6.96096177548469,1054.64740363568
"332",2005,"28049","28049-2005",9.41328767963718,12250.0791801437
"333",2005,"28059","28059-2005",7.88267689602141,2650.95941279126
"334",2005,"28089","28089-2005",7.56619188299042,1931.76985110638
"335",2005,"28121","28121-2005",8.57702509641586,5308.2903606571
"336",2005,"28163","28163-2005",5.86940738367185,354.039108730621
"337",2005,"29019","29019-2005",9.45624517633514,12787.7783367165
"338",2005,"29021","29021-2005",8.54861411720601,5159.5988706412
"339",2005,"29031","29031-2005",7.84832077909086,2561.42949750555
"340",2005,"29037","29037-2005",8.21869477785368,3709.6572943851
"341",2005,"29043","29043-2005",7.65884068135536,2119.29906092318
"342",2005,"29047","29047-2005",9.4306038526288,12464.0509095396
"343",2005,"29051","29051-2005",8.40432331065143,4466.33441879062
"344",2005,"29077","29077-2005",10.095965719001,24245.0007142951
"345",2005,"29095","29095-2005",12.003617722452,163344.659428123
"346",2005,"29097","29097-2005",8.22827358264427,3745.36210917037
"347",2005,"29099","29099-2005",8.31366592882427,4079.23980944696
"348",2005,"29165","29165-2005",7.99751919061064,2973.571963924
"349",2005,"29183","29183-2005",10.2907351786973,29458.4235987102
"350",2005,"29189","29189-2005",12.4109988312492,245486.89188544
"351",2005,"29510","29510-2005",13.0500317406998,465111.174388528
"352",2005,"30013","30013-2005",9.38069639650699,11857.2692405359
"353",2005,"30111","30111-2005",9.33122183834857,11284.9114029066
"354",2005,"31043","31043-2005",7.04654885941033,1148.88692277878
"355",2005,"31055","31055-2005",11.354287937311,85330.5602598805
"356",2005,"31079","31079-2005",7.81324031597967,2473.131192317
"357",2005,"31109","31109-2005",10.767214326786,47439.6818264129
"358",2005,"31153","31153-2005",8.91550917887119,7446.57280140024
"359",2005,"32003","32003-2005",12.9607948988988,425404.133695925
"360",2005,"32031","32031-2005",11.4315356359478,92183.4263641664
"361",2005,"33011","33011-2005",10.4996963133795,36304.4758164074
"362",2005,"33015","33015-2005",10.1201960229111,24839.6394963097
"363",2005,"33017","33017-2005",9.67426193788597,15902.9823195324
"364",2005,"34001","34001-2005",12.0581848061582,172505.570236484
"365",2005,"34003","34003-2005",13.6905944598004,882570.948801384
"366",2005,"34005","34005-2005",12.0740257176047,175259.974235875
"367",2005,"34007","34007-2005",12.7392890437973,340881.109778746
"368",2005,"34011","34011-2005",9.77392295568473,17569.5567936181
"369",2005,"34013","34013-2005",14.3060289195674,1633162.56934648
"370",2005,"34015","34015-2005",11.0349675701257,62004.8303662618
"371",2005,"34017","34017-2005",14.9312031930677,3051681.14882776
"372",2005,"34019","34019-2005",10.279995729566,29143.749096816
"373",2005,"34021","34021-2005",12.2679636326898,212769.273098507
"374",2005,"34023","34023-2005",13.2764180171435,583277.312638767
"375",2005,"34025","34025-2005",12.7826804449563,355998.018908988
"376",2005,"34027","34027-2005",12.1063066814639,181009.841457626
"377",2005,"34029","34029-2005",11.0120491128328,60599.9358110249
"378",2005,"34031","34031-2005",12.7360403970607,339775.504307057
"379",2005,"34033","34033-2005",9.38679458499814,11929.7980256904
"380",2005,"34035","34035-2005",11.4590866391082,94758.4820361262
"381",2005,"34037","34037-2005",10.3559082441627,31442.2636866469
"382",2005,"34039","34039-2005",12.8043973534555,363813.754952058
"383",2005,"34041","34041-2005",9.77087707003853,17516.1233501599
"384",2005,"35001","35001-2005",8.76793038090674,6424.86167858481
"385",2005,"35013","35013-2005",8.6383166008915,5643.82101985159
"386",2005,"35043","35043-2005",9.91150537868251,20161.0010998391
"387",2005,"35049","35049-2005",9.6709596356498,15850.552482687
"388",2005,"35061","35061-2005",7.68629912117759,2178.29800930325
"389",2005,"36001","36001-2005",11.5865783049126,107643.304606444
"390",2005,"36005","36005-2005",15.7720923879815,7075101.78513418
"391",2005,"36007","36007-2005",10.2083675195142,27129.2434596035
"392",2005,"36015","36015-2005",9.88096922197061,19554.6662924898
"393",2005,"36027","36027-2005",12.0134817725995,164963.872209051
"394",2005,"36029","36029-2005",12.4369379480899,251937.910212623
"395",2005,"36045","36045-2005",8.46007726965587,4722.42288352792
"396",2005,"36047","36047-2005",16.5570524208913,15510882.3229014
"397",2005,"36055","36055-2005",12.0033167291372,163295.501176139
"398",2005,"36059","36059-2005",12.8868161528464,395069.174096759
"399",2005,"36061","36061-2005",15.6920229057327,6530688.32753054
"400",2005,"36063","36063-2005",10.0441872634596,23021.5787929876
"401",2005,"36065","36065-2005",10.4882071687758,35889.7553973547
"402",2005,"36067","36067-2005",11.8548904234651,140771.096833866
"403",2005,"36069","36069-2005",8.29494085767317,4003.56645929411
"404",2005,"36071","36071-2005",11.5929970443872,108336.461150695
"405",2005,"36079","36079-2005",10.4100763718735,33192.4052721734
"406",2005,"36081","36081-2005",16.3817009686552,13016143.7075108
"407",2005,"36083","36083-2005",10.529101010145,37387.8479748125
"408",2005,"36085","36085-2005",14.3889733614589,1774400.82665883
"409",2005,"36087","36087-2005",11.9659153815402,157300.832511482
"410",2005,"36091","36091-2005",9.42771447191888,12428.0894993953
"411",2005,"36093","36093-2005",11.497654327774,98484.4875320984
"412",2005,"36103","36103-2005",12.4086360138246,244907.535905508
"413",2005,"36109","36109-2005",10.6108885391162,40574.235035921
"414",2005,"36113","36113-2005",8.57859101026821,5316.60919765628
"415",2005,"36119","36119-2005",12.3846052742623,239092.377808583
"416",2005,"37001","37001-2005",8.67775808991423,5870.8698639759
"417",2005,"37021","37021-2005",9.7172344029604,16601.2687635061
"418",2005,"37023","37023-2005",7.60836076937671,2014.97238460602
"419",2005,"37027","37027-2005",7.5474166678671,1895.83881851037
"420",2005,"37035","37035-2005",8.67370894215701,5847.14590774938
"421",2005,"37049","37049-2005",7.97927794559146,2919.82203238465
"422",2005,"37051","37051-2005",9.62422842184183,15126.8777180562
"423",2005,"37057","37057-2005",8.31876420833324,4100.09001911565
"424",2005,"37063","37063-2005",10.9845644061076,58957.0449543062
"425",2005,"37065","37065-2005",8.84074658457532,6910.14972621415
"426",2005,"37067","37067-2005",10.6853511974819,43710.8309185884
"427",2005,"37071","37071-2005",8.71051439292587,6066.36217938454
"428",2005,"37081","37081-2005",11.0573948463233,63411.1407326509
"429",2005,"37089","37089-2005",8.02069642954664,3043.29603637288
"430",2005,"37097","37097-2005",9.48390357269404,13146.4044280627
"431",2005,"37119","37119-2005",12.2850485105297,216435.640676734
"432",2005,"37127","37127-2005",9.23071583803553,10205.8446292396
"433",2005,"37133","37133-2005",7.96934783859701,2890.97136935646
"434",2005,"37135","37135-2005",10.0077871146647,22198.6579796219
"435",2005,"37147","37147-2005",9.15041572600531,9418.35502010188
"436",2005,"37159","37159-2005",8.94755130844862,7689.04070118674
"437",2005,"37179","37179-2005",9.10704838852345,9018.63605784372
