"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"01","21","S",,601,"G",,24409
"01","21","P",,48,"H",,6854
"01","211","-",,508,"G",,23910
"01","211","C",,26,"G",,4884
"01","211","S",,453,"G",,14083
"01","211","P",,29,"H",,4943
"01","2111","-",,508,"G",,23910
"01","2111","C",,26,"G",,4884
"01","2111","S",,453,"G",,14083
"01","2111","P",,29,"H",,4943
"01","21111","-",,508,"G",,23910
"01","21111","C",,26,"G",,4884
"01","21111","S",,453,"G",,14083
"01","21111","P",,29,"H",,4943
"01","212","-",,83,"G",,4512
"01","212","C",,17,"G",,1148
"01","212","S",,55,"G",,2481
"01","212","P",,11,"H",,883
"01","2121","-",,21,"H",,689
"01","2121","C","D",0,"D","D",0
"01","2121","S",,17,"H",,304
"01","2121","P","D",0,"D","D",0
"01","21211","-",,21,"H",,689
"01","21211","C","D",0,"D","D",0
"01","21211","S",,17,"H",,304
"01","21211","P","D",0,"D","D",0
"01","2122","-","D",0,"D","D",0
"01","2122","S","D",0,"D","D",0
"01","2123","-",,54,"G",,3801
"01","2123","C",,15,"G",,1128
"01","2123","S",,30,"G",,2155
"01","2123","P",,9,"G",,518
"01","213","-",,107,"G",,9805
"01","213","C",,6,"H",,932
"01","213","S",,93,"H",,7845
"01","213","P","D",0,"D","D",0
"01","2131","-",,107,"G",,9805
"01","2131","C",,6,"H",,932
"01","2131","S",,93,"H",,7845
"01","2131","P","D",0,"D","D",0
"01","21311","-",,107,"G",,9805
"01","21311","C",,6,"H",,932
"01","21311","S",,93,"H",,7845
"01","21311","P","D",0,"D","D",0
"01","22","-",,256,"G",,10972
"01","22","C",,16,"G",,1905
"01","22","S",,221,"G",,5046
"01","22","P",,19,"G",,4021
"01","221","-",,256,"G",,10972
"01","221","C",,16,"G",,1905
"01","221","S",,221,"G",,5046
"01","221","P",,19,"G",,4021
"01","23","-",,39463,"G",,2028666
"01","23","C",,1703,"G",,290918
"01","23","S",,36791,"G",,1563210
"01","23","P",,969,"G",,174538
"01","236","-",,10600,"G",,750350
"01","236","C",,740,"G",,156417
"01","236","S",,9449,"G",,509750
"01","236","P",,411,"G",,84183
"01","2361","-",,8770,"G",,630530
"01","2361","C",,619,"G",,131927
"01","2361","S",,7791,"G",,429582
"01","2361","P",,360,"G",,69021
"01","2362","-",,1830,"G",,119820
"01","2362","C",,121,"G",,24490
"01","2362","S",,1658,"G",,80168
"01","2362","P",,51,"G",,15162
"01","237","-",,922,"G",,84333
"01","237","C",,116,"G",,21865
"01","237","S",,699,"G",,41729
"01","237","P",,107,"G",,20739
"01","2371","-",,177,"G",,13059
"01","2371","C","D",0,"D","D",0
"01","2371","S",,160,"G",,9138
"01","2371","P","D",0,"D","D",0
"01","2372","-",,293,"G",,39397
"01","2372","C",,62,"G",,11243
"01","2372","S",,147,"G",,11188
"01","2372","P",,84,"G",,16966
"01","23721","-",,293,"G",,39397
"01","23721","C",,62,"G",,11243
"01","23721","S",,147,"G",,11188
"01","23721","P",,84,"G",,16966
"01","2373","-",,122,"G",,8972
"01","2373","C",,14,"H",,2164
"01","2373","S",,100,"G",,5450
"01","2373","P","D",0,"D","D",0
"01","23731","-",,122,"G",,8972
"01","23731","C",,14,"H",,2164
"01","23731","S",,100,"G",,5450
"01","23731","P","D",0,"D","D",0
"01","2379","-",,330,"G",,22905
"01","2379","C",,30,"G",,5724
"01","2379","S",,292,"G",,15953
"01","2379","P",,8,"H",,1228
"01","23799","-",,330,"G",,22905
"01","23799","C",,30,"G",,5724
"01","23799","S",,292,"G",,15953
"01","23799","P",,8,"H",,1228
"01","238","-",,27941,"G",,1193983
"01","238","C",,847,"G",,112636
"01","238","S",,26643,"G",,1011731
"01","238","P",,451,"G",,69616
"01","2381","-",,5378,"G",,237650
"01","2381","C",,99,"G",,17329
"01","2381","S",,5228,"G",,209587
"01","2381","P",,51,"H",,10734
"01","2382","-",,4959,"G",,224993
"01","2382","C",,217,"G",,24044
"01","2382","S",,4652,"G",,187667
"01","2382","P",,90,"G",,13282
"01","23821","-",,2071,"G",,74219
"01","23821","C",,83,"G",,8892
"01","23821","S",,1957,"G",,61765
"01","23821","P",,31,"H",,3562
"01","23822","-",,2586,"G",,137165
"01","23822","C",,115,"G",,13439
"01","23822","S",,2421,"G",,116444
"01","23822","P",,50,"G",,7282
"01","23829","-",,302,"G",,13609
"01","23829","C",,19,"G",,1713
"01","23829","S",,274,"G",,9458
"01","23829","P",,9,"H",,2438
"01","2383","-",,9604,"G",,358926
"01","2383","C",,157,"G",,21756
"01","2383","S",,9367,"G",,324614
"01","2383","P",,80,"G",,12556
"01","2389","-",,8000,"G",,372414
"01","2389","C",,374,"G",,49507
"01","2389","S",,7396,"G",,289863
"01","2389","P",,230,"G",,33044
"01","31-33","-",,4425,"G",,194361
"01","31-33","C",,399,"G",,45412
"01","31-33","S",,3763,"G",,118803
"01","31-33","P",,263,"G",,30146
"01","311","-",,642,"G",,15591
"01","311","C",,33,"G",,2227
"01","311","S",,580,"G",,12089
"01","311","P",,29,"G",,1275
"01","3111","-",,33,"G",,1168
"01","3111","C","D",0,"D","D",0
"01","3111","S",,30,"H",,1029
"01","3111","P","D",0,"D","D",0
"01","31111","-",,33,"G",,1168
"01","31111","C","D",0,"D","D",0
"01","31111","S",,30,"H",,1029
"01","31111","P","D",0,"D","D",0
"01","3112","-","D",0,"D","D",0
"01","3112","S","D",0,"D","D",0
"01","3112","P","D",0,"D","D",0
"01","3113","-",,22,"H",,683
"01","3113","S",,20,"H",,651
"01","3113","P","D",0,"D","D",0
"01","3114","-",,48,"G",,1266
"01","3114","C","D",0,"D","D",0
"01","3114","S",,44,"G",,1219
"01","3114","P","D",0,"D","D",0
"01","3115","-",,20,"G",,217
"01","3115","S",,20,"G",,217
"01","3116","-",,94,"G",,2607
"01","3116","C","D",0,"D","D",0
"01","3116","S",,86,"G",,2082
"01","3116","P","D",0,"D","D",0
"01","31161","-",,94,"G",,2607
"01","31161","C","D",0,"D","D",0
"01","31161","S",,86,"G",,2082
"01","31161","P","D",0,"D","D",0
"01","3117","-",,58,"G",,3069
"01","3117","C",,5,"H",,1101
"01","3117","S",,52,"G",,1859
"01","3117","P","D",0,"D","D",0
"01","31171","-",,58,"G",,3069
"01","31171","C",,5,"H",,1101
"01","31171","S",,52,"G",,1859
"01","31171","P","D",0,"D","D",0
"01","3118","-",,204,"G",,3822
"01","3118","C",,6,"H",,301
"01","3118","S",,191,"G",,3297
"01","3118","P",,7,"G",,224
"01","3119","-",,160,"G",,2633
"01","3119","C",,11,"H",,401
"01","3119","S",,135,"G",,1713
"01","3119","P",,14,"G",,519
"01","312","-",,37,"H",,1717
"01","312","C","D",0,"D","D",0
"01","312","S",,25,"H",,1114
"01","312","P",,7,"H",,517
"01","313","-",,40,"G",,927
"01","313","C","D",0,"D","D",0
"01","313","S",,39,"G",,911
"01","314","-",,52,"G",,1197
"01","314","C",,6,"G",,459
"01","314","S",,43,"G",,618
"01","314","P","D",0,"D","D",0
"01","315","-",,352,"G",,8309
"01","315","C",,22,"H",,1391
"01","315","S",,313,"G",,5151
"01","315","P",,17,"H",,1767
"01","316","-",,59,"G",,2404
"01","316","C","D",0,"D","D",0
"01","316","S",,57,"G",,2271
"01","316","P","D",0,"D","D",0
"01","3161","-",,11,"H",,341
"01","3161","S",,11,"H",,341
"01","31611","-",,11,"H",,341
"01","31611","S",,11,"H",,341
"01","3162","-",,7,"G",,301
"01","3162","S",,7,"G",,301
"01","31621","-",,7,"G",,301
"01","31621","S",,7,"G",,301
"01","3169","-",,41,"G",,1762
"01","3169","C","D",0,"D","D",0
"01","3169","S",,39,"G",,1629
"01","3169","P","D",0,"D","D",0
"01","31699","-",,41,"G",,1762
"01","31699","C","D",0,"D","D",0
"01","31699","S",,39,"G",,1629
"01","31699","P","D",0,"D","D",0
"01","321","-",,340,"G",,20553
"01","321","C",,27,"G",,4690
"01","321","S",,295,"G",,12465
"01","321","P",,18,"H",,3398
"01","322","-",,24,"G",,1763
"01","322","C","D",0,"D","D",0
"01","322","S",,20,"H",,1267
"01","322","P","D",0,"D","D",0
"01","323","-",,359,"G",,16907
"01","323","C",,37,"H",,5615
"01","323","S",,295,"G",,9254
"01","323","P",,27,"G",,2038
"01","3231","-",,359,"G",,16907
"01","3231","C",,37,"H",,5615
"01","3231","S",,295,"G",,9254
"01","3231","P",,27,"G",,2038
"01","324","-",,24,"G",,990
"01","324","C","D",0,"D","D",0
"01","324","S",,18,"H",,363
"01","324","P",,4,"H",,398
"01","3241","-",,24,"G",,990
"01","3241","C","D",0,"D","D",0
"01","3241","S",,18,"H",,363
"01","3241","P",,4,"H",,398
"01","325","-",,187,"G",,8739
"01","325","C",,20,"G",,2099
"01","325","S",,160,"H",,5557
"01","325","P",,7,"H",,1083
"01","3251","-","D",0,"D","D",0
"01","3251","C","D",0,"D","D",0
"01","3251","S","D",0,"D","D",0
"01","3252","-",,5,"H",,244
"01","3252","C","D",0,"D","D",0
"01","3252","S","D",0,"D","D",0
"01","3253","-",,19,"G",,778
"01","3253","C",,5,"G",,154
"01","3253","S",,13,"H",,425
"01","3253","P","D",0,"D","D",0
"01","3254","-",,22,"G",,1388
"01","3254","C","D",0,"D","D",0
"01","3254","S",,16,"G",,799
"01","3254","P","D",0,"D","D",0
"01","32541","-",,22,"G",,1388
"01","32541","C","D",0,"D","D",0
"01","32541","S",,16,"G",,799
"01","32541","P","D",0,"D","D",0
"01","3255","-",,38,"H",,2206
"01","3255","C",,4,"H",,1113
"01","3255","S",,32,"H",,581
"01","3255","P","D",0,"D","D",0
"01","3256","-",,70,"H",,1026
"01","3256","C","D",0,"D","D",0
"01","3256","S",,68,"H",,938
"01","3256","P","D",0,"D","D",0
"01","3259","-","D",0,"D","D",0
"01","3259","C","D",0,"D","D",0
"01","3259","S","D",0,"D","D",0
"01","3259","P","D",0,"D","D",0
"01","326","-",,47,"G",,2194
"01","326","C",,6,"H",,570
"01","326","S",,40,"G",,1413
"01","326","P","D",0,"D","D",0
"01","327","-",,114,"G",,3460
"01","327","C",,7,"H",,578
"01","327","S",,103,"G",,2503
"01","327","P","D",0,"D","D",0
"01","3271","-",,22,"G",,333
"01","3271","C","D",0,"D","D",0
"01","3271","S",,21,"G",,318
"01","3272","-",,27,"H",,1136
"01","3272","C","D",0,"D","D",0
"01","3272","S","D",0,"D","D",0
"01","3272","P","D",0,"D","D",0
"01","32721","-",,27,"H",,1136
"01","32721","C","D",0,"D","D",0
"01","32721","S","D",0,"D","D",0
"01","32721","P","D",0,"D","D",0
"01","3273","-",,45,"G",,1280
"01","3273","C","D",0,"D","D",0
"01","3273","S",,41,"G",,947
"01","3273","P","D",0,"D","D",0
"01","3274","-","D",0,"D","D",0
"01","3274","C","D",0,"D","D",0
"01","3274","S","D",0,"D","D",0
"01","3279","-",,17,"H",,683
"01","3279","C","D",0,"D","D",0
"01","3279","S","D",0,"D","D",0
"01","331","-",,62,"G",,2847
"01","331","C",,6,"H",,533
"01","331","S",,50,"H",,1898
"01","331","P",,6,"H",,416
"01","332","-",,551,"G",,32169
"01","332","C",,77,"G",,9660
"01","332","S",,435,"G",,14752
"01","332","P",,39,"G",,7757
"01","333","-",,256,"G",,12894
"01","333","C",,31,"H",,4094
"01","333","S",,207,"G",,6582
"01","333","P",,18,"G",,2218
"01","334","-",,92,"G",,4941
"01","334","C","D",0,"D","D",0
"01","334","S",,72,"G",,2749
"01","334","P","S",0,"S","S",0
"01","335","-",,70,"H",,3822
"01","335","C",,9,"H",,1767
"01","335","S",,56,"G",,1904
"01","335","P",,5,"H",,151
"01","336","-",,160,"G",,12863
"01","336","C","D",0,"D","D",0
"01","336","S",,133,"G",,7526
"01","336","P",,7,"G",,2279
"01","337","-",,213,"G",,8230
"01","337","C",,10,"G",,689
"01","337","S",,199,"G",,6965
"01","337","P","D",0,"D","D",0
"01","339","-",,744,"G",,31844
"01","339","C",,66,"G",,5935
"01","339","S",,623,"G",,21451
"01","339","P",,55,"H",,4458
"01","3391","-",,73,"G",,3393
"01","3391","C",,8,"G",,461
"01","3391","S",,62,"G",,2598
"01","3391","P","D",0,"D","D",0
"01","33911","-",,73,"G",,3393
"01","33911","C",,8,"G",,461
"01","33911","S",,62,"G",,2598
"01","33911","P","D",0,"D","D",0
"01","3399","-",,671,"G",,28451
"01","3399","C",,58,"G",,5474
"01","3399","S",,561,"G",,18853
"01","3399","P",,52,"G",,4124
"01","42","-",,5061,"G",,390902
"01","42","C",,511,"G",,76716
"01","42","S",,4271,"G",,275756
"01","42","P",,279,"G",,38430
"01","423","-",,2549,"G",,208727
"01","423","C",,276,"G",,44178
"01","423","S",,2126,"G",,145119
"01","423","P",,147,"G",,19430
"01","4231","-",,288,"G",,40955
"01","4231","C",,35,"G",,6867
"01","4231","S",,234,"G",,32083
"01","4231","P",,19,"H",,2005
"01","4232","-",,175,"G",,10061
"01","4232","C",,18,"H",,2916
"01","4232","S",,153,"G",,6984
"01","4232","P","D",0,"D","D",0
"01","4233","-",,138,"G",,13427
"01","4233","C",,19,"G",,3259
"01","4233","S",,110,"G",,7964
"01","4233","P",,9,"H",,2204
"01","4234","-",,153,"G",,13364
"01","4234","C",,22,"G",,2565
"01","4234","S",,117,"H",,8452
"01","4234","P",,14,"G",,2347
"01","4235","-",,79,"H",,6048
"01","4235","C",,6,"H",,637
"01","4235","S",,66,"H",,4175
"01","4235","P",,7,"H",,1236
"01","4236","-",,84,"H",,9423
"01","4236","C",,15,"G",,1398
"01","4236","S",,62,"H",,7020
"01","4236","P","D",0,"D","D",0
"01","4237","-",,54,"G",,6759
"01","4237","C",,9,"G",,2091
"01","4237","S",,39,"H",,3533
"01","4237","P",,6,"H",,1135
"01","4238","-",,240,"G",,29185
"01","4238","C",,49,"G",,8850
"01","4238","S",,179,"G",,18422
"01","4238","P",,12,"H",,1913
"01","4239","-",,1338,"G",,79505
"01","4239","C",,103,"G",,15595
"01","4239","S",,1166,"G",,56486
"01","4239","P",,69,"G",,7424
"01","42391","-",,168,"G",,6129
"01","42391","C",,21,"G",,1417
"01","42391","S",,130,"G",,4281
"01","42391","P",,17,"G",,431
"01","42392","-",,67,"G",,1890
"01","42392","C","D",0,"D","D",0
"01","42392","S",,62,"G",,1456
"01","42392","P",,4,"G",,226
"01","42393","-",,284,"G",,15905
"01","42393","C",,12,"G",,2678
"01","42393","S",,262,"G",,11752
"01","42393","P",,10,"G",,1475
"01","42394","-",,241,"G",,12448
"01","42394","C",,8,"H",,1385
"01","42394","S",,230,"G",,10994
"01","42394","P",,3,"H",,69
"01","42399","-",,578,"G",,43133
"01","42399","C",,61,"H",,9907
"01","42399","S",,482,"G",,28003
"01","42399","P",,35,"G",,5223
"01","424","-",,1908,"G",,138922
"01","424","C",,189,"G",,29162
"01","424","S",,1623,"G",,97021
"01","424","P",,96,"G",,12739
"01","4241","-",,77,"G",,5470
"01","4241","C",,10,"H",,1180
"01","4241","S",,66,"G",,3859
"01","4241","P","D",0,"D","D",0
"01","4242","-",,61,"G",,5005
"01","4242","C",,7,"H",,1996
"01","4242","S",,48,"G",,2198
"01","4242","P","D",0,"D","D",0
"01","42421","-",,61,"G",,5005
"01","42421","C",,7,"H",,1996
"01","42421","S",,48,"G",,2198
"01","42421","P","D",0,"D","D",0
"01","4243","-",,290,"G",,15530
"01","4243","C",,24,"G",,3833
"01","4243","S",,244,"G",,9258
"01","4243","P",,22,"H",,2439
"01","4244","-",,429,"G",,51088
"01","4244","C",,67,"G",,13482
"01","4244","S",,349,"G",,35505
"01","4244","P",,13,"G",,2101
"01","4245","-",,95,"G",,8894
"01","4245","C","D",0,"D","D",0
"01","4245","S",,85,"G",,7196
"01","4245","P","D",0,"D","D",0
"01","4246","-",,40,"H",,5042
"01","4246","C",,9,"H",,1532
"01","4246","S",,28,"G",,2872
"01","4246","P","D",0,"D","D",0
"01","4247","-",,32,"H",,3345
"01","4247","C","D",0,"D","D",0
"01","4247","S",,28,"H",,3228
"01","4247","P","D",0,"D","D",0
"01","4248","-",,41,"H",,3148
"01","4248","C",,9,"H",,1271
"01","4248","S",,25,"G",,785
"01","4248","P",,7,"H",,1092
"01","4249","-",,843,"G",,41400
"01","4249","C",,56,"G",,5102
"01","4249","S",,750,"G",,32120
"01","4249","P",,37,"G",,4178
"01","42491","-",,34,"G",,2447
"01","42491","C","D",0,"D","D",0
"01","42491","S",,31,"G",,2027
"01","42491","P","D",0,"D","D",0
"01","42492","-",,168,"G",,3563
"01","42492","C","D",0,"D","D",0
"01","42492","S",,163,"G",,3531
"01","42492","P",,3,"G",,20
"01","42493","-",,142,"G",,6171
"01","42493","C",,8,"H",,757
"01","42493","S",,131,"G",,5290
"01","42493","P",,3,"G",,124
"01","42494","-","D",0,"D","D",0
"01","42494","C","D",0,"D","D",0
"01","42494","S",,4,"H",,151
"01","42494","P","D",0,"D","D",0
"01","42495","-",,39,"G",,957
"01","42495","C","D",0,"D","D",0
"01","42495","S",,38,"G",,924
"01","42499","-",,453,"G",,27104
"01","42499","C",,41,"G",,3512
"01","42499","S",,383,"G",,20197
"01","42499","P",,29,"G",,3395
"01","425","-",,604,"G",,43253
"01","425","C",,46,"G",,3376
"01","425","S",,522,"G",,33616
"01","425","P",,36,"G",,6261
"01","4251","-",,604,"G",,43253
"01","4251","C",,46,"G",,3376
"01","4251","S",,522,"G",,33616
"01","4251","P",,36,"G",,6261
"01","42511","-",,93,"H",,9318
"01","42511","C","D",0,"D","D",0
"01","42511","S",,84,"H",,8627
"01","42511","P",,6,"G",,507
"01","42512","-",,511,"G",,33935
"01","42512","C",,43,"G",,3192
"01","42512","S",,438,"G",,24989
"01","42512","P",,30,"G",,5754
"01","44-45","-",,27992,"G",,1264317
"01","44-45","C",,1180,"G",,155793
"01","44-45","S",,25748,"G",,982119
"01","44-45","P",,1064,"G",,126405
"01","441","-",,3218,"G",,386761
"01","441","C",,218,"G",,40790
"01","441","S",,2851,"G",,317497
"01","441","P",,149,"H",,28474
"01","4411","-",,2167,"G",,304102
"01","4411","C",,135,"G",,26844
"01","4411","S",,1945,"G",,260171
"01","4411","P",,87,"H",,17087
"01","44112","-",,2167,"G",,304102
"01","44112","C",,135,"G",,26844
"01","44112","S",,1945,"G",,260171
"01","44112","P",,87,"H",,17087
"01","4412","-",,410,"G",,36482
"01","4412","C",,36,"G",,5127
"01","4412","S",,349,"G",,26426
"01","4412","P",,25,"G",,4929
"01","44121","-",,72,"H",,9345
"01","44121","C",,12,"H",,825
"01","44121","S",,54,"H",,7939
"01","44121","P",,6,"H",,581
"01","44122","-",,338,"G",,27137
"01","44122","C",,24,"G",,4302
"01","44122","S",,295,"G",,18487
"01","44122","P",,19,"G",,4348
"01","441222","-",,55,"G",,6363
"01","441222","C",,4,"G",,960
"01","441222","S",,44,"H",,2651
"01","441222","P",,7,"G",,2752
"01","441228","-",,283,"G",,20774
"01","441228","C",,20,"G",,3342
"01","441228","S",,251,"G",,15836
"01","441228","P",,12,"H",,1596
"01","4413","-",,641,"G",,46177
"01","4413","C",,47,"G",,8819
"01","4413","S",,557,"G",,30900
"01","4413","P",,37,"H",,6458
"01","442","-",,672,"G",,36374
"01","442","C",,66,"G",,9504
"01","442","S",,556,"G",,20382
"01","442","P",,50,"G",,6488
"01","4421","-",,264,"G",,13787
"01","4421","C",,22,"G",,3804
"01","4421","S",,227,"G",,8940
"01","4421","P",,15,"G",,1043
"01","44211","-",,264,"G",,13787
"01","44211","C",,22,"G",,3804
"01","44211","S",,227,"G",,8940
"01","44211","P",,15,"G",,1043
"01","4422","-",,408,"G",,22587
"01","4422","C",,44,"G",,5700
"01","4422","S",,329,"G",,11442
"01","4422","P",,35,"G",,5445
"01","443","-",,348,"G",,13701
"01","443","C",,40,"G",,3530
"01","443","S",,292,"G",,8682
"01","443","P",,16,"G",,1489
"01","4431","-",,348,"G",,13701
"01","4431","C",,40,"G",,3530
"01","4431","S",,292,"G",,8682
"01","4431","P",,16,"G",,1489
"01","44314","-",,348,"G",,13701
"01","44314","C",,40,"G",,3530
"01","44314","S",,292,"G",,8682
"01","44314","P",,16,"G",,1489
"01","443141","-",,69,"G",,2862
"01","443141","C","D",0,"D","D",0
"01","443141","S",,63,"H",,1543
"01","443142","-",,279,"G",,10839
"01","443142","C",,34,"H",,2211
"01","443142","S",,229,"G",,7139
"01","443142","P",,16,"G",,1489
"01","444","-",,763,"G",,47079
"01","444","C",,64,"H",,8511
"01","444","S",,663,"G",,30605
"01","444","P",,36,"G",,7963
"01","4441","-",,469,"G",,36788
"01","4441","C",,54,"H",,7961
"01","4441","S",,388,"G",,22446
"01","4441","P",,27,"G",,6381
"01","44411","-",,53,"G",,2870
"01","44411","C",,7,"H",,1338
"01","44411","S",,46,"G",,1532
"01","44412","-",,31,"G",,1197
"01","44412","C","D",0,"D","D",0
"01","44412","S",,30,"H",,1003
"01","44413","-",,84,"G",,9165
"01","44413","C",,13,"G",,901
"01","44413","S",,65,"G",,6234
"01","44413","P",,6,"H",,2030
"01","44419","-",,301,"G",,23556
"01","44419","C",,33,"H",,5528
"01","44419","S",,247,"G",,13677
"01","44419","P",,21,"H",,4351
"01","4442","-",,294,"G",,10291
"01","4442","C",,10,"H",,550
"01","4442","S",,275,"G",,8159
"01","4442","P",,9,"H",,1582
"01","445","-",,1448,"G",,110000
"01","445","C",,107,"G",,19855
"01","445","S",,1247,"G",,73828
"01","445","P",,94,"G",,16317
"01","4451","-",,606,"G",,58318
"01","4451","C",,45,"G",,12514
"01","4451","S",,530,"G",,37833
"01","4451","P",,31,"G",,7971
"01","4452","-",,698,"G",,35800
"01","4452","C",,48,"H",,4358
"01","4452","S",,609,"G",,27858
"01","4452","P",,41,"H",,3584
"01","44521","-",,49,"G",,2627
"01","44521","C","D",0,"D","D",0
"01","44521","S",,47,"G",,2610
"01","44521","P","D",0,"D","D",0
"01","44522","-",,66,"G",,5520
"01","44522","C","D",0,"D","D",0
"01","44522","S",,59,"G",,4870
"01","44522","P","D",0,"D","D",0
"01","44523","-",,150,"G",,7962
"01","44523","C","D",0,"D","D",0
"01","44523","S",,144,"G",,6778
"01","44523","P","D",0,"D","D",0
"01","44529","-",,433,"G",,19691
"01","44529","C",,38,"G",,3427
"01","44529","S",,359,"G",,13600
"01","44529","P",,36,"H",,2664
"01","4453","-",,144,"G",,15882
"01","4453","C",,14,"G",,2983
"01","4453","S",,108,"G",,8137
"01","4453","P",,22,"G",,4762
"01","44531","-",,144,"G",,15882
"01","44531","C",,14,"G",,2983
"01","44531","S",,108,"G",,8137
"01","44531","P",,22,"G",,4762
"01","446","-",,2511,"G",,50085
"01","446","C",,49,"H",,5536
"01","446","S",,2426,"G",,39767
"01","446","P",,36,"H",,4782
"01","4461","-",,2511,"G",,50085
"01","4461","C",,49,"H",,5536
"01","4461","S",,2426,"G",,39767
"01","4461","P",,36,"H",,4782
"01","44611","-",,164,"G",,7207
"01","44611","C","D",0,"D","D",0
"01","44611","S",,143,"G",,3256
"01","44611","P",,12,"H",,3146
"01","44612","-",,1523,"G",,22555
"01","44612","C",,10,"G",,969
"01","44612","S",,1505,"G",,20475
"01","44612","P",,8,"G",,1111
"01","44613","-",,28,"H",,1718
"01","44613","C","D",0,"D","D",0
"01","44613","S",,22,"G",,1407
"01","44613","P","D",0,"D","D",0
"01","44619","-",,796,"G",,18605
"01","44619","C",,26,"G",,3545
"01","44619","S",,756,"G",,14629
"01","44619","P",,14,"H",,431
"01","447","-",,343,"G",,57842
"01","447","C",,51,"G",,11503
"01","447","S",,263,"G",,38626
"01","447","P",,29,"H",,7713
"01","4471","-",,343,"G",,57842
"01","4471","C",,51,"G",,11503
"01","4471","S",,263,"G",,38626
"01","4471","P",,29,"H",,7713
"01","448","-",,2388,"G",,82233
"01","448","C",,80,"G",,9445
"01","448","S",,2170,"G",,61435
"01","448","P",,138,"G",,11353
"01","4481","-",,1743,"G",,63329
"01","4481","C",,68,"G",,7758
"01","4481","S",,1556,"G",,46371
"01","4481","P",,119,"G",,9200
"01","44811","-",,61,"G",,3438
"01","44811","C",,5,"H",,1135
"01","44811","S",,53,"H",,1765
"01","44811","P","D",0,"D","D",0
"01","44812","-",,344,"G",,17738
"01","44812","C",,16,"H",,2410
"01","44812","S",,299,"G",,12973
"01","44812","P",,29,"G",,2355
"01","44813","-",,226,"G",,7423
"01","44813","C",,9,"H",,829
"01","44813","S",,200,"G",,5300
"01","44813","P",,17,"H",,1294
"01","44814","-",,241,"G",,8268
"01","44814","C",,9,"H",,990
"01","44814","S",,218,"G",,6396
"01","44814","P",,14,"G",,882
"01","44815","-",,451,"G",,11446
"01","44815","C",,8,"H",,821
"01","44815","S",,419,"G",,9766
"01","44815","P",,24,"H",,859
"01","44819","-",,420,"G",,15016
"01","44819","C","D",0,"D","D",0
"01","44819","S",,367,"G",,10171
"01","44819","P",,32,"G",,3272
"01","4482","-",,64,"G",,2926
"01","4482","C","D",0,"D","D",0
"01","4482","S",,60,"G",,2226
"01","4482","P",,3,"H",,696
"01","44821","-",,64,"G",,2926
"01","44821","C","D",0,"D","D",0
"01","44821","S",,60,"G",,2226
"01","44821","P",,3,"H",,696
"01","4483","-",,581,"G",,15978
"01","4483","C",,11,"H",,1683
"01","4483","S",,554,"G",,12838
"01","4483","P",,16,"H",,1457
"01","44831","-",,540,"G",,15615
"01","44831","C",,11,"H",,1683
"01","44831","S",,514,"G",,12476
"01","44831","P",,15,"H",,1456
"01","44832","-",,41,"H",,363
