"st","naics","lfo","estab_f","estab","rcptot_n_f","rcptot_f","rcptot"
"01","213","S",,114,"G",,7984
"01","213","P",,6,"H",,717
"01","2131","-",,125,"G",,9200
"01","2131","C",,5,"H",,499
"01","2131","S",,114,"G",,7984
"01","2131","P",,6,"H",,717
"01","21311","-",,125,"G",,9200
"01","21311","C",,5,"H",,499
"01","21311","S",,114,"G",,7984
"01","21311","P",,6,"H",,717
"01","22","-",,268,"G",,8851
"01","22","C",,20,"G",,1431
"01","22","S",,231,"G",,4427
"01","22","P",,17,"G",,2993
"01","221","-",,268,"G",,8851
"01","221","C",,20,"G",,1431
"01","221","S",,231,"G",,4427
"01","221","P",,17,"G",,2993
"01","23","-",,40485,"G",,2074255
"01","23","C",,1756,"G",,303978
"01","23","S",,37740,"G",,1603022
"01","23","P",,989,"G",,167255
"01","236","-",,10666,"G",,786019
"01","236","C",,785,"G",,167154
"01","236","S",,9469,"G",,534822
"01","236","P",,412,"G",,84043
"01","2361","-",,8899,"G",,673277
"01","2361","C",,667,"G",,145663
"01","2361","S",,7877,"G",,456471
"01","2361","P",,355,"G",,71143
"01","2362","-",,1767,"G",,112742
"01","2362","C",,118,"H",,21491
"01","2362","S",,1592,"G",,78351
"01","2362","P",,57,"G",,12900
"01","237","-",,991,"G",,89144
"01","237","C",,119,"G",,21582
"01","237","S",,760,"G",,48757
"01","237","P",,112,"G",,18805
"01","2371","-",,184,"G",,12698
"01","2371","C",,14,"G",,2919
"01","2371","S",,165,"H",,9313
"01","2371","P","D",0,"D","D",0
"01","2372","-",,308,"G",,41890
"01","2372","C",,63,"G",,12170
"01","2372","S",,154,"G",,13796
"01","2372","P",,91,"G",,15924
"01","23721","-",,308,"G",,41890
"01","23721","C",,63,"G",,12170
"01","23721","S",,154,"G",,13796
"01","23721","P",,91,"G",,15924
"01","2373","-",,126,"G",,8629
"01","2373","C",,13,"G",,1492
"01","2373","S",,105,"G",,5812
"01","2373","P",,8,"G",,1325
"01","23731","-",,126,"G",,8629
"01","23731","C",,13,"G",,1492
"01","23731","S",,105,"G",,5812
"01","23731","P",,8,"G",,1325
"01","2379","-",,373,"G",,25927
"01","2379","C",,29,"G",,5001
"01","2379","S",,336,"G",,19836
"01","2379","P",,8,"H",,1090
"01","23799","-",,373,"G",,25927
"01","23799","C",,29,"G",,5001
"01","23799","S",,336,"G",,19836
"01","23799","P",,8,"H",,1090
"01","238","-",,28828,"G",,1199092
"01","238","C",,852,"G",,115242
"01","238","S",,27511,"G",,1019443
"01","238","P",,465,"G",,64407
"01","2381","-",,5739,"G",,240582
"01","2381","C",,105,"G",,18001
"01","2381","S",,5577,"G",,212402
"01","2381","P",,57,"G",,10179
"01","2382","-",,4950,"G",,224844
"01","2382","C",,211,"G",,24576
"01","2382","S",,4635,"G",,186768
"01","2382","P",,104,"G",,13500
"01","23821","-",,2071,"G",,72657
"01","23821","C",,89,"G",,9683
"01","23821","S",,1950,"G",,59135
"01","23821","P",,32,"G",,3839
"01","23822","-",,2579,"G",,136955
"01","23822","C",,108,"G",,12123
"01","23822","S",,2413,"G",,116777
"01","23822","P",,58,"G",,8055
"01","23829","-",,300,"G",,15232
"01","23829","C",,14,"G",,2770
"01","23829","S",,272,"G",,10856
"01","23829","P",,14,"G",,1606
"01","2383","-",,9867,"G",,348555
"01","2383","C",,152,"G",,22974
"01","2383","S",,9631,"G",,315197
"01","2383","P",,84,"G",,10384
"01","2389","-",,8272,"G",,385111
"01","2389","C",,384,"G",,49691
"01","2389","S",,7668,"G",,305076
"01","2389","P",,220,"G",,30344
"01","31-33","-",,4472,"G",,184866
"01","31-33","C",,409,"G",,43375
"01","31-33","S",,3823,"G",,118674
"01","31-33","P",,240,"G",,22817
"01","311","-",,584,"G",,14277
"01","311","C",,30,"G",,2337
"01","311","S",,527,"G",,10697
"01","311","P",,27,"H",,1243
"01","3111","-",,25,"H",,984
"01","3111","C","D",0,"D","D",0
"01","3111","S",,21,"H",,782
"01","3111","P","D",0,"D","D",0
"01","31111","-",,25,"H",,984
"01","31111","C","D",0,"D","D",0
"01","31111","S",,21,"H",,782
"01","31111","P","D",0,"D","D",0
"01","3112","-","D",0,"D","D",0
"01","3112","S",,3,"H",,20
"01","3112","P","D",0,"D","D",0
"01","3113","-",,24,"H",,669
"01","3113","C","D",0,"D","D",0
"01","3113","S",,20,"H",,628
"01","3113","P","D",0,"D","D",0
"01","3114","-",,36,"H",,706
"01","3114","C","D",0,"D","D",0
"01","3114","S",,31,"G",,383
"01","3114","P","D",0,"D","D",0
"01","3115","-",,11,"G",,148
"01","3115","S",,11,"G",,148
"01","3116","-",,106,"G",,2590
"01","3116","C","D",0,"D","D",0
"01","3116","S",,99,"G",,2034
"01","3116","P","D",0,"D","D",0
"01","31161","-",,106,"G",,2590
"01","31161","C","D",0,"D","D",0
"01","31161","S",,99,"G",,2034
"01","31161","P","D",0,"D","D",0
"01","3117","-",,47,"G",,1965
"01","3117","C",,4,"H",,927
"01","3117","S",,43,"G",,1038
"01","31171","-",,47,"G",,1965
"01","31171","C",,4,"H",,927
"01","31171","S",,43,"G",,1038
"01","3118","-",,182,"G",,3856
"01","3118","C",,6,"H",,223
"01","3118","S",,173,"G",,3487
"01","3118","P",,3,"H",,146
"01","3119","-",,149,"G",,3257
"01","3119","C","D",0,"D","D",0
"01","3119","S",,126,"G",,2177
"01","3119","P",,15,"G",,417
"01","312","-",,25,"H",,1878
"01","312","C","D",0,"D","D",0
"01","312","S","D",0,"D","D",0
"01","312","P","D",0,"D","D",0
"01","313","-",,47,"G",,965
"01","313","C","D",0,"D","D",0
"01","313","S",,46,"G",,934
"01","314","-",,66,"G",,1256
"01","314","C",,6,"H",,397
"01","314","S",,58,"G",,732
"01","314","P","D",0,"D","D",0
"01","315","-",,326,"G",,8405
"01","315","C",,20,"H",,1591
"01","315","S",,291,"G",,5891
"01","315","P",,15,"H",,923
"01","316","-",,77,"H",,2655
"01","316","C","D",0,"D","D",0
"01","316","S",,75,"H",,2529
"01","316","P","D",0,"D","D",0
"01","3161","-","D",0,"D","D",0
"01","3161","S","D",0,"D","D",0
"01","31611","-","D",0,"D","D",0
"01","31611","S","D",0,"D","D",0
"01","3162","-",,10,"G",,265
"01","3162","S",,10,"G",,265
"01","31621","-",,10,"G",,265
"01","31621","S",,10,"G",,265
"01","3169","-",,51,"H",,1775
"01","3169","C","D",0,"D","D",0
"01","3169","S",,49,"G",,1649
"01","3169","P","D",0,"D","D",0
"01","31699","-",,51,"H",,1775
"01","31699","C","D",0,"D","D",0
"01","31699","S",,49,"G",,1649
"01","31699","P","D",0,"D","D",0
"01","321","-",,370,"G",,18545
"01","321","C",,27,"G",,3810
"01","321","S",,329,"G",,13136
"01","321","P",,14,"H",,1599
"01","322","-",,31,"H",,1587
"01","322","C",,3,"H",,254
"01","322","S",,27,"H",,1315
"01","322","P","D",0,"D","D",0
"01","323","-",,371,"G",,15361
"01","323","C",,37,"G",,4523
"01","323","S",,305,"G",,8458
"01","323","P",,29,"H",,2380
"01","3231","-",,371,"G",,15361
"01","3231","C",,37,"G",,4523
"01","3231","S",,305,"G",,8458
"01","3231","P",,29,"H",,2380
"01","324","-",,30,"G",,1065
"01","324","C","D",0,"D","D",0
"01","324","S",,23,"G",,342
"01","324","P","D",0,"D","D",0
"01","3241","-",,30,"G",,1065
"01","3241","C","D",0,"D","D",0
"01","3241","S",,23,"G",,342
"01","3241","P","D",0,"D","D",0
"01","325","-",,180,"G",,7247
"01","325","C",,18,"G",,1866
"01","325","S",,155,"H",,5014
"01","325","P",,7,"G",,367
"01","3251","-","D",0,"D","D",0
"01","3251","C","D",0,"D","D",0
"01","3251","S","D",0,"D","D",0
"01","3251","P","D",0,"D","D",0
"01","3252","-",,3,"H",,242
"01","3252","C","D",0,"D","D",0
"01","3252","S","D",0,"D","D",0
"01","3253","-",,20,"G",,536
"01","3253","C","D",0,"D","D",0
"01","3253","S",,13,"G",,306
"01","3253","P","D",0,"D","D",0
"01","3254","-",,14,"H",,1466
"01","3254","C","D",0,"D","D",0
"01","3254","S",,11,"H",,1036
"01","3254","P","D",0,"D","D",0
"01","32541","-",,14,"H",,1466
"01","32541","C","D",0,"D","D",0
"01","32541","S",,11,"H",,1036
"01","32541","P","D",0,"D","D",0
"01","3255","-",,39,"H",,2060
"01","3255","C",,5,"H",,1216
"01","3255","S",,32,"G",,714
"01","3255","P","D",0,"D","D",0
"01","3256","-",,66,"G",,756
"01","3256","C","D",0,"D","D",0
"01","3256","S",,64,"G",,696
"01","3256","P","D",0,"D","D",0
"01","3259","-",,26,"H",,1272
"01","3259","C","D",0,"D","D",0
"01","3259","S",,23,"H",,1180
"01","3259","P","D",0,"D","D",0
"01","326","-",,54,"G",,3287
"01","326","C",,8,"H",,489
"01","326","S",,42,"H",,1960
"01","326","P","D",0,"D","D",0
"01","327","-",,109,"G",,4580
"01","327","C",,10,"H",,1552
"01","327","S",,95,"G",,2614
"01","327","P","D",0,"D","D",0
"01","3271","-",,27,"H",,679
"01","3271","C","D",0,"D","D",0
"01","3271","S",,24,"H",,390
"01","3271","P","D",0,"D","D",0
"01","3272","-",,29,"G",,1382
"01","3272","C","D",0,"D","D",0
"01","3272","S",,24,"H",,819
"01","3272","P","D",0,"D","D",0
"01","32721","-",,29,"G",,1382
"01","32721","C","D",0,"D","D",0
"01","32721","S",,24,"H",,819
"01","32721","P","D",0,"D","D",0
"01","3273","-",,31,"G",,1699
"01","3273","C","D",0,"D","D",0
"01","3273","S",,28,"H",,748
"01","3274","-","D",0,"D","D",0
"01","3274","C","D",0,"D","D",0
"01","3274","S","D",0,"D","D",0
"01","3279","-",,20,"H",,807
"01","3279","C","D",0,"D","D",0
"01","3279","S",,18,"H",,655
"01","331","-",,89,"G",,3436
"01","331","C",,10,"G",,767
"01","331","S",,75,"G",,2445
"01","331","P",,4,"H",,224
"01","332","-",,542,"G",,30623
"01","332","C",,76,"G",,9761
"01","332","S",,431,"G",,15476
"01","332","P",,35,"G",,5386
"01","333","-",,255,"G",,11488
"01","333","C",,38,"H",,3367
"01","333","S",,204,"G",,7102
"01","333","P",,13,"H",,1019
"01","334","-",,118,"G",,4162
"01","334","C",,9,"G",,348
"01","334","S",,98,"G",,2088
"01","334","P",,11,"H",,1726
"01","335","-",,74,"G",,4311
"01","335","C",,11,"H",,1659
"01","335","S",,57,"G",,2565
"01","335","P",,6,"G",,87
"01","336","-",,158,"G",,10767
"01","336","C",,20,"H",,2823
"01","336","S",,132,"G",,6789
"01","336","P",,6,"H",,1155
"01","337","-",,215,"G",,8362
"01","337","C",,9,"H",,784
"01","337","S",,200,"G",,6449
"01","337","P",,6,"H",,1129
"01","339","-",,751,"G",,30609
"01","339","C",,71,"G",,6644
"01","339","S",,634,"G",,20590
"01","339","P",,46,"H",,3375
"01","3391","-",,66,"G",,3093
"01","3391","C",,11,"G",,679
"01","3391","S",,51,"G",,1979
"01","3391","P","D",0,"D","D",0
"01","33911","-",,66,"G",,3093
"01","33911","C",,11,"G",,679
"01","33911","S",,51,"G",,1979
"01","33911","P","D",0,"D","D",0
"01","3399","-",,685,"G",,27516
"01","3399","C",,60,"G",,5965
"01","3399","S",,583,"G",,18611
"01","3399","P",,42,"G",,2940
"01","42","-",,5063,"G",,417700
"01","42","C",,507,"G",,79021
"01","42","S",,4302,"G",,297415
"01","42","P",,254,"G",,41264
"01","423","-",,2597,"G",,235254
"01","423","C",,281,"G",,42344
"01","423","S",,2177,"G",,169277
"01","423","P",,139,"G",,23633
"01","4231","-",,273,"G",,40648
"01","4231","C",,38,"G",,8005
"01","4231","S",,224,"G",,31420
"01","4231","P",,11,"H",,1223
"01","4232","-",,194,"G",,12069
"01","4232","C",,19,"G",,3328
"01","4232","S",,170,"G",,8290
"01","4232","P",,5,"H",,451
"01","4233","-",,147,"G",,18767
"01","4233","C",,22,"G",,4921
"01","4233","S",,112,"G",,10622
"01","4233","P",,13,"G",,3224
"01","4234","-",,152,"G",,12479
"01","4234","C",,21,"H",,2400
"01","4234","S",,116,"G",,7896
"01","4234","P",,15,"H",,2183
"01","4235","-",,86,"H",,7974
"01","4235","C","D",0,"D","D",0
"01","4235","S",,76,"H",,6232
"01","4235","P",,5,"H",,673
"01","4236","-",,99,"G",,10549
"01","4236","C",,16,"H",,1936
"01","4236","S",,78,"H",,7200
"01","4236","P","D",0,"D","D",0
"01","4237","-",,57,"G",,5922
"01","4237","C",,9,"G",,1617
"01","4237","S",,44,"H",,3576
"01","4237","P",,4,"G",,729
"01","4238","-",,243,"G",,27983
"01","4238","C",,46,"G",,6946
"01","4238","S",,184,"G",,17684
"01","4238","P",,13,"H",,3353
"01","4239","-",,1346,"G",,98863
"01","4239","C",,105,"G",,12122
"01","4239","S",,1173,"G",,76357
"01","4239","P",,68,"G",,10384
"01","42391","-",,160,"G",,6510
"01","42391","C",,19,"G",,2062
"01","42391","S",,129,"G",,3897
"01","42391","P",,12,"H",,551
"01","42392","-",,72,"G",,2386
"01","42392","C","D",0,"D","D",0
"01","42392","S",,68,"G",,2078
"01","42392","P","D",0,"D","D",0
"01","42393","-",,315,"G",,19935
"01","42393","C",,13,"H",,1333
"01","42393","S",,288,"G",,15295
"01","42393","P",,14,"H",,3307
"01","42394","-",,225,"H",,19510
"01","42394","C",,10,"H",,1185
"01","42394","S",,211,"H",,18204
"01","42394","P",,4,"H",,121
"01","42399","-",,574,"G",,50522
"01","42399","C",,60,"H",,7302
"01","42399","S",,477,"G",,36883
"01","42399","P",,37,"G",,6337
"01","424","-",,1857,"G",,137759
"01","424","C",,179,"G",,31133
"01","424","S",,1595,"G",,93289
"01","424","P",,83,"G",,13337
"01","4241","-",,84,"G",,9731
"01","4241","C",,12,"H",,3643
"01","4241","S",,71,"H",,5658
"01","4241","P","D",0,"D","D",0
"01","4242","-",,56,"G",,3802
"01","4242","C",,8,"H",,1664
"01","4242","S",,44,"G",,1383
"01","4242","P",,4,"H",,755
"01","42421","-",,56,"G",,3802
"01","42421","C",,8,"H",,1664
"01","42421","S",,44,"G",,1383
"01","42421","P",,4,"H",,755
"01","4243","-",,281,"G",,12785
"01","4243","C",,23,"H",,3644
"01","4243","S",,233,"G",,7169
"01","4243","P",,25,"G",,1972
"01","4244","-",,416,"G",,51249
"01","4244","C",,56,"G",,12217
"01","4244","S",,352,"G",,37321
"01","4244","P",,8,"G",,1711
"01","4245","-",,97,"H",,7875
"01","4245","C",,6,"H",,1236
"01","4245","S",,87,"H",,4332
"01","4245","P","D",0,"D","D",0
"01","4246","-",,38,"H",,4232
"01","4246","C",,8,"G",,990
"01","4246","S",,27,"H",,1949
"01","4246","P","D",0,"D","D",0
"01","4247","-",,32,"H",,4235
"01","4247","C","D",0,"D","D",0
"01","4247","S",,27,"H",,3038
"01","4247","P","D",0,"D","D",0
"01","4248","-",,31,"H",,2565
"01","4248","C","D",0,"D","D",0
"01","4248","S","D",0,"D","D",0
"01","4248","P",,7,"G",,977
"01","4249","-",,822,"G",,41285
"01","4249","C",,55,"G",,5323
"01","4249","S",,737,"G",,32168
"01","4249","P",,30,"G",,3794
"01","42491","-",,40,"G",,2805
"01","42491","C","D",0,"D","D",0
"01","42491","S",,38,"G",,2362
"01","42492","-",,174,"G",,4584
"01","42492","C",,4,"H",,25
"01","42492","S",,165,"G",,3975
"01","42492","P","D",0,"D","D",0
"01","42493","-",,154,"G",,6578
"01","42493","C",,5,"H",,384
"01","42493","S",,146,"G",,5806
"01","42493","P",,3,"H",,388
"01","42494","-",,5,"H",,1031
"01","42494","C","D",0,"D","D",0
"01","42494","S","D",0,"D","D",0
"01","42494","P","D",0,"D","D",0
"01","42495","-",,32,"H",,1270
"01","42495","C","D",0,"D","D",0
"01","42495","S",,31,"H",,1247
"01","42499","-",,417,"G",,25017
"01","42499","C",,42,"G",,4056
"01","42499","S",,354,"G",,18477
"01","42499","P",,21,"H",,2484
"01","425","-",,609,"G",,44687
"01","425","C",,47,"G",,5544
"01","425","S",,530,"G",,34849
"01","425","P",,32,"G",,4294
"01","4251","-",,609,"G",,44687
"01","4251","C",,47,"G",,5544
"01","4251","S",,530,"G",,34849
"01","4251","P",,32,"G",,4294
"01","42511","-",,102,"H",,8392
"01","42511","C","D",0,"D","D",0
"01","42511","S",,89,"H",,7266
"01","42511","P",,10,"H",,712
"01","42512","-",,507,"G",,36295
"01","42512","C",,44,"G",,5130
"01","42512","S",,441,"G",,27583
"01","42512","P",,22,"G",,3582
"01","44-45","-",,27725,"G",,1286446
"01","44-45","C",,1194,"G",,148824
"01","44-45","S",,25492,"G",,1001630
"01","44-45","P",,1039,"G",,135992
"01","441","-",,3276,"G",,406027
"01","441","C",,223,"G",,37788
"01","441","S",,2901,"G",,336103
"01","441","P",,152,"G",,32136
"01","4411","-",,2163,"G",,314814
"01","4411","C",,135,"G",,23022
"01","4411","S",,1932,"G",,271041
"01","4411","P",,96,"G",,20751
"01","44112","-",,2163,"G",,314814
"01","44112","C",,135,"G",,23022
"01","44112","S",,1932,"G",,271041
"01","44112","P",,96,"G",,20751
"01","4412","-",,474,"G",,43808
"01","4412","C",,38,"G",,6556
"01","4412","S",,413,"G",,32402
"01","4412","P",,23,"G",,4850
"01","44121","-",,79,"G",,9470
"01","44121","C",,7,"H",,846
"01","44121","S",,67,"G",,7662
"01","44121","P",,5,"H",,962
"01","44122","-",,395,"G",,34338
"01","44122","C",,31,"G",,5710
"01","44122","S",,346,"G",,24740
"01","44122","P",,18,"G",,3888
"01","441222","-",,60,"H",,7362
"01","441222","C",,6,"H",,1539
"01","441222","S",,49,"H",,3224
"01","441222","P",,5,"G",,2599
"01","441228","-",,335,"G",,26976
"01","441228","C",,25,"G",,4171
"01","441228","S",,297,"G",,21516
"01","441228","P",,13,"H",,1289
"01","4413","-",,639,"G",,47405
"01","4413","C",,50,"G",,8210
"01","4413","S",,556,"G",,32660
"01","4413","P",,33,"H",,6535
"01","442","-",,698,"G",,35403
"01","442","C",,67,"G",,8587
"01","442","S",,581,"G",,21132
"01","442","P",,50,"G",,5684
"01","4421","-",,270,"G",,11711
"01","4421","C",,25,"H",,2928
"01","4421","S",,229,"G",,7675
"01","4421","P",,16,"H",,1108
"01","44211","-",,270,"G",,11711
"01","44211","C",,25,"H",,2928
"01","44211","S",,229,"G",,7675
"01","44211","P",,16,"H",,1108
"01","4422","-",,428,"G",,23692
"01","4422","C",,42,"G",,5659
"01","4422","S",,352,"G",,13457
"01","4422","P",,34,"G",,4576
"01","443","-",,398,"G",,15893
"01","443","C",,41,"G",,4158
"01","443","S",,338,"G",,9688
"01","443","P",,19,"H",,2047
"01","4431","-",,398,"G",,15893
"01","4431","C",,41,"G",,4158
"01","4431","S",,338,"G",,9688
"01","4431","P",,19,"H",,2047
"01","44314","-",,398,"G",,15893
"01","44314","C",,41,"G",,4158
"01","44314","S",,338,"G",,9688
"01","44314","P",,19,"H",,2047
"01","443141","-",,70,"G",,3421
"01","443141","C","D",0,"D","D",0
"01","443141","S",,62,"H",,1538
"01","443141","P","D",0,"D","D",0
"01","443142","-",,328,"G",,12472
"01","443142","C",,34,"G",,2841
"01","443142","S",,276,"G",,8150
"01","443142","P",,18,"H",,1481
"01","444","-",,738,"G",,48010
"01","444","C",,65,"G",,7910
"01","444","S",,640,"G",,32315
"01","444","P",,33,"G",,7785
"01","4441","-",,451,"G",,35160
"01","4441","C",,52,"G",,7261
"01","4441","S",,376,"G",,21704
"01","4441","P",,23,"G",,6195
"01","44411","-",,49,"G",,2317
"01","44411","C",,4,"H",,965
"01","44411","S",,45,"G",,1352
"01","44412","-",,19,"H",,674
"01","44412","S",,19,"H",,674
"01","44413","-",,91,"G",,8508
"01","44413","C",,14,"G",,912
"01","44413","S",,71,"G",,5744
"01","44413","P",,6,"H",,1852
"01","44419","-",,292,"G",,23661
"01","44419","C",,34,"G",,5384
"01","44419","S",,241,"G",,13934
"01","44419","P",,17,"G",,4343
"01","4442","-",,287,"G",,12850
"01","4442","C",,13,"G",,649
"01","4442","S",,264,"G",,10611
"01","4442","P",,10,"G",,1590
"01","445","-",,1502,"G",,119455
"01","445","C",,118,"G",,16378
"01","445","S",,1281,"G",,83868
"01","445","P",,103,"G",,19209
"01","4451","-",,655,"G",,62408
"01","4451","C",,52,"G",,8455
"01","4451","S",,561,"G",,44007
"01","4451","P",,42,"H",,9946
"01","4452","-",,714,"G",,42097
"01","4452","C",,55,"G",,5623
"01","4452","S",,616,"G",,31097
"01","4452","P",,43,"G",,5377
"01","44521","-",,54,"G",,5186
"01","44521","C",,6,"G",,734
"01","44521","S",,46,"G",,4145
"01","44521","P","D",0,"D","D",0
"01","44522","-",,68,"G",,7073
"01","44522","C","D",0,"D","D",0
"01","44522","S",,61,"G",,5423
"01","44522","P",,3,"G",,1274
"01","44523","-",,157,"G",,7510
"01","44523","C","D",0,"D","D",0
"01","44523","S",,151,"G",,6822
"01","44523","P",,4,"H",,612
"01","44529","-",,435,"G",,22328
"01","44529","C",,43,"G",,4437
"01","44529","S",,358,"G",,14707
"01","44529","P",,34,"H",,3184
"01","4453","-",,133,"G",,14950
"01","4453","C","D",0,"D","D",0
"01","4453","S",,104,"G",,8764
"01","4453","P",,18,"H",,3886
"01","44531","-",,133,"G",,14950
"01","44531","C","D",0,"D","D",0
"01","44531","S",,104,"G",,8764
"01","44531","P",,18,"H",,3886
"01","446","-",,2323,"G",,45018
"01","446","C",,50,"G",,4760
"01","446","S",,2241,"G",,36237
"01","446","P",,32,"G",,4021
"01","4461","-",,2323,"G",,45018
"01","4461","C",,50,"G",,4760
"01","4461","S",,2241,"G",,36237
"01","4461","P",,32,"G",,4021
"01","44611","-",,133,"G",,4552
"01","44611","C","D",0,"D","D",0
"01","44611","S",,118,"H",,2778
"01","44611","P",,8,"H",,1548
"01","44612","-",,1479,"G",,20775
"01","44612","C",,11,"G",,938
"01","44612","S",,1459,"G",,18876
"01","44612","P",,9,"G",,961
"01","44613","-",,44,"G",,1924
"01","44613","C","D",0,"D","D",0
"01","44613","S",,39,"G",,1686
"01","44613","P",,3,"H",,47
"01","44619","-",,667,"G",,17767
"01","44619","C",,30,"G",,3405
"01","44619","S",,625,"G",,12897
"01","44619","P",,12,"H",,1465
"01","447","-",,347,"G",,58466
"01","447","C",,41,"G",,11597
"01","447","S",,276,"G",,37781
"01","447","P",,30,"G",,9088
"01","4471","-",,347,"G",,58466
"01","4471","C",,41,"G",,11597
"01","4471","S",,276,"G",,37781
"01","4471","P",,30,"G",,9088
"01","448","-",,2343,"G",,80262
"01","448","C",,86,"G",,10639
"01","448","S",,2143,"G",,60055
"01","448","P",,114,"G",,9568
"01","4481","-",,1711,"G",,61180
"01","4481","C",,67,"G",,8764
"01","4481","S",,1554,"G",,44954
"01","4481","P",,90,"G",,7462
"01","44811","-",,60,"G",,3520
"01","44811","C",,6,"H",,1112
"01","44811","S",,50,"G",,1236
"01","44811","P",,4,"G",,1172
"01","44812","-",,306,"G",,15369
"01","44812","C","D",0,"D","D",0
"01","44812","S",,276,"G",,11198
"01","44812","P",,15,"H",,1549
"01","44813","-",,228,"G",,9011
"01","44813","C",,10,"H",,834
"01","44813","S",,204,"G",,6816
"01","44813","P",,14,"G",,1361
"01","44814","-",,236,"G",,7155
"01","44814","C",,8,"G",,807
"01","44814","S",,215,"G",,5934
"01","44814","P","D",0,"D","D",0
"01","44815","-",,450,"G",,10726
"01","44815","C",,8,"H",,645
"01","44815","S",,424,"G",,9378
"01","44815","P",,18,"H",,703
"01","44819","-",,431,"G",,15399
"01","44819","C",,20,"G",,2744
"01","44819","S",,385,"G",,10392
"01","44819","P",,26,"G",,2263
"01","4482","-",,67,"G",,2749
"01","4482","C","D",0,"D","D",0
"01","4482","S",,60,"H",,1760
"01","4482","P",,5,"H",,934
"01","44821","-",,67,"G",,2749
"01","44821","C","D",0,"D","D",0
"01","44821","S",,60,"H",,1760
"01","44821","P",,5,"H",,934
"01","4483","-",,565,"G",,16333
"01","4483","C",,17,"G",,1820
"01","4483","S",,529,"G",,13341
"01","4483","P",,19,"H",,1172
"01","44831","-",,529,"G",,15866
"01","44831","C",,17,"G",,1820
"01","44831","S",,493,"G",,12874
"01","44831","P",,19,"H",,1172
"01","44832","-",,36,"H",,467
"01","44832","S",,36,"H",,467
"01","451","-",,1215,"G",,41723
