"ST","NAICS","LFO","ESTAB_F","ESTAB","RCPTOT_N_F","RCPTOT_F","RCPTOT"
"01","00","-",,350480,"G",,16016533
"01","00","C",,2055,"G",,291138
"01","00","Z",,10958,"G",,1542205
"01","00","S",,313241,"G",,10944576
"01","00","P",,24226,"G",,3238614
"01","11","-",,4473,"G",,221571
"01","11","C",,34,"G",,4748
"01","11","Z",,158,"G",,30820
"01","11","S",,4074,"G",,160723
"01","11","P",,207,"G",,25280
"01","113","-",,1335,"G",,91659
"01","113","C",,13,"H",,1980
"01","113","Z",,50,"G",,8958
"01","113","S",,1193,"G",,70969
"01","113","P",,79,"G",,9752
"01","114","-",,1257,"G",,62075
"01","114","C",,10,"H",,2265
"01","114","Z",,66,"G",,13868
"01","114","S",,1112,"G",,39405
"01","114","P",,69,"G",,6537
"01","1141","-",,994,"G",,50916
"01","1141","C",,4,"H",,1447
"01","1141","Z",,51,"G",,12859
"01","1141","S",,909,"G",,31464
"01","1141","P",,30,"G",,5146
"01","11411","-",,994,"G",,50916
"01","11411","C",,4,"H",,1447
"01","11411","Z",,51,"G",,12859
"01","11411","S",,909,"G",,31464
"01","11411","P",,30,"G",,5146
"01","1142","-",,263,"G",,11159
"01","1142","C",,6,"H",,818
"01","1142","Z",,15,"H",,1009
"01","1142","S",,203,"H",,7941
"01","1142","P",,39,"G",,1391
"01","11421","-",,263,"G",,11159
"01","11421","C",,6,"H",,818
"01","11421","Z",,15,"H",,1009
"01","11421","S",,203,"H",,7941
"01","11421","P",,39,"G",,1391
"01","115","-",,1881,"G",,67837
"01","115","C",,11,"G",,503
"01","115","Z",,42,"G",,7994
"01","115","S",,1769,"G",,50349
"01","115","P",,59,"G",,8991
"01","1151","-",,725,"G",,17735
"01","1151","C",,5,"J",,209
"01","1151","Z",,10,"H",,2480
"01","1151","S",,694,"G",,12641
"01","1151","P",,16,"H",,2405
"01","11511","-",,725,"G",,17735
"01","11511","C",,5,"J",,209
"01","11511","Z",,10,"H",,2480
"01","11511","S",,694,"G",,12641
"01","11511","P",,16,"H",,2405
"01","1152","-",,827,"G",,27709
"01","1152","Z",,8,"H",,891
"01","1152","S",,797,"G",,23963
"01","1152","P",,20,"G",,2799
"01","11521","-",,827,"G",,27709
"01","11521","Z",,8,"H",,891
"01","11521","S",,797,"G",,23963
"01","11521","P",,20,"G",,2799
"01","1153","-",,329,"G",,22393
"01","1153","C",,4,"J",,238
"01","1153","Z",,24,"G",,4623
"01","1153","S",,278,"G",,13745
"01","1153","P",,23,"G",,3787
"01","11531","-",,329,"G",,22393
"01","11531","C",,4,"J",,238
"01","11531","Z",,24,"G",,4623
"01","11531","S",,278,"G",,13745
"01","11531","P",,23,"G",,3787
"01","21","-",,263,"G",,15489
"01","21","C",,4,"J",,818
"01","21","Z",,30,"G",,3654
"01","21","S",,202,"H",,8647
"01","21","P",,27,"G",,2370
"01","211","-",,93,"G",,4389
"01","211","Z",,6,"J",,550
"01","211","S",,69,"H",,2372
"01","211","P",,18,"G",,1467
"01","2111","-",,93,"G",,4389
"01","2111","Z",,6,"J",,550
"01","2111","S",,69,"H",,2372
"01","2111","P",,18,"G",,1467
"01","21112","-",,68,"G",,3796
"01","21112","Z",,6,"J",,550
"01","21112","S",,49,"H",,1948
"01","21112","P",,13,"G",,1298
"01","21113","-",,25,"H",,593
"01","21113","S",,20,"H",,424
"01","21113","P",,5,"H",,169
"01","212","-",,82,"G",,5925
"01","212","C",,4,"J",,818
"01","212","Z",,15,"G",,2184
"01","212","S",,59,"H",,2572
"01","212","P",,4,"H",,351
"01","2121","-",,26,"G",,428
"01","2121","S",,24,"G",,359
"01","21211","-",,26,"G",,428
"01","21211","S",,24,"G",,359
"01","2122","-",,5,"J",,107
"01","2122","S",,4,"G",,29
"01","2123","-",,51,"G",,5390
"01","2123","C",,4,"J",,818
"01","2123","Z",,12,"G",,2037
"01","2123","S",,31,"J",,2184
"01","2123","P",,4,"H",,351
"01","213","-",,88,"G",,5175
"01","213","Z",,9,"G",,920
"01","213","S",,74,"G",,3703
"01","213","P",,5,"H",,552
"01","2131","-",,88,"G",,5175
"01","2131","Z",,9,"G",,920
"01","2131","S",,74,"G",,3703
"01","2131","P",,5,"H",,552
"01","21311","-",,88,"G",,5175
"01","21311","Z",,9,"G",,920
"01","21311","S",,74,"G",,3703
"01","21311","P",,5,"H",,552
"01","22","-",,169,"G",,8693
"01","22","C",,5,"H",,603
"01","22","Z",,11,"H",,1001
"01","22","S",,137,"G",,3693
"01","22","P",,16,"G",,3396
"01","221","-",,169,"G",,8693
"01","221","C",,5,"H",,603
"01","221","Z",,11,"H",,1001
"01","221","S",,137,"G",,3693
"01","221","P",,16,"G",,3396
"01","23","-",,45890,"G",,3159644
"01","23","C",,213,"G",,36112
"01","23","Z",,1438,"G",,317420
"01","23","S",,43170,"G",,2560777
"01","23","P",,1069,"G",,245335
"01","236","-",,13782,"G",,1273411
"01","236","C",,93,"G",,19272
"01","236","Z",,595,"G",,152239
"01","236","S",,12650,"G",,986287
"01","236","P",,444,"G",,115613
"01","2361","-",,11876,"G",,1069016
"01","2361","C",,68,"G",,15159
"01","2361","Z",,495,"G",,125650
"01","2361","S",,10934,"G",,828351
"01","2361","P",,379,"G",,99856
"01","2362","-",,1906,"G",,204395
"01","2362","C",,25,"G",,4113
"01","2362","Z",,100,"G",,26589
"01","2362","S",,1716,"G",,157936
"01","2362","P",,65,"G",,15757
"01","237","-",,771,"G",,83775
"01","237","C",,13,"J",,2057
"01","237","Z",,76,"G",,14482
"01","237","S",,602,"G",,45121
"01","237","P",,80,"G",,22115
"01","2371","-",,176,"G",,14407
"01","2371","Z",,5,"H",,637
"01","2371","S",,164,"G",,12573
"01","2371","P",,5,"G",,1128
"01","2372","-",,195,"G",,35352
"01","2372","C",,5,"J",,927
"01","2372","Z",,41,"G",,9361
"01","2372","S",,97,"G",,8973
"01","2372","P",,52,"G",,16091
"01","23721","-",,195,"G",,35352
"01","23721","C",,5,"J",,927
"01","23721","Z",,41,"G",,9361
"01","23721","S",,97,"G",,8973
"01","23721","P",,52,"G",,16091
"01","2373","-",,101,"G",,6630
"01","2373","C",,3,"J",,813
"01","2373","Z",,4,"H",,386
"01","2373","S",,87,"G",,4595
"01","2373","P",,7,"H",,836
"01","23731","-",,101,"G",,6630
"01","23731","C",,3,"J",,813
"01","23731","Z",,4,"H",,386
"01","23731","S",,87,"G",,4595
"01","23731","P",,7,"H",,836
"01","2379","-",,299,"G",,27386
"01","2379","C",,3,"H",,248
"01","2379","Z",,26,"G",,4098
"01","2379","S",,254,"G",,18980
"01","2379","P",,16,"G",,4060
"01","23799","-",,299,"G",,27386
"01","23799","C",,3,"H",,248
"01","23799","Z",,26,"G",,4098
"01","23799","S",,254,"G",,18980
"01","23799","P",,16,"G",,4060
"01","238","-",,31337,"G",,1802458
"01","238","C",,107,"G",,14783
"01","238","Z",,767,"G",,150699
"01","238","S",,29918,"G",,1529369
"01","238","P",,545,"G",,107607
"01","2381","-",,5982,"G",,399204
"01","2381","C",,10,"G",,2125
"01","2381","Z",,85,"G",,23773
"01","2381","S",,5841,"G",,358458
"01","2381","P",,46,"H",,14848
"01","2382","-",,5677,"G",,335654
"01","2382","C",,28,"H",,2949
"01","2382","Z",,218,"G",,33498
"01","2382","S",,5305,"G",,275106
"01","2382","P",,126,"G",,24101
"01","23821","-",,2203,"G",,100198
"01","23821","C",,8,"H",,566
"01","23821","Z",,76,"G",,8388
"01","23821","S",,2081,"G",,85230
"01","23821","P",,38,"G",,6014
"01","23822","-",,3069,"G",,208813
"01","23822","C",,17,"H",,1680
"01","23822","Z",,114,"G",,21442
"01","23822","S",,2864,"G",,171406
"01","23822","P",,74,"G",,14285
"01","23829","-",,405,"G",,26643
"01","23829","C",,3,"G",,703
"01","23829","Z",,28,"H",,3668
"01","23829","S",,360,"G",,18470
"01","23829","P",,14,"H",,3802
"01","2383","-",,10326,"G",,516775
"01","2383","C",,15,"G",,1568
"01","2383","Z",,142,"G",,28654
"01","2383","S",,10075,"G",,469052
"01","2383","P",,94,"G",,17501
"01","2389","-",,9352,"G",,550825
"01","2389","C",,54,"H",,8141
"01","2389","Z",,322,"G",,64774
"01","2389","S",,8697,"G",,426753
"01","2389","P",,279,"G",,51157
"01","31-33","-",,4921,"G",,224387
"01","31-33","C",,58,"G",,7085
"01","31-33","Z",,290,"G",,32922
"01","31-33","S",,4281,"G",,154073
"01","31-33","P",,292,"G",,30307
"01","311","-",,766,"G",,24039
"01","311","Z",,26,"G",,2296
"01","311","S",,695,"G",,16844
"01","311","P",,43,"G",,4282
"01","3111","-",,40,"H",,1506
"01","3111","S",,37,"H",,1309
"01","31111","-",,40,"H",,1506
"01","31111","S",,37,"H",,1309
"01","3112","-",,3,"G",,111
"01","3113","-",,20,"G",,656
"01","3113","S",,19,"J",,334
"01","3114","-",,49,"H",,1408
"01","3114","Z",,3,"J",,12
"01","3114","S",,44,"H",,1381
"01","3115","-",,10,"J",,246
"01","3115","S",,8,"G",,128
"01","3116","-",,92,"G",,4204
"01","3116","Z",,3,"J",,82
"01","3116","S",,85,"G",,2973
"01","3116","P",,4,"H",,1149
"01","31161","-",,92,"G",,4204
"01","31161","Z",,3,"J",,82
"01","31161","S",,85,"G",,2973
"01","31161","P",,4,"H",,1149
"01","3117","-",,46,"G",,2609
"01","3117","S",,43,"G",,2520
"01","31171","-",,46,"G",,2609
"01","31171","S",,43,"G",,2520
"01","3118","-",,343,"G",,6236
"01","3118","Z",,7,"H",,622
"01","3118","S",,328,"G",,4442
"01","3118","P",,7,"H",,1151
"01","3119","-",,163,"G",,7063
"01","3119","Z",,10,"G",,1480
"01","3119","S",,129,"G",,3689
"01","3119","P",,23,"G",,1298
"01","312","-",,37,"G",,1984
"01","312","Z",,4,"H",,443
"01","312","S",,21,"H",,889
"01","312","P",,11,"G",,645
"01","313","-",,33,"H",,770
"01","313","S",,32,"G",,692
"01","314","-",,54,"G",,1155
"01","314","C",,3,"H",,114
"01","314","S",,46,"G",,850
"01","314","P",,3,"G",,105
"01","315","-",,447,"G",,8953
"01","315","Z",,12,"J",,742
"01","315","S",,417,"H",,7791
"01","315","P",,16,"G",,322
"01","316","-",,59,"H",,2392
"01","316","S",,55,"H",,2170
"01","3161","-",,21,"J",,906
"01","3161","S",,20,"J",,791
"01","31611","-",,21,"J",,906
"01","31611","S",,20,"J",,791
"01","3162","-",,3,"H",,43
"01","3162","S",,3,"H",,43
"01","31621","-",,3,"H",,43
"01","31621","S",,3,"H",,43
"01","3169","-",,35,"G",,1443
"01","3169","S",,32,"G",,1336
"01","31699","-",,35,"G",,1443
"01","31699","S",,32,"G",,1336
"01","321","-",,368,"G",,18205
"01","321","Z",,22,"J",,1261
"01","321","S",,329,"G",,14569
"01","321","P",,16,"H",,2337
"01","322","-",,14,"G",,953
"01","322","S",,11,"J",,561
"01","323","-",,502,"G",,15332
"01","323","C",,4,"J",,557
"01","323","Z",,35,"H",,2780
"01","323","S",,444,"G",,10376
"01","323","P",,19,"H",,1619
"01","3231","-",,502,"G",,15332
"01","3231","C",,4,"J",,557
"01","3231","Z",,35,"H",,2780
"01","3231","S",,444,"G",,10376
"01","3231","P",,19,"H",,1619
"01","324","-",,31,"H",,1822
"01","324","Z",,3,"J",,911
"01","324","S",,24,"H",,474
"01","324","P",,4,"H",,437
"01","3241","-",,31,"H",,1822
"01","3241","Z",,3,"J",,911
"01","3241","S",,24,"H",,474
"01","3241","P",,4,"H",,437
"01","325","-",,190,"G",,8700
"01","325","C",,6,"G",,1231
"01","325","Z",,12,"G",,1405
"01","325","S",,169,"G",,5875
"01","325","P",,3,"J",,189
"01","3251","-",,8,"J",,458
"01","3251","S",,8,"J",,458
"01","3252","-",,5,"H",,48
"01","3252","S",,4,"J",,28
"01","3253","-",,19,"G",,1492
"01","3253","S",,17,"G",,923
"01","3254","-",,26,"G",,2016
"01","3254","Z",,3,"G",,723
"01","3254","S",,19,"G",,509
"01","32541","-",,26,"G",,2016
"01","32541","Z",,3,"G",,723
"01","32541","S",,19,"G",,509
"01","3255","-",,45,"G",,2395
"01","3255","Z",,4,"J",,444
"01","3255","S",,41,"G",,1951
"01","3256","-",,63,"G",,1078
"01","3256","S",,59,"G",,995
"01","3259","-",,24,"H",,1213
"01","3259","S",,21,"G",,1011
"01","326","-",,46,"G",,1850
"01","326","Z",,4,"H",,296
"01","326","S",,35,"H",,1000
"01","326","P",,5,"H",,468
"01","327","-",,89,"G",,5957
"01","327","Z",,5,"G",,1109
"01","327","S",,80,"G",,4082
"01","327","P",,4,"G",,766
"01","3271","-",,25,"H",,563
"01","3271","S",,24,"H",,547
"01","3272","-",,18,"H",,301
"01","3272","S",,17,"H",,220
"01","32721","-",,18,"H",,301
"01","32721","S",,17,"H",,220
"01","3273","-",,32,"G",,3940
"01","3273","Z",,3,"G",,946
"01","3273","S",,27,"G",,2395
"01","3279","-",,14,"H",,1153
"01","3279","S",,12,"J",,920
"01","331","-",,67,"H",,2840
"01","331","Z",,8,"J",,570
"01","331","S",,52,"H",,1841
"01","331","P",,5,"G",,349
"01","332","-",,616,"G",,39638
"01","332","C",,13,"G",,2220
"01","332","Z",,55,"G",,7521
"01","332","S",,501,"G",,24302
"01","332","P",,47,"H",,5595
"01","333","-",,225,"G",,13558
"01","333","C",,5,"H",,598
"01","333","Z",,13,"H",,2728
"01","333","S",,188,"G",,8737
"01","333","P",,19,"H",,1495
"01","334","-",,93,"G",,4939
"01","334","Z",,4,"J",,214
"01","334","S",,80,"G",,3450
"01","334","P",,8,"J",,1147
"01","335","-",,90,"G",,6511
"01","335","Z",,11,"G",,1100
"01","335","S",,71,"G",,4281
"01","335","P",,7,"H",,1049
"01","336","-",,205,"G",,14080
"01","336","Z",,16,"G",,2736
"01","336","S",,174,"G",,9366
"01","336","P",,13,"H",,1942
"01","337","-",,300,"G",,11923
"01","337","Z",,5,"J",,768
"01","337","S",,282,"G",,10487
"01","337","P",,13,"J",,668
"01","339","-",,689,"G",,38786
"01","339","C",,11,"G",,1107
"01","339","Z",,51,"H",,5803
"01","339","S",,575,"G",,25436
"01","339","P",,52,"H",,6440
"01","3391","-",,85,"G",,7877
"01","3391","Z",,8,"H",,795
"01","3391","S",,66,"G",,4457
"01","3391","P",,9,"H",,2460
"01","33911","-",,85,"G",,7877
"01","33911","Z",,8,"H",,795
"01","33911","S",,66,"G",,4457
"01","33911","P",,9,"H",,2460
"01","3399","-",,604,"G",,30909
"01","3399","C",,9,"H",,942
"01","3399","Z",,43,"H",,5008
"01","3399","S",,509,"G",,20979
"01","3399","P",,43,"H",,3980
"01","42","-",,4837,"G",,413171
"01","42","C",,72,"G",,10691
"01","42","Z",,377,"G",,63128
"01","42","S",,4106,"G",,299137
"01","42","P",,282,"G",,40215
"01","423","-",,2316,"G",,218789
"01","423","C",,38,"G",,5061
"01","423","Z",,208,"G",,36500
"01","423","S",,1908,"G",,153491
"01","423","P",,162,"G",,23737
"01","4231","-",,311,"G",,33324
"01","4231","C",,7,"G",,1724
"01","4231","Z",,20,"H",,4049
"01","4231","S",,265,"G",,26524
"01","4231","P",,19,"H",,1027
"01","4232","-",,180,"G",,18136
"01","4232","Z",,17,"H",,2051
"01","4232","S",,150,"G",,14664
"01","4232","P",,11,"H",,1342
"01","4233","-",,131,"G",,16266
"01","4233","Z",,18,"H",,3758
"01","4233","S",,100,"G",,10364
"01","4233","P",,13,"G",,2144
"01","4234","-",,150,"G",,17986
"01","4234","C",,3,"J",,367
"01","4234","Z",,21,"G",,3406
"01","4234","S",,108,"G",,10172
"01","4234","P",,18,"H",,4041
"01","4235","-",,37,"H",,3582
"01","4235","Z",,3,"H",,204
"01","4235","S",,32,"G",,2782
"01","4236","-",,62,"G",,11373
"01","4236","Z",,9,"H",,2837
"01","4236","S",,51,"G",,7989
"01","4237","-",,51,"G",,6041
"01","4237","Z",,8,"G",,2660
"01","4237","S",,36,"G",,2505
"01","4237","P",,7,"H",,876
"01","4238","-",,197,"G",,26423
"01","4238","C",,6,"G",,1202
"01","4238","Z",,33,"G",,6484
"01","4238","S",,143,"G",,15227
"01","4238","P",,15,"G",,3510
"01","4239","-",,1197,"G",,85658
"01","4239","C",,19,"J",,1687
"01","4239","Z",,79,"G",,11051
"01","4239","S",,1023,"G",,63264
"01","4239","P",,76,"G",,9656
"01","42391","-",,175,"G",,9240
"01","42391","Z",,19,"G",,1676
"01","42391","S",,136,"G",,4852
"01","42391","P",,19,"G",,2707
"01","42392","-",,92,"H",,3820
"01","42392","Z",,3,"G",,239
"01","42392","S",,81,"H",,2839
"01","42392","P",,8,"H",,742
"01","42393","-",,139,"H",,12769
"01","42393","C",,4,"J",,58
"01","42393","Z",,6,"G",,713
"01","42393","S",,123,"H",,11905
"01","42393","P",,6,"J",,93
"01","42394","-",,205,"H",,11333
"01","42394","Z",,7,"H",,831
"01","42394","S",,190,"H",,9131
"01","42394","P",,6,"J",,1031
"01","42399","-",,586,"G",,48496
"01","42399","C",,12,"J",,1284
"01","42399","Z",,44,"G",,7592
"01","42399","S",,493,"G",,34537
"01","42399","P",,37,"G",,5083
"01","424","-",,1755,"G",,134098
"01","424","C",,23,"G",,3520
"01","424","Z",,125,"G",,21911
"01","424","S",,1516,"G",,95275
"01","424","P",,91,"G",,13392
"01","4241","-",,60,"G",,4975
"01","4241","Z",,6,"H",,835
"01","4241","S",,50,"G",,3372
"01","4241","P",,4,"G",,768
"01","4242","-",,45,"H",,4050
"01","4242","Z",,5,"H",,1845
"01","4242","S",,32,"G",,1589
"01","4242","P",,8,"J",,616
"01","42421","-",,45,"H",,4050
"01","42421","Z",,5,"H",,1845
"01","42421","S",,32,"G",,1589
"01","42421","P",,8,"J",,616
"01","4243","-",,368,"G",,13303
"01","4243","Z",,15,"G",,2716
"01","4243","S",,339,"G",,8910
"01","4243","P",,13,"H",,1604
"01","4244","-",,359,"G",,52602
"01","4244","C",,7,"G",,1148
"01","4244","Z",,46,"G",,8566
"01","4244","S",,294,"G",,40432
"01","4244","P",,12,"G",,2456
"01","4245","-",,88,"H",,4254
"01","4245","C",,3,"G",,263
"01","4245","Z",,3,"H",,476
"01","4245","S",,77,"G",,1859
"01","4245","P",,5,"J",,1656
"01","4246","-",,29,"H",,2420
"01","4246","Z",,3,"J",,262
"01","4246","S",,20,"H",,1201
"01","4246","P",,5,"G",,866
"01","4247","-",,22,"G",,1981
"01","4247","S",,18,"H",,1688
"01","4248","-",,35,"G",,2726
"01","4248","S",,25,"G",,1321
"01","4248","P",,6,"G",,549
"01","4249","-",,749,"G",,47787
"01","4249","C",,9,"H",,1361
"01","4249","Z",,43,"G",,6814
"01","4249","S",,661,"G",,34903
"01","4249","P",,36,"G",,4709
"01","42491","-",,53,"G",,6048
"01","42491","S",,46,"G",,5604
"01","42491","P",,6,"H",,437
"01","42492","-",,81,"H",,1889
"01","42492","S",,79,"G",,1706
"01","42493","-",,133,"G",,6996
"01","42493","Z",,8,"H",,742
"01","42493","S",,122,"G",,6106
"01","42494","-",,11,"G",,1098
"01","42494","S",,9,"G",,934
"01","42495","-",,28,"H",,1874
"01","42495","S",,24,"J",,831
"01","42499","-",,443,"G",,29882
"01","42499","C",,7,"H",,1340
"01","42499","Z",,32,"G",,5743
"01","42499","S",,381,"G",,19722
"01","42499","P",,23,"H",,3077
"01","425","-",,766,"G",,60284
"01","425","C",,11,"G",,2110
"01","425","Z",,44,"H",,4717
"01","425","S",,682,"G",,50371
"01","425","P",,29,"H",,3086
"01","4251","-",,766,"G",,60284
"01","4251","C",,11,"G",,2110
"01","4251","Z",,44,"H",,4717
"01","4251","S",,682,"G",,50371
"01","4251","P",,29,"H",,3086
"01","42511","-",,86,"G",,6025
"01","42511","Z",,3,"J",,44
"01","42511","S",,77,"G",,5495
"01","42511","P",,5,"G",,480
"01","42512","-",,680,"G",,54259
"01","42512","C",,10,"G",,2104
"01","42512","Z",,41,"H",,4673
"01","42512","S",,605,"G",,44876
"01","42512","P",,24,"H",,2606
"01","44-45","-",,31977,"G",,1503496
"01","44-45","C",,171,"G",,23258
"01","44-45","Z",,924,"G",,140818
"01","44-45","S",,29812,"G",,1191223
"01","44-45","P",,1070,"G",,148197
"01","441","-",,3251,"G",,460217
"01","441","C",,34,"G",,5674
"01","441","Z",,191,"G",,34989
"01","441","S",,2863,"G",,386581
"01","441","P",,163,"G",,32973
"01","4411","-",,2293,"G",,381845
"01","4411","C",,21,"G",,3926
"01","4411","Z",,136,"G",,23740
"01","4411","S",,2026,"G",,330276
"01","4411","P",,110,"G",,23903
"01","44112","-",,2293,"G",,381845
"01","44112","C",,21,"G",,3926
"01","44112","Z",,136,"G",,23740
"01","44112","S",,2026,"G",,330276
"01","44112","P",,110,"G",,23903
"01","4412","-",,323,"G",,32022
"01","4412","C",,9,"H",,1179
"01","4412","Z",,18,"H",,2727
"01","4412","S",,283,"G",,26449
"01","4412","P",,13,"G",,1667
"01","44121","-",,70,"G",,10055
"01","44121","Z",,5,"H",,886
"01","44121","S",,62,"G",,8491
"01","44122","-",,253,"G",,21967
"01","44122","C",,7,"G",,531
"01","44122","Z",,13,"G",,1841
"01","44122","S",,221,"G",,17958
"01","44122","P",,12,"G",,1637
"01","441222","-",,57,"H",,4262
"01","441222","S",,52,"H",,3441
"01","441228","-",,196,"G",,17705
"01","441228","C",,6,"G",,523
"01","441228","Z",,11,"G",,1148
"01","441228","S",,169,"G",,14517
"01","441228","P",,10,"G",,1517
"01","4413","-",,635,"G",,46350
"01","4413","C",,4,"H",,569
"01","4413","Z",,37,"G",,8522
"01","4413","S",,554,"G",,29856
"01","4413","P",,40,"H",,7403
"01","442","-",,618,"G",,40756
"01","442","C",,12,"G",,1173
"01","442","Z",,53,"G",,10626
"01","442","S",,502,"G",,21247
"01","442","P",,51,"G",,7710
"01","4421","-",,240,"G",,16295
"01","4421","C",,7,"G",,859
"01","4421","Z",,24,"G",,5223
"01","4421","S",,197,"G",,8763
"01","4421","P",,12,"H",,1450
"01","44211","-",,240,"G",,16295
"01","44211","C",,7,"G",,859
"01","44211","Z",,24,"G",,5223
"01","44211","S",,197,"G",,8763
"01","44211","P",,12,"H",,1450
"01","4422","-",,378,"G",,24461
"01","4422","C",,5,"G",,314
"01","4422","Z",,29,"G",,5403
"01","4422","S",,305,"G",,12484
"01","4422","P",,39,"G",,6260
"01","443","-",,252,"G",,13151
"01","443","C",,4,"H",,379
"01","443","Z",,17,"G",,1684
"01","443","S",,221,"G",,9867
"01","443","P",,10,"G",,1221
"01","4431","-",,252,"G",,13151
"01","4431","C",,4,"H",,379
"01","4431","Z",,17,"G",,1684
"01","4431","S",,221,"G",,9867
"01","4431","P",,10,"G",,1221
"01","44314","-",,252,"G",,13151
"01","44314","C",,4,"H",,379
"01","44314","Z",,17,"G",,1684
"01","44314","S",,221,"G",,9867
"01","44314","P",,10,"G",,1221
"01","443141","-",,72,"G",,3899
"01","443141","S",,67,"G",,2434
"01","443142","-",,180,"G",,9252
"01","443142","C",,3,"J",,87
"01","443142","Z",,15,"G",,1314
"01","443142","S",,154,"G",,7433
"01","443142","P",,8,"J",,418
"01","444","-",,715,"G",,51026
"01","444","C",,12,"H",,1634
"01","444","Z",,37,"G",,7367
"01","444","S",,630,"G",,32465
"01","444","P",,36,"G",,9560
"01","4441","-",,358,"G",,37660
"01","4441","C",,10,"J",,1513
"01","4441","Z",,29,"G",,6233
"01","4441","S",,297,"G",,23791
"01","4441","P",,22,"G",,6123
"01","44411","-",,28,"G",,1567
"01","44411","S",,25,"G",,1401
"01","44412","-",,30,"G",,1380
"01","44412","S",,29,"G",,1358
"01","44413","-",,76,"G",,7295
"01","44413","Z",,9,"G",,823
"01","44413","S",,60,"G",,5104
"01","44413","P",,6,"G",,1363
"01","44419","-",,224,"G",,27418
"01","44419","C",,8,"J",,1486
"01","44419","Z",,18,"G",,5266
"01","44419","S",,183,"G",,15928
"01","44419","P",,15,"G",,4738
"01","4442","-",,357,"G",,13366
"01","4442","Z",,8,"H",,1134
"01","4442","S",,333,"G",,8674
"01","4442","P",,14,"H",,3437
"01","445","-",,1318,"G",,94186
"01","445","C",,10,"G",,823
"01","445","Z",,77,"G",,17430
"01","445","S",,1149,"G",,59044
"01","445","P",,82,"G",,16889
"01","4451","-",,516,"G",,46348
"01","4451","C",,8,"G",,694
"01","4451","Z",,34,"H",,8742
"01","4451","S",,445,"G",,28444
"01","4451","P",,29,"H",,8468
"01","4452","-",,722,"G",,37715
"01","4452","Z",,37,"H",,6901
"01","4452","S",,637,"G",,24561
"01","4452","P",,48,"G",,6253
"01","44521","-",,41,"H",,2891
"01","44521","Z",,3,"G",,910
"01","44521","S",,35,"G",,1278
"01","44521","P",,3,"J",,703
"01","44522","-",,54,"G",,4286
"01","44522","S",,48,"G",,3062
"01","44522","P",,4,"J",,945
"01","44523","-",,164,"G",,8660
"01","44523","S",,159,"G",,7373
"01","44523","P",,4,"G",,765
"01","44529","-",,463,"G",,21878
"01","44529","Z",,31,"H",,5190
"01","44529","S",,395,"G",,12848
"01","44529","P",,37,"H",,3840
"01","4453","-",,80,"G",,10123
"01","4453","Z",,6,"G",,1787
"01","4453","S",,67,"G",,6039
"01","4453","P",,5,"J",,2168
"01","44531","-",,80,"G",,10123
"01","44531","Z",,6,"G",,1787
"01","44531","S",,67,"G",,6039
"01","44531","P",,5,"J",,2168
"01","446","-",,2715,"G",,66989
"01","446","Z",,58,"G",,5855
"01","446","S",,2590,"G",,50308
"01","446","P",,65,"G",,10641
"01","4461","-",,2715,"G",,66989
"01","4461","Z",,58,"G",,5855
"01","4461","S",,2590,"G",,50308
"01","4461","P",,65,"G",,10641
"01","44611","-",,111,"G",,7235
"01","44611","Z",,4,"J",,950
"01","44611","S",,96,"H",,1866
"01","44611","P",,11,"G",,4419
"01","44612","-",,1610,"G",,26485
"01","44612","Z",,15,"G",,857
"01","44612","S",,1582,"G",,24641
"01","44612","P",,12,"H",,903
"01","44613","-",,30,"H",,1750
"01","44613","Z",,5,"G",,577
"01","44613","S",,25,"H",,1173
"01","44619","-",,964,"G",,31519
"01","44619","Z",,34,"G",,3471
"01","44619","S",,887,"G",,22628
"01","44619","P",,42,"G",,5319
"01","447","-",,261,"G",,44801
"01","447","C",,10,"H",,2091
"01","447","Z",,40,"G",,10205
"01","447","S",,185,"G",,21535
"01","447","P",,26,"G",,10970
"01","4471","-",,261,"G",,44801
"01","4471","C",,10,"H",,2091
"01","4471","Z",,40,"G",,10205
"01","4471","S",,185,"G",,21535
"01","4471","P",,26,"G",,10970
"01","448","-",,3416,"G",,104537
"01","448","C",,14,"G",,2472
"01","448","Z",,71,"G",,7590
"01","448","S",,3179,"G",,82851
"01","448","P",,152,"G",,11624
"01","4481","-",,2802,"G",,82257
"01","4481","C",,9,"G",,2248
"01","4481","Z",,59,"G",,5306
"01","4481","S",,2598,"G",,65480
"01","4481","P",,136,"G",,9223
"01","44811","-",,75,"G",,2341
"01","44811","Z",,5,"G",,489
"01","44811","S",,64,"G",,1286
"01","44811","P",,6,"H",,566
"01","44812","-",,737,"G",,22409
"01","44812","Z",,21,"G",,2055
"01","44812","S",,675,"G",,18249
"01","44812","P",,41,"G",,2105
"01","44813","-",,228,"G",,7631
"01","44813","Z",,13,"G",,1047
"01","44813","S",,197,"G",,5707
"01","44813","P",,17,"G",,751
"01","44814","-",,399,"G",,11039
"01","44814","Z",,5,"H",,95
"01","44814","S",,378,"G",,9362
"01","44814","P",,14,"G",,941
"01","44815","-",,711,"G",,18110
"01","44815","C",,4,"H",,1038
"01","44815","Z",,6,"J",,404
"01","44815","S",,682,"G",,15346
"01","44815","P",,19,"H",,1322
"01","44819","-",,652,"G",,20727
"01","44819","Z",,9,"H",,1216
"01","44819","S",,602,"G",,15530
