,GeoFIPS,variable,GDP,State_Code,County_Code,True_Fips,Year,GDP_percent,BEA_FIPS
65525,51107,2021,27825859,51,107,,,,
65526,51109,2021,2053447,51,109,,,,
65527,51111,2021,207974,51,111,,,,
65528,51113,2021,340315,51,113,,,,
65529,51115,2021,199848,51,115,,,,
65530,51117,2021,989016,51,117,,,,
65531,51119,2021,344170,51,119,,,,
65532,51125,2021,519375,51,125,,,,
65533,51127,2021,585771,51,127,,,,
65534,51131,2021,406561,51,131,,,,
65535,51133,2021,382168,51,133,,,,
65536,51135,2021,470167,51,135,,,,
65537,51137,2021,1031071,51,137,,,,
65538,51139,2021,642297,51,139,,,,
65539,51141,2021,388677,51,141,,,,
65540,51145,2021,766932,51,145,,,,
65541,51147,2021,642684,51,147,,,,
65542,51155,2021,1335567,51,155,,,,
65543,51157,2021,285582,51,157,,,,
65544,51159,2021,257731,51,159,,,,
65545,51167,2021,576224,51,167,,,,
65546,51169,2021,370381,51,169,,,,
65547,51171,2021,1705365,51,171,,,,
65548,51173,2021,972138,51,173,,,,
65549,51179,2021,5622629,51,179,,,,
65550,51181,2021,1018341,51,181,,,,
65551,51183,2021,354287,51,183,,,,
65552,51185,2021,1082757,51,185,,,,
65553,51187,2021,1646669,51,187,,,,
65554,51193,2021,422129,51,193,,,,
65555,51197,2021,1384614,51,197,,,,
65556,51510,2021,13138801,51,510,,,,
65557,51550,2021,9696743,51,550,,,,
65558,51650,2021,6112481,51,650,,,,
65559,51700,2021,12906068,51,700,,,,
65560,51710,2021,17544590,51,710,,,,
65561,51740,2021,5616034,51,740,,,,
65562,51760,2021,21556561,51,760,,,,
65563,51770,2021,6712970,51,770,,,,
65564,51800,2021,3859749,51,800,,,,
65565,51810,2021,20599268,51,810,,,,
65566,51901,2021,11122188,51,901,51540,2021,1.0,51901
65567,51903,2021,754235,51,903,51580,2021,1.0,51903
65568,51907,2021,4784006,51,907,51790,2021,0.5358364931101453,51907
65569,51907,2021,4784006,51,907,51820,2021,0.4641635068898548,51907
65570,51911,2021,6545822,51,911,51680,2021,1.0,51911
65571,51913,2021,834734,51,913,51640,2021,1.0,51913
65572,51918,2021,2623981,51,918,51570,2021,0.409617373319545,51918
65573,51918,2021,2623981,51,918,51730,2021,0.590382626680455,51918
65574,51919,2021,119541723,51,919,51600,2021,0.6007110759962471,51919
65575,51919,2021,119541723,51,919,51610,2021,0.3992889240037529,51919
65576,51921,2021,6461969,51,921,51840,2021,1.0,51921
65577,51923,2021,1374131,51,923,,,,
65578,51929,2021,2145133,51,929,51690,2021,1.0,51929
65579,51931,2021,5305687,51,931,51830,2021,1.0,51931
65580,51933,2021,4915866,51,933,51121,2021,0.8537993116229812,51933
65581,51933,2021,4915866,51,933,51750,2021,0.1462006883770188,51933
65582,51939,2021,3201771,51,939,51143,2021,0.620180690105584,51939
65583,51939,2021,3201771,51,939,51590,2021,0.37981930989441604,51939
65584,51941,2021,3607669,51,941,51149,2021,0.6177375330358303,51941
65585,51941,2021,3607669,51,941,51670,2021,0.38226246696416966,51941
65586,51942,2021,20156123,51,942,51153,2021,0.888075866441251,51942
65587,51942,2021,20156123,51,942,51683,2021,0.07710421446685183,51942
65588,51942,2021,20156123,51,942,51685,2021,0.03481991909189711,51942
65589,51944,2021,5615519,51,944,51161,2021,0.7951805194366578,51944
65590,51944,2021,5615519,51,944,51775,2021,0.20481948056334223,51944
65591,51945,2021,1168535,51,945,51163,2021,0.7790250653544518,51945
65592,51945,2021,1168535,51,945,51530,2021,0.2209749346455482,51945
65593,51947,2021,7972516,51,947,51165,2021,0.6355538221528861,51947
65594,51947,2021,7972516,51,947,51660,2021,0.36444617784711386,51947
65595,51949,2021,708323,51,949,51175,2021,1.0,51949
65596,51951,2021,5943497,51,951,51177,2021,0.8292981605735132,51951
65597,51951,2021,5943497,51,951,51630,2021,0.17070183942648673,51951
65598,51953,2021,3288442,51,953,51191,2021,0.7775185243575595,51953
65599,51953,2021,3288442,51,953,51520,2021,0.22248147564244047,51953
65600,51955,2021,1363863,51,955,51195,2021,0.8876065862981476,51955
65601,51955,2021,1363863,51,955,51720,2021,0.1123934137018524,51955
65602,51958,2021,2497814,51,958,51199,2021,0.8382490075400314,51958
65603,51958,2021,2497814,51,958,51735,2021,0.16175099245996857,51958
