YEAR,True_GDP,True_Fips
2001,1454041.0,18071
2001,1206300.0,18073
2001,579603.0,18075
2001,1110611.0,18077
2001,606729.0,18079
2001,3062986.0,18081
2001,1415464.0,18083
2001,3822609.0,18085
2001,920477.0,18087
2001,20616469.0,18089
2001,3917513.0,18091
2001,1224345.0,18093
2001,3681358.0,18095
2001,69014456.0,18097
2001,1402215.0,18099
2001,688699.0,18101
2001,865719.0,18103
2001,4565042.0,18105
2001,1366460.0,18107
2001,1254829.0,18109
2001,313600.0,18111
2001,1368951.0,18113
2001,292302.0,18115
2001,456176.0,18117
2001,357561.0,18119
2001,290597.0,18121
2001,455494.0,18123
2001,779197.0,18125
2001,4944478.0,18127
2001,2307301.0,18129
2001,413014.0,18131
2001,848662.0,18133
2001,643084.0,18135
2001,1185254.0,18137
2001,501648.0,18139
2001,10693624.0,18141
2001,552317.0,18143
2001,1459348.0,18145
2001,1073778.0,18147
2001,368006.0,18149
2001,1094894.0,18151
2001,658519.0,18153
2001,234636.0,18155
2001,6077654.0,18157
2001,400498.0,18159
2001,137529.0,18161
2001,9222126.0,18163
2001,715958.0,18165
2001,4033991.0,18167
2001,950493.0,18169
2001,170213.0,18171
2001,1425765.0,18173
2001,512581.0,18175
2001,2621807.0,18177
2001,831072.0,18179
2001,704644.0,18181
2001,784510.0,18183
2001,247488.0,19001
2001,142166.0,19003
2001,483303.0,19005
2001,311883.0,19007
2001,178695.0,19009
2001,553554.0,19011
2001,5361350.0,19013
2001,791547.0,19015
2001,747402.0,19017
2001,541760.0,19019
2001,835598.0,19021
2001,333096.0,19023
2001,276952.0,19025
2001,856699.0,19027
2001,418216.0,19029
2001,436503.0,19031
2001,1896145.0,19033
2001,480794.0,19035
2001,374229.0,19037
2001,294415.0,19039
2001,686336.0,19041
2001,514894.0,19043
2001,2220411.0,19045
2001,570648.0,19047
2001,1061843.0,19049
2001,169058.0,19051
2001,148505.0,19053
2001,499109.0,19055
2001,1796764.0,19057
2001,671534.0,19059
2001,3606536.0,19061
2001,345791.0,19063
2001,539115.0,19065
2001,676300.0,19067
2001,346202.0,19069
2001,255095.0,19071
2001,265337.0,19073
2001,402687.0,19075
2001,249962.0,19077
2001,659722.0,19079
2001,468350.0,19081
2001,783661.0,19083
2001,331814.0,19085
2001,754558.0,19087
2001,271377.0,19089
2001,339388.0,19091
2001,305129.0,19093
2001,740181.0,19095
2001,417269.0,19097
2001,1319538.0,19099
2001,633708.0,19101
2001,5857474.0,19103
2001,493575.0,19105
2001,241776.0,19107
2001,546493.0,19109
2001,1600265.0,19111
2001,9493985.0,19113
2001,549133.0,19115
2001,216503.0,19117
2001,410217.0,19119
2001,281287.0,19121
2001,580373.0,19123
2001,1280349.0,19125
2001,1611273.0,19127
2001,338555.0,19129
2001,338293.0,19131
2001,260494.0,19133
2001,294343.0,19135
2001,369113.0,19137
2001,2240654.0,19139
2001,505803.0,19141
2001,279057.0,19143
2001,479150.0,19145
2001,330168.0,19147
2001,930724.0,19149
2001,257954.0,19151
2001,24727437.0,19153
2001,3043313.0,19155
2001,755187.0,19157
2001,103144.0,19159
2001,332458.0,19161
2001,6930996.0,19163
2001,371544.0,19165
2001,1353994.0,19167
2001,3233594.0,19169
2001,450258.0,19171
2001,136290.0,19173
2001,408820.0,19175
2001,149366.0,19177
2001,1396823.0,19179
2001,684114.0,19181
2001,572340.0,19183
2001,133298.0,19185
2001,2095257.0,19187
2001,340145.0,19189
2001,745684.0,19191
2001,4555810.0,19193
2001,163719.0,19195
2001,501543.0,19197
2001,411169.0,20001
2001,172105.0,20003
2001,611127.0,20005
2001,158184.0,20007
2001,896403.0,20009
2001,505008.0,20011
2001,331288.0,20013
2001,1572213.0,20015
2001,80555.0,20017
2001,66099.0,20019
2001,478711.0,20021
2001,96607.0,20023
2001,80502.0,20025
2001,197287.0,20027
2001,282639.0,20029
2001,594871.0,20031
2001,71188.0,20033
2001,1131651.0,20035
2001,1163463.0,20037
2001,144028.0,20039
2001,504770.0,20041
2001,219741.0,20043
2001,3700172.0,20045
2001,130902.0,20047
2001,58488.0,20049
2001,1037735.0,20051
2001,193159.0,20053
2001,1521042.0,20055
2001,1121720.0,20057
2001,621034.0,20059
2001,1592146.0,20061
2001,171304.0,20063
2001,113894.0,20065
2001,497951.0,20067
2001,303331.0,20069
2001,116347.0,20071
2001,155918.0,20073
2001,188797.0,20075
2001,157593.0,20077
2001,941702.0,20079
2001,364895.0,20081
2001,53875.0,20083
2001,308226.0,20085
2001,295520.0,20087
2001,93158.0,20089
2001,27265496.0,20091
2001,258391.0,20093
2001,184083.0,20095
2001,106242.0,20097
2001,634569.0,20099
2001,81831.0,20101
2001,1897322.0,20103
2001,70572.0,20105
2001,384722.0,20107
2001,113149.0,20109
2001,1148353.0,20111
2001,1394422.0,20113
2001,254136.0,20115
2001,321818.0,20117
2001,135641.0,20119
2001,606738.0,20121
2001,253396.0,20123
2001,1341571.0,20125
2001,132560.0,20127
2001,184910.0,20129
2001,317733.0,20131
2001,478759.0,20133
2001,114288.0,20135
2001,201618.0,20137
2001,222400.0,20139
2001,127352.0,20141
2001,109526.0,20143
2001,258306.0,20145
2001,300407.0,20147
2001,1170499.0,20149
2001,322659.0,20151
2001,124809.0,20153
2001,2064144.0,20155
2001,190124.0,20157
2001,243356.0,20159
2001,1910830.0,20161
2001,167491.0,20163
2001,122873.0,20165
2001,205798.0,20167
2001,2352786.0,20169
2001,278294.0,20171
2001,23046554.0,20173
2001,927776.0,20175
2001,8245245.0,20177
2001,112652.0,20179
2001,249257.0,20181
2001,134395.0,20183
2001,129167.0,20185
2001,134815.0,20187
2001,357358.0,20189
2001,498012.0,20191
2001,348698.0,20193
2001,99717.0,20195
2001,113905.0,20197
2001,65724.0,20199
2001,141253.0,20201
2001,179200.0,20203
2001,283214.0,20205
2001,72364.0,20207
2001,7711390.0,20209
2001,287437.0,21001
2001,355909.0,21003
