"ST","NAICS","LFO","ESTAB_F","ESTAB","RCPTOT_N_F","RCPTOT_F","RCPTOT"
"01","314","S",,54,"G",,1018
"01","315","-",,440,"G",,9328
"01","315","Z",,15,"H",,1251
"01","315","S",,403,"H",,6884
"01","315","P",,20,"H",,1053
"01","316","-",,56,"G",,2866
"01","316","S",,54,"G",,2767
"01","3161","-",,22,"G",,1346
"01","3161","S",,22,"G",,1346
"01","31611","-",,22,"G",,1346
"01","31611","S",,22,"G",,1346
"01","3162","-",,4,"H",,99
"01","3162","S",,4,"H",,99
"01","31621","-",,4,"H",,99
"01","31621","S",,4,"H",,99
"01","3169","-",,30,"G",,1421
"01","3169","S",,28,"H",,1322
"01","31699","-",,30,"G",,1421
"01","31699","S",,28,"H",,1322
"01","321","-",,364,"G",,18670
"01","321","Z",,27,"G",,2397
"01","321","S",,323,"G",,14623
"01","321","P",,13,"G",,1624
"01","322","-",,23,"G",,1147
"01","322","S",,20,"H",,773
"01","323","-",,436,"G",,15954
"01","323","C",,4,"H",,527
"01","323","Z",,33,"H",,3315
"01","323","S",,380,"G",,10807
"01","323","P",,19,"H",,1305
"01","3231","-",,436,"G",,15954
"01","3231","C",,4,"H",,527
"01","3231","Z",,33,"H",,3315
"01","3231","S",,380,"G",,10807
"01","3231","P",,19,"H",,1305
"01","324","-",,29,"H",,2487
"01","324","Z",,5,"H",,1478
"01","324","S",,21,"J",,741
"01","324","P",,3,"H",,268
"01","3241","-",,29,"H",,2487
"01","3241","Z",,5,"H",,1478
"01","3241","S",,21,"J",,741
"01","3241","P",,3,"H",,268
"01","325","-",,185,"G",,8903
"01","325","C",,3,"H",,937
"01","325","Z",,11,"G",,1450
"01","325","S",,165,"G",,6344
"01","325","P",,6,"J",,172
"01","3251","-",,7,"H",,288
"01","3251","S",,7,"H",,288
"01","3252","-",,4,"H",,289
"01","3252","S",,3,"J",,267
"01","3253","-",,16,"H",,1382
"01","3253","S",,13,"G",,933
"01","3254","-",,20,"G",,1865
"01","3254","Z",,3,"J",,632
"01","3254","S",,14,"G",,577
"01","32541","-",,20,"G",,1865
"01","32541","Z",,3,"J",,632
"01","32541","S",,14,"G",,577
"01","3255","-",,46,"H",,2951
"01","3255","Z",,3,"J",,706
"01","3255","S",,43,"G",,2245
"01","3256","-",,68,"G",,1060
"01","3256","S",,63,"G",,984
"01","3256","P",,3,"J",,21
"01","3259","-",,24,"G",,1068
"01","3259","S",,22,"G",,1050
"01","326","-",,54,"G",,1903
"01","326","Z",,4,"H",,154
"01","326","S",,44,"G",,1360
"01","326","P",,5,"J",,322
"01","327","-",,99,"G",,5662
"01","327","Z",,5,"J",,710
"01","327","S",,88,"H",,4035
"01","327","P",,6,"H",,917
"01","3271","-",,25,"G",,466
"01","3271","S",,24,"H",,432
"01","3272","-",,19,"H",,434
"01","3272","S",,17,"G",,162
"01","32721","-",,19,"H",,434
"01","32721","S",,17,"G",,162
"01","3273","-",,36,"H",,3971
"01","3273","S",,32,"H",,2932
"01","3274","-",,3,"J",,41
"01","3279","-",,16,"G",,750
"01","3279","S",,14,"H",,497
"01","331","-",,64,"H",,4381
"01","331","C",,3,"H",,66
"01","331","Z",,6,"H",,650
"01","331","S",,46,"G",,3160
"01","331","P",,9,"H",,505
"01","332","-",,621,"G",,36160
"01","332","C",,14,"G",,2100
"01","332","Z",,57,"G",,7418
"01","332","S",,514,"G",,23241
"01","332","P",,36,"H",,3401
"01","333","-",,218,"G",,11996
"01","333","C",,5,"G",,582
"01","333","Z",,19,"H",,2632
"01","333","S",,172,"G",,7480
"01","333","P",,22,"G",,1302
"01","334","-",,91,"G",,4288
"01","334","Z",,5,"H",,360
"01","334","S",,79,"G",,3433
"01","334","P",,6,"H",,372
"01","335","-",,78,"G",,5824
"01","335","Z",,9,"H",,1186
"01","335","S",,58,"G",,2858
"01","335","P",,9,"G",,1164
"01","336","-",,171,"G",,12934
"01","336","Z",,15,"G",,2831
"01","336","S",,141,"G",,8803
"01","336","P",,13,"G",,1267
"01","337","-",,297,"G",,12267
"01","337","Z",,7,"G",,884
"01","337","S",,278,"G",,10739
"01","337","P",,12,"J",,644
"01","339","-",,720,"G",,39592
"01","339","C",,9,"H",,1081
"01","339","Z",,60,"G",,7147
"01","339","S",,599,"G",,24966
"01","339","P",,52,"H",,6398
"01","3391","-",,86,"G",,6871
"01","3391","Z",,11,"G",,829
"01","3391","S",,67,"G",,4103
"01","3391","P",,6,"G",,1818
"01","33911","-",,86,"G",,6871
"01","33911","Z",,11,"G",,829
"01","33911","S",,67,"G",,4103
"01","33911","P",,6,"G",,1818
"01","3399","-",,634,"G",,32721
"01","3399","C",,7,"H",,960
"01","3399","Z",,49,"G",,6318
"01","3399","S",,532,"G",,20863
"01","3399","P",,46,"J",,4580
"01","42","-",,4787,"G",,398032
"01","42","C",,80,"G",,12259
"01","42","Z",,380,"G",,60015
"01","42","S",,4038,"G",,280860
"01","42","P",,289,"G",,44898
"01","423","-",,2331,"G",,214427
"01","423","C",,41,"G",,6266
"01","423","Z",,210,"G",,33874
"01","423","S",,1917,"G",,150124
"01","423","P",,163,"G",,24163
"01","4231","-",,326,"G",,43073
"01","4231","C",,6,"G",,2370
"01","4231","Z",,24,"H",,4333
"01","4231","S",,274,"G",,32685
"01","4231","P",,22,"H",,3685
"01","4232","-",,189,"G",,16325
"01","4232","Z",,15,"G",,2594
"01","4232","S",,161,"G",,11727
"01","4232","P",,12,"G",,1990
"01","4233","-",,122,"G",,14560
"01","4233","Z",,15,"G",,2270
"01","4233","S",,93,"G",,10103
"01","4233","P",,13,"H",,2186
"01","4234","-",,157,"G",,14017
"01","4234","C",,4,"G",,254
"01","4234","Z",,23,"G",,2968
"01","4234","S",,119,"G",,8732
"01","4234","P",,11,"G",,2063
"01","4235","-",,40,"H",,3404
"01","4235","Z",,6,"H",,537
"01","4235","S",,29,"H",,1979
"01","4235","P",,3,"J",,695
"01","4236","-",,71,"G",,5862
"01","4236","Z",,9,"H",,1583
"01","4236","S",,59,"G",,3692
"01","4236","P",,3,"H",,587
"01","4237","-",,55,"H",,5366
"01","4237","Z",,7,"J",,910
"01","4237","S",,41,"G",,3510
"01","4237","P",,7,"G",,946
"01","4238","-",,203,"G",,29525
"01","4238","C",,11,"H",,1929
"01","4238","Z",,31,"G",,6370
"01","4238","S",,145,"G",,17207
"01","4238","P",,16,"G",,4019
"01","4239","-",,1168,"G",,82295
"01","4239","C",,16,"J",,1505
"01","4239","Z",,80,"G",,12309
"01","4239","S",,996,"G",,60489
"01","4239","P",,76,"G",,7992
"01","42391","-",,166,"G",,6865
"01","42391","Z",,18,"G",,1053
"01","42391","S",,130,"G",,4495
"01","42391","P",,18,"G",,1317
"01","42392","-",,87,"G",,2975
"01","42392","Z",,4,"J",,202
"01","42392","S",,76,"G",,2617
"01","42392","P",,7,"J",,156
"01","42393","-",,157,"G",,13114
"01","42393","C",,4,"J",,233
"01","42393","Z",,6,"G",,475
"01","42393","S",,138,"G",,12113
"01","42393","P",,9,"G",,293
"01","42394","-",,182,"G",,14981
"01","42394","Z",,7,"H",,903
"01","42394","S",,167,"G",,12995
"01","42394","P",,6,"J",,632
"01","42399","-",,576,"G",,44360
"01","42399","C",,10,"H",,821
"01","42399","Z",,45,"G",,9676
"01","42399","S",,485,"G",,28269
"01","42399","P",,36,"H",,5594
"01","424","-",,1719,"G",,132599
"01","424","C",,28,"G",,4280
"01","424","Z",,134,"G",,22905
"01","424","S",,1457,"G",,87656
"01","424","P",,100,"G",,17758
"01","4241","-",,60,"G",,5020
"01","4241","Z",,4,"J",,314
"01","4241","S",,50,"G",,3000
"01","4241","P",,6,"H",,1706
"01","4242","-",,42,"G",,4071
"01","4242","Z",,4,"G",,960
"01","4242","S",,28,"G",,1931
"01","4242","P",,9,"J",,1087
"01","42421","-",,42,"G",,4071
"01","42421","Z",,4,"G",,960
"01","42421","S",,28,"G",,1931
"01","42421","P",,9,"J",,1087
"01","4243","-",,349,"G",,14643
"01","4243","Z",,17,"G",,2287
"01","4243","S",,313,"G",,10102
"01","4243","P",,17,"H",,2046
"01","4244","-",,342,"G",,47296
"01","4244","C",,7,"G",,1043
"01","4244","Z",,47,"G",,9975
"01","4244","S",,273,"G",,33336
"01","4244","P",,15,"G",,2942
"01","4245","-",,81,"G",,3294
"01","4245","C",,3,"G",,285
"01","4245","Z",,3,"J",,373
"01","4245","S",,71,"G",,1544
"01","4245","P",,4,"J",,1092
"01","4246","-",,29,"G",,2265
"01","4246","S",,22,"G",,1210
"01","4246","P",,3,"H",,720
"01","4247","-",,31,"G",,1625
"01","4247","S",,26,"H",,1382
"01","4248","-",,34,"H",,3007
"01","4248","Z",,4,"G",,444
"01","4248","S",,22,"H",,1591
"01","4248","P",,6,"H",,422
"01","4249","-",,751,"G",,51378
"01","4249","C",,10,"G",,1984
"01","4249","Z",,51,"G",,8248
"01","4249","S",,652,"G",,33560
"01","4249","P",,38,"G",,7586
"01","42491","-",,40,"G",,3056
"01","42491","S",,35,"G",,2052
"01","42491","P",,4,"G",,772
"01","42492","-",,98,"G",,2068
"01","42492","S",,96,"G",,1889
"01","42493","-",,124,"G",,6811
"01","42493","Z",,5,"G",,822
"01","42493","S",,114,"G",,5471
"01","42493","P",,4,"G",,486
"01","42494","-",,12,"J",,1978
"01","42494","S",,9,"H",,1025
"01","42495","-",,28,"G",,3435
"01","42495","S",,23,"H",,985
"01","42495","P",,4,"H",,2281
"01","42499","-",,449,"G",,34030
"01","42499","C",,8,"G",,1951
"01","42499","Z",,42,"G",,6885
"01","42499","S",,375,"G",,22138
"01","42499","P",,24,"G",,3056
"01","425","-",,737,"G",,51006
"01","425","C",,11,"G",,1713
"01","425","Z",,36,"G",,3236
"01","425","S",,664,"G",,43080
"01","425","P",,26,"H",,2977
"01","4251","-",,737,"G",,51006
"01","4251","C",,11,"G",,1713
"01","4251","Z",,36,"G",,3236
"01","4251","S",,664,"G",,43080
"01","4251","P",,26,"H",,2977
"01","42511","-",,70,"G",,5299
"01","42511","S",,63,"G",,4704
"01","42511","P",,4,"H",,188
"01","42512","-",,667,"G",,45707
"01","42512","C",,10,"G",,1708
"01","42512","Z",,34,"H",,2834
"01","42512","S",,601,"G",,38376
"01","42512","P",,22,"H",,2789
"01","44-45","-",,30243,"G",,1400566
"01","44-45","C",,184,"G",,25468
"01","44-45","Z",,970,"G",,143740
"01","44-45","S",,28036,"G",,1096309
"01","44-45","P",,1053,"G",,135049
"01","441","-",,3263,"G",,442773
"01","441","C",,31,"G",,6329
"01","441","Z",,211,"G",,42901
"01","441","S",,2873,"G",,363295
"01","441","P",,148,"G",,30248
"01","4411","-",,2277,"G",,362642
"01","4411","C",,18,"G",,4095
"01","4411","Z",,135,"G",,27255
"01","4411","S",,2025,"G",,308662
"01","4411","P",,99,"G",,22630
"01","44112","-",,2277,"G",,362642
"01","44112","C",,18,"G",,4095
"01","44112","Z",,135,"G",,27255
"01","44112","S",,2025,"G",,308662
"01","44112","P",,99,"G",,22630
"01","4412","-",,348,"G",,31053
"01","4412","C",,7,"H",,1415
"01","4412","Z",,25,"G",,3974
"01","4412","S",,304,"G",,24244
"01","4412","P",,12,"G",,1420
"01","44121","-",,71,"G",,7711
"01","44121","Z",,6,"J",,1283
"01","44121","S",,62,"G",,5779
"01","44122","-",,277,"G",,23342
"01","44122","C",,6,"G",,796
"01","44122","Z",,19,"G",,2691
"01","44122","S",,242,"G",,18465
"01","44122","P",,10,"G",,1390
"01","441222","-",,59,"G",,5685
"01","441222","Z",,5,"G",,1814
"01","441222","S",,53,"G",,3867
"01","441228","-",,218,"G",,17657
"01","441228","C",,5,"G",,792
"01","441228","Z",,14,"G",,877
"01","441228","S",,189,"G",,14598
"01","441228","P",,10,"G",,1390
"01","4413","-",,638,"G",,49078
"01","4413","C",,6,"H",,819
"01","4413","Z",,51,"G",,11672
"01","4413","S",,544,"G",,30389
"01","4413","P",,37,"H",,6198
"01","442","-",,618,"G",,40107
"01","442","C",,16,"H",,1712
"01","442","Z",,55,"G",,10563
"01","442","S",,487,"G",,20823
"01","442","P",,60,"G",,7009
"01","4421","-",,247,"G",,14387
"01","4421","C",,10,"H",,1327
"01","4421","Z",,24,"G",,2920
"01","4421","S",,193,"G",,8420
"01","4421","P",,20,"H",,1720
"01","44211","-",,247,"G",,14387
"01","44211","C",,10,"H",,1327
"01","44211","Z",,24,"G",,2920
"01","44211","S",,193,"G",,8420
"01","44211","P",,20,"H",,1720
"01","4422","-",,371,"G",,25720
"01","4422","C",,6,"G",,385
"01","4422","Z",,31,"H",,7643
"01","4422","S",,294,"G",,12403
"01","4422","P",,40,"G",,5289
"01","443","-",,247,"G",,12397
"01","443","C",,4,"H",,321
"01","443","Z",,17,"G",,1493
"01","443","S",,215,"G",,10084
"01","443","P",,11,"H",,499
"01","4431","-",,247,"G",,12397
"01","4431","C",,4,"H",,321
"01","4431","Z",,17,"G",,1493
"01","4431","S",,215,"G",,10084
"01","4431","P",,11,"H",,499
"01","44314","-",,247,"G",,12397
"01","44314","C",,4,"H",,321
"01","44314","Z",,17,"G",,1493
"01","44314","S",,215,"G",,10084
"01","44314","P",,11,"H",,499
"01","443141","-",,64,"G",,2524
"01","443141","Z",,3,"G",,320
"01","443141","S",,58,"H",,1913
"01","443142","-",,183,"G",,9873
"01","443142","C",,3,"H",,97
"01","443142","Z",,14,"G",,1173
"01","443142","S",,157,"G",,8171
"01","443142","P",,9,"H",,432
"01","444","-",,699,"G",,49409
"01","444","C",,12,"G",,1284
"01","444","Z",,38,"G",,7314
"01","444","S",,615,"G",,32985
"01","444","P",,34,"G",,7826
"01","4441","-",,373,"G",,37591
"01","4441","C",,10,"H",,1148
"01","4441","Z",,31,"G",,5929
"01","4441","S",,312,"G",,25489
"01","4441","P",,20,"G",,5025
"01","44411","-",,35,"G",,1513
"01","44411","S","S",0,"S","S",0
"01","44412","-",,31,"G",,1755
"01","44412","S",,29,"G",,1601
"01","44413","-",,66,"G",,7949
"01","44413","Z",,8,"G",,653
"01","44413","S",,51,"H",,5953
"01","44413","P",,6,"G",,1340
"01","44419","-",,241,"G",,26374
"01","44419","C",,8,"H",,1125
"01","44419","Z",,21,"G",,5205
"01","44419","S",,200,"G",,16550
"01","44419","P",,12,"G",,3494
"01","4442","-",,326,"G",,11818
"01","4442","Z",,7,"H",,1385
"01","4442","S",,303,"G",,7496
"01","4442","P",,14,"H",,2801
"01","445","-",,1197,"G",,85900
"01","445","C",,13,"G",,2704
"01","445","Z",,71,"G",,11997
"01","445","S",,1036,"G",,55415
"01","445","P",,77,"G",,15784
"01","4451","-",,464,"G",,42296
"01","4451","C",,8,"G",,2117
"01","4451","Z",,26,"H",,5558
"01","4451","S",,404,"G",,27785
"01","4451","P",,26,"H",,6836
"01","4452","-",,642,"G",,33758
"01","4452","C",,3,"H",,100
"01","4452","Z",,39,"G",,4595
"01","4452","S",,555,"G",,21774
"01","4452","P",,45,"G",,7289
"01","44521","-",,40,"H",,2790
"01","44521","Z",,3,"J",,643
"01","44521","S",,33,"G",,1783
"01","44521","P",,3,"J",,362
"01","44522","-",,42,"G",,2237
"01","44522","S",,38,"G",,1855
"01","44522","P",,4,"H",,382
"01","44523","-",,157,"G",,8012
"01","44523","S",,151,"G",,6857
"01","44523","P",,4,"H",,1023
"01","44529","-",,403,"G",,20719
"01","44529","Z",,34,"H",,3820
"01","44529","S",,333,"G",,11279
"01","44529","P",,34,"H",,5522
"01","4453","-",,91,"G",,9846
"01","4453","Z",,6,"H",,1844
"01","4453","S",,77,"G",,5856
"01","4453","P",,6,"H",,1659
"01","44531","-",,91,"G",,9846
"01","44531","Z",,6,"H",,1844
"01","44531","S",,77,"G",,5856
"01","44531","P",,6,"H",,1659
"01","446","-",,2599,"G",,56970
"01","446","C",,4,"G",,198
"01","446","Z",,58,"G",,5212
"01","446","S",,2483,"G",,45145
"01","446","P",,54,"G",,6415
"01","4461","-",,2599,"G",,56970
"01","4461","C",,4,"G",,198
"01","4461","Z",,58,"G",,5212
"01","4461","S",,2483,"G",,45145
"01","4461","P",,54,"G",,6415
"01","44611","-",,135,"G",,6842
"01","44611","Z",,11,"H",,995
"01","44611","S",,116,"G",,2515
"01","44611","P",,8,"G",,3332
"01","44612","-",,1536,"G",,24972
"01","44612","Z",,14,"H",,1183
"01","44612","S",,1510,"G",,23082
"01","44612","P",,10,"G",,591
"01","44613","-",,31,"H",,1820
"01","44613","Z",,6,"G",,504
"01","44613","S",,25,"H",,1316
"01","44619","-",,897,"G",,23336
"01","44619","Z",,27,"H",,2530
"01","44619","S",,832,"G",,18232
"01","44619","P",,36,"H",,2492
"01","447","-",,262,"G",,44540
"01","447","C",,13,"G",,2804
"01","447","Z",,47,"G",,13810
"01","447","S",,185,"G",,22273
"01","447","P",,17,"G",,5653
"01","4471","-",,262,"G",,44540
"01","4471","C",,13,"G",,2804
"01","4471","Z",,47,"G",,13810
"01","4471","S",,185,"G",,22273
"01","4471","P",,17,"G",,5653
"01","448","-",,2933,"G",,98985
"01","448","C",,19,"G",,2502
"01","448","Z",,79,"G",,8558
"01","448","S",,2678,"G",,75027
"01","448","P",,157,"G",,12898
"01","4481","-",,2325,"G",,76203
"01","4481","C",,12,"G",,2139
"01","4481","Z",,65,"G",,5800
"01","4481","S",,2112,"G",,58698
"01","4481","P",,136,"G",,9566
"01","44811","-",,65,"G",,3521
"01","44811","Z",,6,"G",,1803
"01","44811","S",,53,"G",,1223
"01","44811","P",,6,"H",,495
"01","44812","-",,623,"G",,21550
"01","44812","Z",,17,"G",,1525
"01","44812","S",,563,"G",,17341
"01","44812","P",,43,"G",,2684
"01","44813","-",,214,"G",,6381
"01","44813","Z",,15,"H",,1291
"01","44813","S",,180,"G",,4002
"01","44813","P",,17,"H",,902
